,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
29,DOXZ3R ASTR,,1.15  1.62  0.35,229  326  63,18  17  1,/  10  5  5  /,1  1  0,+8  +12  -4,63%  83%  29%,148  207  46,20%  25%  0%,3  2  1,2  1  1,+1  +1  0,,,DOXZ3R ASTR,,1.15  1.62  0.35,229  326  63,18  17  1,/  10  5  5  /,1  1  0,+8  +12  -4,63%  83%  29%,148  207  46,20%  25%  0%,3  2  1,2  1  1,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Kishi ASTR,,1.05  1.09  0.97,234  237  229,14  9  5,/  16  9  7  /,7  5  2,-2  0  -2,79%  83%  71%,148  157  133,26%  26%  25%,5  4  1,4  2  2,+1  +2  -1,,,Kishi ASTR,,1.05  1.09  0.97,234  237  229,14  9  5,/  16  9  7  /,7  5  2,-2  0  -2,79%  83%  71%,148  157  133,26%  26%  25%,5  4  1,4  2  2,+1  +2  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Rio ASTR,,0.71  0.78  0.58,95  91  103,7  4  3,/  13  6  7  /,7  5  2,-6  -2  -4,89%  100%  71%,62  56  72,12%  6%  25%,0  0  0,0  0  0,0  0  0,,,Rio ASTR,,0.71  0.78  0.58,95  91  103,7  4  3,/  13  6  7  /,7  5  2,-6  -2  -4,89%  100%  71%,62  56  72,12%  6%  25%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Anq RGE,,1.53  1.52  1.55,278  301  243,18  11  7,/  12  8  4  /,6  3  3,+6  +3  +3,85%  83%  88%,206  216  192,18%  20%  14%,2  2  0,1  1  0,+1  +1  0,1.0,0.0,Anq RGE,,1.53  1.52  1.55,278  301  243,18  11  7,/  12  8  4  /,6  3  3,+6  +3  +3,85%  83%  88%,206  216  192,18%  20%  14%,2  2  0,1  1  0,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,k1Ng RGE,,1.23  1.29  1.16,213  203  230,15  9  6,/  13  7  6  /,17  9  8,+2  +2  0,85%  83%  88%,126  119  137,26%  30%  21%,2  1  1,2  0  2,0  +1  -1,13.0,7.0,k1Ng RGE,,1.23  1.29  1.16,213  203  230,15  9  6,/  13  7  6  /,17  9  8,+2  +2  0,85%  83%  88%,126  119  137,26%  30%  21%,2  1  1,2  0  2,0  +1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Harshhh RGE,,1.19  0.99  1.48,196  141  280,16  7  9,/  12  7  5  /,8  3  5,+4  0  +4,75%  67%  88%,133  89  201,21%  14%  27%,1  1  0,0  0  0,+1  +1  0,,,Harshhh RGE,,1.19  0.99  1.48,196  141  280,16  7  9,/  12  7  5  /,8  3  5,+4  0  +4,75%  67%  88%,133  89  201,21%  14%  27%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,karam1l RGE,,1.09  0.72  1.64,224  165  313,16  7  9,/  12  8  4  /,1  1  0,+4  -1  +5,75%  58%  100%,154  102  233,35%  21%  50%,3  1  2,3  3  0,0  -2  +2,,,karam1l RGE,,1.09  0.72  1.64,224  165  313,16  7  9,/  12  8  4  /,1  1  0,+4  -1  +5,75%  58%  100%,154  102  233,35%  21%  50%,3  1  2,3  3  0,0  -2  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,hvoya RGE,,1.07  1.18  0.91,207  227  178,12  8  4,/  13  7  6  /,8  6  2,-1  +1  -2,70%  67%  75%,153  165  135,18%  24%  11%,4  2  2,2  1  1,+2  +1  +1,,,hvoya RGE,,1.07  1.18  0.91,207  227  178,12  8  4,/  13  7  6  /,8  6  2,-1  +1  -2,70%  67%  75%,153  165  135,18%  24%  11%,4  2  2,2  1  1,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,DcRulz GGEZ,,1.13  0.48  1.56,288  165  371,19  4  15,/  14  7  7  /,2  1  1,+5  -3  +8,55%  50%  58%,198  130  244,34%  31%  35%,4  1  3,3  1  2,+1  0  +1,,,DcRulz GGEZ,,1.13  0.48  1.56,288  165  371,19  4  15,/  14  7  7  /,2  1  1,+5  -3  +8,55%  50%  58%,198  130  244,34%  31%  35%,4  1  3,3  1  2,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,JUST SWING GGEZ,,0.92  1.04  0.84,195  187  200,12  4  8,/  17  7  10  /,12  8  4,-5  -3  -2,75%  88%  67%,143  140  145,42%  29%  53%,1  0  1,2  0  2,-1  0  -1,,,JUST SWING GGEZ,,0.92  1.04  0.84,195  187  200,12  4  8,/  17  7  10  /,12  8  4,-5  -3  -2,75%  88%  67%,143  140  145,42%  29%  53%,1  0  1,2  0  2,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Saunic GGEZ,,0.87  0.81  0.91,185  256  138,12  7  5,/  16  8  8  /,14  5  9,-4  -1  -3,75%  88%  67%,124  156  103,24%  25%  24%,1  1  0,2  1  1,-1  0  -1,,,Saunic GGEZ,,0.87  0.81  0.91,185  256  138,12  7  5,/  16  8  8  /,14  5  9,-4  -1  -3,75%  88%  67%,124  156  103,24%  25%  24%,1  1  0,2  1  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Equinox GGEZ,,0.79  0.52  0.97,105  89  116,7  2  5,/  13  6  7  /,3  2  1,-6  -4  -2,65%  63%  67%,68  58  75,11%  8%  13%,0  0  0,2  1  1,-2  -1  -1,,,Equinox GGEZ,,0.79  0.52  0.97,105  89  116,7  2  5,/  13  6  7  /,3  2  1,-6  -4  -2,65%  63%  67%,68  58  75,11%  8%  13%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Trinity GGEZ,,0.77  1.04  0.58,195  270  146,12  8  4,/  17  7  10  /,5  2  3,-5  +1  -6,70%  88%  58%,139  181  111,19%  29%  13%,2  1  1,3  2  1,-1  -1  0,,,Trinity GGEZ,,0.77  1.04  0.58,195  270  146,12  8  4,/  17  7  10  /,5  2  3,-5  +1  -6,70%  88%  58%,139  181  111,19%  29%  13%,2  1  1,3  2  1,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,DEATHMAKER TR,,0.94  1.00  0.81,255  253  249,32  18  14,/  33  19  14  /,8  6  2,-1  -1  0,70%  70%  71%,167  168  165,30%  27%  36%,5  3  2,6  3  3,-1  0  -1,0.0,2.0,d1srupt TR,,0.97  0.80  1.14,217  164  267,16  6  10,/  17  8  9  /,4  2  2,-1  -2  +1,65%  73%  58%,135  101  166,23%  18%  27%,3  2  1,4  2  2,-1  0  -1,DEATHMAKER TR,,0.96  1.06  0.73,279  310  208,13  11  2,/  14  10  4  /,6  5  1,-1  +1  -2,65%  67%  60%,192  205  160,25%  25%  24%,3  2  1,4  2  2,-1  0  -1,,,,,,,,,,,,,,
45,d1srupt TR,,0.84  0.68  1.07,183  150  239,24  11  13,/  33  19  14  /,15  9  6,-9  -8  -1,65%  65%  65%,123  100  153,27%  24%  30%,3  2  1,8  6  2,-5  -4  -1,10.0,13.0,DEATHMAKER TR,,0.92  0.95  0.90,230  192  266,19  7  12,/  19  9  10  /,2  1  1,0  -2  +2,74%  73%  75%,149  128  168,38%  30%  44%,2  1  1,2  1  1,0  0  0,Techno TR,,0.76  0.81  0.63,175  212  87,11  9  2,/  15  11  4  /,3  3  0,-4  -2  -2,71%  92%  20%,111  128  72,28%  30%  17%,2  2  0,1  1  0,+1  +1  0,,,,,,,,,,,,,,
46,vibhoRR TR,,0.80  0.69  0.98,182  195  167,25  16  9,/  30  19  11  /,13  3  10,-5  -3  -2,70%  70%  71%,114  120  105,19%  28%  12%,1  0  1,3  1  2,-2  -1  -1,4.0,13.0,hellff TR,,0.86  0.96  0.78,182  180  184,13  6  7,/  19  9  10  /,11  6  5,-6  -3  -3,65%  73%  58%,115  110  119,30%  25%  35%,2  1  1,3  1  2,-1  0  -1,vibhoRR TR,,0.74  0.62  1.01,177  172  190,10  7  3,/  14  10  4  /,5  1  4,-4  -3  -1,59%  58%  60%,122  120  128,14%  29%  4%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,
47,Techno TR,,0.73  0.83  0.60,159  186  118,23  15  8,/  32  19  13  /,9  8  1,-9  -4  -5,60%  78%  35%,107  124  84,24%  29%  15%,3  3  0,5  2  3,-2  +1  -3,,,vibhoRR TR,,0.85  0.75  0.96,187  220  158,15  9  6,/  16  9  7  /,8  2  6,-1  0  -1,78%  82%  75%,107  120  96,24%  26%  22%,0  0  0,2  1  1,-2  -1  -1,d1srupt TR,,0.70  0.57  1.00,148  138  173,8  5  3,/  16  11  5  /,11  7  4,-8  -6  -2,65%  58%  80%,107  100  124,36%  33%  43%,0  0  0,4  4  0,-4  -4  0,,,,,,,,,,,,,,
48,hellff TR,,0.62  0.62  0.70,134  115  177,18  8  10,/  35  20  15  /,17  11  6,-17  -12  -5,60%  61%  59%,87  67  113,29%  23%  33%,2  1  1,4  2  2,-2  -1  -1,,,Techno TR,,0.70  0.84  0.57,143  158  130,12  6  6,/  17  8  9  /,6  5  1,-5  -2  -3,52%  64%  42%,104  120  89,21%  26%  15%,1  1  0,4  1  3,-3  0  -3,hellff TR,,0.39  0.28  0.63,86  56  160,5  2  3,/  16  11  5  /,6  5  1,-11  -9  -2,53%  50%  60%,48  28  98,26%  17%  31%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,
49,azys OGS,,1.65  1.56  1.70,328  268  355,47  17  30,/  25  10  15  /,12  4  8,+22  +7  +15,85%  82%  87%,214  194  229,23%  29%  20%,8  4  4,3  1  2,+5  +3  +2,,,azys OGS,,1.27  1.26  1.29,258  236  284,21  10  11,/  15  8  7  /,7  3  4,+6  +2  +4,78%  83%  73%,184  171  198,22%  29%  17%,3  2  1,2  0  2,+1  +2  -1,azys OGS,,2.03  1.85  2.10,397  344  420,26  7  19,/  10  2  8  /,5  1  4,+16  +5  +11,94%  80%  100%,255  249  257,24%  31%  22%,5  2  3,1  1  0,+4  +1  +3,,,,,,,,,,,,,,
50,rawfiul OGS,,1.25  0.88  1.47,247  183  287,36  13  23,/  24  13  11  /,4  1  3,+12  0  +12,68%  59%  74%,163  125  190,32%  26%  35%,7  2  5,1  1  0,+6  +1  +5,,,frostmind OGS,,1.25  1.67  0.79,252  360  135,20  15  5,/  15  7  8  /,7  3  4,+5  +8  -3,83%  92%  73%,170  246  87,53%  55%  50%,4  1  3,1  0  1,+3  +1  +2,Excali OGS,,1.29  0.78  1.49,177  158  185,11  2  9,/  9  3  6  /,15  3  12,+2  -1  +3,100%  100%  100%,121  105  128,38%  43%  36%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,
51,frostmind OGS,,1.15  1.26  0.96,208  290  159,30  18  12,/  23  9  14  /,15  4  11,+7  +9  -2,85%  94%  78%,145  194  109,51%  49%  53%,5  1  4,3  0  3,+2  +1  +1,,,rawfiul OGS,,1.24  1.02  1.48,216  203  232,19  10  9,/  13  10  3  /,1  1  0,+6  0  +6,65%  58%  73%,144  133  156,30%  20%  47%,4  2  2,0  0  0,+4  +2  +2,rawfiul OGS,,1.25  0.74  1.46,278  135  338,17  3  14,/  11  3  8  /,3  0  3,+6  0  +6,71%  60%  75%,188  107  221,34%  44%  32%,3  0  3,1  1  0,+2  -1  +3,,,,,,,,,,,,,,
52,Excali OGS,,1.09  0.67  1.37,169  136  193,25  8  17,/  25  13  12  /,21  6  15,0  -5  +5,83%  71%  91%,120  85  147,38%  47%  34%,2  2  0,2  1  1,0  +1  -1,,,Antidote OGS,,0.98  1.03  0.93,182  155  212,14  7  7,/  16  7  9  /,7  5  2,-2  0  -2,74%  75%  73%,119  113  126,30%  33%  27%,3  3  0,3  2  1,0  +1  -1,Antidote OGS,,1.15  1.82  0.88,177  394  87,11  7  4,/  9  3  6  /,6  2  4,+2  +4  -2,88%  100%  83%,108  221  61,15%  15%  14%,1  0  1,2  0  2,-1  0  -1,,,,,,,,,,,,,,
53,Antidote OGS,,1.07  1.42  0.90,180  225  147,25  14  11,/  25  10  15  /,13  7  6,0  +4  -4,80%  82%  78%,115  145  92,23%  23%  22%,4  3  1,5  2  3,-1  +1  -2,,,Excali OGS,,0.89  0.55  1.25,161  126  201,14  6  8,/  16  10  6  /,6  3  3,-2  -4  +2,70%  58%  82%,120  77  167,37%  50%  32%,1  1  0,2  1  1,-1  0  -1,frostmind OGS,,1.05  0.86  1.13,164  123  181,10  3  7,/  8  2  6  /,8  1  7,+2  +1  +1,88%  100%  83%,111  68  129,45%  17%  56%,1  0  1,2  0  2,-1  0  -1,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
