,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
14,jurca ORT,,0.69  0.71  0.70,144  126  151,20  6  14,/  28  12  16  /,7  3  4,-8  -6  -2,65%  46%  75%,86  82  89,19%  15%  22%,2  0  2,4  1  3,-2  -1  -1,,,arbie ORT,,0.75  0.59  0.81,168  93  200,8  1  7,/  14  4  10  /,9  3  6,-6  -3  -3,71%  60%  75%,111  63  131,15%  14%  15%,2  0  2,2  0  2,0  0  0,jurca ORT,,0.61  0.47  0.70,118  83  141,8  2  6,/  15  8  7  /,7  3  4,-7  -6  -1,60%  50%  67%,79  70  85,13%  8%  15%,0  0  0,3  1  2,-3  -1  -2,,,,,,,,,,,,,,
15,arbie ORT,,0.67  0.62  0.68,156  134  167,17  5  12,/  31  10  21  /,16  7  9,-14  -5  -9,59%  54%  63%,102  90  109,13%  11%  14%,4  1  3,4  0  4,0  +1  -1,,,hussaR ORT,,0.45  0.41  0.47,145  133  150,9  2  7,/  17  5  12  /,4  1  3,-8  -3  -5,47%  40%  50%,101  89  106,47%  50%  46%,3  1  2,2  1  1,+1  0  +1,arbie ORT,,0.59  0.65  0.54,143  159  133,9  4  5,/  17  6  11  /,7  4  3,-8  -2  -6,50%  50%  50%,94  106  86,12%  10%  13%,2  1  1,2  0  2,0  +1  -1,,,,,,,,,,,,,,
16,Pa1ze DIA,,1.72  1.51  1.99,378  331  469,49  29  20,/  24  16  8  /,12  7  5,+25  +13  +12,78%  75%  85%,236  208  288,22%  24%  19%,11  6  5,6  5  1,+5  +1  +4,,,Pa1ze DIA,,1.88  1.95  1.71,365  376  342,22  17  5,/  9  6  3  /,9  5  4,+13  +11  +2,76%  67%  100%,237  249  208,23%  26%  16%,6  3  3,3  3  0,+3  0  +3,Pa1ze DIA,,1.55  1.07  2.27,391  287  549,27  12  15,/  15  10  5  /,3  2  1,+12  +2  +10,80%  83%  75%,235  166  339,22%  23%  21%,5  3  2,3  2  1,+2  +1  +1,,,,,,,,,,,,,,
17,Grmekista DIA,,1.24  1.21  1.40,209  209  197,30  19  11,/  21  14  7  /,11  6  5,+9  +5  +4,86%  88%  85%,132  130  134,20%  21%  19%,3  3  0,4  1  3,-1  +2  -3,,,Grmekista DIA,,1.51  1.26  2.12,266  246  315,19  11  8,/  9  8  1  /,5  3  2,+10  +3  +7,100%  100%  100%,161  149  193,22%  21%  25%,1  1  0,1  0  1,0  +1  -1,Felix DIA,,1.20  1.34  0.97,201  257  117,15  11  4,/  11  7  4  /,5  4  1,+4  +4  0,65%  58%  75%,111  151  51,18%  18%  14%,1  1  0,1  0  1,0  +1  -1,,,,,,,,,,,,,,
18,Felix DIA,,1.18  1.39  0.74,202  241  130,26  19  7,/  24  15  9  /,23  20  3,+2  +4  -2,78%  79%  77%,123  155  64,26%  25%  36%,2  2  0,3  1  2,-1  +1  -2,,,Felix DIA,,1.16  1.44  0.50,202  224  151,11  8  3,/  13  8  5  /,18  16  2,-2  0  -2,94%  100%  80%,137  159  85,38%  32%  75%,1  1  0,2  1  1,-1  0  -1,Prti DIA,,1.06  1.38  0.59,182  260  65,13  12  1,/  13  7  6  /,8  4  4,0  +5  -5,70%  75%  63%,117  164  47,31%  35%  17%,0  0  0,3  2  1,-3  -2  -1,,,,,,,,,,,,,,
19,Prti DIA,,1.07  1.19  0.91,167  212  89,22  18  4,/  23  15  8  /,16  11  5,-1  +3  -4,76%  79%  69%,115  141  69,27%  25%  36%,0  0  0,5  4  1,-5  -4  -1,,,Prti DIA,,1.07  1.01  1.23,152  163  128,9  6  3,/  10  8  2  /,8  7  1,-1  -2  +1,82%  83%  80%,113  117  104,23%  16%  60%,0  0  0,2  2  0,-2  -2  0,Incredible DIA,,1.06  0.87  1.35,170  148  203,11  6  5,/  11  7  4  /,11  7  4,0  -1  +1,75%  75%  75%,111  98  129,28%  30%  25%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,
20,Incredible DIA,,1.05  1.00  1.07,168  159  187,23  15  8,/  21  14  7  /,13  8  5,+2  +1  +1,78%  79%  77%,102  94  117,19%  19%  19%,1  1  0,2  1  1,-1  0  -1,,,Incredible DIA,,1.03  1.13  0.80,166  169  162,12  9  3,/  10  7  3  /,2  1  1,+2  +2  0,82%  83%  80%,92  90  98,9%  9%  9%,1  1  0,0  0  0,+1  +1  0,Grmekista DIA,,0.97  1.15  0.69,152  172  123,11  8  3,/  12  6  6  /,6  3  3,-1  +2  -3,75%  75%  75%,107  112  98,18%  21%  14%,2  2  0,3  1  2,-1  +1  -2,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,krysyS RBLS,,1.27  0.74  1.80,248  110  386,20  4  16,/  17  10  7  /,14  6  8,+3  -6  +9,73%  77%  69%,168  82  253,31%  29%  33%,2  0  2,2  2  0,0  -2  +2,1.0,0.0,krysyS RBLS,,1.27  0.74  1.80,248  110  386,20  4  16,/  17  10  7  /,14  6  8,+3  -6  +9,73%  77%  69%,168  82  253,31%  29%  33%,2  0  2,2  2  0,0  -2  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Palo RBLS,,1.15  0.65  1.66,257  187  329,27  8  19,/  19  13  6  /,4  3  1,+8  -5  +13,54%  46%  62%,167  110  223,26%  29%  25%,4  1  3,8  6  2,-4  -5  +1,14.0,12.0,Palo RBLS,,1.15  0.65  1.66,257  187  329,27  8  19,/  19  13  6  /,4  3  1,+8  -5  +13,54%  46%  62%,167  110  223,26%  29%  25%,4  1  3,8  6  2,-4  -5  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Rexs RBLS,,1.09  1.20  0.97,204  261  149,19  13  6,/  18  10  8  /,11  6  5,+1  +3  -2,81%  92%  69%,122  155  89,35%  46%  21%,2  1  1,2  0  2,0  +1  -1,,,Rexs RBLS,,1.09  1.20  0.97,204  261  149,19  13  6,/  18  10  8  /,11  6  5,+1  +3  -2,81%  92%  69%,122  155  89,35%  46%  21%,2  1  1,2  0  2,0  +1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,humanz RBLS,,1.06  0.79  1.34,141  124  158,11  5  6,/  15  10  5  /,8  2  6,-4  -5  +1,69%  54%  85%,104  100  108,24%  46%  14%,1  0  1,1  0  1,0  0  0,,,humanz RBLS,,1.06  0.79  1.34,141  124  158,11  5  6,/  15  10  5  /,8  2  6,-4  -5  +1,69%  54%  85%,104  100  108,24%  46%  14%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,hastack RBLS,,0.84  0.80  0.87,173  180  168,13  7  6,/  18  11  7  /,5  2  3,-5  -4  -1,73%  54%  92%,129  132  125,25%  28%  23%,1  1  0,3  2  1,-2  -1  -1,,,hastack RBLS,,0.84  0.80  0.87,173  180  168,13  7  6,/  18  11  7  /,5  2  3,-5  -4  -1,73%  54%  92%,129  132  125,25%  28%  23%,1  1  0,3  2  1,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Michel AYM,,1.37  1.06  1.69,280  247  315,27  11  16,/  19  11  8  /,3  1  2,+8  0  +8,62%  62%  62%,175  146  203,24%  32%  17%,8  3  5,5  4  1,+3  -1  +4,,,Michel AYM,,1.37  1.06  1.69,280  247  315,27  11  16,/  19  11  8  /,3  1  2,+8  0  +8,62%  62%  62%,175  146  203,24%  32%  17%,8  3  5,5  4  1,+3  -1  +4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Reski AYM,,0.97  0.55  1.38,184  98  270,17  4  13,/  16  10  6  /,6  1  5,+1  -6  +7,81%  62%  100%,112  64  161,25%  14%  29%,2  0  2,0  0  0,+2  0  +2,,,Reski AYM,,0.97  0.55  1.38,184  98  270,17  4  13,/  16  10  6  /,6  1  5,+1  -6  +7,81%  62%  100%,112  64  161,25%  14%  29%,2  0  2,0  0  0,+2  0  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Skygi AYM,,0.95  0.57  1.32,164  112  217,14  4  10,/  17  10  7  /,18  8  10,-3  -6  +3,73%  54%  92%,113  69  157,19%  14%  21%,0  0  0,2  2  0,-2  -2  0,,,Skygi AYM,,0.95  0.57  1.32,164  112  217,14  4  10,/  17  10  7  /,18  8  10,-3  -6  +3,73%  54%  92%,113  69  157,19%  14%  21%,0  0  0,2  2  0,-2  -2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,mober AYM,,0.88  1.00  0.77,201  225  179,19  10  9,/  19  11  8  /,4  3  1,0  -1  +1,81%  77%  85%,135  151  120,29%  24%  39%,6  3  3,0  0  0,+6  +3  +3,,,mober AYM,,0.88  1.00  0.77,201  225  179,19  10  9,/  19  11  8  /,4  3  1,0  -1  +1,81%  77%  85%,135  151  120,29%  24%  39%,6  3  3,0  0  0,+6  +3  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Chechuu AYM,,0.64  0.44  0.84,123  109  138,10  4  6,/  19  11  8  /,9  5  4,-9  -7  -2,62%  46%  77%,83  73  93,14%  22%  8%,0  0  0,3  1  2,-3  -1  -2,,,Chechuu AYM,,0.64  0.44  0.84,123  109  138,10  4  6,/  19  11  8  /,9  5  4,-9  -7  -2,62%  46%  77%,83  73  93,14%  22%  8%,0  0  0,3  1  2,-3  -1  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Kamisseq inco,,0.94  0.41  1.22,174  75  225,24  4  20,/  28  12  16  /,6  0  6,-4  -8  +4,54%  31%  67%,131  59  170,40%  23%  45%,4  0  4,0  0  0,+4  0  +4,0.0,2.0,Kamisseq inco,,0.88  0.57  1.06,134  65  174,10  2  8,/  14  6  8  /,4  0  4,-4  -4  0,58%  29%  75%,114  63  144,59%  50%  62%,2  0  2,0  0  0,+2  0  +2,Kamisseq inco,,1.01  0.25  1.39,213  87  277,14  2  12,/  14  6  8  /,2  0  2,0  -4  +4,50%  33%  58%,149  56  196,31%  11%  37%,2  0  2,0  0  0,+2  0  +2,,,,,,,,,,,,,,
34,adm1k inco,,0.82  0.59  0.94,205  231  192,26  10  16,/  32  13  19  /,7  1  6,-6  -3  -3,51%  46%  54%,127  145  118,36%  36%  36%,5  3  2,2  1  1,+3  +2  +1,6.0,13.0,adm1k inco,,0.75  0.56  0.86,216  212  220,14  5  9,/  17  7  10  /,1  0  1,-3  -2  -1,47%  43%  50%,141  137  143,42%  42%  42%,4  3  1,2  1  1,+2  +2  0,adm1k inco,,0.89  0.63  1.02,193  253  164,12  5  7,/  15  6  9  /,6  1  5,-3  -1  -2,56%  50%  58%,113  155  92,31%  31%  30%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,
35,westside inco,,0.73  0.21  1.02,190  101  239,25  4  21,/  32  13  19  /,4  2  2,-7  -9  +2,57%  31%  71%,120  75  145,19%  33%  13%,2  0  2,6  4  2,-4  -4  0,5.0,13.0,westside inco,,0.74  0.39  0.94,183  133  214,12  3  9,/  16  7  9  /,1  1  0,-4  -4  0,58%  29%  75%,113  94  124,28%  43%  18%,1  0  1,3  2  1,-2  -2  0,darkosek inco,,0.75  0.22  1.01,103  19  146,6  0  6,/  14  6  8  /,8  2  6,-8  -6  -2,61%  33%  75%,59  11  83,21%  0%  24%,1  0  1,4  1  3,-3  -1  -2,,,,,,,,,,,,,,
36,darkosek inco,,0.71  0.32  0.91,147  98  177,19  3  16,/  31  13  18  /,9  3  6,-12  -10  -2,59%  46%  67%,92  72  103,29%  20%  33%,3  0  3,4  1  3,-1  -1  0,,,darkosek inco,,0.67  0.43  0.82,191  165  207,13  3  10,/  17  7  10  /,1  1  0,-4  -4  0,58%  57%  58%,123  125  122,32%  22%  42%,2  0  2,0  0  0,+2  0  +2,westside inco,,0.72  0.03  1.11,197  64  264,13  1  12,/  16  6  10  /,3  1  2,-3  -5  +2,56%  33%  67%,128  53  166,13%  20%  11%,1  0  1,3  2  1,-2  -2  0,,,,,,,,,,,,,,
37,4Gruch inco,,0.33  0.19  0.40,112  85  129,12  4  8,/  35  13  22  /,7  0  7,-23  -9  -14,46%  23%  58%,82  65  91,22%  23%  22%,1  0  1,10  4  6,-9  -4  -5,,,4Gruch inco,,0.46  0.32  0.54,142  78  180,8  2  6,/  19  7  12  /,3  0  3,-11  -5  -6,42%  14%  58%,97  52  123,27%  33%  26%,1  0  1,4  1  3,-3  -1  -2,4Gruch inco,,0.20  0.07  0.27,82  93  77,4  2  2,/  16  6  10  /,4  0  4,-12  -4  -8,50%  33%  58%,66  79  60,13%  14%  11%,0  0  0,6  3  3,-6  -3  -3,,,,,,,,,,,,,,
38,chiwawa ACE,,1.60  1.27  2.24,300  269  354,42  23  19,/  17  14  3  /,3  2  1,+25  +9  +16,86%  79%  100%,205  186  242,35%  27%  51%,8  3  5,3  3  0,+5  0  +5,,,Jady ACE,,1.61  1.41  1.96,330  326  340,24  14  10,/  11  9  2  /,2  1  1,+13  +5  +8,79%  75%  86%,207  195  228,42%  39%  47%,3  3  0,0  0  0,+3  +3  0,chiwawa ACE,,1.67  1.04  2.93,350  267  517,24  11  13,/  8  8  0  /,1  1  0,+16  +3  +13,78%  67%  100%,226  175  330,34%  17%  82%,6  3  3,0  0  0,+6  +3  +3,,,,,,,,,,,,,,
39,Jady ACE,,1.39  1.17  1.80,274  258  309,38  21  17,/  23  18  5  /,9  6  3,+15  +3  +12,84%  79%  92%,182  172  201,40%  39%  41%,5  4  1,0  0  0,+5  +4  +1,,,chiwawa ACE,,1.52  1.50  1.54,250  271  215,18  12  6,/  9  6  3  /,2  1  1,+9  +6  +3,95%  92%  100%,186  197  167,37%  44%  29%,2  0  2,3  3  0,-1  -3  +2,vakk ACE,,1.32  1.48  0.99,228  295  96,16  14  2,/  9  7  2  /,1  0  1,+7  +7  0,78%  75%  83%,156  193  81,32%  28%  50%,1  1  0,1  1  0,0  0  0,,,,,,,,,,,,,,
40,vakk ACE,,1.29  1.30  1.25,216  237  178,33  24  9,/  20  15  5  /,3  0  3,+13  +9  +4,84%  83%  85%,149  161  128,35%  37%  30%,5  3  2,5  4  1,0  -1  +1,,,vakk ACE,,1.26  1.12  1.51,204  179  249,17  10  7,/  11  8  3  /,2  0  2,+6  +2  +4,89%  92%  86%,144  130  168,39%  57%  24%,4  2  2,4  3  1,0  -1  +1,Jady ACE,,1.17  0.93  1.64,217  190  273,14  7  7,/  12  9  3  /,7  5  2,+2  -2  +4,89%  83%  100%,155  148  169,37%  39%  33%,2  1  1,0  0  0,+2  +1  +1,,,,,,,,,,,,,,
41,baddyG ACE,,1.10  0.70  1.86,184  119  305,24  9  15,/  22  17  5  /,20  13  7,+2  -8  +10,81%  71%  100%,127  86  202,28%  26%  30%,2  1  1,4  4  0,-2  -3  +1,,,baddyG ACE,,1.04  0.72  1.58,195  139  292,13  5  8,/  12  9  3  /,10  7  3,+1  -4  +5,89%  83%  100%,140  99  212,24%  29%  21%,0  0  0,1  1  0,-1  -1  0,baddyG ACE,,1.17  0.68  2.14,173  100  321,11  4  7,/  10  8  2  /,10  6  4,+1  -4  +5,72%  58%  100%,113  74  191,34%  21%  47%,2  1  1,3  3  0,-1  -2  +1,,,,,,,,,,,,,,
42,Br0die ACE,,0.94  0.89  1.03,169  191  128,21  17  4,/  24  17  7  /,13  4  9,-3  0  -3,78%  67%  100%,112  125  87,38%  45%  22%,2  1  1,3  1  2,-1  0  -1,,,Br0die ACE,,0.79  0.68  0.98,167  180  145,11  8  3,/  14  10  4  /,7  2  5,-3  -2  -1,79%  67%  100%,115  130  89,38%  45%  22%,0  0  0,2  0  2,-2  0  -2,Br0die ACE,,1.09  1.10  1.07,170  202  108,10  9  1,/  10  7  3  /,6  2  4,0  +2  -2,78%  67%  100%,109  121  85,38%  45%  22%,2  1  1,1  1  0,+1  0  +1,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,waddle DSY,,1.46  1.64  1.39,246  279  232,16  5  11,/  10  3  7  /,6  4  2,+6  +2  +4,82%  80%  83%,142  148  139,31%  25%  35%,2  1  1,0  0  0,+2  +1  +1,1.0,0.0,waddle DSY,,1.46  1.64  1.39,246  279  232,16  5  11,/  10  3  7  /,6  4  2,+6  +2  +4,82%  80%  83%,142  148  139,31%  25%  35%,2  1  1,0  0  0,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,caydeN DSY,,1.30  1.26  1.32,226  192  241,15  4  11,/  11  3  8  /,10  4  6,+4  +1  +3,88%  80%  92%,149  103  168,23%  7%  31%,1  0  1,3  1  2,-2  -1  -1,13.0,4.0,caydeN DSY,,1.30  1.26  1.32,226  192  241,15  4  11,/  11  3  8  /,10  4  6,+4  +1  +3,88%  80%  92%,149  103  168,23%  7%  31%,1  0  1,3  1  2,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Tag DSY,,1.23  1.58  1.08,200  213  195,12  4  8,/  8  1  7  /,2  1  1,+4  +3  +1,76%  80%  75%,130  130  131,19%  10%  24%,0  0  0,1  0  1,-1  0  -1,,,Tag DSY,,1.23  1.58  1.08,200  213  195,12  4  8,/  8  1  7  /,2  1  1,+4  +3  +1,76%  80%  75%,130  130  131,19%  10%  24%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,wackie DSY,,1.20  1.28  1.16,169  158  174,12  4  8,/  9  2  7  /,5  1  4,+3  +2  +1,94%  100%  92%,110  100  115,23%  38%  18%,2  0  2,1  0  1,+1  0  +1,,,wackie DSY,,1.20  1.28  1.16,169  158  174,12  4  8,/  9  2  7  /,5  1  4,+3  +2  +1,94%  100%  92%,110  100  115,23%  38%  18%,2  0  2,1  0  1,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Filu DSY,,1.20  0.99  1.29,254  233  264,16  4  12,/  13  5  8  /,4  1  3,+3  -1  +4,82%  80%  83%,154  131  163,20%  18%  22%,6  3  3,1  0  1,+5  +3  +2,,,Filu DSY,,1.20  0.99  1.29,254  233  264,16  4  12,/  13  5  8  /,4  1  3,+3  -1  +4,82%  80%  83%,154  131  163,20%  18%  22%,6  3  3,1  0  1,+5  +3  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,krysyS RBLS,,0.93  1.02  0.70,181  197  144,11  9  2,/  13  9  4  /,6  3  3,-2  0  -2,65%  67%  60%,124  127  118,45%  48%  42%,1  1  0,2  2  0,-1  -1  0,,,krysyS RBLS,,0.93  1.02  0.70,181  197  144,11  9  2,/  13  9  4  /,6  3  3,-2  0  -2,65%  67%  60%,124  127  118,45%  48%  42%,1  1  0,2  2  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,humanz RBLS,,0.86  1.07  0.38,183  224  88,14  12  2,/  12  8  4  /,6  6  0,+2  +4  -2,82%  100%  40%,99  121  46,26%  32%  11%,0  0  0,0  0  0,0  0  0,,,humanz RBLS,,0.86  1.07  0.38,183  224  88,14  12  2,/  12  8  4  /,6  6  0,+2  +4  -2,82%  100%  40%,99  121  46,26%  32%  11%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
