,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
0,cauanzin LOUD,,1.26  1.50  1.06,232  271  198,58  33  25,/  41  17  24  /,18  6  12,+17  +16  +1,73%  77%  69%,140  160  123,30%  44%  21%,7  2  5,5  2  3,+2  0  +2,2.0,1.0,tuyz LOUD,,1.15  0.85  1.45,271  235  307,23  9  14,/  17  10  7  /,7  6  1,+6  -1  +7,63%  67%  58%,167  158  176,42%  29%  57%,2  0  2,3  1  2,-1  -1  0,tuyz LOUD,,1.54  1.98  1.32,233  282  209,19  8  11,/  7  1  6  /,10  4  6,+12  +7  +5,89%  100%  83%,148  161  141,44%  33%  53%,2  0  2,1  0  1,+1  0  +1,cauanzin LOUD,,1.33  1.68  0.99,258  335  181,25  17  8,/  16  7  9  /,5  3  2,+9  +10  -1,71%  92%  50%,144  176  111,25%  34%  15%,2  1  1,2  1  1,0  0  0
1,tuyz LOUD,,1.18  1.20  1.23,209  191  220,51  21  30,/  41  19  22  /,26  15  11,+10  +2  +8,71%  73%  69%,133  121  143,37%  25%  49%,5  1  4,5  2  3,0  -1  +1,11.0,13.0,aspas LOUD,,1.12  0.80  1.44,253  193  314,23  9  14,/  18  9  9  /,1  0  1,+5  0  +5,67%  50%  83%,176  137  215,23%  25%  22%,1  1  0,2  1  1,-1  0  -1,cauanzin LOUD,,1.50  1.78  1.36,238  237  239,17  6  11,/  8  2  6  /,6  2  4,+9  +4  +5,89%  100%  83%,141  146  139,28%  41%  23%,4  1  3,0  0  0,+4  +1  +3,Less LOUD,,1.28  0.82  1.74,235  102  368,19  2  17,/  14  7  7  /,8  6  2,+5  -5  +10,83%  75%  92%,158  86  230,23%  13%  28%,5  0  5,1  1  0,+4  -1  +5
2,aspas LOUD,,1.12  0.99  1.25,214  189  237,55  23  32,/  41  19  22  /,5  3  2,+14  +4  +10,71%  60%  81%,147  122  168,22%  20%  24%,10  5  5,4  3  1,+6  +2  +4,13.0,5.0,cauanzin LOUD,,0.93  1.03  0.84,199  225  175,16  10  6,/  17  8  9  /,7  1  6,-1  +2  -3,63%  50%  75%,134  151  118,40%  61%  24%,1  0  1,3  1  2,-2  -1  -1,saadhak LOUD,,1.48  1.89  1.27,237  231  241,11  4  7,/  10  1  9  /,25  10  15,+1  +3  -2,89%  100%  83%,148  118  163,19%  11%  23%,2  1  1,0  0  0,+2  +1  +1,aspas LOUD,,1.05  1.00  1.09,185  198  173,17  10  7,/  14  7  7  /,2  2  0,+3  +3  0,71%  58%  83%,128  121  136,20%  13%  38%,4  2  2,1  1  0,+3  +1  +2
3,Less LOUD,,1.07  0.86  1.32,223  148  278,48  12  36,/  46  23  23  /,14  10  4,+2  -11  +13,71%  70%  72%,151  110  186,21%  18%  23%,10  3  7,3  3  0,+7  0  +7,13.0,11.0,Less LOUD,,0.66  0.26  1.07,165  102  230,12  3  9,/  19  12  7  /,4  3  1,-7  -9  +2,54%  50%  58%,111  67  155,21%  21%  21%,2  2  0,2  2  0,0  0  0,Less LOUD,,1.27  1.50  1.15,268  334  236,17  7  10,/  13  4  9  /,2  1  1,+4  +3  +1,78%  100%  67%,196  243  173,19%  21%  18%,3  1  2,0  0  0,+3  +1  +2,saadhak LOUD,,1.01  0.93  1.08,170  165  176,11  5  6,/  15  8  7  /,11  6  5,-4  -3  -1,71%  75%  67%,116  112  120,16%  33%  7%,4  2  2,3  2  1,+1  0  +1
4,saadhak LOUD,,1.03  1.22  0.91,183  193  167,32  17  15,/  45  19  26  /,45  20  25,-13  -2  -11,76%  80%  72%,123  131  116,20%  24%  17%,7  4  3,10  5  5,-3  -1  -2,,,saadhak LOUD,,0.61  0.84  0.38,143  203  84,10  8  2,/  20  10  10  /,9  4  5,-10  -2  -8,71%  75%  67%,110  157  63,25%  28%  21%,1  1  0,7  3  4,-6  -2  -4,aspas LOUD,,1.20  1.18  1.21,203  163  224,15  4  11,/  9  3  6  /,2  1  1,+6  +1  +5,78%  83%  75%,133  94  153,22%  27%  19%,5  2  3,1  1  0,+4  +1  +3,tuyz LOUD,,0.84  0.76  0.92,122  102  143,9  4  5,/  17  8  9  /,9  5  4,-8  -4  -4,67%  67%  67%,88  65  112,25%  12%  37%,1  1  0,1  1  0,0  0  0
5,Smoggy EDG,,1.03  0.80  1.15,238  196  299,55  25  30,/  49  29  20  /,22  12  10,+6  -4  +10,67%  58%  77%,165  139  196,35%  36%  35%,4  2  2,5  2  3,-1  0  -1,,,ZmjjKK EDG,,1.33  1.07  1.58,300  231  369,26  10  16,/  17  9  8  /,5  3  2,+9  +1  +8,75%  75%  75%,186  132  240,19%  15%  22%,7  4  3,1  1  0,+6  +3  +3,Smoggy EDG,,0.87  1.19  0.23,190  223  125,11  9  2,/  15  9  6  /,8  7  1,-4  0  -4,44%  50%  33%,140  171  79,38%  44%  22%,1  0  1,3  1  2,-2  -1  -1,Smoggy EDG,,1.16  0.74  1.58,279  228  331,23  10  13,/  17  10  7  /,10  4  6,+6  0  +6,75%  67%  83%,186  156  216,51%  45%  56%,0  0  0,1  1  0,-1  -1  0
6,CHICHOO EDG,,0.96  1.16  0.68,171  223  104,38  27  11,/  42  23  19  /,20  12  8,-4  +4  -8,65%  67%  63%,120  160  73,23%  21%  31%,0  0  0,6  5  1,-6  -5  -1,,,nobody EDG,,1.30  1.10  1.49,233  253  214,20  10  10,/  17  10  7  /,9  7  2,+3  0  +3,79%  83%  75%,163  166  160,45%  46%  44%,4  1  3,0  0  0,+4  +1  +3,CHICHOO EDG,,0.75  1.01  0.25,200  249  104,10  8  2,/  16  10  6  /,6  5  1,-6  -2  -4,61%  67%  50%,148  183  78,13%  12%  15%,0  0  0,1  1  0,-1  -1  0,CHICHOO EDG,,1.00  1.24  0.77,143  190  97,13  8  5,/  13  6  7  /,6  4  2,0  +2  -2,67%  67%  67%,112  152  73,52%  48%  60%,0  0  0,3  2  1,-3  -2  -1
7,ZmjjKK EDG,,0.91  0.81  1.05,224  210  257,53  26  27,/  52  29  23  /,9  6  3,+1  -3  +4,58%  58%  57%,146  125  171,16%  12%  21%,10  5  5,12  8  4,-2  -3  +1,,,CHICHOO EDG,,1.13  1.24  1.02,170  231  110,15  11  4,/  13  7  6  /,8  3  5,+2  +4  -2,67%  67%  67%,108  145  70,20%  19%  23%,0  0  0,2  2  0,-2  -2  0,nobody EDG,,0.63  0.80  0.28,175  184  158,11  8  3,/  17  11  6  /,2  2  0,-6  -3  -3,61%  67%  50%,123  124  121,38%  35%  50%,1  1  0,6  4  2,-5  -3  -2,Haodong EDG,,0.93  0.76  1.11,149  153  146,13  8  5,/  14  8  6  /,13  4  9,-1  0  -1,79%  67%  92%,97  106  89,34%  44%  25%,2  1  1,3  3  0,-1  -2  +1
8,nobody EDG,,0.91  0.84  0.91,186  192  182,41  22  19,/  52  32  20  /,20  16  4,-11  -10  -1,70%  67%  73%,129  129  129,37%  34%  42%,8  2  6,9  6  3,-1  -4  +3,,,Smoggy EDG,,1.06  0.47  1.65,245  138  354,21  6  15,/  17  10  7  /,4  1  3,+4  -4  +8,75%  58%  92%,162  89  236,23%  18%  26%,3  2  1,1  0  1,+2  +2  0,ZmjjKK EDG,,0.60  0.47  0.88,150  144  165,10  6  4,/  16  11  5  /,1  1  0,-6  -5  -1,50%  50%  50%,101  87  131,27%  14%  63%,0  0  0,5  5  0,-5  -5  0,ZmjjKK EDG,,0.79  0.88  0.69,222  254  190,17  10  7,/  19  9  10  /,3  2  1,-2  +1  -3,46%  50%  42%,139  155  123,8%  7%  8%,3  1  2,6  2  4,-3  -1  -2
9,Haodong EDG,,0.74  0.79  0.65,127  148  108,27  19  8,/  49  26  23  /,37  20  17,-22  -7  -15,73%  67%  80%,82  93  69,30%  30%  31%,5  3  2,7  3  4,-2  0  -2,,,Haodong EDG,,0.71  0.88  0.54,130  166  94,9  6  3,/  20  9  11  /,11  7  4,-11  -3  -8,75%  75%  75%,78  97  59,26%  28%  23%,3  2  1,3  0  3,0  +2  -2,Haodong EDG,,0.59  0.74  0.29,103  125  60,5  5  0,/  15  9  6  /,13  9  4,-10  -4  -6,61%  58%  67%,68  77  51,32%  19%  100%,0  0  0,1  0  1,-1  0  -1,nobody EDG,,0.79  0.62  0.96,149  139  161,10  4  6,/  18  11  7  /,9  7  2,-8  -7  -1,67%  50%  83%,100  98  102,26%  19%  36%,3  0  3,3  2  1,0  -2  +2
