,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
19,Sushiboys FS,,0.87  1.03  0.80,199  217  184,34  17  17,/  40  19  21  /,15  6  9,-6  -2  -4,70%  67%  72%,126  141  114,26%  28%  25%,3  0  3,5  2  3,-2  -2  0,,,Sushiboys FS,,0.94  0.84  1.04,199  187  211,21  10  11,/  23  13  10  /,10  4  6,-2  -3  +1,74%  65%  82%,128  127  129,28%  30%  26%,3  0  3,2  1  1,+1  -1  +2,PTC FS,,0.78  1.24  0.51,180  260  134,11  6  5,/  14  4  10  /,3  2  1,-3  +2  -5,58%  71%  50%,143  207  105,42%  47%  36%,3  2  1,3  1  2,0  +1  -1,,,,,,,,,,,,,,
20,Leviathan FS,,0.77  0.94  0.66,162  194  161,30  17  13,/  38  15  23  /,24  9  15,-8  +2  -10,66%  71%  62%,118  125  111,32%  42%  25%,1  1  0,3  0  3,-2  +1  -3,,,PTC FS,,0.74  0.54  0.93,149  116  184,19  7  12,/  25  14  11  /,10  3  7,-6  -7  +1,68%  65%  71%,86  71  102,33%  37%  29%,2  0  2,6  4  2,-4  -4  0,Leviathan FS,,0.51  0.77  0.35,116  119  114,6  3  3,/  15  4  11  /,6  3  3,-9  -1  -8,68%  100%  50%,81  75  84,30%  50%  21%,0  0  0,2  0  2,-2  0  -2,,,,,,,,,,,,,,
21,PTC FS,,0.76  0.89  0.72,165  158  163,30  13  17,/  39  18  21  /,13  5  8,-9  -5  -4,64%  67%  62%,107  111  103,37%  42%  31%,5  2  3,9  5  4,-4  -3  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,BuZz DRX,,0.94  1.25  0.74,215  258  171,29  16  13,/  32  15  17  /,5  4  1,-3  +1  -4,64%  79%  50%,142  180  106,22%  17%  39%,5  3  2,10  4  6,-5  -1  -4,0.0,2.0,MaKo DRX,,0.95  1.02  0.84,207  223  185,15  8  7,/  16  10  6  /,8  6  2,-1  -2  +1,65%  75%  50%,125  146  95,20%  17%  27%,1  1  0,1  0  1,0  +1  -1,BuZz DRX,,1.07  1.66  0.73,280  437  189,18  10  8,/  16  5  11  /,2  2  0,+2  +5  -3,63%  86%  50%,187  289  128,30%  26%  38%,3  1  2,5  1  4,-2  0  -2,,,,,,,,,,,,,,
24,MaKo DRX,,0.88  0.92  0.82,195  182  208,27  11  16,/  31  14  17  /,11  8  3,-4  -3  -1,69%  74%  65%,123  120  125,24%  19%  31%,2  2  0,2  0  2,0  +2  -2,7.0,13.0,stax DRX,,0.88  0.86  0.91,176  158  205,12  6  6,/  17  11  6  /,6  5  1,-5  -5  0,60%  50%  75%,123  110  141,37%  33%  42%,1  1  0,2  2  0,-1  -1  0,Zest DRX,,0.84  0.86  0.83,189  156  209,13  5  8,/  16  5  11  /,3  1  2,-3  0  -3,53%  57%  50%,132  112  144,57%  57%  57%,2  1  1,2  1  1,0  0  0,,,,,,,,,,,,,,
25,Zest DRX,,0.74  0.79  0.68,166  149  181,21  10  11,/  33  15  18  /,9  5  4,-12  -5  -7,56%  58%  55%,116  112  120,49%  48%  50%,4  2  2,5  2  3,-1  0  -1,6.0,13.0,Rb DRX,,0.87  0.89  0.85,201  154  273,13  8  5,/  18  10  8  /,4  0  4,-5  -2  -3,70%  67%  75%,140  104  194,26%  58%  14%,1  0  1,2  1  1,-1  -1  0,MaKo DRX,,0.80  0.82  0.80,182  111  224,12  3  9,/  15  4  11  /,3  2  1,-3  -1  -2,74%  71%  75%,120  76  146,31%  27%  33%,1  1  0,1  0  1,0  +1  -1,,,,,,,,,,,,,,
26,Rb DRX,,0.67  0.97  0.49,173  195  153,23  15  8,/  35  16  19  /,5  1  4,-12  -1  -11,56%  63%  50%,122  137  108,28%  41%  18%,3  1  2,2  1  1,+1  0  +1,,,BuZz DRX,,0.81  0.84  0.75,149  153  145,11  6  5,/  16  10  6  /,3  2  1,-5  -4  -1,65%  75%  50%,99  116  74,16%  11%  40%,2  2  0,5  3  2,-3  -1  -2,Rb DRX,,0.47  1.05  0.13,144  265  74,10  7  3,/  17  6  11  /,1  1  0,-7  +1  -8,42%  57%  33%,103  192  51,31%  30%  33%,2  1  1,0  0  0,+2  +1  +1,,,,,,,,,,,,,,
27,stax DRX,,0.62  0.70  0.59,135  128  144,18  8  10,/  34  16  18  /,11  8  3,-16  -8  -8,62%  63%  60%,90  86  94,35%  30%  39%,2  1  1,4  3  1,-2  -2  0,,,Zest DRX,,0.64  0.72  0.52,142  145  140,8  5  3,/  17  10  7  /,6  4  2,-9  -5  -4,60%  58%  63%,101  112  84,42%  44%  38%,2  1  1,3  1  2,-1  0  -1,stax DRX,,0.37  0.54  0.27,93  76  103,6  2  4,/  17  5  12  /,5  3  2,-11  -3  -8,63%  86%  50%,56  44  63,31%  20%  36%,1  0  1,2  1  1,-1  -1  0,,,,,,,,,,,,,,
28,something PRX,,1.41  1.45  1.30,275  266  283,41  20  21,/  23  11  12  /,6  5  1,+18  +9  +9,79%  85%  74%,184  182  186,30%  33%  27%,8  3  5,5  3  2,+3  0  +3,,,mindfreak PRX,,1.34  1.71  1.09,262  323  222,20  11  9,/  12  4  8  /,5  0  5,+8  +7  +1,80%  75%  83%,176  223  144,30%  50%  19%,1  0  1,0  0  0,+1  0  +1,something PRX,,1.65  1.82  1.36,300  299  302,21  14  7,/  10  5  5  /,4  3  1,+11  +9  +2,79%  83%  71%,191  200  176,29%  34%  21%,2  1  1,4  3  1,-2  -2  0,,,,,,,,,,,,,,
29,f0rsakeN PRX,,1.25  1.31  1.08,244  279  204,36  21  15,/  24  13  11  /,9  4  5,+12  +8  +4,79%  80%  79%,162  197  125,35%  29%  50%,6  4  2,3  1  2,+3  +3  0,,,d4v41 PRX,,1.20  1.38  1.08,198  227  179,15  7  8,/  11  5  6  /,12  6  6,+4  +2  +2,100%  100%  100%,128  154  111,31%  24%  39%,1  1  0,0  0  0,+1  +1  0,f0rsakeN PRX,,1.46  1.71  1.03,315  366  229,23  17  6,/  13  7  6  /,2  1  1,+10  +10  0,74%  83%  57%,204  232  156,36%  30%  67%,4  3  1,1  0  1,+3  +3  0,,,,,,,,,,,,,,
30,d4v41 PRX,,1.23  1.50  0.85,178  206  150,28  17  11,/  19  8  11  /,17  11  6,+9  +9  0,87%  90%  84%,122  146  97,38%  39%  36%,2  2  0,1  0  1,+1  +2  -1,,,something PRX,,1.18  1.07  1.25,249  216  272,20  6  14,/  13  6  7  /,2  2  0,+7  0  +7,80%  88%  75%,178  156  192,31%  31%  31%,6  2  4,1  0  1,+5  +2  +3,d4v41 PRX,,1.25  1.62  0.63,157  193  99,13  10  3,/  8  3  5  /,5  5  0,+5  +7  -2,74%  83%  57%,116  141  73,50%  59%  29%,1  1  0,1  0  1,0  +1  -1,,,,,,,,,,,,,,
31,mindfreak PRX,,1.16  1.27  1.17,222  214  232,32  17  15,/  25  12  13  /,14  6  8,+7  +5  +2,77%  75%  79%,156  154  158,28%  39%  21%,1  0  1,1  1  0,0  -1  +1,,,Monyet PRX,,1.17  0.93  1.32,235  172  278,16  5  11,/  12  5  7  /,6  0  6,+4  0  +4,70%  75%  67%,174  110  217,20%  25%  19%,3  2  1,4  1  3,-1  +1  -2,mindfreak PRX,,0.99  0.84  1.26,181  142  250,12  6  6,/  13  8  5  /,9  6  3,-1  -2  +1,74%  75%  71%,136  109  182,26%  27%  25%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,
32,Monyet PRX,,1.02  0.99  0.93,211  197  228,28  14  14,/  27  14  13  /,12  5  7,+1  0  +1,77%  85%  68%,152  131  174,23%  28%  19%,6  4  2,6  2  4,0  +2  -2,,,f0rsakeN PRX,,1.04  0.92  1.13,172  148  189,13  4  9,/  11  6  5  /,7  3  4,+2  -2  +4,85%  75%  92%,122  144  108,33%  25%  41%,2  1  1,2  1  1,0  0  0,Monyet PRX,,0.87  1.06  0.54,187  214  143,12  9  3,/  15  9  6  /,6  5  1,-3  0  -3,84%  92%  71%,129  146  99,27%  29%  22%,3  2  1,2  1  1,+1  +1  0,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,deminatiX DP,,1.03  0.82  1.31,259  240  284,37  19  18,/  33  20  13  /,5  3  2,+4  -1  +5,67%  58%  78%,159  138  186,22%  15%  32%,7  4  3,11  8  3,-4  -4  0,0.0,2.0,MERZ DP,,1.04  1.17  0.87,199  237  151,14  10  4,/  14  8  6  /,3  1  2,0  +2  -2,76%  83%  67%,127  145  101,31%  36%  21%,1  1  0,2  1  1,-1  0  -1,deminatiX DP,,1.06  0.80  1.39,263  229  310,19  9  10,/  17  10  7  /,4  3  1,+2  -1  +3,71%  67%  78%,168  139  205,24%  14%  39%,2  1  1,6  4  2,-4  -3  -1,,,,,,,,,,,,,,
35,MERZ DP,,0.97  0.99  0.94,210  231  184,31  20  11,/  32  19  13  /,7  3  4,-1  +1  -2,79%  79%  78%,127  135  116,27%  25%  29%,4  3  1,4  3  1,0  0  0,8.0,13.0,deminatiX DP,,1.00  0.84  1.22,254  252  259,18  10  8,/  16  10  6  /,1  0  1,+2  0  +2,62%  50%  78%,149  136  167,19%  17%  22%,5  3  2,5  4  1,0  -1  +1,MERZ DP,,0.89  0.81  1.01,221  225  216,17  10  7,/  18  11  7  /,4  2  2,-1  -1  0,81%  75%  89%,128  125  131,23%  16%  35%,3  2  1,2  2  0,+1  0  +1,,,,,,,,,,,,,,
36,dRKY DP,,0.91  0.89  0.94,146  149  142,18  11  7,/  28  17  11  /,15  8  7,-10  -6  -4,69%  67%  72%,99  99  99,21%  24%  17%,1  0  1,3  1  2,-2  -1  -1,8.0,13.0,dRKY DP,,0.95  0.72  1.24,150  113  201,11  5  6,/  14  9  5  /,6  3  3,-3  -4  +1,62%  58%  67%,93  69  125,28%  36%  22%,1  0  1,0  0  0,+1  0  +1,dRKY DP,,0.88  1.06  0.64,141  185  84,7  6  1,/  14  8  6  /,9  5  4,-7  -2  -5,76%  75%  78%,105  130  73,16%  18%  12%,0  0  0,3  1  2,-3  -1  -2,,,,,,,,,,,,,,
37,sh1va DP,,0.81  0.73  0.92,163  150  182,24  12  12,/  31  19  12  /,4  2  2,-7  -7  0,64%  58%  72%,115  99  135,23%  19%  26%,1  1  0,5  2  3,-4  -1  -3,,,sh1va DP,,0.82  0.87  0.76,162  173  149,12  7  5,/  15  9  6  /,1  1  0,-3  -2  -1,67%  75%  56%,102  110  91,21%  24%  18%,1  1  0,4  1  3,-3  0  -3,sh1va DP,,0.80  0.59  1.08,164  127  214,12  5  7,/  16  10  6  /,3  1  2,-4  -5  +1,62%  42%  89%,127  88  179,24%  12%  32%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,
38,baha DP,,0.66  0.59  0.75,124  111  141,17  8  9,/  35  21  14  /,10  8  2,-18  -13  -5,52%  50%  56%,86  78  96,29%  22%  38%,1  0  1,5  2  3,-4  -2  -2,,,baha DP,,0.53  0.59  0.44,104  103  107,7  4  3,/  17  9  8  /,3  2  1,-10  -5  -5,38%  33%  44%,72  74  71,23%  21%  25%,0  0  0,2  1  1,-2  -1  -1,baha DP,,0.79  0.58  1.06,143  120  175,10  4  6,/  18  12  6  /,7  6  1,-8  -8  0,67%  67%  67%,99  82  121,32%  22%  44%,1  0  1,3  1  2,-2  -1  -1,,,,,,,,,,,,,,
39,WerlasS REG,,1.59  1.63  1.56,272  258  283,42  19  23,/  18  8  10  /,12  4  8,+24  +11  +13,88%  89%  88%,169  164  173,32%  30%  33%,7  1  6,1  0  1,+6  +1  +5,,,WerlasS REG,,1.72  1.78  1.68,290  276  302,24  11  13,/  9  4  5  /,4  2  2,+15  +7  +8,86%  89%  83%,173  163  181,38%  40%  37%,3  0  3,1  0  1,+2  0  +2,WerlasS REG,,1.46  1.47  1.45,254  241  264,18  8  10,/  9  4  5  /,8  2  6,+9  +4  +5,90%  89%  92%,165  165  165,25%  21%  29%,4  1  3,0  0  0,+4  +1  +3,,,,,,,,,,,,,,
40,jonx REG,,1.14  0.84  1.37,193  130  241,29  7  22,/  23  10  13  /,14  5  9,+6  -3  +9,76%  72%  79%,132  95  159,47%  29%  58%,4  2  2,3  2  1,+1  0  +1,,,jonx REG,,1.27  0.90  1.55,208  124  272,16  4  12,/  10  4  6  /,2  0  2,+6  0  +6,71%  67%  75%,141  96  175,52%  30%  63%,2  1  1,1  1  0,+1  0  +1,musz3kk REG,,1.39  1.17  1.56,332  323  339,25  11  14,/  16  8  8  /,4  0  4,+9  +3  +6,86%  67%  100%,208  203  212,26%  33%  23%,7  3  4,1  1  0,+6  +2  +4,,,,,,,,,,,,,,
41,lauzen REG,,1.11  1.12  1.10,209  209  210,33  13  20,/  26  10  16  /,4  2  2,+7  +3  +4,76%  72%  79%,152  148  155,29%  23%  33%,6  3  3,3  1  2,+3  +2  +1,,,lauzen REG,,0.89  1.03  0.79,177  173  181,13  5  8,/  15  5  10  /,2  2  0,-2  0  -2,67%  67%  67%,122  104  135,25%  18%  30%,4  2  2,1  0  1,+3  +2  +1,lauzen REG,,1.32  1.21  1.41,241  245  238,20  8  12,/  11  5  6  /,2  0  2,+9  +3  +6,86%  78%  92%,181  191  174,31%  27%  34%,2  1  1,2  1  1,0  0  0,,,,,,,,,,,,,,
42,musz3kk REG,,1.10  1.14  1.07,245  305  201,37  20  17,/  30  15  15  /,7  2  5,+7  +5  +2,81%  78%  83%,157  194  130,30%  37%  24%,10  6  4,4  1  3,+6  +5  +1,,,musz3kk REG,,0.81  1.11  0.58,157  286  62,12  9  3,/  14  7  7  /,3  2  1,-2  +2  -4,76%  89%  67%,107  186  47,40%  40%  40%,3  3  0,3  0  3,0  +3  -3,jonx REG,,1.02  0.79  1.19,177  135  209,13  3  10,/  13  6  7  /,12  5  7,0  -3  +3,81%  78%  83%,122  95  142,42%  29%  53%,2  1  1,2  1  1,0  0  0,,,,,,,,,,,,,,
