,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,MrFaliN FUT,,1.03  0.70  1.30,217  127  307,46  13  33,/  48  21  27  /,21  4  17,-2  -8  +6,71%  62%  79%,151  90  204,26%  21%  27%,3  2  1,3  2  1,0  0  0,1.0,2.0,yetujey FUT,,0.98  1.12  0.93,267  270  266,15  5  10,/  16  3  13  /,2  0  2,-1  +2  -3,82%  80%  83%,180  181  179,36%  46%  31%,3  0  3,3  1  2,0  -1  +1,cNed FUT,,1.41  1.32  1.52,292  248  345,24  12  12,/  15  7  8  /,4  2  2,+9  +5  +4,82%  75%  90%,181  144  224,24%  17%  31%,6  1  5,2  1  1,+4  0  +4,MrFaliN FUT,,1.15  0.85  1.48,241  129  364,19  5  14,/  18  9  9  /,8  3  5,+1  -4  +5,74%  58%  91%,162  88  242,25%  21%  26%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,
12,cNed FUT,,1.00  0.74  1.13,221  176  259,49  19  30,/  47  20  27  /,10  6  4,+2  -1  +3,66%  72%  61%,145  109  176,22%  17%  25%,9  3  6,13  7  6,-4  -4  0,4.0,13.0,qRaxs FUT,,0.78  1.23  0.59,178  284  134,12  6  6,/  15  4  11  /,3  0  3,-3  +2  -5,59%  60%  58%,120  171  99,40%  63%  29%,0  0  0,2  0  2,-2  0  -2,MrFaliN FUT,,1.27  1.01  1.59,255  169  359,19  8  11,/  15  7  8  /,7  1  6,+4  +1  +3,73%  67%  80%,176  123  241,21%  24%  20%,2  1  1,2  2  0,0  -1  +1,AtaKaptan FUT,,1.08  1.18  0.97,214  248  179,17  10  7,/  17  9  8  /,7  4  3,0  +1  -1,70%  67%  73%,146  173  117,36%  50%  22%,5  3  2,2  2  0,+3  +1  +2,,,,,,,,,,,,,,
13,yetujey FUT,,0.93  1.01  0.88,210  197  211,41  20  21,/  49  20  29  /,18  6  12,-8  0  -8,74%  69%  79%,132  121  142,20%  25%  16%,6  2  4,7  3  4,-1  -1  0,13.0,9.0,cNed FUT,,0.74  0.04  1.04,225  116  271,12  1  11,/  16  6  10  /,3  2  1,-4  -5  +1,53%  60%  50%,153  88  180,19%  14%  19%,2  1  1,3  1  2,-1  0  -1,qRaxs FUT,,1.05  1.32  0.72,196  275  101,17  13  4,/  16  9  7  /,6  3  3,+1  +4  -3,73%  92%  50%,126  193  46,32%  39%  10%,1  1  0,1  0  1,0  +1  -1,cNed FUT,,0.85  0.87  0.83,147  130  166,13  6  7,/  16  7  9  /,3  2  1,-3  -1  -2,61%  75%  45%,104  82  129,24%  18%  29%,1  1  0,8  5  3,-7  -4  -3,,,,,,,,,,,,,,
14,AtaKaptan FUT,,0.88  0.86  0.85,179  210  157,40  20  20,/  47  23  24  /,20  11  9,-7  -3  -4,73%  69%  76%,124  140  109,38%  46%  32%,9  6  3,4  3  1,+5  +3  +2,10.0,13.0,MrFaliN FUT,,0.66  0.24  0.83,155  19  213,8  0  8,/  15  5  10  /,6  0  6,-7  -5  -2,65%  60%  67%,104  19  139,36%  0%  40%,0  0  0,1  0  1,-1  0  -1,yetujey FUT,,0.99  0.81  1.20,206  193  222,16  8  8,/  15  9  6  /,10  5  5,+1  -1  +2,82%  75%  90%,117  99  139,10%  12%  9%,3  2  1,2  2  0,+1  0  +1,yetujey FUT,,0.82  1.09  0.52,156  171  141,10  7  3,/  18  8  10  /,6  1  5,-8  -1  -7,61%  58%  64%,111  118  103,19%  27%  14%,0  0  0,2  0  2,-2  0  -2,,,,,,,,,,,,,,
15,qRaxs FUT,,0.87  1.17  0.64,181  243  128,44  29  15,/  51  22  29  /,17  8  9,-7  +7  -14,66%  79%  55%,120  162  83,37%  47%  26%,4  1  3,4  0  4,0  +1  -1,,,AtaKaptan FUT,,0.60  0.39  0.68,157  121  172,10  2  8,/  15  5  10  /,4  1  3,-5  -3  -2,71%  40%  83%,109  76  122,38%  29%  42%,2  1  1,1  1  0,+1  0  +1,AtaKaptan FUT,,0.97  1.02  0.91,165  208  115,13  8  5,/  15  9  6  /,9  6  3,-2  -1  -1,77%  83%  70%,112  135  85,43%  47%  36%,2  2  0,1  0  1,+1  +2  -1,qRaxs FUT,,0.79  0.95  0.62,170  194  144,15  10  5,/  20  9  11  /,8  5  3,-5  +1  -6,65%  75%  55%,114  128  99,42%  53%  31%,3  0  3,1  0  1,+2  0  +2,,,,,,,,,,,,,,
16,Xeppaa C9,,1.24  1.13  1.53,278  252  288,58  28  30,/  47  26  21  /,27  15  12,+11  +2  +9,81%  82%  79%,173  157  191,28%  24%  34%,5  4  1,3  3  0,+2  +1  +1,,,Xeppaa C9,,1.58  1.19  2.52,393  295  630,24  12  12,/  14  11  3  /,4  3  1,+10  +1  +9,88%  83%  100%,243  185  383,23%  20%  27%,4  3  1,3  3  0,+1  0  +1,OXY C9,,1.17  1.05  1.26,312  293  328,23  10  13,/  18  8  10  /,7  2  5,+5  +2  +3,73%  60%  83%,192  177  205,21%  19%  24%,6  3  3,7  5  2,-1  -2  +1,OXY C9,,1.30  1.06  1.52,303  251  352,27  11  16,/  15  7  8  /,4  2  2,+12  +4  +8,65%  73%  58%,179  149  207,26%  17%  38%,5  2  3,4  3  1,+1  -1  +2,,,,,,,,,,,,,,
17,OXY C9,,1.23  1.13  1.30,296  296  301,68  37  31,/  45  25  20  /,14  6  8,+23  +12  +11,73%  73%  72%,181  179  183,26%  25%  28%,13  7  6,11  8  3,+2  -1  +3,,,jakee C9,,1.29  1.28  1.32,219  215  228,13  9  4,/  10  7  3  /,12  8  4,+3  +2  +1,94%  92%  100%,137  137  136,38%  44%  27%,3  2  1,0  0  0,+3  +2  +1,Xeppaa C9,,0.88  0.93  0.85,207  216  200,15  7  8,/  20  9  11  /,11  6  5,-5  -2  -3,82%  80%  83%,136  141  132,29%  27%  32%,0  0  0,0  0  0,0  0  0,jakee C9,,1.24  1.50  1.01,232  263  205,21  13  8,/  16  7  9  /,8  3  5,+5  +6  -1,74%  82%  67%,153  167  140,34%  38%  30%,4  1  3,1  0  1,+3  +1  +2,,,,,,,,,,,,,,
18,jakee C9,,1.07  1.06  1.08,192  196  185,45  26  19,/  45  23  22  /,25  12  13,0  +3  -3,79%  79%  79%,119  122  117,29%  32%  25%,8  3  5,3  2  1,+5  +1  +4,,,OXY C9,,1.23  1.27  1.12,273  340  114,18  16  2,/  12  10  2  /,3  2  1,+6  +6  0,82%  83%  80%,169  209  73,33%  35%  0%,2  2  0,0  0  0,+2  +2  0,vanity C9,,0.81  0.90  0.74,185  188  184,14  7  7,/  16  6  10  /,7  3  4,-2  +1  -3,77%  80%  75%,128  130  126,23%  22%  24%,1  0  1,2  0  2,-1  0  -1,Xeppaa C9,,1.24  1.27  1.22,235  238  234,19  9  10,/  13  6  7  /,12  6  6,+6  +3  +3,74%  82%  67%,157  143  170,35%  26%  43%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,
19,curry C9,,0.88  1.03  0.63,157  215  88,35  26  9,/  41  23  18  /,18  12  6,-6  +3  -9,71%  73%  69%,103  138  64,24%  42%  11%,2  1  1,7  1  6,-5  0  -5,,,curry C9,,1.20  1.41  0.72,173  225  48,12  11  1,/  8  6  2  /,7  5  2,+4  +5  -1,76%  75%  80%,114  148  34,29%  36%  0%,0  0  0,3  1  2,-3  -1  -2,curry C9,,0.72  0.85  0.61,146  191  109,13  7  6,/  16  8  8  /,3  3  0,-3  -1  -2,68%  80%  58%,92  119  69,25%  43%  17%,0  0  0,3  0  3,-3  0  -3,vanity C9,,0.97  1.02  0.93,138  162  116,12  6  6,/  13  7  6  /,12  6  6,-1  -1  0,70%  82%  58%,82  102  64,9%  17%  3%,1  1  0,4  2  2,-3  -1  -2,,,,,,,,,,,,,,
20,vanity C9,,0.86  0.87  0.92,158  154  165,36  19  17,/  42  22  20  /,24  12  12,-6  -3  -3,74%  79%  69%,100  99  102,14%  15%  13%,3  1  2,7  3  4,-4  -2  -2,,,vanity C9,,0.81  0.69  1.10,152  119  235,10  6  4,/  13  9  4  /,5  3  2,-3  -3  0,76%  75%  80%,88  69  135,5%  5%  6%,1  0  1,1  1  0,0  -1  +1,jakee C9,,0.68  0.39  0.92,125  99  148,11  4  7,/  19  9  10  /,5  1  4,-8  -5  -3,73%  60%  83%,70  53  85,13%  7%  18%,1  0  1,2  2  0,-1  -2  +1,curry C9,,0.70  0.84  0.58,152  227  84,10  8  2,/  17  9  8  /,8  4  4,-7  -1  -6,70%  64%  75%,106  145  71,20%  47%  8%,2  1  1,1  0  1,+1  +1  0,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,crazyguy TOB,,1.11  1.23  1.02,218  250  189,35  19  16,/  30  15  15  /,11  7  4,+5  +4  +1,74%  76%  72%,137  153  123,32%  26%  40%,5  2  3,3  1  2,+2  +1  +1,0.0,2.0,crazyguy TOB,,1.17  1.32  1.06,233  276  205,16  8  8,/  14  7  7  /,6  2  4,+2  +1  +1,65%  63%  67%,144  151  140,29%  10%  50%,0  0  0,2  0  2,-2  0  -2,crazyguy TOB,,1.06  1.14  0.98,203  235  173,19  11  8,/  16  8  8  /,5  5  0,+3  +3  0,81%  85%  77%,131  155  107,35%  37%  32%,5  2  3,1  1  0,+4  +1  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Xan TOB,,0.92  1.26  0.64,186  255  130,28  20  8,/  33  14  19  /,20  8  12,-5  +6  -11,76%  81%  72%,125  167  90,34%  43%  25%,3  1  2,2  1  1,+1  0  +1,7.0,13.0,Xan TOB,,0.82  1.18  0.58,176  239  135,9  6  3,/  17  7  10  /,10  6  4,-8  -1  -7,65%  75%  58%,129  174  100,29%  30%  28%,1  0  1,2  1  1,-1  -1  0,Xan TOB,,1.02  1.33  0.70,195  265  126,19  14  5,/  16  7  9  /,10  2  8,+3  +7  -4,85%  85%  85%,122  163  81,40%  57%  21%,2  1  1,0  0  0,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Juicy TOB,,0.86  0.49  1.16,216  128  299,33  9  24,/  37  16  21  /,8  4  4,-4  -7  +3,70%  67%  72%,147  85  199,25%  41%  21%,13  2  11,8  7  1,+5  -5  +10,12.0,14.0,Juicy TOB,,0.75  0.30  1.05,178  75  247,12  2  10,/  17  7  10  /,3  2  1,-5  -5  0,65%  50%  75%,100  39  141,10%  20%  8%,6  0  6,4  4  0,+2  -4  +6,STYRON TOB,,1.01  1.30  0.73,156  216  97,15  10  5,/  14  6  8  /,4  2  2,+1  +4  -3,73%  77%  69%,100  141  60,21%  29%  9%,1  1  0,2  0  2,-1  +1  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,STYRON TOB,,0.81  0.79  0.78,153  160  147,25  12  13,/  32  13  19  /,6  2  4,-7  -1  -6,59%  62%  56%,100  105  96,18%  24%  13%,2  1  1,6  3  3,-4  -2  -2,,,STYRON TOB,,0.61  0.27  0.84,149  70  202,10  2  8,/  18  7  11  /,2  0  2,-8  -5  -3,40%  38%  42%,100  47  136,14%  9%  16%,1  0  1,4  3  1,-3  -3  0,Juicy TOB,,0.97  0.67  1.27,253  160  347,21  7  14,/  20  9  11  /,5  2  3,+1  -2  +3,73%  77%  69%,184  114  253,32%  47%  27%,7  2  5,4  3  1,+3  -1  +4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,nephh TOB,,0.74  0.55  0.92,150  118  183,23  8  15,/  35  18  17  /,14  4  10,-12  -10  -2,63%  57%  68%,109  84  130,35%  32%  36%,2  2  0,2  1  1,0  +1  -1,,,nephh TOB,,0.56  0.44  0.64,124  123  125,6  2  4,/  18  8  10  /,12  4  8,-12  -6  -6,55%  63%  50%,87  81  92,19%  8%  28%,0  0  0,0  0  0,0  0  0,nephh TOB,,0.93  0.66  1.20,175  114  236,17  6  11,/  17  10  7  /,2  0  2,0  -4  +4,69%  54%  85%,126  85  166,46%  67%  41%,2  2  0,2  1  1,0  +1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Famouz BME,,1.24  1.25  1.27,273  278  250,42  23  19,/  30  16  14  /,5  2  3,+12  +7  +5,72%  68%  76%,166  168  164,25%  32%  18%,9  5  4,9  8  1,0  -3  +3,,,Famouz BME,,1.45  1.28  1.69,340  307  390,24  12  12,/  12  7  5  /,4  2  2,+12  +5  +7,75%  58%  100%,206  180  245,33%  32%  35%,6  2  4,4  4  0,+2  -2  +4,NcSlasher BME,,1.21  1.81  0.61,219  323  117,21  17  4,/  17  6  11  /,9  6  3,+4  +11  -7,73%  92%  54%,156  231  81,49%  53%  40%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,BerserX BME,,1.19  1.02  1.40,215  179  253,35  16  19,/  28  16  12  /,8  5  3,+7  0  +7,76%  80%  71%,143  129  161,40%  39%  40%,5  2  3,6  4  2,-1  -2  +1,,,BerserX BME,,1.44  1.30  1.66,231  214  257,19  10  9,/  8  6  2  /,3  2  1,+11  +4  +7,90%  92%  88%,150  148  153,47%  47%  47%,2  1  1,2  2  0,0  -1  +1,Shiro BME,,1.04  0.62  1.46,208  111  306,17  4  13,/  18  9  9  /,9  4  5,-1  -5  +4,81%  77%  85%,142  87  198,20%  11%  24%,2  0  2,3  2  1,-1  -2  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,m0rea BME,,1.10  1.19  0.96,165  209  102,26  19  7,/  26  15  11  /,24  14  10,0  +4  -4,80%  88%  71%,100  132  62,35%  37%  32%,2  1  1,3  0  3,-1  +1  -2,,,m0rea BME,,1.40  1.56  1.15,204  290  76,15  13  2,/  8  6  2  /,15  9  6,+7  +7  0,90%  92%  88%,123  182  35,36%  34%  50%,1  1  0,0  0  0,+1  +1  0,Famouz BME,,1.04  1.23  0.85,206  250  163,18  11  7,/  18  9  9  /,1  0  1,0  +2  -2,69%  77%  62%,135  156  114,18%  32%  8%,3  3  0,5  4  1,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,NcSlasher BME,,1.08  1.32  0.87,199  217  184,33  21  12,/  31  14  17  /,19  12  7,+2  +7  -5,80%  92%  67%,137  148  123,37%  44%  29%,2  0  2,4  3  1,-2  -3  +1,,,Shiro BME,,1.05  1.03  1.08,197  201  192,14  10  4,/  11  6  5  /,4  0  4,+3  +4  -1,85%  92%  75%,137  134  142,22%  24%  19%,1  0  1,0  0  0,+1  0  +1,BerserX BME,,0.95  0.75  1.14,198  146  251,16  6  10,/  20  10  10  /,5  3  2,-4  -4  0,65%  69%  62%,138  111  166,35%  32%  37%,3  1  2,4  2  2,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Shiro BME,,1.04  0.82  1.27,203  154  263,31  14  17,/  29  15  14  /,13  4  9,+2  -1  +3,83%  84%  81%,140  109  177,21%  18%  22%,3  0  3,3  2  1,0  -2  +2,,,NcSlasher BME,,0.95  0.83  1.13,178  102  294,12  4  8,/  14  8  6  /,10  6  4,-2  -4  +2,90%  92%  88%,112  58  192,23%  23%  22%,2  0  2,2  2  0,0  -2  +2,m0rea BME,,0.79  0.82  0.77,126  135  117,11  6  5,/  18  9  9  /,9  5  4,-7  -3  -4,73%  85%  62%,82  85  79,34%  43%  27%,1  0  1,3  0  3,-2  0  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,YESicaN FCY,,0.95  0.54  1.17,188  154  217,23  8  15,/  25  12  13  /,11  2  9,-2  -4  +2,71%  71%  70%,118  94  134,25%  35%  21%,0  0  0,1  0  1,-1  0  -1,0.0,2.0,YESicaN FCY,,0.82  0.22  0.92,177  52  198,7  0  7,/  13  2  11  /,9  2  7,-6  -2  -4,64%  50%  67%,116  52  127,22%  0%  26%,0  0  0,0  0  0,0  0  0,YESicaN FCY,,1.09  0.87  1.42,199  171  244,16  8  8,/  12  10  2  /,2  0  2,+4  -2  +6,75%  75%  75%,118  101  145,28%  44%  13%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,f1cio FCY,,0.92  0.53  1.11,229  181  268,27  9  18,/  28  12  16  /,13  5  8,-1  -3  +2,74%  71%  75%,161  130  182,38%  37%  39%,0  0  0,2  2  0,-2  -2  0,1.0,13.0,f1cio FCY,,0.79  0.18  0.89,214  127  229,9  1  8,/  12  2  10  /,3  0  3,-3  -1  -2,64%  100%  58%,160  168  158,32%  100%  29%,0  0  0,1  1  0,-1  -1  0,f1cio FCY,,1.06  0.87  1.34,244  190  327,18  8  10,/  16  10  6  /,10  5  5,+2  -2  +4,80%  67%  100%,162  124  219,42%  33%  53%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,gin FCY,,0.86  0.83  0.90,217  218  221,24  9  15,/  31  12  19  /,6  3  3,-7  -3  -4,62%  64%  60%,142  165  127,33%  40%  28%,8  2  6,10  4  6,-2  -2  0,7.0,13.0,gin FCY,,0.70  0.66  0.70,198  197  199,9  1  8,/  14  2  12  /,1  1  0,-5  -1  -4,64%  100%  58%,123  139  120,23%  25%  22%,3  1  2,4  0  4,-1  +1  -2,gin FCY,,1.03  0.99  1.10,235  222  255,15  8  7,/  17  10  7  /,5  2  3,-2  -2  0,60%  58%  63%,156  169  138,40%  43%  36%,5  1  4,6  4  2,-1  -3  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Crus FCY,,0.58  0.66  0.70,127  154  123,14  6  8,/  29  12  17  /,15  6  9,-15  -6  -9,71%  64%  75%,88  110  72,41%  33%  50%,2  0  2,4  2  2,-2  -2  0,,,Suka FCY,,0.52  0.63  0.50,155  153  156,7  2  5,/  13  2  11  /,2  1  1,-6  0  -6,64%  100%  58%,119  95  123,30%  50%  28%,0  0  0,3  0  3,-3  0  -3,Crus FCY,,0.75  0.56  1.04,174  152  208,11  5  6,/  15  10  5  /,9  4  5,-4  -5  +1,70%  58%  88%,117  113  124,39%  28%  54%,1  0  1,2  2  0,-1  -2  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
