,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1
26,shirazi SMG.GC,,0.94  0.89  1.00,133  108  166,16  6  10,/  19  10  9  /,17  10  7,-3  -4  +1,76%  68%  87%,87  68  110,20%  27%  17%,1  1  0,0  0  0,+1  +1  0,,,Kamiyu SMG.GC,,0.50  0.06  0.76,94  46  124,6  1  5,/  16  7  9  /,8  0  8,-10  -6  -4,68%  43%  83%,55  29  71,32%  33%  31%,0  0  0,5  1  4,-5  -1  -4,shirazi SMG.GC,,0.97  0.95  1.03,126  123  138,6  4  2,/  8  6  2  /,9  7  2,-2  -2  0,80%  75%  100%,70  72  63,25%  29%  20%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,CaspeR OGX,,0.92  0.59  0.95,224  191  236,25  10  15,/  27  13  14  /,13  7  6,-2  -3  +1,74%  73%  74%,130  114  142,42%  41%  42%,2  1  1,0  0  0,+2  +1  +1,,,Twirly OGX,,1.23  1.22  1.26,295  316  260,19  13  6,/  16  11  5  /,1  0  1,+3  +2  +1,74%  75%  71%,181  182  180,18%  25%  9%,4  3  1,3  1  2,+1  +2  -1,CaspeR OGX,,1.10  0.37  1.28,296  170  328,15  2  13,/  13  3  10  /,4  1  3,+2  -1  +3,80%  67%  83%,176  70  203,44%  25%  46%,2  1  1,0  0  0,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Japips OGX,,0.91  0.81  1.20,213  154  257,24  7  17,/  26  12  14  /,9  1  8,-2  -5  +3,76%  73%  79%,131  106  151,28%  29%  28%,1  0  1,1  0  1,0  0  0,,,Japips OGX,,0.94  0.57  1.56,204  122  345,12  4  8,/  13  9  4  /,5  0  5,-1  -5  +4,84%  75%  100%,135  89  215,30%  23%  35%,1  0  1,0  0  0,+1  0  +1,Japips OGX,,0.88  1.04  0.84,221  282  206,12  3  9,/  13  3  10  /,4  1  3,-1  0  -1,67%  67%  67%,125  172  113,26%  36%  22%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Twirly OGX,,0.81  0.62  0.88,218  271  192,25  14  11,/  29  14  15  /,7  1  6,-4  0  -4,71%  73%  68%,147  158  138,21%  26%  17%,5  3  2,9  3  6,-4  0  -4,,,Erumaa OGX,,0.80  0.75  0.89,198  192  208,13  8  5,/  15  10  5  /,1  1  0,-2  -2  0,63%  67%  57%,117  114  121,33%  43%  14%,4  2  2,1  1  0,+3  +1  +2,Erumaa OGX,,0.59  0.86  0.52,155  227  138,7  2  5,/  14  3  11  /,3  2  1,-7  -1  -6,80%  100%  75%,115  163  104,35%  38%  33%,1  0  1,2  0  2,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Erumaa OGX,,0.70  0.81  0.71,177  199  163,20  10  10,/  29  13  16  /,4  3  1,-9  -3  -6,71%  73%  68%,116  124  110,34%  41%  28%,5  2  3,3  1  2,+2  +1  +1,,,CaspeR OGX,,0.74  0.81  0.61,152  197  77,10  8  2,/  14  10  4  /,9  6  3,-4  -2  -2,68%  75%  57%,93  125  38,39%  44%  20%,0  0  0,0  0  0,0  0  0,Twirly OGX,,0.39  0.03  0.50,140  92  153,6  1  5,/  13  3  10  /,6  1  5,-7  -2  -5,67%  67%  67%,103  59  113,30%  40%  29%,1  0  1,6  2  4,-5  -2  -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Sway OGX,,0.47  0.39  0.57,111  94  125,11  3  8,/  29  13  16  /,13  6  7,-18  -10  -8,65%  67%  63%,70  61  77,10%  4%  15%,2  1  1,6  4  2,-4  -3  -1,,,Sway OGX,,0.58  0.46  0.77,111  83  162,6  2  4,/  15  10  5  /,8  5  3,-9  -8  -1,63%  67%  57%,70  54  98,7%  8%  7%,1  1  0,5  4  1,-4  -3  -1,Sway OGX,,0.36  0.32  0.37,110  140  103,5  1  4,/  14  3  11  /,5  1  4,-9  -2  -7,67%  67%  67%,70  90  65,14%  0%  25%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Kur1mu DLG,,,219,20,/  24  /,,-4,,,,0.0,,,0.0,2.0,糕冷小美 DLG,,,232,9,/  11  /,,-2,,,,2.0,,,Kur1mu DLG,,,242,11,/  11  /,,0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,糕冷小美 DLG,,,170,13,/  24  /,,-11,,,,2.0,,,0.0,13.0,Kur1mu DLG,,,196,9,/  13  /,,-4,,,,,,,chit DLG,,,187,7,/  14  /,,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,chit DLG,,,169,14,/  27  /,,-13,,,,,,,1.0,13.0,chit DLG,,,151,7,/  13  /,,-6,,,,,,,Jing DLG,,,148,6,/  13  /,,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Jing DLG,,,137,10,/  26  /,,-16,,,,,,,,,Jing DLG,,,125,4,/  13  /,,-9,,,,,,,糕冷小美 DLG,,,108,4,/  13  /,,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,x1aoN DLG,,,81,8,/  25  /,,-17,,,,,,,,,x1aoN DLG,,,95,4,/  11  /,,-7,,,,,,,x1aoN DLG,,,66,4,/  14  /,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Blue EDGS,,,293,26,/  16  /,,10,,,,3.0,,,,,Blue EDGS,,,367,16,/  7  /,,9,,,,3.0,,,Yusin EDGS,,,316,17,/  6  /,,11,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,XiMiLu EDGS,,,260,29,/  12  /,,17,,,,,,,,,XiMiLu EDGS,,,262,16,/  6  /,,10,,,,,,,XiMiLu EDGS,,,257,13,/  6  /,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Yusin EDGS,,,230,24,/  11  /,,13,,,,0.0,,,,,WawaLee EDGS,,,240,12,/  7  /,,5,,,,,,,Clem EDGS,,,239,13,/  5  /,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,WawaLee EDGS,,,224,23,/  13  /,,10,,,,,,,,,Clem EDGS,,,206,10,/  8  /,,2,,,,,,,Blue EDGS,,,218,10,/  9  /,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Clem EDGS,,,223,23,/  13  /,,10,,,,,,,,,Yusin EDGS,,,144,7,/  5  /,,2,,,,,,,WawaLee EDGS,,,208,11,/  6  /,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,azys OGS,,1.53  1.53  1.50,323  325  334,103  48  55,/  54  27  27  /,20  9  11,+49  +21  +28,85%  85%  84%,225  220  229,34%  38%  31%,24  14  10,7  3  4,+17  +11  +6,3.0,1.0,rawfiul OGS,,1.64  1.68  1.55,386  352  468,26  17  9,/  8  6  2  /,1  1  0,+18  +11  +7,94%  92%  100%,235  225  257,46%  41%  58%,1  1  0,0  0  0,+1  +1  0,azys OGS,,1.55  1.64  1.47,351  382  321,39  21  18,/  22  10  12  /,9  4  5,+17  +11  +6,77%  80%  73%,235  246  224,35%  35%  34%,9  7  2,3  0  3,+6  +7  -1,azys OGS,,1.55  1.21  1.81,364  318  399,26  9  17,/  14  7  7  /,6  3  3,+12  +2  +10,86%  78%  92%,244  209  269,32%  36%  29%,6  2  4,1  1  0,+5  +1  +4,azys OGS,,2.03  2.19  1.97,404  451  385,27  8  19,/  7  2  5  /,2  1  1,+20  +6  +14,94%  100%  92%,268  311  251,35%  35%  35%,5  1  4,0  0  0,+5  +1  +4
45,frostmind OGS,,1.21  1.12  1.35,197  184  200,60  29  31,/  48  25  23  /,40  19  21,+12  +4  +8,84%  80%  86%,131  124  137,37%  47%  28%,8  2  6,5  1  4,+3  +1  +2,13.0,4.0,frostmind OGS,,1.37  1.10  1.99,237  200  325,17  10  7,/  7  7  0  /,2  2  0,+10  +3  +7,82%  83%  80%,160  138  214,36%  37%  35%,1  1  0,1  1  0,0  0  0,frostmind OGS,,1.07  1.19  0.94,194  203  186,21  11  10,/  21  10  11  /,18  11  7,0  +1  -1,77%  73%  80%,130  132  129,40%  54%  29%,2  0  2,1  0  1,+1  0  +1,Antidote OGS,,1.38  0.71  1.88,208  99  291,18  3  15,/  10  6  4  /,11  5  6,+8  -3  +11,76%  78%  75%,127  59  178,21%  8%  26%,1  0  1,1  1  0,0  -1  +1,frostmind OGS,,1.58  1.37  1.67,258  202  281,15  4  11,/  7  2  5  /,11  2  9,+8  +2  +6,94%  80%  100%,179  135  198,39%  56%  33%,5  1  4,0  0  0,+5  +1  +4
46,rawfiul OGS,,1.18  1.31  1.10,247  276  202,76  43  33,/  51  25  26  /,8  3  5,+25  +18  +7,76%  73%  80%,148  177  121,39%  41%  36%,11  5  6,4  3  1,+7  +2  +5,14.0,16.0,Antidote OGS,,1.31  1.38  1.13,190  208  148,11  8  3,/  9  7  2  /,12  12  0,+2  +1  +1,88%  100%  60%,127  140  96,47%  41%  100%,1  1  0,2  0  2,-1  +1  -2,Excali OGS,,1.01  0.99  1.03,232  155  310,23  8  15,/  25  11  14  /,14  9  5,-2  -3  +1,77%  73%  80%,151  99  203,43%  42%  43%,4  2  2,1  0  1,+3  +2  +1,rawfiul OGS,,1.05  1.46  0.75,195  331  93,15  11  4,/  12  5  7  /,1  0  1,+3  +6  -3,71%  67%  75%,119  211  50,43%  50%  30%,5  3  2,3  2  1,+2  +1  +1,Excali OGS,,1.39  1.52  1.34,192  195  191,12  4  8,/  9  2  7  /,10  4  6,+3  +2  +1,94%  100%  92%,114  101  120,41%  38%  43%,2  1  1,1  0  1,+1  +1  0
47,Antidote OGS,,1.13  1.02  1.16,167  163  167,52  23  29,/  51  28  23  /,44  26  18,+1  -5  +6,78%  85%  70%,107  113  101,28%  26%  31%,5  3  2,8  5  3,-3  -2  -1,13.0,8.0,azys OGS,,0.99  1.09  0.74,172  206  93,11  10  1,/  11  8  3  /,3  1  2,0  +2  -2,88%  92%  80%,139  156  99,37%  53%  9%,4  4  0,3  2  1,+1  +2  -1,rawfiul OGS,,0.87  0.65  1.09,203  189  217,22  10  12,/  23  13  10  /,4  1  3,-1  -3  +2,63%  53%  73%,141  128  153,47%  55%  42%,2  0  2,0  0  0,+2  0  +2,Excali OGS,,0.95  0.72  1.13,179  93  245,13  3  10,/  15  7  8  /,8  5  3,-2  -4  +2,81%  78%  83%,126  79  162,44%  25%  55%,0  0  0,1  0  1,-1  0  -1,Antidote OGS,,1.14  1.11  1.14,134  102  149,9  2  7,/  9  3  6  /,10  3  7,0  -1  +1,88%  100%  83%,86  80  89,35%  50%  32%,0  0  0,0  0  0,0  0  0
48,Excali OGS,,1.05  1.08  0.94,197  174  228,58  25  33,/  59  28  31  /,42  25  17,-1  -3  +2,81%  80%  82%,129  108  148,40%  34%  45%,7  4  3,6  1  5,+1  +3  -2,13.0,4.0,Excali OGS,,0.85  1.10  0.25,185  250  29,10  10  0,/  10  8  2  /,10  7  3,0  +2  -2,76%  83%  60%,107  144  19,30%  33%  0%,1  1  0,3  1  2,-2  0  -2,Antidote OGS,,0.69  0.88  0.50,136  184  90,14  10  4,/  23  12  11  /,11  6  5,-9  -2  -7,67%  73%  60%,93  136  50,20%  18%  27%,3  2  1,5  4  1,-2  -2  0,frostmind OGS,,0.81  0.83  0.80,98  119  83,7  4  3,/  13  6  7  /,9  4  5,-6  -2  -4,86%  89%  83%,67  84  54,27%  56%  12%,0  0  0,3  0  3,-3  0  -3,rawfiul OGS,,1.14  1.47  1.00,204  258  182,13  5  8,/  8  1  7  /,2  1  1,+5  +4  +1,88%  100%  83%,112  151  96,18%  16%  20%,3  1  2,1  1  0,+2  0  +2
49,Paradox MDL,,0.90  0.75  1.11,211  185  244,61  29  32,/  72  39  33  /,25  8  17,-11  -10  -1,68%  61%  76%,139  111  170,27%  35%  23%,11  8  3,11  10  1,0  -2  +2,,,Paradox MDL,,1.10  1.05  1.12,254  254  254,15  5  10,/  14  4  10  /,4  0  4,+1  +1  0,76%  80%  75%,174  136  190,35%  45%  31%,3  2  1,0  0  0,+3  +2  +1,blackhawk MDL,,1.49  1.56  1.41,308  329  288,35  19  16,/  19  9  10  /,2  1  1,+16  +10  +6,80%  93%  67%,196  229  163,57%  67%  48%,0  0  0,1  0  1,-1  0  -1,1TaPGoD MDL,,1.15  0.97  1.38,224  225  223,16  8  8,/  14  9  5  /,4  4  0,+2  -1  +3,86%  83%  89%,146  149  142,16%  18%  14%,5  3  2,0  0  0,+5  +3  +2,Paradox MDL,,0.84  0.73  1.11,178  164  212,11  7  4,/  14  10  4  /,7  3  4,-3  -3  0,59%  50%  80%,110  102  128,21%  24%  17%,0  0  0,4  4  0,-4  -4  0
50,blackhawk MDL,,0.87  0.84  0.85,180  205  191,61  33  28,/  65  35  30  /,20  9  11,-4  -2  -2,69%  80%  59%,128  139  117,46%  50%  41%,0  0  0,6  2  4,-6  -2  -4,,,blackhawk MDL,,0.71  0.56  0.78,128  77  150,7  1  6,/  14  4  10  /,4  0  4,-7  -3  -4,59%  80%  50%,99  57  116,29%  25%  29%,0  0  0,2  0  2,-2  0  -2,Whimp MDL,,0.92  1.10  0.74,164  175  153,15  8  7,/  22  10  12  /,14  6  8,-7  -2  -5,70%  67%  73%,119  130  109,33%  35%  30%,1  0  1,5  2  3,-4  -2  -2,ezzy MDL,,1.11  1.18  1.02,221  252  181,15  10  5,/  15  9  6  /,7  6  1,0  +1  -1,62%  67%  56%,137  144  128,49%  50%  46%,0  0  0,0  0  0,0  0  0,blackhawk MDL,,0.58  0.73  0.22,135  180  27,7  7  0,/  15  11  4  /,7  6  1,-8  -4  -4,59%  67%  40%,89  118  22,44%  50%  0%,0  0  0,2  1  1,-2  -1  -1
51,1TaPGoD MDL,,0.74  0.79  0.73,181  187  184,53  26  27,/  72  37  35  /,12  8  4,-19  -11  -8,67%  68%  66%,123  129  117,25%  29%  21%,16  8  8,18  7  11,-2  +1  -3,,,Whimp MDL,,0.69  0.17  0.91,182  19  251,9  0  9,/  15  4  11  /,2  0  2,-6  -4  -2,35%  20%  42%,127  19  172,26%  0%  28%,0  0  0,1  0  1,-1  0  -1,Paradox MDL,,0.90  0.78  1.01,239  232  248,23  12  11,/  28  15  13  /,10  4  6,-5  -3  -2,73%  73%  73%,158  137  179,35%  40%  32%,5  4  1,3  2  1,+2  +2  0,Paradox MDL,,0.77  0.45  1.21,171  118  243,12  5  7,/  16  10  6  /,4  1  3,-4  -5  +1,62%  50%  78%,107  76  150,17%  36%  13%,3  2  1,4  4  0,-1  -2  +1,Whimp MDL,,0.57  0.64  0.41,157  180  103,9  7  2,/  15  10  5  /,1  1  0,-6  -3  -3,59%  67%  40%,112  118  99,38%  38%  40%,0  0  0,1  0  1,-1  0  -1
52,ezzy MDL,,0.72  0.73  0.73,147  168  145,46  27  19,/  71  36  35  /,26  12  14,-25  -9  -16,64%  59%  68%,98  103  93,35%  38%  31%,1  1  0,6  4  2,-5  -3  -2,,,1TaPGoD MDL,,0.67  0.99  0.53,158  161  157,9  3  6,/  16  4  12  /,4  2  2,-7  -1  -6,76%  100%  67%,104  121  98,25%  33%  21%,5  2  3,3  0  3,+2  +2  0,ezzy MDL,,0.82  0.72  0.93,184  182  188,21  11  10,/  24  12  12  /,9  4  5,-3  -1  -2,77%  67%  87%,120  122  117,28%  27%  29%,0  0  0,2  2  0,-2  -2  0,blackhawk MDL,,0.70  0.50  0.98,149  130  176,12  6  6,/  17  11  6  /,7  2  5,-5  -5  0,71%  75%  67%,86  81  92,36%  27%  50%,0  0  0,1  1  0,-1  -1  0,1TaPGoD MDL,,0.41  0.49  0.24,147  155  130,8  6  2,/  16  11  5  /,2  1  1,-8  -5  -3,53%  50%  60%,108  122  75,22%  25%  13%,2  1  1,6  4  2,-4  -3  -1
53,Whimp MDL,,0.67  0.59  0.66,161  144  178,42  21  21,/  69  34  35  /,21  9  12,-27  -13  -14,60%  61%  59%,111  99  124,32%  40%  27%,2  0  2,14  4  10,-12  -4  -8,,,ezzy MDL,,0.56  0.69  0.50,95  159  70,5  3  2,/  16  4  12  /,6  0  6,-11  -1  -10,53%  40%  58%,54  79  44,38%  60%  25%,1  1  0,2  0  2,-1  +1  -2,1TaPGoD MDL,,0.74  0.70  0.77,194  190  200,20  9  11,/  26  13  13  /,2  1  1,-6  -4  -2,57%  60%  53%,127  122  132,38%  50%  30%,4  2  2,9  3  6,-5  -1  -4,Whimp MDL,,0.50  0.43  0.58,140  123  164,9  6  3,/  17  10  7  /,4  2  2,-8  -4  -4,67%  67%  67%,86  76  100,31%  83%  17%,1  0  1,7  2  5,-6  -2  -4,ezzy MDL,,0.38  0.34  0.47,89  71  132,5  3  2,/  16  11  5  /,4  2  2,-11  -8  -3,53%  50%  60%,57  48  78,20%  25%  14%,0  0  0,2  2  0,-2  -2  0
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
