,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,h4ste LH.F,,1.37  1.38  1.40,267  279  260,72  34  38,/  41  20  21  /,23  7  16,+31  +14  +17,81%  82%  79%,175  182  168,29%  35%  25%,11  7  4,5  4  1,+6  +3  +3,2.0,1.0,h4ste LH.F,,1.39  0.92  1.87,296  247  346,31  12  19,/  19  12  7  /,8  1  7,+12  0  +12,82%  86%  79%,196  168  224,33%  39%  28%,5  4  1,4  3  1,+1  +1  0,Festival LH.F,,1.55  1.46  1.63,320  299  341,26  12  14,/  15  7  8  /,6  2  4,+11  +5  +6,87%  91%  83%,204  189  217,25%  42%  14%,6  2  4,2  1  1,+4  +1  +3,h4ste LH.F,,1.44  1.97  1.04,267  345  209,20  12  8,/  11  2  9  /,8  3  5,+9  +10  -1,81%  100%  67%,160  207  125,19%  23%  14%,6  3  3,1  1  0,+5  +2  +3
12,weki LH.F,,1.11  1.02  1.20,205  167  242,50  20  30,/  50  23  27  /,35  17  18,0  -3  +3,79%  79%  79%,130  108  149,13%  15%  12%,8  2  6,3  2  1,+5  0  +5,13.0,15.0,weki LH.F,,0.97  0.56  1.37,215  119  312,18  4  14,/  22  13  9  /,17  8  9,-4  -9  +5,79%  64%  93%,132  81  183,13%  8%  15%,5  1  4,2  2  0,+3  -1  +4,weki LH.F,,1.28  1.38  1.19,222  245  203,19  11  8,/  14  6  8  /,9  5  4,+5  +5  0,78%  82%  75%,141  147  137,12%  15%  8%,1  0  1,0  0  0,+1  0  +1,FullMoon LH.F,,1.26  1.52  1.06,297  331  273,19  9  10,/  13  4  9  /,8  4  4,+6  +5  +1,71%  100%  50%,190  215  171,16%  19%  13%,5  3  2,1  0  1,+4  +3  +1
13,Festival LH.F,,1.10  1.22  1.03,217  222  212,53  26  27,/  50  22  28  /,15  8  7,+3  +4  -1,78%  79%  76%,149  155  144,18%  23%  14%,9  3  6,7  2  5,+2  +1  +1,13.0,10.0,Haneul LH.F,,0.91  0.73  1.08,170  145  196,17  7  10,/  20  11  9  /,3  2  1,-3  -4  +1,61%  64%  57%,121  100  143,31%  22%  38%,1  0  1,2  0  2,-1  0  -1,h4ste LH.F,,1.27  1.26  1.29,237  266  210,21  10  11,/  11  6  5  /,7  3  4,+10  +4  +6,78%  64%  92%,163  180  147,37%  42%  31%,0  0  0,0  0  0,0  0  0,weki LH.F,,1.07  1.14  1.03,177  146  201,13  5  8,/  14  4  10  /,9  4  5,-1  +1  -2,81%  100%  67%,114  103  122,15%  27%  12%,2  1  1,1  0  1,+1  +1  0
14,FullMoon LH.F,,1.02  0.94  1.13,224  201  234,51  22  29,/  50  26  24  /,22  8  14,+1  -4  +5,65%  59%  71%,146  135  155,18%  20%  16%,8  4  4,10  6  4,-2  -2  0,13.0,8.0,Festival LH.F,,0.75  0.57  0.92,180  199  162,15  8  7,/  25  14  11  /,7  5  2,-10  -6  -4,75%  64%  86%,130  140  120,15%  16%  14%,1  0  1,3  1  2,-2  -1  -1,FullMoon LH.F,,1.11  0.90  1.30,208  163  249,16  6  10,/  15  8  7  /,11  4  7,+1  -2  +3,74%  55%  92%,143  108  175,14%  13%  14%,2  0  2,5  4  1,-3  -4  +1,Festival LH.F,,1.01  1.63  0.55,150  164  141,12  6  6,/  10  1  9  /,2  1  1,+2  +5  -3,71%  89%  58%,115  138  98,13%  13%  14%,2  1  1,2  0  2,0  +1  -1
15,Haneul LH.F,,0.86  0.82  0.91,159  153  167,41  19  22,/  49  23  26  /,10  4  6,-8  -4  -4,63%  59%  66%,111  104  117,24%  19%  30%,5  2  3,6  2  4,-1  0  -1,,,FullMoon LH.F,,0.71  0.40  1.02,167  148  186,16  7  9,/  22  14  8  /,3  0  3,-6  -7  +1,54%  36%  71%,115  106  124,24%  28%  22%,1  1  0,4  2  2,-3  -1  -2,Haneul LH.F,,0.77  0.61  0.93,143  127  159,10  4  6,/  16  8  8  /,5  2  3,-6  -4  -2,65%  45%  83%,99  85  111,7%  0%  17%,4  2  2,3  2  1,+1  0  +1,Haneul LH.F,,0.90  1.12  0.73,165  196  142,14  8  6,/  13  4  9  /,2  0  2,+1  +4  -3,62%  67%  58%,111  134  93,50%  64%  36%,0  0  0,1  0  1,-1  0  -1
16,Ending OB,,0.98  1.06  0.85,196  231  154,50  33  17,/  52  27  25  /,14  6  8,-2  +6  -8,63%  58%  68%,126  145  105,34%  39%  28%,3  2  1,5  1  4,-2  +1  -3,,,Poro OB,,1.38  0.72  2.05,324  175  473,31  8  23,/  20  12  8  /,5  2  3,+11  -4  +15,75%  57%  93%,222  116  328,23%  31%  20%,4  1  3,3  3  0,+1  -2  +3,Ending OB,,0.98  0.96  0.99,167  192  142,15  10  5,/  15  8  7  /,3  2  1,0  +2  -2,61%  50%  73%,119  128  110,39%  47%  29%,1  0  1,0  0  0,+1  0  +1,Ending OB,,1.15  1.52  0.66,237  320  127,17  14  3,/  15  7  8  /,4  1  3,+2  +7  -5,62%  75%  44%,156  205  89,28%  30%  21%,2  2  0,1  1  0,+1  +1  0
17,Poro OB,,0.96  0.79  1.08,231  189  294,57  24  33,/  58  32  26  /,9  5  4,-1  -8  +7,61%  58%  65%,157  123  196,20%  20%  19%,9  4  5,10  6  4,-1  -2  +1,,,Delilah OB,,1.27  0.79  1.75,280  261  300,29  13  16,/  19  13  6  /,3  1  2,+10  0  +10,75%  57%  93%,164  157  172,31%  27%  36%,10  5  5,3  2  1,+7  +3  +4,Delilah OB,,0.89  0.56  1.26,248  166  337,20  7  13,/  21  11  10  /,1  1  0,-1  -4  +3,61%  50%  73%,157  111  206,22%  27%  20%,4  1  3,4  3  1,0  -2  +2,POKE OB,,0.90  0.96  0.83,166  179  149,13  8  5,/  15  9  6  /,3  2  1,-2  -1  -1,52%  67%  33%,92  94  90,23%  19%  31%,0  0  0,1  1  0,-1  -1  0
18,Delilah OB,,0.91  0.65  1.19,203  173  256,54  23  31,/  55  32  23  /,6  4  2,-1  -9  +8,63%  53%  74%,135  115  157,25%  25%  25%,14  6  8,13  9  4,+1  -3  +4,,,ano OB,,0.95  0.76  1.15,163  153  175,17  8  9,/  19  11  8  /,10  4  6,-2  -3  +1,75%  64%  86%,103  106  100,40%  44%  37%,0  0  0,3  2  1,-3  -2  -1,ano OB,,0.86  0.93  0.78,186  224  146,14  8  6,/  18  10  8  /,9  5  4,-4  -2  -2,61%  67%  55%,122  143  99,24%  23%  26%,2  1  1,1  0  1,+1  +1  0,Poro OB,,0.85  1.28  0.29,200  273  105,14  11  3,/  18  9  9  /,3  3  0,-4  +2  -6,57%  67%  44%,121  163  64,18%  18%  19%,2  2  0,2  0  2,0  +2  -2
19,ano OB,,0.84  0.95  0.66,173  203  139,43  26  17,/  52  27  25  /,22  11  11,-9  -1  -8,65%  68%  62%,113  138  86,33%  32%  34%,4  2  2,9  3  6,-5  -1  -4,,,POKE OB,,0.88  0.76  1.00,120  140  100,13  6  7,/  17  11  6  /,14  7  7,-4  -5  +1,71%  64%  79%,76  91  61,27%  16%  50%,1  1  0,0  0  0,+1  +1  0,POKE OB,,0.69  0.86  0.50,135  170  98,10  8  2,/  18  9  9  /,9  3  6,-8  -1  -7,65%  75%  55%,96  111  80,32%  45%  18%,0  0  0,3  3  0,-3  -3  0,ano OB,,0.70  1.17  0.06,170  242  76,12  10  2,/  15  6  9  /,3  2  1,-3  +4  -7,57%  75%  33%,118  170  48,38%  35%  67%,2  1  1,5  1  4,-3  0  -3
20,POKE OB,,0.83  0.86  0.78,140  162  112,36  22  14,/  50  29  21  /,26  12  14,-14  -7  -7,64%  68%  59%,87  98  75,27%  25%  31%,1  1  0,4  4  0,-3  -3  0,,,Ending OB,,0.80  0.70  0.91,185  188  182,18  9  9,/  22  12  10  /,7  3  4,-4  -3  -1,64%  50%  79%,110  108  112,38%  43%  32%,0  0  0,4  0  4,-4  0  -4,Poro OB,,0.64  0.38  0.92,170  122  223,12  5  7,/  20  11  9  /,1  0  1,-8  -6  -2,48%  50%  45%,112  90  136,15%  11%  17%,3  1  2,5  3  2,-2  -2  0,Delilah OB,,0.57  0.58  0.56,80  76  86,5  3  2,/  15  8  7  /,2  2  0,-10  -5  -5,48%  50%  44%,71  70  72,21%  18%  24%,0  0  0,6  4  2,-6  -4  -2
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,pedio INFN,,1.38  1.14  1.70,268  224  312,33  12  21,/  18  11  7  /,14  7  7,+15  +1  +14,86%  88%  83%,171  144  196,28%  38%  23%,5  3  2,2  1  1,+3  +2  +1,2.0,0.0,pedio INFN,,1.42  1.15  1.95,290  230  413,20  9  11,/  10  7  3  /,3  3  0,+10  +2  +8,89%  83%  100%,179  149  239,41%  33%  54%,3  1  2,1  1  0,+2  0  +2,KhanBigD INFN,,1.74  2.15  1.58,306  373  279,17  6  11,/  9  3  6  /,17  6  11,+8  +3  +5,94%  100%  92%,212  241  199,37%  44%  33%,2  0  2,1  0  1,+1  0  +1,,,,,,,,,,,,,,
23,KhanBigD INFN,,1.38  1.46  1.53,232  191  267,28  11  17,/  20  10  10  /,25  11  14,+8  +1  +7,80%  71%  89%,156  123  187,38%  38%  37%,3  1  2,2  1  1,+1  0  +1,13.0,5.0,NIZ INFN,,1.32  1.35  1.26,182  189  168,13  10  3,/  10  6  4  /,9  3  6,+3  +4  -1,78%  67%  100%,117  114  124,32%  50%  13%,0  0  0,1  1  0,-1  -1  0,NIZ INFN,,1.42  1.48  1.39,185  151  201,14  4  10,/  7  2  5  /,8  2  6,+7  +2  +5,82%  80%  83%,115  86  127,36%  20%  44%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,
24,NIZ INFN,,1.37  1.41  1.32,184  178  190,27  14  13,/  17  8  9  /,17  5  12,+10  +6  +4,80%  71%  89%,116  106  126,34%  38%  30%,0  0  0,2  1  1,-2  -1  -1,13.0,4.0,notxd INFN,,1.18  1.18  1.20,216  255  139,14  10  4,/  13  10  3  /,6  5  1,+1  0  +1,72%  67%  83%,151  178  95,24%  24%  22%,2  2  0,3  1  2,-1  +1  -2,slash INFN,,1.37  1.13  1.47,217  250  203,15  5  10,/  9  4  5  /,1  1  0,+6  +1  +5,82%  80%  83%,128  135  125,23%  15%  31%,3  1  2,2  2  0,+1  -1  +2,,,,,,,,,,,,,,
25,notxd INFN,,1.11  1.06  1.14,187  222  157,25  13  12,/  23  13  10  /,11  5  6,+2  0  +2,74%  65%  83%,123  154  93,20%  26%  14%,3  2  1,7  1  6,-4  +1  -5,,,KhanBigD INFN,,1.01  0.77  1.49,158  115  244,11  5  6,/  11  7  4  /,8  5  3,0  -2  +2,67%  58%  83%,103  74  162,39%  27%  47%,1  1  0,1  1  0,0  0  0,pedio INFN,,1.35  1.12  1.44,246  211  261,13  3  10,/  8  4  4  /,11  4  7,+5  -1  +6,82%  100%  75%,162  132  174,21%  45%  15%,2  2  0,1  0  1,+1  +2  -1,,,,,,,,,,,,,,
26,slash INFN,,0.99  0.81  1.14,210  211  208,27  14  13,/  26  16  10  /,5  2  3,+1  -2  +3,83%  76%  89%,130  137  125,15%  19%  12%,6  3  3,5  4  1,+1  -1  +2,,,slash INFN,,0.60  0.50  0.81,202  195  218,12  9  3,/  17  12  5  /,4  1  3,-5  -3  -2,83%  75%  100%,133  137  125,12%  21%  4%,3  2  1,3  2  1,0  0  0,notxd INFN,,1.04  0.95  1.08,158  142  166,11  3  8,/  10  3  7  /,5  0  5,+1  0  +1,76%  60%  83%,93  96  92,16%  33%  11%,1  0  1,4  0  4,-3  0  -3,,,,,,,,,,,,,,
27,drus9 SDob,,1.06  0.86  1.23,222  170  283,29  11  18,/  27  16  11  /,5  3  2,+2  -5  +7,63%  56%  71%,157  125  190,23%  15%  29%,3  1  2,3  1  2,0  0  0,,,drus9 SDob,,1.42  1.09  1.59,311  318  309,21  7  14,/  13  6  7  /,3  2  1,+8  +1  +7,83%  100%  75%,215  225  209,31%  28%  33%,1  0  1,1  0  1,0  0  0,Pr SDob,,0.76  0.87  0.49,186  218  112,10  8  2,/  14  10  4  /,10  9  1,-4  -2  -2,82%  83%  80%,128  139  101,19%  16%  33%,1  1  0,4  2  2,-3  -1  -2,,,,,,,,,,,,,,
28,jaycon SDob,,0.80  0.61  0.88,197  169  228,21  9  12,/  29  16  13  /,9  3  6,-8  -7  -1,69%  61%  76%,129  102  157,18%  16%  19%,4  3  1,1  1  0,+3  +2  +1,,,jaycon SDob,,0.91  0.54  1.10,214  129  258,12  2  10,/  15  6  9  /,7  3  4,-3  -4  +1,78%  83%  75%,139  84  166,15%  0%  19%,1  0  1,1  1  0,0  -1  +1,drus9 SDob,,0.70  0.62  0.88,133  96  222,8  4  4,/  14  10  4  /,2  1  1,-6  -6  0,41%  33%  60%,95  75  142,13%  4%  23%,2  1  1,2  1  1,0  0  0,,,,,,,,,,,,,,
29,Pr SDob,,0.74  0.99  0.51,164  221  103,18  13  5,/  29  15  14  /,17  11  6,-11  -2  -9,74%  83%  65%,108  136  78,23%  18%  35%,3  3  0,4  2  2,-1  +1  -2,,,Pr SDob,,0.72  1.11  0.52,141  227  99,8  5  3,/  15  5  10  /,7  2  5,-7  0  -7,67%  83%  58%,88  128  68,29%  21%  36%,2  2  0,0  0  0,+2  +2  0,jaycon SDob,,0.68  0.69  0.65,179  189  156,9  7  2,/  14  10  4  /,2  0  2,-5  -3  -2,59%  50%  80%,118  112  134,25%  29%  20%,3  3  0,0  0  0,+3  +3  0,,,,,,,,,,,,,,
30,IkaRIS SDob,,0.66  0.36  0.81,155  98  215,17  5  12,/  28  15  13  /,8  3  5,-11  -10  -1,69%  61%  76%,105  59  154,27%  29%  26%,7  3  4,8  4  4,-1  -1  0,,,IkaRIS SDob,,0.72  0.09  1.03,158  63  206,10  1  9,/  14  6  8  /,4  1  3,-4  -5  +1,78%  67%  83%,110  40  145,30%  25%  31%,4  1  3,6  2  4,-2  -1  -1,5 M SDob,,0.65  0.64  0.70,137  107  212,9  4  5,/  14  10  4  /,7  6  1,-5  -6  +1,82%  75%  100%,71  62  94,32%  55%  9%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,
31,5 M SDob,,0.66  0.52  0.75,139  110  170,18  7  11,/  27  15  12  /,12  7  5,-9  -8  -1,74%  67%  82%,78  65  92,33%  64%  19%,1  0  1,1  0  1,0  0  0,,,5 M SDob,,0.66  0.40  0.79,141  118  153,9  3  6,/  13  5  8  /,5  1  4,-4  -2  -2,67%  50%  75%,85  71  91,35%  100%  25%,1  0  1,1  0  1,0  0  0,IkaRIS SDob,,0.61  0.62  0.58,151  115  239,7  4  3,/  14  9  5  /,4  2  2,-7  -5  -2,59%  58%  60%,100  69  175,24%  29%  18%,3  2  1,2  2  0,+1  0  +1,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,jjuuBi CVA,,1.15  1.09  1.23,219  220  208,40  26  14,/  35  22  13  /,14  8  6,+5  +4  +1,70%  67%  75%,150  146  156,31%  27%  40%,5  3  2,2  1  1,+3  +2  +1,2.0,1.0,BIBI CVA,,1.66  1.57  1.83,379  370  400,25  15  10,/  10  7  3  /,5  5  0,+15  +8  +7,83%  83%  83%,244  252  229,35%  30%  47%,5  2  3,2  2  0,+3  0  +3,jjuuBi CVA,,1.27  1.25  1.33,290  284  305,18  12  6,/  12  8  4  /,3  2  1,+6  +4  +2,59%  58%  60%,190  168  244,40%  29%  61%,0  0  0,1  0  1,-1  0  -1,Yxx CVA,,1.43  1.18  1.77,326  309  350,26  15  11,/  14  9  5  /,2  0  2,+12  +6  +6,90%  83%  100%,187  180  197,23%  26%  20%,5  0  5,0  0  0,+5  0  +5
34,BIBI CVA,,1.11  1.05  1.15,258  246  270,48  28  20,/  38  26  12  /,14  10  4,+10  +2  +8,73%  69%  80%,168  164  176,24%  22%  27%,13  9  4,12  10  2,+1  -1  +2,13.0,5.0,yeji CVA,,1.37  1.61  0.87,201  226  152,15  12  3,/  6  3  3  /,3  2  1,+9  +9  0,78%  83%  67%,122  145  77,45%  42%  60%,2  1  1,1  0  1,+1  +1  0,BIBI CVA,,0.74  0.91  0.32,226  235  207,11  8  3,/  15  10  5  /,4  3  1,-4  -2  -2,59%  58%  60%,151  160  131,14%  12%  18%,5  4  1,4  3  1,+1  +1  0,yeji CVA,,1.18  1.00  1.42,204  153  274,16  6  10,/  11  6  5  /,9  5  4,+5  0  +5,81%  75%  89%,148  119  188,38%  24%  56%,0  0  0,1  1  0,-1  -1  0
35,yeji CVA,,1.04  1.14  0.79,176  178  182,38  24  14,/  30  19  11  /,18  13  5,+8  +5  +3,75%  78%  70%,122  125  115,37%  30%  56%,2  1  1,5  2  3,-3  -1  -2,4.0,13.0,MOZZING CVA,,1.31  1.27  1.37,190  161  249,13  8  5,/  9  5  4  /,8  5  3,+4  +3  +1,94%  92%  100%,133  114  171,26%  25%  30%,0  0  0,0  0  0,0  0  0,yeji CVA,,0.59  0.80  0.08,124  154  53,7  6  1,/  13  10  3  /,6  6  0,-6  -4  -2,65%  75%  40%,87  112  29,27%  25%  50%,0  0  0,3  1  2,-3  -1  -2,jjuuBi CVA,,1.05  0.85  1.31,179  149  220,11  5  6,/  14  8  6  /,7  4  3,-3  -3  0,67%  58%  78%,131  112  157,43%  33%  57%,2  0  2,1  1  0,+1  -1  +2
36,Yxx CVA,,1.00  0.88  1.16,204  196  245,43  27  16,/  42  28  14  /,20  11  9,+1  -1  +2,75%  72%  80%,134  120  159,20%  22%  18%,9  3  6,4  4  0,+5  -1  +6,13.0,8.0,jjuuBi CVA,,1.14  1.19  1.05,187  227  108,11  9  2,/  9  6  3  /,4  2  2,+2  +3  -1,83%  83%  83%,134  159  83,16%  22%  0%,3  3  0,0  0  0,+3  +3  0,MOZZING CVA,,0.50  0.46  0.60,97  114  56,6  5  1,/  14  10  4  /,3  3  0,-8  -5  -3,59%  67%  40%,62  73  37,25%  21%  50%,0  0  0,1  1  0,-1  -1  0,MOZZING CVA,,0.98  0.89  1.10,168  174  161,14  8  6,/  12  8  4  /,5  2  3,+2  0  +2,71%  58%  89%,126  132  117,22%  28%  14%,1  1  0,2  1  1,-1  0  -1
37,MOZZING CVA,,0.93  0.88  1.02,152  150  161,33  21  12,/  35  23  12  /,16  10  6,-2  -2  0,75%  72%  80%,109  106  113,24%  25%  21%,1  1  0,3  2  1,-2  -1  -1,,,Yxx CVA,,1.11  0.91  1.50,198  165  267,12  7  5,/  13  9  4  /,12  8  4,-1  -2  +1,83%  83%  83%,142  105  215,16%  16%  16%,3  2  1,2  2  0,+1  0  +1,Yxx CVA,,0.45  0.55  0.21,89  114  31,5  5  0,/  15  10  5  /,6  3  3,-10  -5  -5,47%  50%  40%,59  75  21,20%  24%  0%,1  1  0,2  2  0,-1  -1  0,BIBI CVA,,0.94  0.66  1.32,168  132  217,12  5  7,/  13  9  4  /,5  2  3,-1  -4  +3,76%  67%  89%,117  81  166,23%  29%  19%,3  3  0,6  5  1,-3  -2  -1
