,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Newky NF,,1.20  1.15  1.21,251  250  253,39  18  21,/  33  18  15  /,23  14  9,+6  0  +6,79%  81%  76%,159  158  160,21%  26%  17%,2  1  1,1  1  0,+1  0  +1,0.0,2.0,Newky NF,,1.42  1.28  1.53,312  325  303,23  9  14,/  16  9  7  /,14  7  7,+7  0  +7,81%  78%  83%,191  208  179,15%  18%  13%,2  1  1,0  0  0,+2  +1  +1,izzengi NF,,1.03  0.82  1.33,229  167  312,16  6  10,/  16  10  6  /,4  3  1,0  -4  +4,76%  75%  78%,157  128  196,21%  30%  14%,1  1  0,1  1  0,0  0  0,,,,,,,,,,,,,,
12,izzengi NF,,0.94  0.88  1.05,202  180  225,27  12  15,/  31  17  14  /,10  4  6,-4  -5  +1,76%  71%  81%,145  131  158,24%  33%  17%,5  2  3,3  2  1,+2  0  +2,8.0,13.0,cuppycake NF,,0.93  0.70  1.11,203  125  261,14  3  11,/  16  8  8  /,10  6  4,-2  -5  +3,81%  78%  83%,119  69  156,18%  15%  19%,2  0  2,0  0  0,+2  0  +2,Newky NF,,0.97  1.02  0.89,190  194  187,16  9  7,/  17  9  8  /,9  7  2,-1  0  -1,76%  83%  67%,127  120  135,31%  38%  24%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,
13,cuppycake NF,,0.85  0.64  1.08,184  118  249,27  9  18,/  32  17  15  /,13  7  6,-5  -8  +3,69%  62%  76%,111  66  157,29%  27%  30%,4  1  3,2  2  0,+2  -1  +3,8.0,13.0,izzengi NF,,0.85  0.95  0.77,175  197  159,11  6  5,/  15  7  8  /,6  1  5,-4  -1  -3,76%  67%  83%,132  136  129,29%  38%  23%,4  1  3,2  1  1,+2  0  +2,cuppycake NF,,0.78  0.57  1.05,164  113  233,13  6  7,/  16  9  7  /,3  1  2,-3  -3  0,57%  50%  67%,104  64  157,52%  38%  67%,2  1  1,2  2  0,0  -1  +1,,,,,,,,,,,,,,
14,Cendary NF,,0.75  0.96  0.47,159  189  119,11  8  3,/  19  10  9  /,7  6  1,-8  -2  -6,62%  75%  44%,96  109  78,29%  33%  21%,3  1  2,2  2  0,+1  -1  +2,,,Muk NF,,0.62  0.35  0.82,167  57  251,13  1  12,/  18  8  10  /,4  1  3,-5  -7  +2,57%  22%  83%,107  54  147,12%  0%  16%,1  0  1,2  1  1,-1  -1  0,Cendary NF,,0.75  0.96  0.47,159  189  119,11  8  3,/  19  10  9  /,7  6  1,-8  -2  -6,62%  75%  44%,96  109  78,29%  33%  21%,3  1  2,2  2  0,+1  -1  +2,,,,,,,,,,,,,,
15,Muk NF,,0.62  0.35  0.82,167  57  251,13  1  12,/  18  8  10  /,4  1  3,-5  -7  +2,57%  22%  83%,107  54  147,12%  0%  16%,1  0  1,2  1  1,-1  -1  0,,,Angela NF,,0.36  0.11  0.55,119  85  145,8  2  6,/  20  10  10  /,3  1  2,-12  -8  -4,52%  33%  67%,92  58  117,18%  22%  16%,1  0  1,7  5  2,-6  -5  -1,Angela NF,,0.74  0.97  0.43,208  268  128,14  10  4,/  18  9  9  /,5  4  1,-4  +1  -5,67%  75%  56%,133  173  78,20%  14%  45%,3  1  2,6  2  4,-3  -1  -2,,,,,,,,,,,,,,
16,Angela NF,,0.55  0.54  0.49,164  190  137,22  12  10,/  38  19  19  /,8  5  3,-16  -7  -9,60%  57%  62%,112  124  100,19%  16%  27%,4  1  3,13  7  6,-9  -6  -3,,,PIETY NYX,,1.49  1.01  2.12,315  276  367,24  11  13,/  13  10  3  /,7  0  7,+11  +1  +10,76%  67%  89%,205  189  227,45%  48%  42%,2  1  1,0  0  0,+2  +1  +1,DelBisky NYX,,1.45  1.82  1.17,310  390  252,25  14  11,/  13  5  8  /,2  1  1,+12  +9  +3,81%  100%  67%,201  257  158,36%  35%  38%,4  2  2,1  0  1,+3  +2  +1,,,,,,,,,,,,,,
17,DelBisky NYX,,1.31  1.39  1.31,262  287  238,42  23  19,/  25  14  11  /,3  2  1,+17  +9  +8,74%  76%  71%,175  197  154,29%  24%  38%,6  3  3,2  1  1,+4  +2  +2,,,Kon NYX,,1.26  1.16  1.40,214  210  222,15  8  7,/  14  10  4  /,11  3  8,+1  -2  +3,95%  92%  100%,152  161  141,25%  32%  19%,1  0  1,1  1  0,0  -1  +1,Shuni NYX,,1.33  1.36  1.30,234  264  212,17  8  9,/  14  6  8  /,15  9  6,+3  +2  +1,81%  89%  75%,145  163  131,29%  39%  19%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,
18,PIETY NYX,,1.30  0.99  1.67,268  254  283,41  17  24,/  27  17  10  /,15  5  10,+14  0  +14,81%  76%  86%,177  177  177,33%  37%  30%,4  1  3,2  2  0,+2  -1  +3,,,DelBisky NYX,,1.18  0.97  1.45,214  211  220,17  9  8,/  12  9  3  /,1  1  0,+5  0  +5,67%  58%  78%,150  151  149,24%  17%  38%,2  1  1,1  1  0,+1  0  +1,PIETY NYX,,1.12  0.97  1.22,221  224  220,17  6  11,/  14  7  7  /,8  5  3,+3  -1  +4,86%  89%  83%,149  160  140,21%  23%  19%,2  0  2,2  2  0,0  -2  +2,,,,,,,,,,,,,,
19,Shuni NYX,,1.22  1.30  1.12,212  231  193,32  17  15,/  27  14  13  /,17  11  6,+5  +3  +2,74%  71%  76%,136  151  120,28%  32%  23%,3  1  2,3  3  0,0  -2  +2,,,Shuni NYX,,1.10  1.23  0.93,190  207  168,15  9  6,/  13  8  5  /,2  2  0,+2  +1  +1,67%  58%  78%,126  142  106,27%  25%  31%,2  1  1,3  3  0,-1  -2  +1,Kon NYX,,1.09  1.14  1.06,231  245  221,16  8  8,/  13  6  7  /,8  4  4,+3  +2  +1,71%  89%  58%,153  155  152,34%  41%  29%,3  1  2,0  0  0,+3  +1  +2,,,,,,,,,,,,,,
20,Kon NYX,,1.18  1.15  1.23,223  225  221,31  16  15,/  27  16  11  /,19  7  12,+4  0  +4,83%  90%  76%,153  158  147,29%  36%  24%,4  1  3,1  1  0,+3  0  +3,,,capriciouS NYX,,0.82  0.66  1.04,179  136  239,13  6  7,/  17  11  6  /,5  1  4,-4  -5  +1,76%  75%  78%,113  82  154,40%  88%  26%,4  1  3,5  3  2,-1  -2  +1,capriciouS NYX,,0.80  0.56  0.99,153  88  202,11  3  8,/  16  7  9  /,6  3  3,-5  -4  -1,76%  78%  75%,96  49  131,38%  67%  31%,2  1  1,6  3  3,-4  -2  -2,,,,,,,,,,,,,,
21,capriciouS NYX,,0.81  0.61  1.01,166  115  218,24  9  15,/  33  18  15  /,11  4  7,-9  -9  0,76%  76%  76%,104  68  141,39%  79%  28%,6  2  4,11  6  5,-5  -4  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Hanuh THE,,1.18  0.89  1.50,236  203  272,53  24  29,/  41  27  14  /,14  3  11,+12  -3  +15,66%  53%  83%,151  130  178,24%  22%  25%,7  3  4,6  3  3,+1  0  +1,2.0,1.0,Hanuh THE,,1.09  0.87  1.38,247  226  276,18  9  9,/  16  9  7  /,3  1  2,+2  0  +2,57%  50%  67%,161  144  185,22%  21%  25%,0  0  0,2  1  1,-2  -1  -1,Hanuh THE,,1.35  1.34  1.38,276  281  269,20  12  8,/  10  7  3  /,4  1  3,+10  +5  +5,85%  83%  88%,184  179  191,31%  32%  29%,4  2  2,1  0  1,+3  +2  +1,StrwbryBagel THE,,1.24  0.85  1.63,253  195  312,23  9  14,/  15  10  5  /,1  1  0,+8  -1  +9,75%  58%  92%,152  122  181,17%  16%  18%,3  1  2,1  1  0,+2  0  +2
24,olulu THE,,1.16  1.02  1.33,250  241  262,55  27  28,/  46  28  18  /,36  18  18,+9  -1  +10,80%  72%  90%,161  159  164,23%  27%  19%,4  2  2,7  5  2,-3  -3  0,8.0,13.0,Aisling THE,,1.07  1.39  0.64,248  280  207,17  11  6,/  17  9  8  /,11  8  3,0  +2  -2,81%  92%  67%,149  151  147,12%  6%  24%,0  0  0,1  0  1,-1  0  -1,Aisling THE,,1.27  1.18  1.40,177  156  209,10  5  5,/  8  4  4  /,11  5  6,+2  +1  +1,80%  83%  75%,120  112  131,16%  14%  17%,2  0  2,0  0  0,+2  0  +2,olulu THE,,1.19  0.84  1.55,251  254  250,21  10  11,/  16  11  5  /,13  4  9,+5  -1  +6,79%  67%  92%,159  158  160,19%  24%  16%,0  0  0,3  2  1,-3  -2  -1
25,Aisling THE,,1.14  1.05  1.20,200  186  217,43  21  22,/  40  24  16  /,33  16  17,+3  -3  +6,82%  83%  79%,124  113  138,16%  12%  22%,6  2  4,1  0  1,+5  +2  +3,13.0,7.0,olulu THE,,1.07  1.17  0.95,247  217  288,17  8  9,/  17  8  9  /,11  7  4,0  0  0,81%  75%  89%,171  151  196,23%  21%  25%,2  2  0,2  1  1,0  +1  -1,olulu THE,,1.22  1.05  1.48,251  251  252,17  9  8,/  13  9  4  /,12  7  5,+4  0  +4,80%  75%  88%,154  167  134,27%  36%  17%,2  0  2,2  2  0,0  -2  +2,Snowwke THE,,1.15  1.01  1.30,254  270  239,19  9  10,/  18  11  7  /,6  3  3,+1  -2  +3,88%  75%  100%,185  194  177,22%  24%  20%,4  1  3,3  2  1,+1  -1  +2
26,Snowwke THE,,1.10  1.10  1.08,231  242  223,52  30  22,/  46  26  20  /,12  6  6,+6  +4  +2,78%  69%  90%,157  157  157,20%  24%  15%,11  5  6,11  8  3,0  -3  +3,13.0,11.0,Snowwke THE,,0.97  1.18  0.70,227  226  229,16  10  6,/  17  8  9  /,3  2  1,-1  +2  -3,81%  75%  89%,146  139  157,17%  21%  14%,4  2  2,5  3  2,-1  -1  0,Snowwke THE,,1.16  1.12  1.23,213  229  191,17  11  6,/  11  7  4  /,3  1  2,+6  +4  +2,65%  58%  75%,134  138  127,20%  27%  11%,3  2  1,3  3  0,0  -1  +1,Hanuh THE,,1.10  0.45  1.75,185  101  271,15  3  12,/  15  11  4  /,7  1  6,0  -8  +8,58%  25%  92%,115  67  164,18%  9%  24%,3  1  2,3  2  1,0  -1  +1
27,StrwbryBagel THE,,1.02  0.89  1.16,185  174  205,43  23  20,/  40  23  17  /,15  6  9,+3  0  +3,75%  69%  83%,118  113  125,18%  23%  14%,8  5  3,4  3  1,+4  +2  +2,,,StrwbryBagel THE,,0.74  0.75  0.72,99  89  113,7  3  4,/  13  6  7  /,5  2  3,-6  -3  -3,71%  67%  78%,67  66  68,15%  23%  6%,2  1  1,3  2  1,-1  -1  0,StrwbryBagel THE,,1.08  1.05  1.12,203  239  149,13  11  2,/  12  7  5  /,9  3  6,+1  +4  -3,80%  83%  75%,132  149  106,22%  32%  10%,3  3  0,0  0  0,+3  +3  0,Aisling THE,,1.08  0.58  1.57,176  123  230,16  5  11,/  15  11  4  /,11  3  8,+1  -6  +7,83%  75%  92%,105  75  135,21%  16%  26%,4  2  2,0  0  0,+4  +2  +2
28,metawiN BOT,,1.10  1.09  1.13,194  208  186,43  21  22,/  41  20  21  /,30  13  17,+2  +1  +1,74%  66%  81%,127  129  125,30%  31%  29%,5  1  4,5  3  2,0  -2  +2,,,Naturale BOT,,1.16  0.84  1.40,258  220  288,21  7  14,/  15  8  7  /,4  3  1,+6  -1  +7,81%  89%  75%,153  135  166,24%  14%  32%,2  0  2,3  1  2,-1  -1  0,metawiN BOT,,0.96  0.93  0.98,183  176  189,13  5  8,/  14  5  9  /,11  4  7,-1  0  -1,75%  63%  83%,102  102  102,43%  63%  35%,1  0  1,3  2  1,-2  -2  0,metawiN BOT,,1.25  0.88  1.62,214  190  239,17  7  10,/  15  10  5  /,10  4  6,+2  -3  +5,67%  42%  92%,149  124  174,28%  20%  34%,2  0  2,2  1  1,0  -1  +1
29,bittersweet BOT,,0.95  0.80  1.10,187  134  232,44  14  30,/  50  23  27  /,27  13  14,-6  -9  +3,71%  62%  78%,129  87  163,28%  26%  29%,8  4  4,4  2  2,+4  +2  +2,,,bittersweet BOT,,1.13  1.32  0.99,202  177  222,16  7  9,/  15  5  10  /,14  8  6,+1  +2  -1,90%  100%  83%,128  98  151,21%  19%  23%,4  3  1,1  1  0,+3  +2  +1,capybara BOT,,0.93  1.04  0.85,230  271  203,14  7  7,/  15  8  7  /,3  1  2,-1  -1  0,55%  38%  67%,157  180  142,29%  25%  31%,1  0  1,3  1  2,-2  -1  -1,bittersweet BOT,,0.95  0.48  1.42,193  119  268,19  5  14,/  18  12  6  /,5  1  4,+1  -7  +8,71%  42%  100%,137  84  191,35%  27%  39%,2  1  1,0  0  0,+2  +1  +1
30,Naturale BOT,,0.94  0.63  1.22,216  162  263,49  15  34,/  53  27  26  /,11  4  7,-4  -12  +8,66%  59%  72%,137  102  166,25%  21%  28%,6  1  5,11  6  5,-5  -5  0,,,metawiN BOT,,1.08  1.47  0.78,186  260  132,13  9  4,/  12  5  7  /,9  5  4,+1  +4  -3,81%  100%  67%,126  159  101,24%  33%  15%,2  1  1,0  0  0,+2  +1  +1,bittersweet BOT,,0.78  0.60  0.91,166  109  205,9  2  7,/  17  6  11  /,8  4  4,-8  -4  -4,50%  50%  50%,121  80  148,27%  36%  23%,2  0  2,3  1  2,-1  -1  0,Naturale BOT,,0.89  0.32  1.45,226  105  348,18  4  14,/  21  12  9  /,6  0  6,-3  -8  +5,71%  42%  100%,150  67  233,31%  40%  28%,2  0  2,3  2  1,-1  -2  +1
31,capybara BOT,,0.84  0.85  0.86,200  215  182,42  21  21,/  51  28  23  /,13  6  7,-9  -7  -2,63%  55%  69%,132  136  129,28%  22%  35%,5  2  3,10  5  5,-5  -3  -2,,,capybara BOT,,1.04  1.17  0.95,243  248  241,17  8  9,/  18  8  10  /,7  3  4,-1  0  -1,71%  78%  67%,165  158  171,25%  19%  33%,3  1  2,3  1  2,0  0  0,Naturale BOT,,0.77  0.72  0.80,165  182  154,10  4  6,/  17  7  10  /,1  1  0,-7  -3  -4,45%  50%  42%,105  116  97,19%  18%  21%,2  1  1,5  3  2,-3  -2  -1,kallii BOT,,0.63  0.17  1.09,183  99  269,14  3  11,/  22  12  10  /,7  0  7,-8  -9  +1,54%  25%  83%,120  70  171,11%  16%  10%,3  1  2,5  3  2,-2  -2  0
32,kallii BOT,,0.72  0.55  0.88,151  142  163,35  14  21,/  51  25  26  /,15  1  14,-16  -11  -5,58%  45%  69%,104  94  112,19%  24%  17%,5  2  3,6  3  3,-1  -1  0,,,kallii BOT,,0.82  0.84  0.81,174  270  103,13  9  4,/  15  8  7  /,6  1  5,-2  +1  -3,67%  67%  67%,111  164  72,26%  32%  19%,2  1  1,1  0  1,+1  +1  0,kallii BOT,,0.69  0.64  0.73,95  63  117,8  2  6,/  14  5  9  /,2  0  2,-6  -3  -3,55%  50%  58%,77  51  94,42%  29%  50%,0  0  0,0  0  0,0  0  0,capybara BOT,,0.56  0.33  0.79,126  152  102,11  6  5,/  18  12  6  /,3  2  1,-7  -6  -1,63%  50%  75%,82  90  74,33%  24%  50%,1  1  0,4  3  1,-3  -2  -1
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,elyse DVT,,0.86  0.95  0.45,225  246  175,24  19  5,/  30  21  9  /,5  1  4,-6  -2  -4,65%  67%  60%,144  154  120,22%  32%  10%,5  5  0,7  3  4,-2  +2  -4,0.0,2.0,elyse DVT,,0.90  1.13  0.03,227  265  78,10  10  0,/  13  10  3  /,1  0  1,-3  0  -3,60%  67%  33%,154  172  78,23%  28%  0%,4  4  0,3  1  2,+1  +3  -2,tub DVT,,1.14  1.34  0.81,216  250  158,13  9  4,/  16  10  6  /,7  5  2,-3  -1  -2,63%  67%  57%,147  157  130,36%  34%  40%,3  1  2,1  0  1,+2  +1  +1,,,,,,,,,,,,,,
35,Yunaaa DVT,,0.86  0.79  0.83,189  187  222,23  14  9,/  29  21  8  /,15  13  2,-6  -7  +1,56%  54%  60%,127  124  133,22%  18%  30%,2  2  0,2  2  0,0  0  0,2.0,13.0,toffywoffy DVT,,0.64  0.77  0.13,170  192  86,9  8  1,/  13  10  3  /,0  0  0,-4  -2  -2,60%  67%  33%,107  122  48,47%  46%  50%,1  1  0,1  1  0,0  0  0,Yunaaa DVT,,1.12  0.82  1.63,252  217  314,17  8  9,/  16  11  5  /,11  9  2,+1  -3  +4,68%  58%  86%,157  140  186,27%  23%  32%,1  1  0,1  1  0,0  0  0,,,,,,,,,,,,,,
36,tub DVT,,0.78  0.82  0.84,174  173  193,20  13  7,/  30  21  9  /,7  5  2,-10  -8  -2,53%  50%  60%,124  118  139,34%  33%  38%,5  2  3,1  0  1,+4  +2  +2,6.0,13.0,Yunaaa DVT,,0.60  0.77  0.02,126  156  9,6  6  0,/  13  10  3  /,4  4  0,-7  -4  -3,40%  50%,88  108  9,12%  13%  0%,1  1  0,1  1  0,0  0  0,elyse DVT,,0.81  0.78  0.87,223  227  217,14  9  5,/  17  11  6  /,4  1  3,-3  -2  -1,68%  67%  71%,137  136  138,22%  38%  12%,1  1  0,4  2  2,-3  -1  -2,,,,,,,,,,,,,,
