,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1
50,YoZeii VLNT,,0.91  0.77  1.13,195  174  232,28  13  15,/  32  18  14  /,10  6  4,-4  -5  +1,70%  78%  60%,138  122  157,40%  36%  44%,5  2  3,1  0  1,+4  +2  +2,,,reach VLNT,,0.97  1.14  0.72,211  234  179,16  11  5,/  16  9  7  /,3  2  1,0  +2  -2,70%  75%  63%,148  174  108,48%  56%  33%,1  0  1,0  0  0,+1  0  +1,soren VLNT,,0.98  1.14  0.84,195  233  161,16  8  8,/  15  7  8  /,7  5  2,+1  +1  0,74%  82%  67%,123  156  93,28%  23%  38%,3  3  0,2  1  1,+1  +2  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,reach VLNT,,0.83  0.90  0.72,170  179  154,26  16  10,/  32  16  16  /,10  5  5,-6  0  -6,67%  74%  60%,116  125  105,24%  31%  16%,1  0  1,0  0  0,+1  0  +1,,,YoZeii VLNT,,0.69  0.36  1.17,113  58  197,7  1  6,/  15  10  5  /,6  4  2,-8  -9  +1,55%  58%  50%,82  43  140,42%  33%  50%,2  1  1,1  0  1,+1  +1  0,hAwks VLNT,,0.94  0.64  1.20,222  153  287,18  6  12,/  16  9  7  /,2  2  0,+2  -3  +5,70%  82%  58%,138  108  167,44%  44%  44%,6  2  4,7  3  4,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,askoo VLNT,,0.75  0.78  0.72,155  152  160,21  11  10,/  32  17  15  /,12  7  5,-11  -6  -5,77%  78%  75%,102  107  96,34%  31%  38%,3  1  2,2  1  1,+1  0  +1,,,askoo VLNT,,0.62  0.63  0.62,148  170  116,8  6  2,/  17  11  6  /,5  3  2,-9  -5  -4,70%  75%  63%,99  113  78,24%  26%  20%,2  1  1,2  1  1,0  0  0,askoo VLNT,,0.88  0.93  0.83,161  132  189,13  5  8,/  15  6  9  /,7  4  3,-2  -1  -1,83%  82%  83%,105  101  108,45%  38%  50%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,hAwks VLNT,,0.73  0.51  0.97,179  132  241,28  11  17,/  34  20  14  /,5  3  2,-6  -9  +3,58%  61%  55%,116  96  139,35%  29%  43%,7  3  4,12  7  5,-5  -4  -1,,,hAwks VLNT,,0.52  0.37  0.73,136  113  171,10  5  5,/  18  11  7  /,3  1  2,-8  -6  -2,45%  42%  50%,90  85  98,25%  19%  38%,1  1  0,5  4  1,-4  -3  -1,reach VLNT,,0.69  0.65  0.72,128  118  137,10  5  5,/  16  7  9  /,7  3  4,-6  -2  -4,65%  73%  58%,88  70  104,7%  6%  9%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,JohnOlsen FS,,1.22  0.87  1.62,288  229  354,74  33  41,/  51  28  23  /,9  1  8,+23  +5  +18,73%  65%  82%,178  135  227,23%  22%  24%,17  10  7,13  9  4,+4  +1  +3,2.0,1.0,JohnOlsen FS,,1.15  0.60  1.65,297  168  417,24  6  18,/  19  10  9  /,2  0  2,+5  -4  +9,78%  73%  83%,178  112  240,23%  10%  30%,4  2  2,2  1  1,+2  +1  +1,JohnOlsen FS,,1.31  1.09  1.68,286  264  327,22  13  9,/  12  8  4  /,2  0  2,+10  +5  +5,79%  67%  100%,165  146  198,47%  50%  42%,6  3  3,3  3  0,+3  0  +3,Leviathan FS,,1.22  1.05  1.39,197  174  222,20  9  11,/  17  9  8  /,8  4  4,+3  0  +3,64%  57%  71%,135  121  148,32%  39%  27%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,
56,Leviathan FS,,1.04  0.96  1.12,181  176  191,47  23  24,/  47  26  21  /,24  15  9,0  -3  +3,76%  68%  85%,122  119  124,26%  29%  24%,0  0  0,3  2  1,-3  -2  -1,10.0,13.0,Leviathan FS,,0.91  0.87  0.95,177  201  155,14  7  7,/  18  9  9  /,10  5  5,-4  -2  -2,78%  64%  92%,108  122  96,16%  15%  17%,0  0  0,1  0  1,-1  0  -1,Sushiboys FS,,1.21  0.97  1.62,250  231  284,18  11  7,/  10  6  4  /,3  2  1,+8  +5  +3,84%  83%  86%,171  154  201,28%  21%  41%,1  1  0,2  1  1,-1  0  -1,PTC FS,,1.21  1.38  1.05,191  263  120,18  12  6,/  18  10  8  /,17  10  7,0  +2  -2,71%  86%  57%,116  163  68,24%  24%  23%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,
57,PTC FS,,0.98  1.06  0.89,189  223  153,42  26  16,/  52  28  24  /,29  17  12,-10  -2  -8,69%  73%  64%,128  150  102,25%  29%  20%,6  3  3,6  3  3,0  0  0,13.0,6.0,PTC FS,,0.77  0.77  0.77,192  215  172,13  7  6,/  19  9  10  /,3  1  2,-6  -2  -4,57%  55%  58%,141  155  129,30%  33%  26%,2  1  1,5  3  2,-3  -2  -1,foxz FS,,1.20  1.12  1.34,222  250  176,16  11  5,/  10  7  3  /,3  1  2,+6  +4  +2,84%  83%  86%,148  160  128,27%  29%  23%,1  1  0,0  0  0,+1  +1  0,JohnOlsen FS,,1.21  0.92  1.51,280  247  315,28  14  14,/  20  10  10  /,5  1  4,+8  +4  +4,64%  57%  71%,187  143  230,15%  16%  14%,7  5  2,8  5  3,-1  0  -1,,,,,,,,,,,,,,
58,Sushiboys FS,,0.97  0.80  1.19,202  188  213,51  25  26,/  46  24  22  /,3  2  1,+5  +1  +4,69%  73%  64%,130  120  142,23%  21%  25%,4  1  3,10  3  7,-6  -2  -4,15.0,13.0,Sushiboys FS,,0.75  0.50  0.98,145  107  181,12  4  8,/  17  9  8  /,0  0  0,-5  -5  0,57%  64%  50%,99  69  127,25%  17%  29%,0  0  0,5  2  3,-5  -2  -3,Leviathan FS,,0.98  0.96  1.03,168  156  190,13  7  6,/  12  8  4  /,6  6  0,+1  -1  +2,89%  83%  100%,118  114  125,31%  35%  27%,0  0  0,1  1  0,-1  -1  0,Sushiboys FS,,0.95  0.93  0.98,210  215  206,21  10  11,/  19  9  10  /,0  0  0,+2  +1  +1,68%  71%  64%,128  131  124,19%  23%  16%,3  0  3,3  0  3,0  0  0,,,,,,,,,,,,,,
59,foxz FS,,0.78  0.64  0.93,148  151  134,33  20  13,/  50  28  22  /,19  7  12,-17  -8  -9,64%  59%  70%,101  107  95,26%  28%  23%,3  2  1,9  4  5,-6  -2  -4,,,foxz FS,,0.45  0.37  0.53,87  101  74,7  4  3,/  19  10  9  /,2  2  0,-12  -6  -6,52%  55%  50%,70  86  56,29%  33%  25%,0  0  0,4  2  2,-4  -2  -2,PTC FS,,0.97  1.03  0.86,184  185  185,11  7  4,/  15  9  6  /,9  6  3,-4  -2  -2,79%  75%  86%,129  132  124,21%  33%  10%,4  2  2,1  0  1,+3  +2  +1,foxz FS,,0.68  0.44  0.93,134  105  164,10  5  5,/  21  11  10  /,14  4  10,-11  -6  -5,61%  43%  79%,95  78  112,22%  21%  22%,2  1  1,5  2  3,-3  -1  -2,,,,,,,,,,,,,,
60,ban TLN,,1.16  0.88  1.41,224  188  257,57  23  34,/  48  25  23  /,21  11  10,+9  -2  +11,77%  70%  84%,150  118  179,30%  33%  29%,8  2  6,3  2  1,+5  0  +5,,,ban TLN,,1.54  1.16  1.95,262  221  307,24  11  13,/  13  9  4  /,6  2  4,+11  +2  +9,74%  58%  91%,178  142  216,43%  36%  50%,3  1  2,1  1  0,+2  0  +2,JitBoyS TLN,,1.02  0.77  1.16,208  156  239,14  4  10,/  15  6  9  /,3  1  2,-1  -2  +1,63%  71%  58%,150  116  171,27%  36%  24%,0  0  0,2  1  1,-2  -1  -1,ban TLN,,1.10  0.94  1.27,206  190  224,20  9  11,/  17  9  8  /,9  6  3,+3  0  +3,79%  71%  86%,139  123  154,24%  32%  19%,4  1  3,1  0  1,+3  +1  +2,,,,,,,,,,,,,,
61,lenne TLN,,0.98  0.78  1.13,190  174  201,43  18  25,/  50  25  25  /,30  15  15,-7  -7  0,76%  76%  76%,118  114  121,21%  20%  21%,5  1  4,5  2  3,0  -1  +1,,,lenne TLN,,1.20  0.94  1.48,223  169  282,18  7  11,/  14  8  6  /,17  9  8,+4  -1  +5,78%  83%  73%,131  115  149,23%  26%  21%,2  0  2,2  0  2,0  0  0,lenne TLN,,0.92  0.51  1.16,185  214  168,11  4  7,/  15  7  8  /,7  2  5,-4  -3  -1,74%  71%  75%,116  140  102,28%  20%  33%,1  0  1,0  0  0,+1  0  +1,Crws TLN,,1.03  0.78  1.28,217  137  298,23  8  15,/  21  10  11  /,8  3  5,+2  -2  +4,71%  64%  79%,143  107  179,39%  29%  47%,3  2  1,1  1  0,+2  +1  +1,,,,,,,,,,,,,,
62,JitBoyS TLN,,0.97  0.90  1.00,206  233  183,51  28  23,/  49  25  24  /,9  3  6,+2  +3  -1,71%  73%  70%,149  165  135,33%  37%  29%,5  4  1,4  1  3,+1  +3  -2,,,Governor TLN,,1.12  0.79  1.47,254  197  319,20  7  13,/  16  9  7  /,3  2  1,+4  -2  +6,87%  75%  100%,152  126  180,12%  14%  10%,9  6  3,2  2  0,+7  +4  +3,ban TLN,,0.85  0.56  1.02,205  130  250,13  3  10,/  18  7  11  /,6  3  3,-5  -4  -1,79%  86%  75%,134  65  174,24%  25%  23%,1  0  1,1  1  0,0  -1  +1,JitBoyS TLN,,0.97  1.12  0.82,214  273  156,21  14  7,/  19  10  9  /,4  1  3,+2  +4  -2,79%  79%  79%,161  198  124,32%  31%  33%,2  2  0,1  0  1,+1  +2  -1,,,,,,,,,,,,,,
63,Crws TLN,,0.91  1.03  0.86,171  185  170,48  26  22,/  47  23  24  /,16  5  11,+1  +3  -2,70%  67%  73%,117  128  108,34%  29%  42%,4  3  1,5  1  4,-1  +2  -3,,,Crws TLN,,1.02  1.13  0.90,152  196  106,14  10  4,/  12  7  5  /,5  1  4,+2  +3  -1,78%  75%  82%,104  133  73,33%  28%  50%,0  0  0,0  0  0,0  0  0,Crws TLN,,0.68  1.17  0.39,145  260  79,11  8  3,/  14  6  8  /,3  1  2,-3  +2  -5,58%  57%  58%,96  162  57,27%  31%  20%,1  1  0,4  0  4,-3  +1  -4,Governor TLN,,0.93  0.75  1.12,190  168  213,16  8  8,/  19  10  9  /,10  6  4,-3  -2  -1,75%  86%  64%,130  128  133,15%  14%  16%,5  2  3,5  3  2,0  -1  +1,,,,,,,,,,,,,,
64,Governor TLN,,0.89  0.59  1.14,201  167  235,46  17  29,/  53  26  27  /,15  9  6,-7  -9  +2,71%  76%  68%,130  119  140,17%  16%  18%,18  9  9,12  8  4,+6  +1  +5,,,JitBoyS TLN,,0.91  0.81  1.02,195  230  158,16  10  6,/  15  9  6  /,2  1  1,+1  +1  0,70%  67%  73%,134  155  110,40%  50%  30%,3  2  1,1  0  1,+2  +2  0,Governor TLN,,0.61  0.21  0.84,158  116  183,10  2  8,/  18  7  11  /,2  1  1,-8  -5  -3,47%  57%  42%,104  87  113,36%  25%  46%,4  1  3,5  3  2,-1  -2  +1,lenne TLN,,0.82  0.88  0.75,161  158  165,14  7  7,/  21  10  11  /,6  4  2,-7  -3  -4,75%  71%  79%,108  100  116,15%  14%  15%,2  1  1,3  2  1,-1  -1  0,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,mrfallin/yetujey BLUE,,1.69  1.67  1.72,292  233  337,23  8  15,/  13  4  9  /,14  7  7,+10  +4  +6,76%  67%  83%,175  148  195,21%  23%  19%,4  2  2,1  0  1,+3  +2  +1,1.0,0.0,mrfallin/yetujey BLUE,,1.69  1.67  1.72,292  233  337,23  8  15,/  13  4  9  /,14  7  7,+10  +4  +6,76%  67%  83%,175  148  195,21%  23%  19%,4  2  2,1  0  1,+3  +2  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Alfajer BLUE,,1.37  1.88  0.99,278  379  203,24  14  10,/  12  4  8  /,7  3  4,+12  +10  +2,76%  89%  67%,176  228  136,18%  18%  19%,1  1  0,3  1  2,-2  0  -2,13.0,8.0,Alfajer BLUE,,1.37  1.88  0.99,278  379  203,24  14  10,/  12  4  8  /,7  3  4,+12  +10  +2,76%  89%  67%,176  228  136,18%  18%  19%,1  1  0,3  1  2,-2  0  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,CombatRy BLUE,,1.24  1.30  1.18,235  266  212,18  8  10,/  14  6  8  /,12  7  5,+4  +2  +2,86%  100%  75%,135  152  121,12%  11%  14%,1  1  0,1  0  1,0  +1  -1,,,CombatRy BLUE,,1.24  1.30  1.18,235  266  212,18  8  10,/  14  6  8  /,12  7  5,+4  +2  +2,86%  100%  75%,135  152  121,12%  11%  14%,1  1  0,1  0  1,0  +1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,tarik BLUE,,1.12  0.74  1.41,244  144  319,15  4  11,/  15  7  8  /,9  3  6,0  -3  +3,76%  67%  83%,176  99  233,13%  14%  13%,3  2  1,3  1  2,0  +1  -1,,,tarik BLUE,,1.12  0.74  1.41,244  144  319,15  4  11,/  15  7  8  /,9  3  6,0  -3  +3,76%  67%  83%,176  99  233,13%  14%  13%,3  2  1,3  1  2,0  +1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Tiffae BLUE,,0.63  0.75  0.54,146  142  149,8  5  3,/  16  5  11  /,8  2  6,-8  0  -8,76%  78%  75%,109  102  114,22%  21%  24%,1  0  1,3  1  2,-2  -1  -1,,,Tiffae BLUE,,0.63  0.75  0.54,146  142  149,8  5  3,/  16  5  11  /,8  2  6,-8  0  -8,76%  78%  75%,109  102  114,22%  21%  24%,1  0  1,3  1  2,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Keeoh RED,,1.07  0.86  1.34,234  217  259,19  11  8,/  16  9  7  /,3  2  1,+3  +2  +1,76%  75%  78%,141  129  156,12%  11%  13%,1  1  0,2  1  1,-1  0  -1,,,Keeoh RED,,1.07  0.86  1.34,234  217  259,19  11  8,/  16  9  7  /,3  2  1,+3  +2  +1,76%  75%  78%,141  129  156,12%  11%  13%,1  1  0,2  1  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,cNed/Qraxs RED,,0.92  1.17  0.59,211  262  145,16  12  4,/  17  10  7  /,6  3  3,-1  +2  -3,71%  75%  67%,121  139  97,20%  26%  14%,1  1  0,5  1  4,-4  0  -4,,,cNed/Qraxs RED,,0.92  1.17  0.59,211  262  145,16  12  4,/  17  10  7  /,6  3  3,-1  +2  -3,71%  75%  67%,121  139  97,20%  26%  14%,1  1  0,5  1  4,-4  0  -4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,AtaKaptan RED,,0.71  0.86  0.51,205  230  173,13  9  4,/  19  10  9  /,6  4  2,-6  -1  -5,62%  83%  33%,133  151  110,24%  17%  29%,1  0  1,2  1  1,-1  -1  0,,,AtaKaptan RED,,0.71  0.86  0.51,205  230  173,13  9  4,/  19  10  9  /,6  4  2,-6  -1  -5,62%  83%  33%,133  151  110,24%  17%  29%,1  0  1,2  1  1,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,wtcN RED,,0.65  0.53  0.81,190  156  238,12  6  6,/  19  11  8  /,4  1  3,-7  -5  -2,86%  92%  78%,120  91  157,26%  23%  27%,6  4  2,1  1  0,+5  +3  +2,,,wtcN RED,,0.65  0.53  0.81,190  156  238,12  6  6,/  19  11  8  /,4  1  3,-7  -5  -2,86%  92%  78%,120  91  157,26%  23%  27%,6  4  2,1  1  0,+5  +3  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,cigdemT RED,,0.57  0.76  0.32,126  146  101,9  6  3,/  18  11  7  /,6  5  1,-9  -5  -4,67%  75%  56%,73  90  52,16%  16%  17%,2  2  0,0  0  0,+2  +2  0,,,cigdemT RED,,0.57  0.76  0.32,126  146  101,9  6  3,/  18  11  7  /,6  5  1,-9  -5  -4,67%  75%  56%,73  90  52,16%  16%  17%,2  2  0,0  0  0,+2  +2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Kush GRD,,1.32  1.31  1.39,272  255  287,74  31  43,/  46  19  27  /,17  6  11,+28  +12  +16,78%  72%  82%,184  175  191,32%  36%  30%,9  3  6,6  2  4,+3  +1  +2,3.0,1.0,Cud GRD,,1.68  1.48  1.98,320  309  339,23  13  10,/  9  7  2  /,5  2  3,+14  +6  +8,80%  67%  100%,211  215  204,37%  38%  37%,3  1  2,2  1  1,+1  0  +1,gotten GRD,,1.29  2.33  0.77,181  348  98,14  9  5,/  9  2  7  /,10  6  4,+5  +7  -2,83%  100%  75%,114  217  63,21%  26%  13%,1  0  1,2  0  2,-1  0  -1,Kush GRD,,1.15  0.64  1.53,255  162  326,17  5  12,/  14  7  7  /,5  1  4,+3  -2  +5,62%  44%  75%,175  134  206,27%  17%  35%,3  0  3,1  1  0,+2  -1  +3,ray4c GRD,,1.52  2.09  1.29,385  573  307,24  10  14,/  12  4  8  /,5  3  2,+12  +6  +6,88%  100%  83%,207  306  166,10%  11%  10%,4  3  1,1  1  0,+3  +2  +1
78,Cud GRD,,1.26  0.85  1.54,225  175  264,61  18  43,/  42  22  20  /,14  6  8,+19  -4  +23,74%  56%  86%,149  122  169,27%  27%  27%,11  2  9,5  2  3,+6  0  +6,13.0,7.0,Kush GRD,,1.46  1.40  1.53,302  309  294,22  13  9,/  11  7  4  /,5  2  3,+11  +6  +5,85%  92%  75%,211  196  233,35%  36%  35%,2  2  0,2  0  2,0  +2  -2,Cud GRD,,1.28  0.81  1.52,222  189  240,14  4  10,/  10  5  5  /,4  1  3,+4  -1  +5,78%  33%  100%,135  103  151,24%  33%  20%,5  1  4,0  0  0,+5  +1  +4,Cud GRD,,0.89  0.29  1.34,163  77  227,12  1  11,/  15  9  6  /,4  3  1,-3  -8  +5,62%  44%  75%,120  71  157,25%  13%  31%,1  0  1,1  1  0,0  -1  +1,Kush GRD,,1.49  2.13  1.22,245  327  211,16  8  8,/  7  1  6  /,4  1  3,+9  +7  +2,76%  80%  75%,154  216  128,22%  70%  9%,2  0  2,1  0  1,+1  0  +1
79,ray4c GRD,,1.14  1.15  1.25,289  287  284,78  32  46,/  56  26  30  /,13  6  7,+22  +6  +16,82%  78%  84%,163  155  168,12%  10%  14%,13  8  5,11  7  4,+2  +1  +1,13.0,5.0,ray4c GRD,,1.33  0.97  1.87,274  217  362,20  9  11,/  10  8  2  /,2  1  1,+10  +1  +9,75%  75%  75%,160  126  211,18%  13%  25%,3  2  1,4  3  1,-1  -1  0,Kush GRD,,1.20  1.08  1.26,287  223  320,19  5  14,/  14  4  10  /,3  2  1,+5  +1  +4,89%  67%  100%,193  159  210,45%  36%  48%,2  1  1,2  1  1,0  0  0,gotten GRD,,0.86  0.53  1.10,163  124  194,12  4  8,/  16  8  8  /,8  4  4,-4  -4  0,86%  78%  92%,113  74  142,32%  33%  32%,0  0  0,4  3  1,-4  -3  -1,Cud GRD,,1.18  0.81  1.34,196  11  274,12  0  12,/  8  1  7  /,1  0  1,+4  -1  +5,76%  80%  75%,126  11  174,21%  0%  24%,2  0  2,2  0  2,0  0  0
80,gotten GRD,,1.05  1.14  1.08,145  135  153,40  16  24,/  39  17  22  /,44  22  22,+1  -1  +2,86%  78%  91%,95  83  103,24%  23%  26%,3  0  3,7  4  3,-4  -4  0,8.0,13.0,ValdyN GRD,,1.13  1.14  1.11,167  185  142,11  7  4,/  11  8  3  /,12  9  3,0  -1  +1,90%  100%  75%,117  135  91,23%  21%  25%,1  1  0,1  1  0,0  0  0,ValdyN GRD,,1.08  0.69  1.27,203  170  220,15  3  12,/  11  5  6  /,4  4  0,+4  -2  +6,78%  100%  67%,138  111  152,21%  13%  26%,0  0  0,2  1  1,-2  -1  -1,ray4c GRD,,0.68  0.57  0.77,232  238  228,17  7  10,/  19  9  10  /,3  2  1,-2  -2  0,86%  78%  92%,139  124  150,11%  6%  14%,4  2  2,4  2  2,0  0  0,gotten GRD,,1.09  0.96  1.14,128  31  169,7  0  7,/  6  1  5  /,13  3  10,+1  -1  +2,94%  80%  100%,89  26  116,17%  0%  21%,1  0  1,0  0  0,+1  0  +1
81,ValdyN GRD,,0.95  0.85  1.00,178  187  167,46  20  26,/  52  25  27  /,35  18  17,-6  -5  -1,78%  84%  73%,110  119  104,21%  20%  23%,6  2  4,5  2  3,+1  0  +1,13.0,4.0,gotten GRD,,0.97  0.76  1.29,108  80  151,7  3  4,/  8  6  2  /,13  9  4,-1  -3  +2,80%  67%  100%,63  47  87,28%  19%  44%,1  0  1,1  1  0,0  -1  +1,ray4c GRD,,1.02  0.96  1.05,263  260  265,17  6  11,/  15  5  10  /,3  0  3,+2  +1  +1,78%  67%  83%,150  131  160,10%  8%  11%,2  1  1,2  1  1,0  0  0,ValdyN GRD,,0.59  0.56  0.62,131  196  82,9  7  2,/  17  8  9  /,7  0  7,-8  -1  -7,57%  56%  58%,82  110  60,25%  35%  13%,1  0  1,2  0  2,-1  0  -1,ValdyN GRD,,1.00  1.01  1.00,210  199  215,11  3  8,/  13  4  9  /,12  5  7,-2  -1  -1,88%  80%  92%,108  104  110,18%  7%  24%,4  1  3,0  0  0,+4  +1  +3
82,SAYLED ZEN,,0.94  0.92  0.85,185  201  162,47  29  18,/  56  34  22  /,28  19  9,-9  -5  -4,66%  68%  63%,113  120  103,26%  23%  32%,9  6  3,7  2  5,+2  +4  -2,,,WeboDeus ZEN,,0.87  0.22  1.30,173  55  253,13  2  11,/  16  8  8  /,2  1  1,-3  -6  +3,55%  25%  75%,99  13  156,37%  0%  42%,2  1  1,2  2  0,0  -1  +1,fabiziN ZEN,,0.89  1.16  0.36,217  233  187,12  9  3,/  15  9  6  /,6  5  1,-3  0  -3,67%  83%  33%,152  166  125,26%  26%  23%,1  0  1,1  0  1,0  0  0,WeboDeus ZEN,,1.31  1.05  1.65,256  236  282,19  10  9,/  13  9  4  /,9  6  3,+6  +1  +5,81%  67%  100%,143  134  156,14%  16%  11%,2  1  1,1  1  0,+1  0  +1,SAYLED ZEN,,1.12  1.28  0.74,226  264  138,12  10  2,/  13  9  4  /,10  8  2,-1  +1  -2,65%  75%  40%,140  163  85,23%  19%  43%,2  2  0,2  1  1,0  +1  -1
83,fabiziN ZEN,,0.88  0.98  0.68,173  197  140,43  28  15,/  56  32  24  /,19  14  5,-13  -4  -9,63%  70%  53%,121  140  95,31%  33%  26%,6  2  4,9  5  4,-3  -3  0,,,SAYLED ZEN,,0.81  0.44  1.06,174  120  211,11  2  9,/  16  8  8  /,5  2  3,-5  -6  +1,45%  25%  58%,113  91  129,33%  21%  42%,1  0  1,2  0  2,-1  0  -1,Xuto ZEN,,0.85  0.79  0.98,214  175  294,14  8  6,/  16  10  6  /,1  0  1,-2  -2  0,78%  75%  83%,138  106  201,26%  27%  25%,1  1  0,2  2  0,-1  -1  0,W1 ZEN,,1.28  0.95  1.71,212  173  265,17  8  9,/  13  9  4  /,5  3  2,+4  -1  +5,86%  83%  89%,147  116  188,31%  21%  41%,0  0  0,0  0  0,0  0  0,fabiziN ZEN,,0.80  0.93  0.48,143  176  65,8  7  1,/  12  8  4  /,5  3  2,-4  -1  -3,41%  50%  20%,108  130  55,38%  42%  20%,1  0  1,4  2  2,-3  -2  -1
84,WeboDeus ZEN,,0.87  0.66  1.01,188  174  215,50  26  24,/  62  41  21  /,27  19  8,-12  -15  +3,72%  64%  84%,112  102  126,16%  15%  17%,6  3  3,8  7  1,-2  -4  +2,,,fabiziN ZEN,,0.66  0.66  0.66,131  135  129,8  3  5,/  16  7  9  /,1  1  0,-8  -4  -4,50%  63%  42%,86  99  78,16%  14%  19%,3  1  2,2  2  0,+1  -1  +2,W1 ZEN,,0.84  0.41  1.68,190  127  317,13  6  7,/  16  11  5  /,7  5  2,-3  -5  +2,78%  67%  100%,119  79  198,29%  19%  41%,2  1  1,3  3  0,-1  -2  +1,fabiziN ZEN,,1.18  1.16  1.21,199  224  166,15  9  6,/  13  8  5  /,7  5  2,+2  +1  +1,90%  83%  100%,138  152  120,50%  61%  38%,1  1  0,2  1  1,-1  0  -1,W1 ZEN,,0.69  0.92  0.13,138  161  85,9  8  1,/  14  9  5  /,2  1  1,-5  -1  -4,65%  67%  60%,91  106  56,20%  32%  9%,0  0  0,2  1  1,-2  -1  -1
85,W1 ZEN,,0.85  0.69  1.05,164  149  189,46  25  21,/  61  37  24  /,22  11  11,-15  -12  -3,72%  68%  78%,108  97  123,27%  24%  30%,4  2  2,6  4  2,-2  -2  0,,,Xuto ZEN,,0.65  0.44  0.79,170  131  197,10  3  7,/  17  7  10  /,7  0  7,-7  -4  -3,60%  25%  83%,121  100  134,13%  40%  7%,2  1  1,3  0  3,-1  +1  -2,SAYLED ZEN,,0.73  0.85  0.50,173  219  84,10  9  1,/  15  10  5  /,8  5  3,-5  -1  -4,83%  92%  67%,102  117  74,20%  22%  13%,2  2  0,1  0  1,+1  +2  -1,SAYLED ZEN,,1.12  1.13  1.10,168  174  161,14  8  6,/  12  7  5  /,5  4  1,+2  +1  +1,71%  67%  78%,99  99  99,28%  30%  25%,4  2  2,2  1  1,+2  +1  +1,WeboDeus ZEN,,0.64  0.73  0.43,150  181  78,8  7  1,/  16  12  4  /,8  6  2,-8  -5  -3,71%  75%  60%,93  116  39,14%  17%  0%,0  0  0,2  2  0,-2  -2  0
