,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1,Map 5Unnamed: 0,Map 5Unnamed: 1,Map 5R,Map 5ACS,Map 5K,Map 5D,Map 5A,Map 5+/–,Map 5KAST,Map 5ADR,Map 5HS%,Map 5FK,Map 5FD,Map 5+/–.1
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maple Proj,,1.11  1.14  0.98,270  267  288,78  43  35,/  66  34  32  /,31  11  20,+12  +9  +3,75%  74%  76%,183  177  189,16%  21%  10%,8  3  5,10  5  5,-2  -2  0,2.0,1.0,Maple Proj,,1.29  0.97  1.61,312  235  390,35  13  22,/  24  12  12  /,5  0  5,+11  +1  +10,71%  71%  71%,201  164  238,16%  18%  14%,4  0  4,4  0  4,0  0  0,Maple Proj,,0.89  1.22  0.24,234  283  139,13  12  1,/  15  9  6  /,5  2  3,-2  +3  -5,67%  75%  50%,172  198  119,17%  26%  0%,1  1  0,4  3  1,-3  -2  -1,rDeeW Proj,,1.38  1.27  1.50,226  214  239,31  16  15,/  24  10  14  /,24  10  14,+7  +6  +1,72%  78%  67%,143  129  157,21%  22%  20%,3  1  2,2  1  1,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,rDeeW Proj,,1.00  0.99  1.01,177  188  177,60  34  26,/  60  30  30  /,37  17  20,0  +4  -4,72%  79%  63%,118  116  119,24%  31%  18%,6  2  4,4  3  1,+2  -1  +3,18.0,16.0,FETA Proj,,1.11  1.11  1.11,248  254  243,27  14  13,/  25  13  12  /,9  6  3,+2  +1  +1,79%  76%  82%,156  161  152,18%  29%  9%,9  4  5,5  4  1,+4  0  +4,Fweshest Proj,,0.88  1.23  0.19,157  173  129,10  7  3,/  14  8  6  /,8  8  0,-4  -1  -3,72%  83%  50%,113  124  90,50%  53%  43%,0  0  0,0  0  0,0  0  0,Maple Proj,,1.15  1.21  1.08,264  287  241,30  18  12,/  27  13  14  /,21  9  12,+3  +5  -2,83%  78%  89%,170  176  165,15%  21%  11%,3  2  1,2  2  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Fweshest Proj,,0.94  1.10  0.67,160  187  132,50  31  19,/  59  32  27  /,33  21  12,-9  -1  -8,72%  74%  68%,105  115  95,28%  32%  23%,7  6  1,6  3  3,+1  +3  -2,5.0,13.0,Sinaway Proj,,1.05  1.04  1.07,199  180  219,24  12  12,/  23  11  12  /,11  5  6,+1  +1  0,79%  82%  76%,133  111  155,47%  43%  50%,2  1  1,1  1  0,+1  0  +1,Sinaway Proj,,0.73  0.93  0.31,200  253  95,12  10  2,/  17  11  6  /,4  4  0,-5  -1  -4,61%  75%  33%,130  160  70,38%  39%  33%,1  1  0,3  2  1,-2  -1  -1,FETA Proj,,1.13  0.67  1.60,246  173  319,32  10  22,/  28  15  13  /,6  5  1,+4  -5  +9,83%  83%  83%,165  121  210,38%  37%  39%,9  4  5,5  4  1,+4  0  +4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,FETA Proj,,0.88  0.76  0.97,210  199  254,66  30  36,/  70  39  31  /,19  13  6,-4  -9  +5,77%  77%  78%,147  130  166,24%  28%  20%,19  8  11,17  12  5,+2  -4  +6,19.0,17.0,rDeeW Proj,,1.01  1.09  0.92,153  202  104,18  12  6,/  21  11  10  /,12  6  6,-3  +1  -4,71%  82%  59%,105  129  80,32%  42%  19%,3  1  2,1  1  0,+2  0  +2,rDeeW Proj,,0.61  0.61  0.61,152  129  199,11  6  5,/  15  9  6  /,1  1  0,-4  -3  -1,72%  75%  67%,91  80  114,21%  31%  11%,0  0  0,1  1  0,-1  -1  0,Fweshest Proj,,0.97  1.10  0.84,161  202  121,19  13  6,/  24  13  11  /,20  11  9,-5  0  -5,72%  83%  61%,100  117  83,17%  26%  8%,4  3  1,4  1  3,0  +2  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Sinaway Proj,,0.84  0.98  0.64,176  196  142,52  33  19,/  65  32  33  /,17  9  8,-13  +1  -14,68%  77%  59%,115  127  101,34%  34%  34%,4  2  2,7  3  4,-3  -1  -2,,,Fweshest Proj,,0.97  0.96  0.98,162  182  144,21  11  10,/  21  11  10  /,5  2  3,0  0  0,71%  59%  82%,107  106  108,33%  30%  37%,3  3  0,2  2  0,+1  +1  0,FETA Proj,,0.40  0.50  0.21,136  160  88,7  6  1,/  17  11  6  /,4  2  2,-10  -5  -5,61%  67%  50%,92  100  74,13%  14%  10%,1  0  1,7  4  3,-6  -4  -2,Sinaway Proj,,0.75  0.97  0.54,129  173  85,16  11  5,/  25  10  15  /,2  0  2,-9  +1  -10,61%  72%  50%,91  121  61,21%  24%  17%,1  0  1,3  0  3,-2  0  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,punda Hanm,,1.50  1.44  1.57,321  256  365,91  36  55,/  56  25  31  /,37  13  24,+35  +11  +24,82%  78%  85%,198  164  227,16%  16%  15%,14  4  10,6  4  2,+8  0  +8,,,punda Hanm,,1.22  1.01  1.43,293  235  352,31  12  19,/  27  13  14  /,12  4  8,+4  -1  +5,65%  59%  71%,189  154  225,15%  18%  13%,5  2  3,4  3  1,+1  -1  +2,punda Hanm,,1.84  1.95  1.79,360  331  375,23  8  15,/  7  1  6  /,5  1  4,+16  +7  +9,94%  100%  92%,221  193  235,11%  11%  12%,5  1  4,2  1  1,+3  0  +3,punda Hanm,,1.42  1.37  1.48,310  250  371,37  16  21,/  22  11  11  /,20  8  12,+15  +5  +10,92%  89%  94%,194  164  224,19%  18%  20%,4  1  3,0  0  0,+4  +1  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WAT Hanm,,1.10  1.30  0.96,189  203  155,54  28  26,/  59  26  33  /,33  20  13,-5  +2  -7,74%  76%  72%,121  140  105,36%  33%  40%,7  1  6,7  2  5,0  -1  +1,,,WATER Hanm,,1.08  1.16  1.00,169  190  149,21  12  9,/  21  11  10  /,18  6  12,0  +1  -1,74%  76%  71%,121  138  104,38%  35%  42%,2  2  0,1  1  0,+1  +1  0,WAT Hanm,,1.58  2.03  1.36,256  244  263,17  6  11,/  9  1  8  /,7  4  3,+8  +5  +3,89%  100%  83%,180  190  174,46%  47%  46%,3  0  3,0  0  0,+3  0  +3,M1kE Hanm,,0.97  0.77  1.16,184  196  173,25  14  11,/  25  14  11  /,6  1  5,0  0  0,67%  61%  72%,135  125  145,34%  34%  33%,2  2  0,6  5  1,-4  -3  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,M1kE Hanm,,0.97  0.98  1.03,168  181  175,59  29  30,/  58  28  30  /,14  6  8,+1  +1  0,67%  61%  72%,130  120  138,32%  37%  28%,4  2  2,10  6  4,-6  -4  -2,,,M1kE Hanm,,0.91  0.66  1.15,201  163  240,25  10  15,/  25  13  12  /,5  3  2,0  -3  +3,65%  53%  76%,143  115  171,28%  42%  21%,2  0  2,4  1  3,-2  -1  -1,Mazuong Hanm,,1.11  1.70  0.82,257  349  212,17  7  10,/  15  5  10  /,3  2  1,+2  +2  0,89%  100%  83%,168  211  147,42%  33%  50%,3  3  0,0  0  0,+3  +3  0,WAT Hanm,,0.87  0.96  0.79,173  205  142,20  11  9,/  26  12  14  /,16  11  5,-6  -1  -5,75%  83%  67%,110  132  88,34%  34%  33%,3  1  2,4  1  3,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WATER Hanm,,0.95  1.01  0.93,175  154  186,51  22  29,/  61  27  34  /,44  20  24,-10  -5  -5,73%  76%  70%,116  105  125,30%  29%  30%,6  3  3,3  1  2,+3  +2  +1,,,WAT Hanm,,0.83  0.91  0.75,139  186  93,17  11  6,/  24  13  11  /,10  5  5,-7  -2  -5,65%  59%  71%,103  132  74,31%  26%  43%,1  0  1,3  1  2,-2  -1  -1,M1kE Hanm,,1.02  1.49  0.79,119  190  85,9  5  4,/  8  1  7  /,3  2  1,+1  +4  -3,72%  83%  67%,93  119  80,33%  33%  33%,0  0  0,0  0  0,0  0  0,WATER Hanm,,0.85  0.70  0.99,158  114  204,18  6  12,/  26  12  14  /,17  10  7,-8  -6  -2,69%  67%  72%,106  76  136,17%  17%  17%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Mazuong Hanm,,0.87  1.18  0.65,224  272  171,65  38  27,/  72  34  38  /,17  7  10,-7  +4  -11,64%  68%  60%,147  184  114,28%  28%  28%,13  8  5,18  10  8,-5  -2  -3,,,Mazuong Hanm,,0.66  0.74  0.59,179  192  167,20  11  9,/  28  14  14  /,7  3  4,-8  -3  -5,50%  47%  53%,119  130  108,20%  20%  19%,3  1  2,9  6  3,-6  -5  -1,WATER Hanm,,0.91  1.17  0.78,198  171  213,12  4  8,/  14  4  10  /,9  4  5,-2  0  -2,78%  100%  67%,125  99  139,57%  50%  60%,4  1  3,1  0  1,+3  +1  +2,Mazuong Hanm,,0.83  1.12  0.54,235  323  147,28  20  8,/  29  15  14  /,7  2  5,-1  +5  -6,64%  78%  50%,162  226  99,28%  32%  21%,7  4  3,9  4  5,-2  0  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,TenTen FAV,,1.08  1.29  1.02,231  271  203,82  43  39,/  75  35  40  /,13  8  5,+7  +8  -1,65%  73%  58%,148  172  130,14%  18%  10%,24  15  9,22  8  14,+2  +7  -5,3.0,2.0,TenTen FAV,,1.12  1.38  1.00,292  316  280,16  6  10,/  16  5  11  /,1  0  1,0  +1  -1,67%  83%  58%,186  191  183,11%  21%  8%,7  4  3,2  0  2,+5  +4  +1,TenTen FAV,,1.23  1.19  1.26,231  286  177,21  11  10,/  17  11  6  /,3  2  1,+4  0  +4,75%  83%  67%,138  173  103,8%  10%  5%,6  5  1,7  3  4,-1  +2  -3,Phantom FAV,,0.82  2.42  0.55,125  118  127,5  1  4,/  12  2  10  /,1  0  1,-7  -1  -6,50%  50%  50%,94  65  99,29%  33%  28%,2  0  2,2  0  2,0  0  0,Hands FAV,,1.31  1.22  1.47,206  183  247,14  8  6,/  11  8  3  /,4  2  2,+3  0  +3,84%  83%  86%,143  131  165,29%  27%  30%,3  2  1,0  0  0,+3  +2  +1,TenTen FAV,,1.19  1.01  1.37,213  206  221,20  10  10,/  15  8  7  /,1  1  0,+5  +2  +3,63%  58%  67%,147  139  154,22%  22%  22%,5  2  3,4  1  3,+1  +1  0
23,Phantom FAV,,0.95  1.26  0.93,182  168  202,63  27  36,/  70  27  43  /,30  16  14,-7  0  -7,68%  75%  62%,122  111  132,20%  21%  19%,10  3  7,8  1  7,+2  +2  0,5.0,13.0,Hands FAV,,0.89  0.52  1.07,151  95  180,11  3  8,/  13  5  8  /,2  0  2,-2  -2  0,67%  67%  67%,111  68  133,28%  50%  23%,0  0  0,0  0  0,0  0  0,bazz FAV,,1.14  0.86  1.41,253  162  345,22  7  15,/  19  9  10  /,11  5  6,+3  -2  +5,71%  58%  83%,167  105  229,29%  16%  38%,3  1  2,1  1  0,+2  0  +2,TenTen FAV,,0.72  1.60  0.57,156  86  169,7  1  6,/  13  2  11  /,0  0  0,-6  -1  -5,36%  50%  33%,87  15  99,13%  0%  14%,2  1  1,2  1  1,0  0  0,bazz FAV,,1.28  1.14  1.51,227  222  239,15  9  6,/  12  8  4  /,12  6  6,+3  +1  +2,95%  100%  86%,142  145  136,29%  33%  21%,3  3  0,0  0  0,+3  +3  0,Minty FAV,,1.09  1.37  0.81,196  217  176,16  10  6,/  15  5  10  /,15  10  5,+1  +5  -4,79%  83%  75%,128  148  109,40%  35%  47%,1  0  1,0  0  0,+1  0  +1
24,bazz FAV,,0.89  0.88  1.01,197  170  228,68  25  43,/  78  32  46  /,35  16  19,-10  -7  -3,71%  73%  69%,132  113  148,31%  32%  31%,13  8  5,8  5  3,+5  +3  +2,13.0,11.0,Phantom FAV,,0.75  0.87  0.69,150  175  139,8  3  5,/  14  4  10  /,5  2  3,-6  -1  -5,61%  67%  58%,101  126  89,18%  11%  24%,1  0  1,3  1  2,-2  -1  -1,Phantom FAV,,0.84  0.76  0.92,190  144  237,16  6  10,/  17  8  9  /,3  1  2,-1  -2  +1,67%  67%  67%,125  110  140,24%  25%  24%,1  0  1,2  0  2,-1  0  -1,bazz FAV,,0.53  1.25  0.41,139  153  137,5  0  5,/  13  2  11  /,4  2  2,-8  -2  -6,50%  100%  42%,97  154  88,39%  43%  38%,1  0  1,2  0  2,-1  0  -1,Phantom FAV,,1.27  1.19  1.40,252  179  378,18  9  9,/  12  7  5  /,15  10  5,+6  +2  +4,89%  83%  100%,144  98  224,14%  13%  16%,2  1  1,0  0  0,+2  +1  +1,Phantom FAV,,1.08  1.08  1.08,195  185  205,16  8  8,/  15  6  9  /,6  3  3,+1  +2  -1,67%  83%  50%,135  125  146,19%  30%  13%,4  2  2,1  0  1,+3  +2  +1
25,Hands FAV,,0.88  0.67  1.03,163  139  184,57  23  34,/  72  34  38  /,21  8  13,-15  -11  -4,74%  82%  67%,119  98  136,29%  32%  27%,5  3  2,2  0  2,+3  +3  0,1.0,13.0,bazz FAV,,0.71  0.42  0.86,194  99  241,12  2  10,/  15  5  10  /,3  2  1,-3  -3  0,61%  50%  67%,126  53  162,22%  40%  19%,2  0  2,1  1  0,+1  -1  +2,Minty FAV,,0.82  0.40  1.25,138  123  154,12  5  7,/  18  11  7  /,11  2  9,-6  -6  0,63%  50%  75%,93  79  106,25%  63%  13%,0  0  0,1  1  0,-1  -1  0,Hands FAV,,0.52  0.30  0.56,151  188  145,7  2  5,/  12  2  10  /,1  1  0,-5  0  -5,57%  100%  50%,101  53  109,50%  50%  50%,0  0  0,0  0  0,0  0  0,TenTen FAV,,1.14  1.28  0.88,261  331  143,18  15  3,/  14  9  5  /,8  5  3,+4  +6  -2,74%  75%  71%,174  220  96,17%  23%  8%,4  3  1,7  3  4,-3  0  -3,Hands FAV,,0.94  0.74  1.15,148  139  158,12  5  7,/  16  9  7  /,6  4  2,-4  -4  0,83%  92%  75%,124  108  140,35%  40%  32%,0  0  0,1  0  1,-1  0  -1
26,Minty FAV,,0.78  0.81  0.78,132  151  127,48  24  24,/  70  29  41  /,32  15  17,-22  -5  -17,62%  64%  60%,100  115  87,27%  32%  23%,2  0  2,5  1  4,-3  -1  -2,13.0,6.0,Minty FAV,,0.60  0.32  0.74,64  32  81,4  0  4,/  14  5  9  /,3  1  2,-10  -5  -5,44%  33%  50%,59  32  72,15%  0%  20%,0  0  0,2  0  2,-2  0  -2,Hands FAV,,0.76  0.59  0.92,161  108  214,13  5  8,/  20  10  10  /,8  1  7,-7  -5  -2,71%  75%  67%,110  77  143,19%  20%  19%,2  1  1,1  0  1,+1  +1  0,Minty FAV,,0.47  0.89  0.40,123  118  124,4  0  4,/  13  2  11  /,2  1  1,-9  -2  -7,36%  50%  33%,95  118  91,19%  14%  21%,1  0  1,2  0  2,-1  0  -1,Minty FAV,,0.93  1.07  0.70,140  177  78,12  9  3,/  10  6  4  /,1  1  0,+2  +3  -1,74%  75%  71%,115  159  40,28%  32%  20%,0  0  0,0  0  0,0  0  0,bazz FAV,,0.78  0.72  0.84,173  166  182,14  7  7,/  19  8  11  /,5  1  4,-5  -1  -4,71%  67%  75%,117  112  121,44%  50%  39%,4  4  0,4  3  1,0  +1  -1
27,Art CGZ,,1.23  1.18  1.15,253  248  256,87  49  38,/  62  35  27  /,36  19  17,+25  +14  +11,82%  80%  84%,149  149  149,13%  10%  17%,10  6  4,7  4  3,+3  +2  +1,13.0,11.0,sakurai CGZ,,1.46  1.35  1.69,210  191  250,13  8  5,/  8  6  2  /,17  15  2,+5  +2  +3,94%  100%  83%,138  131  153,45%  38%  57%,2  1  1,2  1  1,0  0  0,Art CGZ,,1.31  1.05  1.58,311  293  329,28  13  15,/  17  10  7  /,9  4  5,+11  +3  +8,92%  83%  100%,174  164  185,21%  7%  37%,4  2  2,1  1  0,+3  +1  +2,Art CGZ,,1.70  1.81  1.07,334  327  385,17  14  3,/  5  5  0  /,6  5  1,+12  +9  +3,93%  92%  100%,197  193  225,7%  8%  0%,1  1  0,0  0  0,+1  +1  0,HYUNMIN CGZ,,1.05  0.60  1.31,280  195  330,16  4  12,/  18  7  11  /,8  3  5,-2  -3  +1,74%  71%  75%,183  130  214,19%  22%  18%,2  1  1,1  0  1,+1  +1  0,HYUNMIN CGZ,,1.25  1.04  1.46,238  237  239,20  11  9,/  14  7  7  /,4  1  3,+6  +4  +2,75%  75%  75%,169  163  175,27%  35%  21%,3  2  1,2  2  0,+1  0  +1
28,HYUNMIN CGZ,,1.17  1.05  1.37,244  236  240,78  44  34,/  67  38  29  /,25  11  14,+11  +6  +5,79%  84%  73%,156  155  158,25%  32%  17%,15  10  5,13  7  6,+2  +3  -1,,,Brofeld CGZ,,1.32  1.07  1.82,256  219  329,18  10  8,/  9  7  2  /,2  2  0,+9  +3  +6,89%  83%  100%,160  148  184,42%  33%  62%,2  2  0,2  2  0,0  0  0,Moothie CGZ,,1.10  0.74  1.45,218  196  240,20  8  12,/  17  11  6  /,7  1  6,+3  -3  +6,75%  58%  92%,149  154  145,34%  47%  25%,0  0  0,0  0  0,0  0  0,HYUNMIN CGZ,,1.66  1.49  2.66,305  249  642,16  11  5,/  6  6  0  /,2  1  1,+10  +5  +5,100%  100%  100%,179  145  385,37%  38%  36%,5  4  1,1  1  0,+4  +3  +1,Moothie CGZ,,0.95  1.05  0.88,167  182  159,12  5  7,/  14  5  9  /,2  1  1,-2  0  -2,47%  71%  33%,122  133  116,38%  38%  37%,1  0  1,3  1  2,-2  -1  -1,Moothie CGZ,,1.20  1.51  0.89,202  284  121,17  12  5,/  15  6  9  /,9  5  4,+2  +6  -4,75%  83%  67%,130  168  92,47%  58%  31%,1  1  0,0  0  0,+1  +1  0
