,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1
40,MaFiN EP,,0.92  0.94  0.86,158  164  150,25  14  11,/  33  17  16  /,24  12  12,-8  -3  -5,67%  64%  70%,111  119  103,13%  13%  13%,4  1  3,4  2  2,0  -1  +1,,,MaFiN EP,,0.91  0.72  1.09,148  131  165,13  6  7,/  17  9  8  /,14  4  10,-4  -3  -1,62%  46%  77%,107  99  114,13%  13%  14%,1  0  1,2  1  1,-1  -1  0,WanZeru EP,,0.92  0.96  0.87,204  198  213,16  9  7,/  17  8  9  /,0  0  0,-1  +1  -2,59%  67%  50%,140  141  140,20%  19%  23%,2  1  1,1  0  1,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Nunmeister EP,,0.90  0.88  0.92,158  177  134,27  16  11,/  32  18  14  /,8  2  6,-5  -2  -3,69%  64%  74%,105  115  94,31%  29%  33%,4  1  3,7  4  3,-3  -3  0,,,Cantzer EP,,0.88  0.51  1.25,156  104  209,14  4  10,/  17  11  6  /,5  2  3,-3  -7  +4,69%  54%  85%,100  68  131,18%  13%  20%,2  1  1,3  3  0,-1  -2  +1,Cantzer EP,,0.80  1.07  0.48,145  180  104,11  8  3,/  18  9  9  /,4  3  1,-7  -1  -6,64%  75%  50%,97  118  73,20%  25%  13%,2  2  0,1  0  1,+1  +2  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Cantzer EP,,0.84  0.79  0.87,151  141  164,25  12  13,/  35  20  15  /,9  5  4,-10  -8  -2,67%  64%  70%,98  92  105,18%  19%  18%,4  3  1,4  3  1,0  0  0,,,Nunmeister EP,,0.86  0.78  0.94,129  123  136,13  6  7,/  15  9  6  /,1  1  0,-2  -3  +1,73%  62%  85%,82  82  83,31%  32%  31%,3  0  3,4  3  1,-1  -3  +2,Minny EP,,0.75  1.02  0.42,160  191  123,11  7  4,/  18  8  10  /,4  3  1,-7  -1  -6,68%  75%  60%,114  142  81,24%  33%  15%,3  2  1,4  3  1,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Chwepes GnG,,0.86  1.06  1.03,202  212  189,22  10  12,/  26  14  12  /,9  4  5,-4  -4  0,61%  57%  65%,124  129  119,31%  37%  26%,1  0  1,3  1  2,-2  -1  -1,0.0,2.0,Slacherj GnG,,0.83  0.73  1.06,265  254  291,15  10  5,/  16  12  4  /,1  0  1,-1  -2  +1,65%  58%  80%,182  165  222,29%  33%  22%,0  0  0,2  2  0,-2  -2  0,Chwepes GnG,,0.90  1.49  0.80,234  496  191,12  4  8,/  13  3  10  /,4  1  3,-1  +1  -2,64%  100%  58%,130  233  112,32%  56%  25%,1  0  1,2  0  2,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Slacherj GnG,,0.81  0.78  0.92,209  257  179,23  12  11,/  27  14  13  /,3  0  3,-4  -2  -2,68%  64%  71%,145  165  128,30%  34%  25%,0  0  0,2  2  0,-2  -2  0,4.0,13.0,Chwepes GnG,,0.81  0.62  1.27,170  165  186,10  6  4,/  13  11  2  /,5  3  2,-3  -5  +2,59%  50%  80%,119  112  136,29%  29%  30%,0  0  0,1  1  0,-1  -1  0,Slacherj GnG,,0.79  0.82  0.79,152  273  133,8  2  6,/  11  2  9  /,2  0  2,-3  0  -3,71%  100%  67%,100  168  89,32%  40%  29%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,A1mly GnG,,0.52  0.37  0.84,169  122  207,17  6  11,/  31  14  17  /,4  1  3,-14  -8  -6,55%  43%  65%,110  80  135,35%  38%  34%,6  1  5,6  2  4,0  -1  +1,1.0,13.0,HEMMORJAY GnG,,0.52  0.47  0.65,120  94  184,7  4  3,/  15  11  4  /,4  3  1,-8  -7  -1,47%  42%  60%,78  61  119,13%  17%  8%,2  1  1,3  3  0,-1  -2  +1,A1mly GnG,,0.56  0.52  0.56,175  180  174,7  1  6,/  14  2  12  /,3  0  3,-7  -1  -6,57%  50%  58%,121  108  123,34%  50%  32%,4  1  3,3  0  3,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,HEMMORJAY GnG,,0.48  0.36  0.56,130  96  157,12  4  8,/  28  13  15  /,6  4  2,-16  -9  -7,45%  43%  47%,87  68  102,14%  16%  13%,3  1  2,4  3  1,-1  -2  +1,,,A1mly GnG,,0.49  0.23  1.12,163  113  285,10  5  5,/  17  12  5  /,1  1  0,-7  -7  0,53%  42%  80%,101  76  163,36%  33%  40%,2  0  2,3  2  1,-1  -2  +1,Razvy GnG,,0.45  0.01  0.57,117  0  137,4  0  4,/  14  2  12  /,4  0  4,-10  -2  -8,43%  0%  50%,98  0  115,22%  22%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Razvy GnG,,0.46  0.20  0.63,132  117  147,13  5  8,/  30  14  16  /,5  1  4,-17  -9  -8,45%  36%  53%,96  77  112,35%  45%  31%,1  1  0,5  3  2,-4  -2  -2,,,Razvy GnG,,0.47  0.38  0.68,147  137  171,9  5  4,/  16  12  4  /,1  1  0,-7  -7  0,47%  42%  60%,94  89  104,47%  45%  50%,1  1  0,3  2  1,-2  -1  -1,HEMMORJAY GnG,,0.43  0.25  0.47,140  108  146,5  0  5,/  13  2  11  /,2  1  1,-8  -2  -6,43%  50%  42%,97  109  95,15%  14%  15%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Shniider RAAD,,1.44  1.46  0.88,269  274  272,32  18  14,/  18  10  8  /,9  3  6,+14  +8  +6,81%  88%  71%,184  178  190,55%  54%  57%,2  0  2,2  1  1,0  -1  +1,,,Shniider RAAD,,1.68  1.52  1.75,313  311  315,20  6  14,/  10  4  6  /,7  1  6,+10  +2  +8,82%  80%  83%,213  199  219,64%  71%  62%,2  0  2,0  0  0,+2  0  +2,Depyro RAAD,,1.53  1.49  1.78,263  262  276,14  12  2,/  6  5  1  /,8  6  2,+8  +7  +1,93%  92%  100%,172  173  165,31%  30%  33%,2  1  1,0  0  0,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Depyro RAAD,,1.43  0.95  1.75,252  225  285,29  14  15,/  17  10  7  /,17  8  9,+12  +4  +8,90%  82%  100%,162  151  175,22%  32%  16%,5  1  4,0  0  0,+5  +1  +4,,,Sand RAAD,,1.39  1.64  1.29,197  278  164,13  5  8,/  7  3  4  /,1  0  1,+6  +2  +4,82%  60%  92%,128  174  109,39%  50%  33%,1  1  0,1  0  1,0  +1  -1,phaze RAAD,,1.51  1.35  2.51,227  188  466,14  11  3,/  6  5  1  /,7  6  1,+8  +6  +2,86%  83%  100%,148  128  269,34%  32%  40%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,phaze RAAD,,1.36  1.03  1.97,215  185  249,27  14  13,/  16  9  7  /,19  8  11,+11  +5  +6,84%  76%  93%,131  119  145,29%  30%  28%,2  0  2,2  2  0,0  -2  +2,,,Depyro RAAD,,1.33  0.40  1.71,241  136  286,15  2  13,/  11  5  6  /,9  2  7,+4  -3  +7,88%  60%  100%,154  98  177,17%  38%  14%,3  0  3,0  0  0,+3  0  +3,Tuna RAAD,,1.38  1.38  1.37,290  325  84,15  14  1,/  9  8  1  /,2  1  1,+6  +6  0,86%  83%  100%,168  186  63,18%  20%  0%,5  5  0,2  2  0,+3  +3  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Tuna RAAD,,1.24  0.91  1.37,275  286  257,31  17  14,/  22  13  9  /,4  1  3,+9  +4  +5,81%  76%  86%,167  163  171,19%  20%  17%,9  6  3,5  4  1,+4  +2  +2,,,phaze RAAD,,1.21  0.70  1.43,203  180  213,13  3  10,/  10  4  6  /,12  2  10,+3  -1  +4,82%  60%  92%,116  97  125,24%  25%  24%,2  0  2,1  1  0,+1  -1  +2,Shniider RAAD,,1.19  1.40  0.02,224  259  17,12  12  0,/  8  6  2  /,2  2  0,+4  +6  -2,79%  92%,148  170  17,43%  48%  0%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Sand RAAD,,1.22  1.32  1.37,197  197  197,23  12  11,/  14  8  6  /,6  3  3,+9  +4  +5,77%  65%  93%,131  135  127,42%  54%  32%,2  2  0,2  1  1,0  +1  -1,,,Tuna RAAD,,1.10  0.45  1.37,259  194  286,16  3  13,/  13  5  8  /,2  0  2,+3  -2  +5,76%  60%  83%,166  108  189,21%  23%  20%,4  1  3,3  2  1,+1  -1  +2,Sand RAAD,,1.05  0.99  1.45,196  163  395,10  7  3,/  7  5  2  /,5  3  2,+3  +2  +1,71%  67%  100%,135  119  231,45%  56%  31%,1  1  0,1  1  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,szimpli Hung,,1.37  1.34  1.42,308  296  324,47  20  27,/  27  13  14  /,3  2  1,+20  +7  +13,84%  68%  96%,183  173  191,15%  17%  13%,10  2  8,2  2  0,+8  0  +8,2.0,0.0,Kwixy Hung,,1.66  2.01  1.46,298  417  230,20  11  9,/  10  4  6  /,9  0  9,+10  +7  +3,84%  100%  75%,229  312  181,53%  55%  50%,1  0  1,1  0  1,0  0  0,szimpli Hung,,1.39  1.24  1.53,337  287  388,27  12  15,/  16  9  7  /,2  2  0,+11  +3  +8,83%  75%  92%,198  162  233,10%  12%  9%,4  1  3,1  1  0,+3  0  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Kwixy Hung,,1.13  1.27  1.07,187  213  145,26  15  11,/  26  13  13  /,16  3  13,0  +2  -2,72%  74%  71%,135  165  111,42%  42%  43%,1  0  1,5  2  3,-4  -2  -2,13.0,6.0,szimpli Hung,,1.35  1.44  1.30,279  311  261,20  8  12,/  11  4  7  /,1  0  1,+9  +4  +5,84%  57%  100%,164  192  149,28%  42%  20%,6  1  5,1  1  0,+5  0  +5,hussaR Hung,,1.18  0.86  1.51,218  160  276,18  6  12,/  14  8  6  /,5  4  1,+4  -2  +6,71%  67%  75%,140  106  174,28%  33%  25%,2  1  1,3  3  0,-1  -2  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,hussaR Hung,,1.11  0.76  1.38,209  155  254,32  10  22,/  27  14  13  /,19  8  11,+5  -4  +9,79%  68%  88%,135  98  165,27%  22%  29%,3  1  2,5  5  0,-2  -4  +2,13.0,11.0,hussaR Hung,,1.03  0.67  1.24,200  147  232,14  4  10,/  13  6  7  /,14  4  10,+1  -2  +3,89%  71%  100%,130  84  157,26%  8%  33%,1  0  1,2  2  0,-1  -2  +1,arbie Hung,,0.98  1.10  0.86,186  214  159,17  10  7,/  16  8  8  /,3  3  0,+1  +2  -1,63%  58%  67%,111  123  99,23%  25%  21%,3  1  2,4  2  2,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,shinnok Hung,,0.96  0.89  0.96,189  217  166,30  14  16,/  26  14  12  /,4  4  0,+4  0  +4,79%  84%  75%,126  142  113,30%  33%  26%,3  2  1,3  0  3,0  +2  -2,,,shinnok Hung,,1.02  0.66  1.23,196  138  230,15  3  12,/  11  5  6  /,2  2  0,+4  -2  +6,79%  71%  83%,138  92  165,29%  30%  29%,2  1  1,1  0  1,+1  +1  0,shinnok Hung,,0.91  1.12  0.70,182  263  101,15  11  4,/  15  9  6  /,2  2  0,0  +2  -2,79%  92%  67%,116  172  60,31%  34%  14%,1  1  0,2  0  2,-1  +1  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,arbie Hung,,0.85  0.77  0.87,171  184  164,29  14  15,/  30  14  16  /,7  3  4,-1  0  -1,70%  63%  75%,105  106  104,23%  25%  21%,4  1  3,7  4  3,-3  -3  0,,,arbie Hung,,0.72  0.44  0.88,156  132  170,12  4  8,/  14  6  8  /,4  0  4,-2  -2  0,79%  71%  83%,97  76  109,23%  25%  22%,1  0  1,3  2  1,-2  -2  0,Kwixy Hung,,0.60  0.53  0.68,76  94  59,6  4  2,/  16  9  7  /,7  3  4,-10  -5  -5,63%  58%  67%,61  79  42,26%  25%  29%,0  0  0,4  2  2,-4  -2  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,r1zvaN PURP,,1.32  1.30  1.30,249  218  307,40  19  21,/  29  18  11  /,18  13  5,+11  +1  +10,77%  75%  79%,170  156  187,39%  37%  41%,4  1  3,1  1  0,+3  0  +3,,,MANNICK PURP,,1.24  1.21  1.31,271  258  296,19  11  8,/  16  10  6  /,7  4  3,+3  +1  +2,84%  75%  100%,172  165  182,36%  21%  88%,3  0  3,1  1  0,+2  -1  +3,r1zvaN PURP,,1.70  1.55  1.85,319  249  390,28  11  17,/  14  7  7  /,8  6  2,+14  +4  +10,75%  75%  75%,218  198  238,40%  32%  50%,4  1  3,0  0  0,+4  +1  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,MANNICK PURP,,1.10  1.04  1.17,217  197  228,32  16  16,/  31  17  14  /,20  11  9,+1  -1  +2,79%  75%  84%,131  122  142,29%  16%  57%,4  0  4,3  2  1,+1  -2  +3,,,r1zvaN PURP,,0.94  1.06  0.75,178  186  165,12  8  4,/  15  11  4  /,10  7  3,-3  -3  0,79%  75%  86%,110  115  100,36%  47%  18%,0  0  0,1  1  0,-1  -1  0,MANNICK PURP,,0.96  0.88  1.04,162  136  189,13  5  8,/  15  7  8  /,13  7  6,-2  -2  0,75%  75%  75%,98  79  118,22%  9%  40%,1  0  1,2  1  1,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,killax PURP,,0.83  0.81  0.94,153  145  154,24  13  11,/  33  18  15  /,16  7  9,-9  -5  -4,63%  50%  79%,89  88  89,11%  16%  7%,3  2  1,0  0  0,+3  +2  +1,,,tweethy PURP,,0.84  0.75  1.00,131  106  175,8  4  4,/  15  9  6  /,6  1  5,-7  -5  -2,47%  42%  57%,112  109  117,26%  33%  15%,1  0  1,1  1  0,0  -1  +1,killax PURP,,0.86  1.07  0.64,115  158  74,11  8  3,/  16  7  9  /,9  3  6,-5  +1  -6,58%  50%  67%,67  89  46,17%  23%  8%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,tweethy PURP,,0.81  0.60  1.05,158  125  207,23  10  13,/  36  19  17  /,10  3  7,-13  -9  -4,56%  50%  63%,125  104  151,27%  29%  25%,7  3  4,7  4  3,0  -1  +1,,,killax PURP,,0.80  0.55  1.23,191  133  292,13  5  8,/  17  11  6  /,7  4  3,-4  -6  +2,68%  50%  100%,116  88  163,8%  9%  6%,2  1  1,0  0  0,+2  +1  +1,tweethy PURP,,0.78  0.45  1.10,184  144  225,15  6  9,/  21  10  11  /,4  2  2,-6  -4  -2,63%  58%  67%,135  98  171,27%  25%  29%,6  3  3,6  3  3,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,YORZERA PURP,,0.61  0.69  0.48,145  147  143,17  11  6,/  36  20  16  /,17  9  8,-19  -9  -10,58%  58%  58%,102  98  108,23%  27%  21%,4  3  1,10  8  2,-6  -5  -1,,,YORZERA PURP,,0.54  0.67  0.32,141  172  88,7  6  1,/  18  11  7  /,8  4  4,-11  -5  -6,63%  67%  57%,104  120  77,22%  27%  14%,2  2  0,8  6  2,-6  -4  -2,YORZERA PURP,,0.68  0.71  0.65,148  123  174,10  5  5,/  18  9  9  /,9  5  4,-8  -4  -4,54%  50%  58%,101  76  126,24%  27%  23%,2  1  1,2  2  0,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Winteryrook GK,,1.05  0.97  1.14,237  215  256,59  28  31,/  53  29  24  /,11  6  5,+6  -1  +7,68%  62%  74%,150  140  162,34%  32%  36%,9  3  6,10  7  3,-1  -4  +3,1.0,2.0,Winteryrook GK,,1.42  1.22  1.65,268  261  278,21  11  10,/  12  9  3  /,6  3  3,+9  +2  +7,73%  58%  90%,164  152  178,30%  31%  28%,3  1  2,2  2  0,+1  -1  +2,Kheops GK,,1.02  1.28  0.77,201  202  201,18  10  8,/  17  7  10  /,7  4  3,+1  +3  -2,75%  75%  75%,119  111  127,21%  15%  29%,1  0  1,2  1  1,-1  -1  0,Shalaby GK,,1.17  1.07  1.27,273  267  280,25  13  12,/  18  10  8  /,3  2  1,+7  +3  +4,69%  62%  77%,179  170  189,14%  14%  15%,4  2  2,3  2  1,+1  0  +1,,,,,,,,,,,,,,
67,Kheops GK,,1.00  0.92  1.12,203  186  227,55  25  30,/  54  29  25  /,24  11  13,+1  -4  +5,71%  65%  77%,128  119  139,36%  31%  42%,5  3  2,10  6  4,-5  -3  -2,13.0,9.0,xenon GK,,1.06  0.79  1.40,151  114  195,12  6  6,/  12  9  3  /,11  5  6,0  -3  +3,82%  67%  100%,100  66  141,44%  60%  36%,1  1  0,1  0  1,0  +1  -1,Shalaby GK,,0.91  1.16  0.66,171  179  163,15  9  6,/  17  7  10  /,4  2  2,-2  +2  -4,71%  75%  67%,119  125  113,20%  24%  17%,3  1  2,3  1  2,0  0  0,Kheops GK,,1.13  1.16  1.11,251  252  252,23  11  12,/  21  11  10  /,11  5  6,+2  0  +2,73%  77%  69%,165  180  149,42%  42%  41%,2  2  0,5  2  3,-3  0  -3,,,,,,,,,,,,,,
68,Shalaby GK,,0.99  0.84  1.19,211  189  240,57  27  30,/  51  29  22  /,8  4  4,+6  -2  +8,69%  59%  80%,141  124  159,18%  18%  17%,10  3  7,7  4  3,+3  -1  +4,11.0,13.0,Shalaby GK,,0.89  0.27  1.63,189  116  278,17  5  12,/  16  12  4  /,1  0  1,+1  -7  +8,68%  42%  100%,120  73  177,20%  20%  21%,3  0  3,1  1  0,+2  -1  +3,Winteryrook GK,,0.83  0.78  0.87,246  195  298,19  8  11,/  21  9  12  /,3  1  2,-2  -1  -1,67%  58%  75%,151  122  179,33%  29%  37%,4  2  2,4  3  1,0  -1  +1,Winteryrook GK,,0.90  0.90  0.89,196  192  201,19  9  10,/  20  11  9  /,2  2  0,-1  -2  +1,65%  69%  62%,139  144  134,39%  35%  45%,2  0  2,4  2  2,-2  -2  0,,,,,,,,,,,,,,
69,xenon GK,,0.78  0.66  0.91,132  103  162,34  16  18,/  50  28  22  /,27  14  13,-16  -12  -4,71%  62%  80%,90  63  119,32%  44%  26%,2  1  1,5  3  2,-3  -2  -1,12.0,14.0,Kheops GK,,0.85  0.31  1.50,156  99  225,14  4  10,/  16  11  5  /,6  2  4,-2  -7  +5,64%  42%  90%,96  59  139,57%  44%  64%,2  1  1,3  3  0,-1  -2  +1,iFly GK,,0.77  1.04  0.50,195  268  124,16  11  5,/  19  9  10  /,1  1  0,-3  +2  -5,58%  75%  42%,135  184  86,24%  26%  20%,2  1  1,4  2  2,-2  -1  -1,iFly GK,,0.51  0.47  0.56,126  163  90,10  7  3,/  21  12  9  /,5  1  4,-11  -5  -6,73%  85%  62%,87  103  70,12%  17%  6%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,
70,iFly GK,,0.69  0.72  0.66,169  186  149,41  23  18,/  57  30  27  /,9  3  6,-16  -7  -9,64%  70%  57%,115  125  105,21%  26%  16%,4  2  2,10  5  5,-6  -3  -3,,,iFly GK,,0.77  0.65  0.91,187  129  257,15  5  10,/  17  9  8  /,3  1  2,-2  -4  +2,59%  50%  70%,127  88  174,26%  42%  20%,2  1  1,4  2  2,-2  -1  -1,xenon GK,,0.75  0.96  0.55,139  140  139,12  7  5,/  16  7  9  /,7  5  2,-4  0  -4,71%  75%  67%,101  96  106,42%  35%  55%,0  0  0,1  1  0,-1  -1  0,xenon GK,,0.51  0.25  0.77,106  57  157,10  3  7,/  22  12  10  /,9  4  5,-12  -9  -3,62%  46%  77%,72  29  115,15%  50%  11%,1  0  1,3  2  1,-2  -2  0,,,,,,,,,,,,,,
71,sibeastw0w NASR,,1.32  0.94  1.64,287  229  347,71  26  45,/  49  28  21  /,16  8  8,+22  -2  +24,82%  74%  89%,192  152  230,20%  19%  21%,17  9  8,7  5  2,+10  +4  +6,,,sibeastw0w NASR,,1.23  0.26  2.05,251  80  394,19  2  17,/  14  10  4  /,1  1  0,+5  -8  +13,77%  50%  100%,184  72  277,24%  13%  28%,3  1  2,2  2  0,+1  -1  +2,Avez NASR,,1.31  1.32  1.31,250  229  272,24  12  12,/  15  7  8  /,5  2  3,+9  +5  +4,75%  75%  75%,156  116  196,30%  12%  50%,1  0  1,3  2  1,-2  -2  0,sibeastw0w NASR,,1.47  1.08  1.85,337  261  413,30  11  19,/  18  10  8  /,6  2  4,+12  +1  +11,81%  77%  85%,212  162  263,22%  20%  24%,6  4  2,2  2  0,+4  +2  +2,,,,,,,,,,,,,,
72,alvar NASR,,1.12  1.17  1.05,200  225  179,54  30  24,/  46  23  23  /,19  10  9,+8  +7  +1,75%  69%  81%,135  151  121,25%  24%  25%,8  3  5,3  0  3,+5  +3  +2,,,alvar NASR,,1.02  0.67  1.32,186  156  213,15  6  9,/  15  9  6  /,4  0  4,0  -3  +3,64%  40%  83%,121  96  142,21%  20%  22%,2  0  2,1  0  1,+1  0  +1,sibeastw0w NASR,,1.25  1.49  1.01,273  318  229,22  13  9,/  17  8  9  /,9  5  4,+5  +5  0,88%  92%  83%,178  207  149,15%  20%  7%,8  4  4,3  1  2,+5  +3  +2,alvar NASR,,1.25  1.51  0.98,204  254  155,21  13  8,/  13  6  7  /,5  4  1,+8  +7  +1,77%  77%  77%,132  158  106,21%  22%  20%,4  2  2,1  0  1,+3  +2  +1,,,,,,,,,,,,,,
73,vakk NASR,,1.09  1.04  1.11,208  206  212,57  26  31,/  47  25  22  /,13  6  7,+10  +1  +9,76%  69%  84%,140  137  143,27%  24%  30%,5  4  1,8  5  3,-3  -1  -2,,,Avez NASR,,0.95  0.98  0.92,203  230  182,15  8  7,/  17  9  8  /,3  2  1,-2  -1  -1,64%  80%  50%,132  146  119,39%  30%  54%,1  0  1,2  0  2,-1  0  -1,vakk NASR,,1.12  1.39  0.85,196  212  181,18  10  8,/  13  5  8  /,2  1  1,+5  +5  0,75%  67%  83%,141  162  119,21%  23%  19%,1  1  0,1  1  0,0  0  0,vakk NASR,,1.20  1.31  1.09,229  241  217,23  11  12,/  19  10  9  /,8  4  4,+4  +1  +3,81%  85%  77%,152  154  150,33%  24%  48%,2  1  1,2  0  2,0  +1  -1,,,,,,,,,,,,,,
74,Avez NASR,,1.07  1.03  1.11,201  192  207,51  25  26,/  50  26  24  /,17  7  10,+1  -1  +2,74%  77%  70%,130  120  140,31%  20%  44%,6  1  5,7  4  3,-1  -3  +2,,,vakk NASR,,0.94  0.41  1.38,199  153  239,16  5  11,/  15  10  5  /,3  1  2,+1  -5  +6,73%  50%  92%,126  84  160,26%  25%  27%,2  2  0,5  4  1,-3  -2  -1,alvar NASR,,1.09  1.34  0.84,211  251  172,18  11  7,/  18  8  10  /,10  6  4,0  +3  -3,83%  83%  83%,152  188  116,30%  27%  33%,2  1  1,1  0  1,+1  +1  0,Avez NASR,,0.94  0.79  1.08,149  128  170,12  5  7,/  18  10  8  /,9  3  6,-6  -5  -1,81%  77%  85%,106  105  108,24%  20%  28%,4  1  3,2  2  0,+2  -1  +3,,,,,,,,,,,,,,
75,chrollo NASR,,0.79  0.70  0.87,136  121  156,32  14  18,/  54  27  27  /,32  16  16,-22  -13  -9,65%  60%  70%,94  72  114,19%  24%  17%,6  0  6,5  4  1,+1  -4  +5,,,chrollo NASR,,0.58  0.26  0.86,109  69  144,8  2  6,/  18  10  8  /,2  0  2,-10  -8  -2,36%  20%  50%,78  55  98,38%  22%  50%,3  0  3,1  1  0,+2  -1  +3,chrollo NASR,,0.88  1.08  0.68,123  155  93,8  6  2,/  17  8  9  /,17  11  6,-9  -2  -7,79%  92%  67%,80  87  73,24%  36%  13%,2  0  2,2  2  0,0  -2  +2,chrollo NASR,,0.91  0.76  1.07,177  131  224,16  6  10,/  19  9  10  /,13  5  8,-3  -3  0,77%  62%  92%,119  72  166,12%  16%  11%,1  0  1,2  1  1,-1  -1  0,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,murii MOUZ,,1.17  0.88  1.47,206  158  253,40  16  24,/  33  18  15  /,20  11  9,+7  -2  +9,69%  63%  74%,123  97  149,34%  33%  34%,2  0  2,5  4  1,-3  -4  +1,2.0,0.0,murii MOUZ,,1.20  0.68  1.73,215  123  307,20  5  15,/  15  9  6  /,8  4  4,+5  -4  +9,73%  54%  92%,129  74  185,35%  17%  47%,2  0  2,4  4  0,-2  -4  +2,xuss MOUZ,,1.14  0.81  1.47,268  210  326,21  8  13,/  24  13  11  /,9  3  6,-3  -5  +2,57%  50%  64%,179  141  218,16%  20%  14%,8  4  4,3  3  0,+5  +1  +4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,xuss MOUZ,,1.16  0.97  1.35,285  271  298,49  23  26,/  43  25  18  /,14  5  9,+6  -2  +8,63%  56%  70%,185  171  200,21%  26%  18%,11  5  6,7  6  1,+4  -1  +5,14.0,12.0,xuss MOUZ,,1.18  1.13  1.23,302  336  269,28  15  13,/  19  12  7  /,5  2  3,+9  +3  +6,69%  62%  77%,192  203  181,29%  32%  25%,3  1  2,4  3  1,-1  -2  +1,murii MOUZ,,1.14  1.07  1.21,196  191  202,20  11  9,/  18  9  9  /,12  7  5,+2  +2  0,64%  71%  57%,117  118  116,32%  50%  19%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,iluri MOUZ,,1.06  0.67  1.44,199  154  245,40  15  25,/  38  23  15  /,19  9  10,+2  -8  +10,70%  59%  81%,134  103  164,32%  42%  27%,5  1  4,1  1  0,+4  0  +4,15.0,13.0,Obnoks MOUZ,,1.11  1.20  1.01,172  211  133,16  10  6,/  15  9  6  /,8  3  5,+1  +1  0,73%  62%  85%,106  115  98,26%  33%  19%,3  3  0,2  0  2,+1  +3  -2,iluri MOUZ,,1.10  0.66  1.53,219  164  275,22  9  13,/  21  13  8  /,10  5  5,+1  -4  +5,64%  57%  71%,144  103  185,43%  64%  34%,4  1  3,0  0  0,+4  +1  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
