,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
27,Cla GLD.GC,,0.79  0.75  0.87,203  177  245,24  12  12,/  29  17  12  /,8  3  5,-5  -5  0,71%  68%  73%,124  110  142,26%  30%  21%,6  1  5,3  3  0,+3  -2  +5,,,Cla GLD.GC,,1.15  1.11  1.18,232  242  228,16  7  9,/  15  6  9  /,6  1  5,+1  +1  0,74%  71%  75%,133  129  136,48%  80%  32%,3  0  3,1  1  0,+2  -1  +3,Sliicyy GLD.GC,,0.64  0.70  0.43,215  250  79,10  9  1,/  14  12  2  /,2  2  0,-4  -3  -1,80%  92%  33%,133  156  42,22%  24%  0%,1  1  0,1  1  0,0  0  0,,,,,,,,,,,,,,
28,Sliicyy GLD.GC,,0.77  0.68  0.73,224  244  200,26  15  11,/  31  19  12  /,3  2  1,-5  -4  -1,71%  84%  53%,136  146  123,24%  23%  27%,4  2  2,3  2  1,+1  0  +1,,,Sliicyy GLD.GC,,0.90  0.66  1.04,232  235  230,16  6  10,/  17  7  10  /,1  0  1,-1  -1  0,63%  71%  58%,138  130  143,26%  21%  32%,3  1  2,2  1  1,+1  0  +1,sia GLD.GC,,0.62  0.66  0.50,161  188  55,9  8  1,/  13  11  2  /,3  1  2,-4  -3  -1,53%  50%  67%,91  105  35,44%  41%  100%,1  1  0,1  0  1,0  +1  -1,,,,,,,,,,,,,,
29,Xaline GLD.GC,,0.61  0.48  1.07,124  135  113,14  7  7,/  26  18  8  /,4  2  2,-12  -11  -1,53%  47%  60%,84  92  74,22%  17%  29%,0  0  0,7  5  2,-7  -5  -2,,,Xaline GLD.GC,,0.68  0.65  0.69,132  203  91,8  4  4,/  13  6  7  /,3  2  1,-5  -2  -3,58%  71%  50%,93  138  67,19%  13%  28%,0  0  0,4  2  2,-4  -2  -2,Xaline GLD.GC,,0.54  0.31  1.45,116  95  205,6  3  3,/  13  12  1  /,1  0  1,-7  -9  +2,47%  33%  100%,73  65  103,29%  27%  33%,0  0  0,3  3  0,-3  -3  0,,,,,,,,,,,,,,
30,sia GLD.GC,,0.58  0.43  0.62,148  150  142,18  10  8,/  29  18  11  /,9  3  6,-11  -8  -3,59%  47%  73%,87  85  90,33%  35%  32%,1  1  0,2  0  2,-1  +1  -2,,,sia GLD.GC,,0.54  0.20  0.74,135  85  164,9  2  7,/  16  7  9  /,6  2  4,-7  -5  -2,63%  43%  75%,85  52  103,26%  17%  29%,0  0  0,1  0  1,-1  0  -1,Cla GLD.GC,,0.43  0.39  0.57,174  139  315,8  5  3,/  14  11  3  /,2  2  0,-6  -6  0,67%  67%  67%,113  100  168,10%  11%  7%,3  1  2,2  2  0,+1  -1  +2,,,,,,,,,,,,,,
31,Kim GLD.GC,,0.46  0.27  0.93,122  67  193,11  3  8,/  33  18  15  /,16  7  9,-22  -15  -7,62%  47%  80%,84  40  138,20%  11%  24%,1  0  1,7  5  2,-6  -5  -1,,,Kim GLD.GC,,0.48  0.32  0.57,129  51  176,5  0  5,/  18  6  12  /,10  3  7,-13  -6  -7,68%  57%  75%,98  45  129,20%  14%  21%,1  0  1,4  2  2,-3  -2  -1,Kim GLD.GC,,0.43  0.21  1.28,114  77  264,6  3  3,/  15  12  3  /,6  4  2,-9  -9  0,53%  42%  100%,65  38  176,20%  9%  33%,0  0  0,3  3  0,-3  -3  0,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,mimi G2.G,,1.24  1.17  1.33,220  253  210,64  36  28,/  45  28  17  /,33  12  21,+19  +8  +11,80%  76%  84%,152  161  142,30%  28%  32%,4  1  3,3  3  0,+1  -2  +3,2.0,1.0,Petra G2.G,,1.20  0.70  1.70,228  155  303,22  7  15,/  18  12  6  /,5  2  3,+4  -5  +9,73%  46%  100%,147  101  192,21%  29%  17%,2  0  2,2  2  0,0  -2  +2,mimi G2.G,,1.50  1.43  1.58,302  371  234,35  21  14,/  19  12  7  /,13  4  9,+16  +9  +7,81%  81%  81%,186  215  158,29%  29%  29%,1  0  1,0  0  0,+1  0  +1,sarah G2.G,,1.37  1.41  1.33,295  324  258,20  13  7,/  15  9  6  /,4  2  2,+5  +4  +1,71%  75%  67%,215  232  192,31%  26%  43%,8  5  3,3  2  1,+5  +3  +2
34,roxi G2.G,,1.10  0.83  1.37,208  181  234,59  25  34,/  51  32  19  /,11  5  6,+8  -7  +15,70%  61%  79%,139  124  156,27%  29%  26%,9  4  5,7  3  4,+2  +1  +1,14.0,12.0,mimi G2.G,,1.14  1.25  1.03,225  247  205,20  11  9,/  17  9  8  /,13  5  8,+3  +2  +1,81%  77%  85%,159  173  144,31%  32%  30%,3  1  2,2  2  0,+1  -1  +2,roxi G2.G,,0.97  0.69  1.24,191  148  236,23  9  14,/  22  13  9  /,4  1  3,+1  -4  +5,69%  69%  69%,131  100  163,30%  35%  28%,2  1  1,4  1  3,-2  0  -2,Petra G2.G,,1.24  0.84  1.76,247  177  342,20  8  12,/  14  8  6  /,9  3  6,+6  0  +6,81%  75%  89%,172  95  274,23%  7%  41%,2  0  2,2  1  1,0  -1  +1
35,Petra G2.G,,1.07  0.72  1.47,214  154  270,59  22  37,/  56  33  23  /,24  9  15,+3  -11  +14,76%  68%  84%,143  101  189,20%  16%  23%,7  0  7,9  6  3,-2  -6  +4,15.0,17.0,roxi G2.G,,1.11  0.70  1.51,220  197  243,20  7  13,/  18  12  6  /,3  2  1,+2  -5  +7,69%  46%  92%,143  140  146,21%  31%  14%,5  1  4,3  2  1,+2  -1  +3,Glance G2.G,,0.89  0.71  1.06,154  153  156,16  8  8,/  23  13  10  /,14  7  7,-7  -5  -2,72%  69%  75%,100  88  112,35%  36%  33%,1  0  1,3  2  1,-2  -2  0,roxi G2.G,,1.22  1.11  1.35,212  207  219,16  9  7,/  11  7  4  /,4  2  2,+5  +2  +3,71%  67%  78%,147  139  158,31%  23%  40%,2  2  0,0  0  0,+2  +2  0
36,Glance G2.G,,0.95  0.85  1.05,163  142  186,46  21  25,/  55  30  25  /,30  17  13,-9  -9  0,72%  66%  79%,98  84  113,26%  35%  18%,5  1  4,4  2  2,+1  -1  +2,13.0,8.0,Glance G2.G,,1.10  0.81  1.39,188  124  252,18  6  12,/  17  9  8  /,7  3  4,+1  -3  +4,73%  54%  92%,108  80  136,12%  25%  7%,2  0  2,0  0  0,+2  0  +2,Petra G2.G,,0.77  0.61  0.94,168  135  203,17  7  10,/  24  13  11  /,10  4  6,-7  -6  -1,75%  81%  69%,121  104  138,17%  18%  16%,3  0  3,5  3  2,-2  -3  +1,mimi G2.G,,1.06  0.82  1.38,134  105  174,9  4  5,/  9  7  2  /,7  3  4,0  -3  +3,76%  67%  89%,91  76  113,28%  15%  42%,0  0  0,1  1  0,-1  -1  0
37,sarah G2.G,,0.94  0.68  1.20,223  202  234,55  26  29,/  63  37  26  /,17  9  8,-8  -11  +3,76%  68%  84%,150  141  159,21%  20%  22%,18  10  8,13  11  2,+5  -1  +6,,,sarah G2.G,,0.76  0.30  1.22,165  107  224,14  4  10,/  19  12  7  /,5  2  3,-5  -8  +3,73%  54%  92%,111  75  147,11%  12%  11%,2  1  1,5  4  1,-3  -3  0,sarah G2.G,,0.70  0.34  1.06,208  187  230,21  9  12,/  29  16  13  /,8  5  3,-8  -7  -1,81%  75%  88%,140  128  152,20%  18%  22%,8  4  4,5  5  0,+3  -1  +4,Glance G2.G,,0.87  1.01  0.69,146  148  145,12  7  5,/  15  8  7  /,9  7  2,-3  -1  -2,71%  75%  67%,83  84  81,32%  43%  18%,2  1  1,1  0  1,+1  +1  0
38,Ruzica FLCV,,1.02  0.86  1.17,205  203  207,59  25  34,/  53  29  24  /,6  3  3,+6  -4  +10,70%  63%  76%,143  143  143,25%  24%  25%,8  4  4,8  6  2,0  -2  +2,,,Ruzica FLCV,,1.14  0.85  1.42,233  231  235,22  9  13,/  16  11  5  /,3  3  0,+6  -2  +8,77%  69%  85%,162  164  159,23%  23%  24%,2  1  1,4  3  1,-2  -2  0,Luj FLCV,,1.37  0.92  1.82,264  199  330,29  11  18,/  20  11  9  /,9  5  4,+9  0  +9,81%  69%  94%,178  132  223,52%  61%  47%,4  1  3,1  0  1,+3  +1  +2,madv FLCV,,1.16  0.94  1.32,253  216  283,18  6  12,/  13  7  6  /,3  3  0,+5  -1  +6,71%  44%  92%,151  138  160,37%  25%  45%,2  0  2,1  1  0,+1  -1  +2
39,Luj FLCV,,1.02  0.68  1.36,196  157  252,54  20  34,/  54  30  24  /,34  13  21,0  -10  +10,72%  63%  80%,135  102  166,42%  39%  43%,5  1  4,4  1  3,+1  0  +1,,,Sandra FLCV,,1.04  0.42  1.67,263  152  375,22  5  17,/  18  12  6  /,2  1  1,+4  -7  +11,65%  46%  85%,165  101  229,34%  31%  35%,6  1  5,3  2  1,+3  -1  +4,Ruzica FLCV,,1.00  0.90  1.11,191  177  206,23  11  12,/  22  11  11  /,2  0  2,+1  0  +1,72%  63%  81%,128  120  136,25%  20%  30%,3  1  2,2  1  1,+1  0  +1,Ruzica FLCV,,0.91  0.83  0.97,191  207  179,14  5  9,/  15  7  8  /,1  0  1,-1  -2  +1,57%  56%  58%,143  152  136,27%  35%  23%,3  2  1,2  2  0,+1  0  +1
