,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
18,micaela KRÃ.B,,0.82  1.12  0.53,191  251  121,27  21  6,/  33  17  16  /,3  2  1,-6  +4  -10,55%  63%  45%,129  167  84,25%  36%  12%,5  5  0,8  5  3,-3  0  -3,,,micaela KRÃ.B,,0.80  0.77  0.84,182  198  158,12  8  4,/  15  10  5  /,0  0  0,-3  -2  -1,65%  58%  75%,114  129  91,30%  32%  27%,3  3  0,2  2  0,+1  +1  0,conir KRÃ.B,,1.07  1.59  0.55,219  284  155,17  11  6,/  17  7  10  /,13  11  2,0  +4  -4,83%  100%  67%,154  209  98,28%  25%  35%,4  2  2,2  0  2,+2  +2  0,,,,,,,,,,,,,,
19,kalita KRÃ.B,,0.81  0.76  0.93,176  188  175,27  16  11,/  37  21  16  /,10  4  6,-10  -5  -5,64%  67%  60%,116  110  124,27%  27%  28%,5  3  2,6  3  3,-1  0  -1,,,shyz KRÃ.B,,0.72  0.91  0.42,104  129  69,7  5  2,/  14  7  7  /,5  4  1,-7  -2  -5,55%  67%  38%,69  82  48,21%  21%  22%,2  2  0,0  0  0,+2  +2  0,micaela KRÃ.B,,0.85  1.47  0.23,199  304  96,15  13  2,/  18  7  11  /,3  2  1,-3  +6  -9,46%  67%  25%,142  205  79,23%  38%  6%,2  2  0,6  3  3,-4  -1  -3,,,,,,,,,,,,,,
20,shyz KRÃ.B,,0.68  0.84  0.47,100  114  84,16  10  6,/  31  14  17  /,11  9  2,-15  -4  -11,59%  71%  45%,68  78  57,16%  16%  15%,2  2  0,1  0  1,+1  +2  -1,,,kalita KRÃ.B,,0.56  0.28  0.98,114  90  153,7  4  3,/  17  12  5  /,5  1  4,-10  -8  -2,50%  33%  75%,77  50  117,21%  23%  20%,1  0  1,4  2  2,-3  -2  -1,shyz KRÃ.B,,0.65  0.76  0.53,96  98  95,9  5  4,/  17  7  10  /,6  5  1,-8  -2  -6,63%  75%  50%,68  73  64,11%  11%  11%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Alexy SMG.GC,,1.11  1.05  1.04,197  175  234,46  21  25,/  42  24  18  /,21  16  5,+4  -3  +7,73%  79%  67%,129  111  149,19%  24%  16%,7  0  7,5  3  2,+2  -3  +5,1.0,2.0,Kamiyu SMG.GC,,1.38  1.32  1.42,228  197  252,19  7  12,/  11  4  7  /,7  2  5,+8  +3  +5,67%  78%  58%,177  136  208,50%  44%  55%,2  2  0,2  1  1,0  +1  -1,Alexy SMG.GC,,1.26  1.12  1.40,224  201  248,22  10  12,/  16  10  6  /,10  7  3,+6  0  +6,81%  69%  92%,139  115  164,21%  25%  18%,4  0  4,2  1  1,+2  -1  +3,enerii SMG.GC,,0.90  0.96  0.75,275  235  372,16  10  6,/  15  10  5  /,2  2  0,+1  0  +1,65%  58%  80%,162  144  207,24%  22%  28%,2  1  1,7  5  2,-5  -4  -1
23,Kamiyu SMG.GC,,0.98  0.90  0.92,179  158  217,44  18  26,/  44  24  20  /,20  11  9,0  -6  +6,59%  59%  60%,136  105  171,39%  26%  56%,5  3  2,4  2  2,+1  +1  0,13.0,8.0,Alexy SMG.GC,,1.28  1.01  1.49,214  109  293,15  3  12,/  12  5  7  /,9  7  2,+3  -2  +5,71%  89%  58%,131  73  175,14%  13%  15%,2  0  2,3  2  1,-1  -2  +1,Kohaibi SMG.GC,,1.08  1.27  0.88,231  258  205,22  12  10,/  19  10  9  /,7  3  4,+3  +2  +1,88%  85%  92%,173  188  158,29%  32%  25%,2  1  1,2  1  1,0  0  0,Alexy SMG.GC,,0.79  1.03  0.23,154  195  57,9  8  1,/  14  9  5  /,2  2  0,-5  -1  -4,65%  83%  20%,110  135  51,27%  29%  17%,1  0  1,0  0  0,+1  0  +1
24,shirazi SMG.GC,,0.92  0.99  0.80,168  177  173,39  21  18,/  43  24  19  /,23  8  15,-4  -3  -1,69%  71%  67%,125  132  118,19%  23%  14%,2  2  0,3  1  2,-1  +1  -2,12.0,14.0,shirazi SMG.GC,,1.24  1.54  1.01,218  320  143,16  10  6,/  11  4  7  /,12  3  9,+5  +6  -1,86%  100%  75%,153  222  100,27%  24%  36%,1  1  0,1  0  1,0  +1  -1,shirazi SMG.GC,,1.05  0.77  1.34,196  140  253,18  6  12,/  18  11  7  /,8  3  5,0  -5  +5,69%  62%  77%,131  97  164,11%  14%  10%,1  1  0,1  0  1,0  +1  -1,Kamiyu SMG.GC,,0.74  1.01  0.07,114  141  52,6  5  1,/  13  8  5  /,6  6  0,-7  -3  -4,41%  50%  20%,70  86  31,33%  29%  100%,1  1  0,0  0  0,+1  +1  0
25,enerii SMG.GC,,0.90  1.16  0.66,215  249  160,47  31  16,/  51  27  24  /,12  8  4,-4  +4  -8,72%  74%  70%,129  153  102,21%  21%  22%,8  4  4,18  13  5,-10  -9  -1,4.0,13.0,enerii SMG.GC,,1.23  1.90  0.72,217  352  116,17  13  4,/  13  5  8  /,6  3  3,+4  +8  -4,76%  89%  67%,130  194  82,21%  28%  11%,4  2  2,3  1  2,+1  +1  0,Kamiyu SMG.GC,,0.83  0.38  1.27,196  145  247,19  6  13,/  20  12  8  /,7  3  4,-1  -6  +5,65%  54%  77%,147  102  192,33%  14%  54%,2  0  2,2  1  1,0  -1  +1,Kohaibi SMG.GC,,0.74  0.93  0.29,166  201  83,10  9  1,/  13  10  3  /,3  3  0,-3  -1  -2,71%  83%  40%,115  140  56,13%  17%  0%,1  1  0,4  3  1,-3  -2  -1
26,Kohaibi SMG.GC,,0.83  0.98  0.59,174  196  161,41  24  17,/  49  27  22  /,13  8  5,-8  -3  -5,78%  82%  73%,130  143  115,21%  24%  18%,5  2  3,7  4  3,-2  -2  0,,,Kohaibi SMG.GC,,0.66  0.75  0.60,125  100  145,9  3  6,/  17  7  10  /,3  2  1,-8  -4  -4,71%  78%  67%,89  82  94,17%  17%  17%,2  0  2,1  0  1,+1  0  +1,enerii SMG.GC,,0.57  0.62  0.51,154  191  118,14  8  6,/  23  12  11  /,4  3  1,-9  -4  -5,73%  77%  69%,107  133  81,20%  16%  28%,2  1  1,8  7  1,-6  -6  0,shirazi SMG.GC,,0.47  0.65  0.04,89  111  39,5  5  0,/  14  9  5  /,3  2  1,-9  -4  -5,47%  58%  20%,83  101  39,27%  35%  0%,0  0  0,1  1  0,-1  -1  0
27,Petra G2.G,,1.36  1.90  1.11,275  308  229,61  33  28,/  41  20  21  /,10  5  5,+20  +13  +7,75%  77%  74%,182  197  169,28%  27%  29%,13  5  8,10  7  3,+3  -2  +5,,,Petra G2.G,,1.01  1.28  0.65,210  280  119,15  12  3,/  14  8  6  /,3  1  2,+1  +4  -3,71%  75%  67%,150  177  115,18%  19%  14%,2  2  0,6  3  3,-4  -1  -3,roxi G2.G,,1.32  1.00  1.64,293  239  348,28  11  17,/  18  11  7  /,3  0  3,+10  0  +10,81%  77%  85%,185  142  227,29%  28%  29%,2  1  1,1  0  1,+1  +1  0,Petra G2.G,,2.00  3.62  1.33,382  695  252,25  13  12,/  8  1  7  /,4  2  2,+17  +12  +5,82%  100%  75%,273  439  204,40%  33%  46%,3  1  2,0  0  0,+3  +1  +2
28,roxi G2.G,,1.12  1.15  1.14,242  252  246,56  26  30,/  43  21  22  /,11  2  9,+13  +5  +8,78%  80%  76%,160  154  166,27%  26%  28%,10  5  5,4  1  3,+6  +4  +2,,,roxi G2.G,,1.01  1.12  0.88,234  269  189,17  11  6,/  15  8  7  /,2  0  2,+2  +3  -1,76%  75%  78%,144  156  128,24%  29%  17%,5  3  2,1  1  0,+4  +2  +2,Petra G2.G,,1.08  0.79  1.36,234  185  285,21  8  13,/  19  11  8  /,3  2  1,+2  -3  +5,73%  69%  77%,149  124  175,27%  32%  23%,8  2  6,4  4  0,+4  -2  +6,mimi G2.G,,1.09  1.12  1.07,209  115  249,13  3  10,/  11  2  9  /,4  1  3,+2  +1  +1,82%  80%  83%,141  66  172,35%  13%  42%,2  0  2,2  1  1,0  -1  +1
29,mimi G2.G,,1.04  1.00  1.09,200  144  248,46  17  29,/  47  20  27  /,25  13  12,-1  -3  +2,77%  77%  76%,135  95  169,27%  22%  31%,6  1  5,5  3  2,+1  -2  +3,,,mimi G2.G,,1.00  0.96  1.05,195  147  260,15  7  8,/  16  8  8  /,11  7  4,-1  -1  0,67%  67%  67%,138  100  188,20%  18%  21%,0  0  0,1  0  1,-1  0  -1,Glance G2.G,,1.06  0.97  1.15,208  236  181,18  10  8,/  17  10  7  /,10  5  5,+1  0  +1,77%  69%  85%,130  140  120,29%  25%  35%,1  1  0,2  1  1,-1  0  -1,sarah G2.G,,1.09  0.65  1.27,164  40  216,12  1  11,/  9  3  6  /,5  2  3,+3  -2  +5,76%  80%  75%,89  23  116,39%  100%  35%,2  0  2,1  1  0,+1  -1  +2
30,Glance G2.G,,0.98  1.08  1.00,156  169  157,36  17  19,/  39  18  21  /,20  9  11,-3  -1  -2,73%  73%  74%,113  110  115,27%  25%  29%,4  2  2,4  2  2,0  0  0,,,Glance G2.G,,0.83  0.72  0.98,135  102  180,10  4  6,/  14  7  7  /,5  1  4,-4  -3  -1,67%  67%  67%,101  74  136,26%  19%  32%,1  0  1,2  1  1,-1  -1  0,mimi G2.G,,1.04  0.92  1.16,196  152  240,18  7  11,/  20  10  10  /,10  5  5,-2  -3  +1,81%  85%  77%,128  101  155,30%  29%  30%,4  1  3,2  2  0,+2  -1  +3,Glance G2.G,,1.05  1.54  0.85,126  153  115,8  3  5,/  8  1  7  /,5  3  2,0  +2  -2,76%  100%  67%,100  119  93,24%  38%  18%,2  1  1,0  0  0,+2  +1  +1
31,sarah G2.G,,0.78  0.72  0.74,143  129  155,30  13  17,/  47  23  24  /,18  8  10,-17  -10  -7,70%  73%  68%,95  91  99,27%  25%  30%,4  1  3,4  3  1,0  -2  +2,,,sarah G2.G,,0.57  0.76  0.31,117  114  122,7  5  2,/  17  9  8  /,5  3  2,-10  -4  -6,62%  75%  44%,80  71  91,30%  40%  20%,2  1  1,1  1  0,+1  0  +1,sarah G2.G,,0.69  0.77  0.62,149  177  122,11  7  4,/  21  11  10  /,8  3  5,-10  -4  -6,73%  69%  77%,112  135  89,23%  18%  30%,0  0  0,2  1  1,-2  -1  -1,roxi G2.G,,1.04  1.34  0.91,198  244  180,11  4  7,/  10  2  8  /,6  2  4,+1  +2  -1,76%  100%  67%,143  178  129,27%  17%  39%,3  1  2,2  0  2,+1  +1  0
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
