,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
10,Monyet PRX,,0.79  0.74  0.87,146  130  179,26  13  13,/  37  20  17  /,18  8  10,-11  -7  -4,65%  69%  59%,107  99  116,41%  45%  37%,2  2  0,6  4  2,-4  -2  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,foxz FS,,1.10  0.61  1.47,191  98  259,50  10  40,/  41  23  18  /,11  3  8,+9  -13  +22,61%  47%  72%,128  66  177,20%  23%  19%,4  0  4,3  2  1,+1  -2  +3,1.0,2.0,JohnOlsen FS,,1.66  2.13  1.35,321  423  254,23  13  10,/  10  4  6  /,3  1  2,+13  +9  +4,85%  100%  75%,201  270  154,31%  37%  23%,7  4  3,1  0  1,+6  +4  +2,PTC FS,,1.33  0.86  1.81,246  168  325,24  7  17,/  20  13  7  /,21  10  11,+4  -6  +10,73%  67%  80%,148  105  192,17%  12%  20%,3  0  3,0  0  0,+3  0  +3,foxz FS,,1.12  0.38  1.55,236  105  313,16  2  14,/  14  7  7  /,3  1  2,+2  -5  +7,63%  43%  75%,167  70  224,22%  13%  24%,2  0  2,1  1  0,+1  -1  +2
13,JohnOlsen FS,,1.05  0.85  1.23,205  176  216,48  18  30,/  47  26  21  /,8  2  6,+1  -8  +9,62%  47%  74%,135  125  143,24%  31%  19%,14  6  8,12  7  5,+2  -1  +3,13.0,7.0,Leviathan FS,,1.32  1.40  1.26,235  218  248,17  6  11,/  13  5  8  /,11  9  2,+4  +1  +3,75%  88%  67%,131  111  145,31%  33%  30%,2  0  2,3  1  2,-1  -1  0,foxz FS,,1.07  0.56  1.58,177  109  246,21  6  15,/  18  13  5  /,6  0  6,+3  -7  +10,50%  33%  67%,118  74  163,20%  33%  15%,1  0  1,2  1  1,-1  -1  0,PTC FS,,0.86  0.63  0.99,172  186  165,11  4  7,/  14  6  8  /,5  0  5,-3  -2  -1,63%  43%  75%,126  115  133,26%  38%  22%,1  1  0,3  2  1,-2  -1  -1
14,Leviathan FS,,1.00  0.87  1.09,193  173  205,48  19  29,/  47  24  23  /,28  14  14,+1  -5  +6,71%  63%  77%,112  101  120,36%  39%  33%,4  0  4,5  2  3,-1  -2  +1,14.0,16.0,foxz FS,,1.12  0.89  1.28,161  71  221,13  2  11,/  9  3  6  /,2  2  0,+4  -1  +5,75%  75%  75%,107  47  147,17%  17%  17%,1  0  1,0  0  0,+1  0  +1,Leviathan FS,,1.01  0.88  1.13,170  189  152,20  11  9,/  19  11  8  /,12  3  9,+1  0  +1,70%  53%  87%,103  116  90,34%  42%  26%,1  0  1,2  1  1,-1  -1  0,Leviathan FS,,0.67  0.32  0.88,175  86  227,11  2  9,/  15  8  7  /,5  2  3,-4  -6  +2,68%  57%  75%,105  57  134,45%  40%  47%,1  0  1,0  0  0,+1  0  +1
15,PTC FS,,0.99  0.80  1.16,186  160  222,42  13  29,/  48  23  25  /,35  13  22,-6  -10  +4,68%  63%  72%,124  99  143,20%  20%  20%,5  1  4,4  3  1,+1  -2  +3,6.0,13.0,Sushiboys FS,,1.11  1.39  0.93,228  320  167,15  10  5,/  12  5  7  /,5  0  5,+3  +5  -2,80%  75%  83%,143  179  119,29%  35%  26%,3  1  2,1  1  0,+2  0  +2,JohnOlsen FS,,0.87  0.37  1.38,153  101  207,16  5  11,/  21  15  6  /,4  1  3,-5  -10  +5,63%  40%  87%,109  78  140,21%  27%  19%,5  2  3,8  6  2,-3  -4  +1,JohnOlsen FS,,0.62  0.05  0.95,141  58  190,9  0  9,/  16  7  9  /,1  0  1,-7  -7  0,37%  0%  58%,106  58  135,16%  14%  17%,2  0  2,3  1  2,-1  -1  0
16,Sushiboys FS,,0.81  0.75  0.86,172  175  169,38  18  20,/  53  26  27  /,14  2  12,-15  -8  -7,65%  57%  72%,114  105  120,22%  29%  19%,7  3  4,11  6  5,-4  -3  -1,,,PTC FS,,0.78  0.92  0.69,139  122  150,7  2  5,/  14  4  10  /,9  3  6,-7  -2  -5,65%  75%  58%,85  75  91,22%  38%  16%,1  0  1,1  1  0,0  -1  +1,Sushiboys FS,,0.72  0.57  0.87,161  157  166,15  7  8,/  25  14  11  /,5  2  3,-10  -7  -3,63%  53%  73%,110  98  123,19%  24%  16%,4  2  2,4  3  1,0  -1  +1,Sushiboys FS,,0.60  0.29  0.78,128  48  175,8  1  7,/  16  7  9  /,4  0  4,-8  -6  -2,53%  43%  58%,89  37  119,19%  33%  15%,0  0  0,6  2  4,-6  -2  -4
17,BuZz DRX,,1.20  0.90  1.56,270  240  306,68  33  35,/  45  32  13  /,5  3  2,+23  +1  +22,70%  59%  83%,167  144  198,21%  22%  19%,14  8  6,11  10  1,+3  -2  +5,,,Rb DRX,,0.99  0.93  1.08,181  159  216,13  7  6,/  13  7  6  /,4  2  2,0  0  0,60%  67%  50%,127  103  163,48%  47%  50%,1  1  0,4  3  1,-3  -2  -1,MaKo DRX,,1.42  1.16  1.68,268  209  328,27  10  17,/  18  10  8  /,14  2  12,+9  0  +9,73%  60%  87%,178  143  214,39%  33%  43%,4  0  4,0  0  0,+4  0  +4,BuZz DRX,,1.57  1.40  1.85,316  307  333,23  14  9,/  11  9  2  /,2  1  1,+12  +5  +7,74%  67%  86%,207  199  221,23%  24%  20%,5  3  2,2  1  1,+3  +2  +1
18,MaKo DRX,,1.20  1.01  1.49,229  194  289,57  25  32,/  43  27  16  /,30  12  18,+14  -2  +16,72%  64%  83%,153  128  185,33%  27%  40%,6  1  5,2  1  1,+4  0  +4,,,BuZz DRX,,0.89  0.74  1.12,237  227  253,16  9  7,/  15  10  5  /,2  1  1,+1  -1  +2,55%  42%  75%,146  122  181,14%  17%  8%,3  2  1,5  5  0,-2  -3  +1,BuZz DRX,,1.14  0.57  1.70,258  195  322,29  10  19,/  19  13  6  /,1  1  0,+10  -3  +13,77%  67%  87%,157  117  197,23%  23%  22%,6  3  3,4  4  0,+2  -1  +3,MaKo DRX,,1.32  0.69  2.40,244  153  402,16  5  11,/  11  10  1  /,12  7  5,+5  -5  +10,79%  67%  100%,155  94  259,30%  22%  39%,2  1  1,1  1  0,+1  0  +1
19,Rb DRX,,0.95  0.83  1.13,171  150  197,42  21  21,/  44  26  18  /,11  4  7,-2  -5  +3,62%  56%  70%,116  98  139,38%  32%  45%,9  6  3,10  9  1,-1  -3  +2,,,MaKo DRX,,0.87  1.18  0.40,176  216  117,14  10  4,/  14  7  7  /,4  3  1,0  +3  -3,65%  67%  63%,112  143  66,24%  24%  25%,0  0  0,1  0  1,-1  0  -1,Rb DRX,,0.94  0.83  1.04,161  144  179,17  7  10,/  19  10  9  /,2  0  2,-2  -3  +1,60%  47%  73%,116  103  128,31%  24%  37%,4  2  2,4  4  0,0  -2  +2,stax DRX,,1.23  1.29  1.12,172  210  108,12  9  3,/  10  8  2  /,7  4  3,+2  +1  +1,84%  75%  100%,104  125  67,60%  69%  43%,0  0  0,1  1  0,-1  -1  0
20,stax DRX,,0.92  0.96  0.82,141  161  120,35  22  13,/  45  29  16  /,27  15  12,-10  -7  -3,71%  64%  80%,94  102  85,44%  40%  50%,1  0  1,3  2  1,-2  -2  0,,,stax DRX,,0.61  0.88  0.21,98  134  46,7  6  1,/  15  8  7  /,5  4  1,-8  -2  -6,60%  67%  50%,64  83  36,32%  25%  67%,0  0  0,1  1  0,-1  -1  0,stax DRX,,0.92  0.70  1.14,153  143  164,16  7  9,/  20  13  7  /,15  7  8,-4  -6  +2,70%  53%  87%,108  97  118,41%  33%  50%,1  0  1,1  0  1,0  0  0,Zest DRX,,1.11  0.66  1.88,185  156  236,12  6  6,/  11  10  1  /,10  3  7,+1  -4  +5,79%  67%  100%,119  105  142,48%  46%  50%,2  0  2,0  0  0,+2  0  +2
21,Zest DRX,,0.83  0.54  1.21,155  122  192,34  14  20,/  49  34  15  /,26  10  16,-15  -20  +5,65%  56%  77%,99  82  122,38%  38%  39%,5  0  5,8  2  6,-3  -2  -1,,,Zest DRX,,0.60  0.73  0.41,140  146  131,8  5  3,/  18  10  8  /,7  4  3,-10  -5  -5,60%  58%  63%,86  90  79,38%  36%  40%,2  0  2,3  0  3,-1  0  -1,Zest DRX,,0.78  0.22  1.34,139  75  204,14  3  11,/  20  14  6  /,9  3  6,-6  -11  +5,60%  47%  73%,96  56  135,32%  30%  33%,1  0  1,5  2  3,-4  -2  -2,Rb DRX,,0.93  0.73  1.27,172  149  212,12  7  5,/  12  9  3  /,5  2  3,0  -2  +2,68%  58%  86%,106  89  137,42%  29%  67%,4  3  1,2  2  0,+2  +1  +1
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Anima HOWL,,1.31  1.31  1.33,257  276  242,49  25  24,/  30  15  15  /,26  17  9,+19  +10  +9,80%  88%  73%,162  164  160,28%  33%  24%,5  2  3,1  0  1,+4  +2  +2,2.0,0.0,Gloomy HOWL,,1.21  1.08  1.31,235  262  213,19  9  10,/  14  8  6  /,5  2  3,+5  +1  +4,77%  80%  75%,150  171  133,17%  23%  7%,2  1  1,5  1  4,-3  0  -3,Anima HOWL,,1.46  1.12  1.81,269  217  322,28  11  17,/  15  9  6  /,20  13  7,+13  +2  +11,86%  86%  86%,169  122  215,33%  47%  27%,4  1  3,0  0  0,+4  +1  +3,,,,,,,,,,,,,,
24,xeus HOWL,,1.22  0.92  1.47,267  184  348,44  16  28,/  34  18  16  /,12  5  7,+10  -2  +12,76%  75%  77%,180  128  229,31%  24%  36%,5  2  3,8  3  5,-3  -1  -2,13.0,9.0,xeus HOWL,,1.17  0.52  1.71,245  63  398,16  2  14,/  15  8  7  /,8  4  4,+1  -6  +7,73%  60%  83%,159  58  243,27%  7%  36%,2  0  2,4  2  2,-2  -2  0,xeus HOWL,,1.27  1.31  1.23,288  271  305,28  14  14,/  19  10  9  /,4  1  3,+9  +4  +5,79%  86%  71%,197  178  216,34%  31%  36%,3  2  1,4  1  3,-1  +1  -2,,,,,,,,,,,,,,
25,Gloomy HOWL,,1.11  1.18  1.03,211  251  168,36  20  16,/  34  17  17  /,18  9  9,+2  +3  -1,80%  79%  81%,135  170  102,15%  22%  5%,5  4  1,7  2  5,-2  +2  -4,15.0,13.0,Anima HOWL,,1.15  1.51  0.85,244  359  149,21  14  7,/  15  6  9  /,6  4  2,+6  +8  -2,73%  90%  58%,153  222  95,23%  26%  19%,1  1  0,1  0  1,0  +1  -1,Gloomy HOWL,,1.02  1.28  0.76,186  243  129,17  11  6,/  20  9  11  /,13  7  6,-3  +2  -5,82%  79%  86%,122  169  76,13%  21%  4%,3  3  0,2  1  1,+1  +2  -1,,,,,,,,,,,,,,
26,VenTT HOWL,,0.97  1.18  0.81,169  211  137,28  17  11,/  35  18  17  /,18  7  11,-7  -1  -6,76%  71%  81%,121  156  89,35%  44%  25%,5  4  1,4  2  2,+1  +2  -1,,,VenTT HOWL,,0.97  1.40  0.62,146  243  66,10  8  2,/  15  7  8  /,6  2  4,-5  +1  -6,82%  80%  83%,105  172  50,35%  44%  20%,2  2  0,0  0  0,+2  +2  0,VenTT HOWL,,0.97  0.95  0.99,192  188  197,18  9  9,/  20  11  9  /,12  5  7,-2  -2  0,71%  64%  79%,133  144  123,35%  43%  27%,3  2  1,4  2  2,-1  0  -1,,,,,,,,,,,,,,
27,Crewen HOWL,,0.87  0.93  0.81,170  169  170,29  14  15,/  34  15  19  /,14  5  9,-5  -1  -4,68%  63%  73%,111  109  112,27%  35%  22%,5  2  3,5  3  2,0  -1  +1,,,Crewen HOWL,,0.91  0.99  0.84,171  179  164,13  6  7,/  14  6  8  /,11  5  6,-1  0  -1,68%  60%  75%,102  110  95,30%  30%  29%,0  0  0,5  3  2,-5  -3  -2,Crewen HOWL,,0.82  0.87  0.78,168  162  175,16  8  8,/  20  9  11  /,3  0  3,-4  -1  -3,68%  64%  71%,118  109  127,26%  41%  19%,5  2  3,0  0  0,+5  +2  +3,,,,,,,,,,,,,,
28,erennTT PDS,,1.04  1.04  1.03,208  208  215,37  19  18,/  35  19  16  /,18  10  8,+2  0  +2,64%  65%  63%,134  124  145,31%  22%  42%,3  1  2,1  1  0,+2  0  +2,,,FIVESTAR PDS,,0.97  1.10  0.80,243  268  213,18  11  7,/  17  9  8  /,1  0  1,+1  +2  -1,68%  75%  60%,163  161  164,44%  61%  33%,4  3  1,3  1  2,+1  +2  -1,erennTT PDS,,1.20  1.19  1.22,235  256  216,24  13  11,/  19  11  8  /,10  4  6,+5  +2  +3,61%  57%  64%,149  150  148,30%  24%  38%,2  1  1,1  1  0,+1  0  +1,,,,,,,,,,,,,,
29,Shalz PDS,,1.02  0.95  1.08,199  180  226,38  17  21,/  36  19  17  /,12  8  4,+2  -2  +4,74%  81%  67%,134  123  146,40%  35%  44%,2  0  2,4  2  2,-2  -2  0,,,Shalz PDS,,0.96  1.04  0.86,173  185  160,15  8  7,/  15  8  7  /,5  4  1,0  0  0,73%  92%  50%,113  122  102,41%  42%  40%,1  0  1,0  0  0,+1  0  +1,Shalz PDS,,1.08  0.86  1.31,224  176  274,23  9  14,/  21  11  10  /,7  4  3,+2  -2  +4,75%  71%  79%,151  124  177,38%  29%  46%,1  0  1,4  2  2,-3  -2  -1,,,,,,,,,,,,,,
30,Kipperman PDS,,0.96  1.03  0.86,223  212  239,35  18  17,/  40  21  19  /,12  6  6,-5  -3  -2,72%  73%  71%,157  150  165,23%  37%  14%,11  7  4,7  3  4,+4  +4  0,,,Kipperman PDS,,0.93  1.15  0.68,211  219  203,14  9  5,/  17  9  8  /,7  3  4,-3  0  -3,77%  83%  70%,146  158  130,20%  39%  6%,6  4  2,2  1  1,+4  +3  +1,Kipperman PDS,,0.98  0.92  1.04,235  206  265,21  9  12,/  23  12  11  /,5  3  2,-2  -3  +1,68%  64%  71%,167  143  191,25%  35%  20%,5  3  2,5  2  3,0  +1  -1,,,,,,,,,,,,,,
31,FIVESTAR PDS,,0.88  1.03  0.72,206  221  180,33  20  13,/  38  19  19  /,6  1  5,-5  +1  -6,66%  73%  58%,138  137  139,28%  27%  31%,6  5  1,9  4  5,-3  +1  -4,,,erennTT PDS,,0.87  0.90  0.84,180  153  215,13  6  7,/  16  8  8  /,8  6  2,-3  -2  -1,68%  75%  60%,115  93  142,32%  17%  47%,1  0  1,0  0  0,+1  0  +1,FIVESTAR PDS,,0.79  0.96  0.63,168  181  156,15  9  6,/  21  10  11  /,5  1  4,-6  -1  -5,64%  71%  57%,119  116  121,18%  13%  28%,2  2  0,6  3  3,-4  -1  -3,,,,,,,,,,,,,,
32,nekky PDS,,0.76  0.64  0.92,145  119  171,24  11  13,/  38  18  20  /,14  8  6,-14  -7  -7,64%  65%  63%,96  73  122,21%  19%  23%,3  2  1,4  1  3,-1  +1  -2,,,nekky PDS,,0.85  0.54  1.22,156  106  217,13  5  8,/  15  8  7  /,3  2  1,-2  -3  +1,64%  58%  70%,96  72  125,23%  27%  21%,3  2  1,2  1  1,+1  +1  0,nekky PDS,,0.68  0.74  0.62,134  130  138,11  6  5,/  23  10  13  /,11  6  5,-12  -4  -8,64%  71%  57%,97  74  119,20%  14%  24%,0  0  0,2  0  2,-2  0  -2,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,LewN PCF,,1.50  1.79  1.20,285  336  211,43  29  14,/  24  12  12  /,6  4  2,+19  +17  +2,88%  92%  83%,183  216  138,42%  44%  39%,8  5  3,1  1  0,+7  +4  +3,2.0,0.0,LewN PCF,,1.36  1.91  0.81,262  423  103,22  17  5,/  15  7  8  /,5  3  2,+7  +10  -3,83%  92%  75%,161  264  58,48%  46%  57%,4  3  1,0  0  0,+4  +3  +1,LewN PCF,,1.64  1.66  1.60,308  249  428,21  12  9,/  9  5  4  /,1  1  0,+12  +7  +5,94%  92%  100%,212  168  300,38%  40%  35%,4  2  2,1  1  0,+3  +1  +2,,,,,,,,,,,,,,
35,Wasp PCF,,1.08  1.24  0.99,187  202  172,29  18  11,/  28  15  13  /,15  10  5,+1  +3  -2,69%  75%  61%,124  134  111,38%  44%  30%,3  2  1,1  1  0,+2  +1  +1,13.0,11.0,Wasp PCF,,0.97  1.39  0.55,204  236  172,18  11  7,/  17  7  10  /,5  3  2,+1  +4  -3,63%  75%  50%,131  152  110,32%  36%  26%,1  0  1,0  0  0,+1  0  +1,TZX PCF,,1.24  1.24  1.25,188  189  187,14  9  5,/  9  6  3  /,7  6  1,+5  +3  +2,83%  83%  83%,121  130  103,26%  32%  18%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,
36,TZX PCF,,1.07  1.07  1.07,191  177  211,29  16  13,/  27  14  13  /,20  10  10,+2  +2  0,79%  79%  78%,122  118  127,35%  32%  38%,3  0  3,1  1  0,+2  -1  +3,13.0,5.0,TZX PCF,,0.90  0.91  0.89,194  166  223,15  7  8,/  18  8  10  /,13  4  9,-3  -1  -2,75%  75%  75%,123  106  140,41%  32%  49%,3  0  3,1  1  0,+2  -1  +3,Bard0lf PCF,,1.20  1.25  1.09,278  278  280,19  13  6,/  13  8  5  /,6  4  2,+6  +5  +1,83%  83%  83%,169  176  154,41%  38%  45%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,
