,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1
34,sakurai CGZ,,1.14  1.11  1.18,201  196  206,46  19  27,/  42  21  21  /,36  20  16,+4  -2  +6,74%  70%  77%,134  136  132,32%  33%  32%,6  2  4,8  3  5,-2  -1  -1,10.0,13.0,Art CGZ,,1.07  0.60  1.58,184  101  276,15  4  11,/  16  10  6  /,12  4  8,-1  -6  +5,74%  50%  100%,94  55  137,4%  0%  5%,3  0  3,2  1  1,+1  -1  +2,HYUNMIN CGZ,,1.12  1.14  1.10,200  222  184,13  6  7,/  13  6  7  /,7  2  5,0  0  0,71%  67%  75%,156  162  152,23%  30%  19%,0  0  0,3  1  2,-3  -1  -2,sakurai CGZ,,1.49  1.43  1.54,232  183  270,17  6  11,/  11  4  7  /,19  10  9,+6  +2  +4,81%  89%  75%,148  107  180,33%  40%  30%,4  2  2,4  1  3,0  +1  -1,,,,,,,,,,,,,,
35,Moothie CGZ,,1.06  0.94  1.21,169  142  194,38  14  24,/  41  22  19  /,20  8  12,-3  -8  +5,66%  50%  80%,113  96  128,31%  24%  36%,6  3  3,7  5  2,-1  -2  +1,13.0,8.0,Moothie CGZ,,0.96  0.51  1.45,173  68  289,14  2  12,/  16  10  6  /,6  2  4,-2  -8  +6,61%  42%  82%,112  56  172,29%  25%  30%,3  1  2,4  3  1,-1  -2  +1,Art CGZ,,1.11  1.04  1.17,261  198  309,18  5  13,/  15  6  9  /,6  5  1,+3  -1  +4,76%  78%  75%,147  121  166,13%  7%  17%,3  1  2,2  2  0,+1  -1  +2,Moothie CGZ,,1.26  1.71  0.91,195  282  130,13  9  4,/  12  5  7  /,10  6  4,+1  +4  -3,76%  78%  75%,129  181  90,25%  18%  38%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,
36,Art CGZ,,1.06  0.96  1.19,214  164  256,46  15  31,/  45  23  22  /,30  16  14,+1  -8  +9,77%  67%  86%,120  103  135,11%  11%  11%,9  2  7,6  5  1,+3  -3  +6,13.0,8.0,sakurai CGZ,,0.88  0.65  1.14,184  173  198,15  6  9,/  17  11  6  /,6  3  3,-2  -5  +3,61%  50%  73%,115  126  104,31%  27%  35%,1  0  1,3  2  1,-2  -2  0,sakurai CGZ,,1.03  1.26  0.86,187  240  148,14  7  7,/  14  6  8  /,11  7  4,0  +1  -1,81%  78%  83%,139  178  109,33%  33%  32%,1  0  1,1  0  1,0  0  0,Art CGZ,,1.01  1.24  0.84,197  216  184,13  6  7,/  14  7  7  /,12  7  5,-1  -1  0,81%  78%  83%,122  148  103,17%  23%  12%,3  1  2,2  2  0,+1  -1  +2,,,,,,,,,,,,,,
37,Brofeld CGZ,,0.98  0.81  1.13,169  150  183,39  16  23,/  42  21  21  /,12  4  8,-3  -5  +2,65%  53%  74%,108  96  118,18%  23%  15%,5  2  3,7  3  4,-2  -1  -1,,,Brofeld CGZ,,0.64  0.51  0.78,111  116  107,8  5  3,/  17  10  7  /,3  0  3,-9  -5  -4,57%  50%  64%,73  67  80,11%  25%  4%,1  1  0,4  2  2,-3  -1  -2,Moothie CGZ,,0.98  0.59  1.27,140  100  171,11  3  8,/  13  7  6  /,4  0  4,-2  -4  +2,62%  33%  83%,98  63  125,45%  50%  43%,3  2  1,3  2  1,0  0  0,Brofeld CGZ,,0.99  0.90  1.06,154  157  152,11  5  6,/  14  6  8  /,9  4  5,-3  -1  -2,76%  67%  83%,103  108  100,18%  19%  17%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,
38,BRIAN RC,,1.21  0.95  1.49,263  219  322,63  25  38,/  46  29  17  /,12  7  5,+17  -4  +21,71%  66%  77%,172  144  205,35%  44%  28%,21  11  10,9  5  4,+12  +6  +6,,,BRIAN RC,,1.60  1.06  2.10,351  270  426,31  10  21,/  15  10  5  /,2  1  1,+16  0  +16,74%  64%  83%,218  181  251,27%  48%  17%,10  4  6,3  2  1,+7  +2  +5,Akame RC,,1.20  1.00  1.47,203  195  215,16  8  8,/  12  8  4  /,2  1  1,+4  0  +4,71%  67%  78%,134  121  151,41%  41%  40%,2  1  1,1  0  1,+1  +1  0,BRIAN RC,,0.97  1.02  0.90,181  199  159,13  8  5,/  14  8  6  /,5  3  2,-1  0  -1,71%  58%  89%,119  132  102,48%  63%  22%,6  4  2,2  1  1,+4  +3  +1,,,,,,,,,,,,,,
39,Akame RC,,0.97  0.77  1.19,204  195  216,45  23  22,/  44  28  16  /,16  5  11,+1  -5  +6,69%  63%  77%,138  131  145,32%  38%  27%,6  3  3,8  6  2,-2  -3  +1,,,Flax RC,,1.03  0.95  1.09,165  179  153,13  7  6,/  14  8  6  /,4  0  4,-1  -1  0,78%  64%  92%,117  125  110,41%  54%  29%,0  0  0,1  0  1,-1  0  -1,BRIAN RC,,1.06  0.76  1.47,258  192  347,19  7  12,/  17  11  6  /,5  3  2,+2  -4  +6,67%  75%  56%,174  122  245,39%  29%  48%,5  3  2,4  2  2,+1  +1  0,muto RC,,0.84  0.92  0.72,103  87  125,9  4  5,/  13  6  7  /,9  6  3,-4  -2  -2,71%  67%  78%,71  53  96,28%  43%  18%,0  0  0,3  1  2,-3  -1  -2,,,,,,,,,,,,,,
40,Flax RC,,0.91  0.84  0.98,177  206  144,40  25  15,/  44  29  15  /,10  2  8,-4  -4  0,75%  69%  83%,129  146  110,41%  49%  31%,2  2  0,2  1  1,0  +1  -1,,,Akame RC,,0.98  0.66  1.27,188  181  195,14  6  8,/  13  9  4  /,5  1  4,+1  -3  +4,61%  55%  67%,131  140  123,33%  57%  23%,2  1  1,3  2  1,-1  -1  0,Flax RC,,0.87  0.81  0.95,169  212  113,13  9  4,/  15  11  4  /,4  2  2,-2  -2  0,67%  58%  78%,120  147  84,46%  56%  30%,2  2  0,1  1  0,+1  +1  0,Flax RC,,0.83  0.77  0.90,198  226  163,14  9  5,/  15  10  5  /,2  0  2,-1  -1  0,81%  83%  78%,152  164  136,38%  41%  33%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,
41,muto RC,,0.77  0.62  0.89,134  107  167,32  13  19,/  44  25  19  /,26  12  14,-12  -12  0,72%  66%  80%,86  66  109,20%  29%  16%,2  0  2,9  5  4,-7  -5  -2,,,muto RC,,0.90  0.27  1.48,163  88  233,14  3  11,/  15  10  5  /,11  3  8,-1  -7  +6,74%  55%  92%,99  52  143,13%  17%  11%,1  0  1,3  2  1,-2  -2  0,GangPin RC,,0.66  0.58  0.78,108  118  96,9  6  3,/  16  10  6  /,5  2  3,-7  -4  -3,71%  83%  56%,74  86  58,30%  38%  20%,1  0  1,1  1  0,0  -1  +1,Akame RC,,0.73  0.64  0.84,222  206  245,15  9  6,/  19  11  8  /,9  3  6,-4  -2  -2,76%  67%  89%,148  133  169,24%  24%  24%,2  1  1,4  4  0,-2  -3  +1,,,,,,,,,,,,,,
42,GangPin RC,,0.74  0.66  0.82,117  113  123,29  16  13,/  42  25  17  /,13  4  9,-13  -9  -4,69%  71%  67%,79  75  84,32%  36%  28%,2  0  2,4  2  2,-2  -2  0,,,GangPin RC,,0.82  0.66  0.96,120  119  122,10  5  5,/  13  8  5  /,7  1  6,-3  -3  0,74%  55%  92%,83  71  95,28%  21%  36%,0  0  0,0  0  0,0  0  0,muto RC,,0.57  0.66  0.46,135  146  121,9  6  3,/  16  9  7  /,6  3  3,-7  -3  -4,71%  75%  67%,86  92  77,29%  31%  25%,1  0  1,3  2  1,-2  -2  0,GangPin RC,,0.73  0.73  0.73,122  101  152,10  5  5,/  13  7  6  /,1  1  0,-3  -2  -1,62%  75%  44%,79  67  95,37%  47%  27%,1  0  1,3  1  2,-2  -1  -1,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Ninebody TYL,,,219,46,/  49  /,15,-3,,,,,,,1.0,2.0,AAK TYL,,,255,20,/  11  /,2,9,,,,,,,Ninebody TYL,,,203,13,/  16  /,3,-3,,,,,,,Ninebody TYL,,,238,18,/  19  /,3,-1,,,,,,,,,,,,,,,,,,,,
45,AAK TYL,,,204,44,/  47  /,9,-3,,,,,,,13.0,9.0,Abo TYL,,,222,19,/  14  /,5,5,,,,,,,Abo TYL,,,174,12,/  15  /,0,-3,,,,,,,AAK TYL,,,205,16,/  18  /,5,-2,,,,,,,,,,,,,,,,,,,,
46,Abo TYL,,,197,46,/  47  /,13,-1,,,,,,,6.0,13.0,Ninebody TYL,,,217,15,/  14  /,9,1,,,,,,,LuoK1ng TYL,,,156,11,/  18  /,3,-7,,,,,,,Abo TYL,,,196,15,/  18  /,8,-3,,,,,,,,,,,,,,,,,,,,
47,LuoK1ng TYL,,,188,41,/  51  /,21,-10,,,,,,,9.0,13.0,LuoK1ng TYL,,,212,17,/  17  /,8,0,,,,,,,AAK TYL,,,152,8,/  18  /,2,-10,,,,,,,LuoK1ng TYL,,,196,13,/  16  /,10,-3,,,,,,,,,,,,,,,,,,,,
48,ICEKING TYL,,,137,28,/  43  /,32,-15,,,,,,,,,ICEKING TYL,,,128,9,/  11  /,12,-2,,,,,,,ICEKING TYL,,,123,6,/  16  /,6,-10,,,,,,,ICEKING TYL,,,160,13,/  16  /,14,-3,,,,,,,,,,,,,,,,,,,,
49,stew RA,,,278,59,/  47  /,18,12,,,,,,,,,Viva RA,,,254,19,/  18  /,2,1,,,,,,,stew RA,,,331,23,/  12  /,8,11,,,,,,,stew RA,,,317,24,/  17  /,6,7,,,,,,,,,,,,,,,,,,,,
50,Viva RA,,,214,52,/  38  /,9,14,,,,,,,,,YiHao RA,,,192,15,/  14  /,4,1,,,,,,,MarT1n RA,,,229,17,/  10  /,3,7,,,,,,,yoman RA,,,236,19,/  14  /,2,5,,,,,,,,,,,,,,,,,,,,
51,YiHao RA,,,197,44,/  39  /,17,5,,,,,,,,,stew RA,,,186,12,/  18  /,4,-6,,,,,,,YiHao RA,,,208,14,/  12  /,7,2,,,,,,,YiHao RA,,,190,15,/  13  /,6,2,,,,,,,,,,,,,,,,,,,,
52,MarT1n RA,,,182,41,/  43  /,12,-2,,,,,,,,,MarT1n RA,,,158,12,/  16  /,2,-4,,,,,,,Viva RA,,,204,16,/  6  /,2,10,,,,,,,Viva RA,,,183,17,/  14  /,5,3,,,,,,,,,,,,,,,,,,,,
53,yoman RA,,,178,41,/  38  /,10,3,,,,,,,,,yoman RA,,,118,9,/  14  /,3,-5,,,,,,,yoman RA,,,180,13,/  10  /,5,3,,,,,,,MarT1n RA,,,160,12,/  17  /,7,-5,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Yuicaw ASE,,,265,51,/  30  /,7,21,,,,,,,2.0,0.0,Yuicaw ASE,,,269,28,/  17  /,7,11,,,,,,,Yuicaw ASE,,,260,23,/  13  /,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Life ASE,,,229,43,/  35  /,9,8,,,,,,,16.0,14.0,Life ASE,,,229,26,/  19  /,6,7,,,,,,,Life ASE,,,229,17,/  16  /,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,YHchen ASE,,,198,33,/  36  /,29,-3,,,,,,,13.0,10.0,hfmi0dzjc9z7 ASE,,,216,21,/  25  /,11,-4,,,,,,,YHchen ASE,,,207,15,/  14  /,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,hfmi0dzjc9z7 ASE,,,193,36,/  39  /,13,-3,,,,,,,,,YHchen ASE,,,188,18,/  22  /,18,-4,,,,,,,hfmi0dzjc9z7 ASE,,,169,15,/  14  /,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Zero1 ASE,,,150,28,/  36  /,16,-8,,,,,,,,,Zero1 ASE,,,153,17,/  23  /,11,-6,,,,,,,Zero1 ASE,,,147,11,/  13  /,5,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,AAAAY FPX,,,242,48,/  39  /,14,9,,,,,,,,,AAAAY FPX,,,255,27,/  24  /,10,3,,,,,,,AAAAY FPX,,,229,21,/  15  /,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,BerLIN FPX,,,196,36,/  43  /,14,-7,,,,,,,,,BerLIN FPX,,,240,24,/  24  /,7,0,,,,,,,nizhaoTZH FPX,,,174,14,/  17  /,5,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Autumn FPX,,,182,36,/  35  /,10,1,,,,,,,,,Autumn FPX,,,220,23,/  18  /,6,5,,,,,,,BerLIN FPX,,,152,12,/  19  /,7,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,nizhaoTZH FPX,,,168,31,/  40  /,22,-9,,,,,,,,,nizhaoTZH FPX,,,161,17,/  23  /,17,-6,,,,,,,Autumn FPX,,,144,13,/  17  /,4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Lysoar FPX,,,142,24,/  34  /,15,-10,,,,,,,,,Lysoar FPX,,,151,14,/  21  /,14,-7,,,,,,,Lysoar FPX,,,133,10,/  13  /,1,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Avvix TU,,1.01  1.25  0.75,184  213  152,53  31  22,/  58  26  32  /,23  16  7,-5  +5  -10,67%  74%  61%,122  139  104,27%  26%  28%,6  6  0,1  0  1,+5  +6  -1,1.0,3.0,Avvix TU,,1.03  1.42  0.44,184  245  93,14  11  3,/  14  7  7  /,2  1  1,0  +4  -4,65%  75%  50%,133  171  75,21%  22%  20%,3  3  0,0  0  0,+3  +3  0,Fighter TU,,1.23  1.09  1.38,200  175  225,19  9  10,/  15  8  7  /,4  2  2,+4  +1  +3,67%  67%  67%,134  119  150,42%  57%  32%,0  0  0,3  1  2,-3  -1  -2,Fighter TU,,1.20  1.56  0.72,235  294  159,17  12  5,/  14  7  7  /,9  5  4,+3  +5  -2,71%  75%  67%,137  161  105,36%  41%  29%,3  3  0,7  2  5,-4  +1  -5,Avvix TU,,1.02  1.38  0.84,245  387  175,15  7  8,/  15  5  10  /,4  3  1,0  +2  -2,61%  83%  50%,163  264  113,22%  15%  35%,1  1  0,1  0  1,0  +1  -1
67,Fighter TU,,0.99  1.05  0.92,194  208  185,61  33  28,/  61  29  32  /,18  8  10,0  +4  -4,65%  67%  63%,125  125  125,38%  42%  34%,6  5  1,12  4  8,-6  +1  -7,7.0,13.0,str1keR TU,,1.00  0.93  1.11,218  184  272,13  7  6,/  17  10  7  /,6  4  2,-4  -3  -1,65%  75%  50%,158  138  188,21%  25%  17%,4  1  3,4  2  2,0  -1  +1,Avvix TU,,1.21  1.23  1.20,205  207  203,17  9  8,/  16  8  8  /,11  7  4,+1  +1  0,83%  75%  92%,128  113  142,33%  37%  31%,2  2  0,0  0  0,+2  +2  0,Elixllo TU,,0.91  1.10  0.65,199  234  153,13  9  4,/  15  8  7  /,3  2  1,-2  +1  -3,62%  58%  67%,141  169  105,29%  32%  22%,2  2  0,2  1  1,0  +1  -1,Fighter TU,,0.71  0.80  0.67,166  177  161,11  4  7,/  15  4  11  /,3  1  2,-4  0  -4,50%  67%  42%,106  94  112,27%  30%  26%,0  0  0,1  0  1,-1  0  -1
68,str1keR TU,,0.79  0.92  0.68,181  205  161,49  28  21,/  66  32  34  /,9  6  3,-17  -4  -13,60%  64%  56%,124  140  108,24%  29%  19%,11  5  6,19  9  10,-8  -4  -4,13.0,11.0,Fighter TU,,0.82  0.75  0.91,176  169  188,14  8  6,/  17  10  7  /,2  0  2,-3  -2  -1,70%  58%  88%,119  111  131,47%  39%  58%,3  2  1,1  1  0,+2  +1  +1,str1keR TU,,1.14  1.40  0.88,210  274  147,18  11  7,/  15  8  7  /,2  2  0,+3  +3  0,58%  50%  67%,127  172  81,25%  32%  13%,4  3  1,6  3  3,-2  0  -2,Avvix TU,,0.77  0.96  0.51,101  99  104,7  4  3,/  13  6  7  /,6  5  1,-6  -2  -4,57%  67%  44%,70  71  69,37%  56%  20%,0  0  0,0  0  0,0  0  0,Flowy TU,,0.54  0.55  0.54,116  127  111,6  2  4,/  16  5  11  /,1  1  0,-10  -3  -7,33%  33%  33%,74  80  71,19%  0%  45%,0  0  0,1  0  1,-1  0  -1
69,Elixllo TU,,0.70  0.70  0.67,166  159  177,41  20  21,/  67  32  35  /,18  9  9,-26  -12  -14,60%  60%  61%,119  116  121,31%  36%  26%,7  2  5,12  6  6,-5  -4  -1,8.0,13.0,Flowy TU,,0.71  0.79  0.58,121  126  116,9  5  4,/  17  10  7  /,6  5  1,-8  -5  -3,45%  50%  38%,85  85  85,38%  45%  30%,1  1  0,1  1  0,0  0  0,Elixllo TU,,0.88  0.62  1.15,165  108  224,13  4  9,/  17  9  8  /,5  2  3,-4  -5  +1,63%  58%  67%,107  68  147,29%  29%  29%,2  0  2,4  2  2,-2  -2  0,Flowy TU,,0.61  0.46  0.81,161  114  224,12  5  7,/  18  10  8  /,1  1  0,-6  -5  -1,48%  42%  56%,97  71  132,21%  5%  41%,1  0  1,2  2  0,-1  -2  +1,str1keR TU,,0.44  0.64  0.33,135  153  127,7  3  4,/  16  5  11  /,1  0  1,-9  -2  -7,56%  67%  50%,106  103  108,21%  18%  22%,2  1  1,6  2  4,-4  -1  -3
70,Flowy TU,,0.61  0.56  0.66,132  113  152,36  16  20,/  70  35  35  /,14  11  3,-34  -19  -15,48%  48%  49%,87  74  100,26%  17%  36%,3  1  2,6  4  2,-3  -3  0,5.0,13.0,Elixllo TU,,0.63  0.71  0.49,171  169  175,9  5  4,/  18  10  8  /,6  5  1,-9  -5  -4,70%  75%  63%,122  135  101,34%  38%  27%,2  0  2,1  1  0,+1  -1  +2,Flowy TU,,0.56  0.43  0.69,128  94  163,9  4  5,/  19  10  9  /,6  4  2,-10  -6  -4,63%  58%  67%,89  63  115,32%  40%  29%,1  0  1,2  1  1,-1  -1  0,str1keR TU,,0.59  0.72  0.41,159  183  127,11  7  4,/  18  9  9  /,0  0  0,-7  -2  -5,62%  67%  56%,104  128  73,35%  35%  33%,1  0  1,3  2  1,-2  -2  0,Elixllo TU,,0.37  0.37  0.38,129  88  151,6  2  4,/  17  5  12  /,4  0  4,-11  -3  -8,44%  33%  50%,103  70  120,32%  75%  25%,1  0  1,5  2  3,-4  -2  -2
71,Moh FLC,,1.27  1.31  1.16,226  241  206,67  38  29,/  49  23  26  /,36  16  20,+18  +15  +3,78%  78%  79%,153  157  148,27%  34%  21%,11  6  5,6  2  4,+5  +4  +1,,,Moh FLC,,1.40  1.52  1.32,253  300  223,19  10  9,/  10  3  7  /,8  3  5,+9  +7  +2,80%  88%  75%,174  179  172,25%  36%  17%,2  0  2,2  1  1,0  -1  +1,SpYzera FLC,,1.11  1.39  0.83,211  306  118,19  14  5,/  16  8  8  /,5  3  2,+3  +6  -3,79%  92%  67%,127  177  77,47%  50%  42%,3  2  1,1  0  1,+2  +2  0,Moh FLC,,1.38  1.37  1.38,221  233  213,17  8  9,/  13  6  7  /,13  7  6,+4  +2  +2,86%  89%  83%,152  155  150,28%  57%  15%,5  3  2,1  0  1,+4  +3  +1,OuTLaW FLC,,1.82  1.75  1.94,336  302  404,23  14  9,/  8  5  3  /,5  5  0,+15  +9  +6,89%  92%  83%,211  177  277,52%  43%  69%,7  4  3,1  0  1,+6  +4  +2
72,OuTLaW FLC,,1.25  1.41  1.13,218  230  194,64  35  29,/  42  18  24  /,29  18  11,+22  +17  +5,70%  78%  62%,135  138  132,42%  43%  40%,11  8  3,6  3  3,+5  +5  0,,,KHaaLiD FLC,,1.32  1.51  1.18,250  296  220,19  9  10,/  12  5  7  /,9  4  5,+7  +4  +3,75%  75%  75%,181  221  154,44%  41%  47%,2  0  2,1  0  1,+1  0  +1,Akai FLC,,1.10  0.81  1.40,274  217  331,23  8  15,/  16  9  7  /,6  4  2,+7  -1  +8,83%  83%  83%,172  139  205,22%  19%  24%,6  2  4,4  2  2,+2  0  +2,SpYzera FLC,,1.37  1.43  1.32,229  228  230,16  8  8,/  11  4  7  /,11  1  10,+5  +4  +1,71%  67%  75%,159  148  167,41%  47%  38%,2  1  1,0  0  0,+2  +1  +1,KHaaLiD FLC,,1.33  1.41  1.17,152  165  129,12  9  3,/  6  3  3  /,5  3  2,+6  +6  0,83%  92%  67%,108  118  89,40%  37%  50%,1  1  0,1  1  0,0  0  0
73,SpYzera FLC,,1.18  1.27  1.11,196  213  184,60  34  26,/  46  21  25  /,28  11  17,+14  +13  +1,78%  83%  74%,129  129  129,38%  40%  36%,8  5  3,3  1  2,+5  +4  +1,,,OuTLaW FLC,,1.13  1.04  1.19,211  186  229,14  6  8,/  11  4  7  /,9  0  9,+3  +2  +1,60%  50%  67%,145  110  169,44%  67%  35%,0  0  0,4  3  1,-4  -3  -1,Moh FLC,,0.99  0.79  1.19,177  133  222,14  5  9,/  15  8  7  /,11  5  6,-1  -3  +2,67%  58%  75%,116  81  151,31%  29%  32%,2  1  1,2  1  1,0  0  0,OuTLaW FLC,,1.10  1.67  0.68,185  248  139,14  8  6,/  10  3  7  /,3  3  0,+4  +5  -1,71%  100%  50%,119  159  88,38%  47%  30%,2  2  0,1  0  1,+1  +2  -1,Moh FLC,,1.30  1.59  0.74,253  318  126,17  15  2,/  11  6  5  /,4  1  3,+6  +9  -3,83%  83%  83%,178  221  91,24%  24%  25%,2  2  0,1  0  1,+1  +2  -1
74,KHaaLiD FLC,,1.15  1.24  1.06,185  182  190,57  30  27,/  46  20  26  /,25  13  12,+11  +10  +1,76%  80%  71%,130  127  134,30%  29%  32%,7  3  4,4  2  2,+3  +1  +2,,,SpYzera FLC,,1.12  1.22  1.05,169  158  177,13  5  8,/  10  4  6  /,5  5  0,+3  +1  +2,80%  88%  75%,123  105  135,37%  33%  40%,2  1  1,1  0  1,+1  +1  0,OuTLaW FLC,,0.95  1.18  0.71,140  172  110,13  7  6,/  13  6  7  /,12  10  2,0  +1  -1,63%  67%  58%,84  103  65,29%  30%  29%,2  2  0,0  0  0,+2  +2  0,Akai FLC,,1.08  0.97  1.17,235  210  255,18  7  11,/  14  6  8  /,2  2  0,+4  +1  +3,62%  78%  50%,156  148  161,30%  18%  45%,3  0  3,5  2  3,-2  -2  0,Akai FLC,,1.21  1.25  1.11,231  247  200,15  10  5,/  11  8  3  /,5  4  1,+4  +2  +2,83%  100%  50%,143  156  117,35%  42%  19%,3  2  1,0  0  0,+3  +2  +1
75,Akai FLC,,1.08  0.98  1.16,249  236  265,74  32  42,/  57  30  27  /,16  12  4,+17  +2  +15,73%  83%  64%,159  150  168,27%  27%  27%,13  5  8,14  6  8,-1  -1  0,,,Akai FLC,,0.94  0.88  0.98,255  277  242,18  7  11,/  16  7  9  /,3  2  1,+2  0  +2,65%  63%  67%,162  158  164,24%  29%  22%,1  1  0,5  2  3,-4  -1  -3,KHaaLiD FLC,,0.89  0.74  1.05,171  116  226,13  5  8,/  16  8  8  /,7  4  3,-3  -3  0,75%  83%  67%,110  71  150,16%  5%  27%,2  1  1,2  1  1,0  0  0,KHaaLiD FLC,,1.05  1.32  0.85,168  190  152,13  7  6,/  12  4  8  /,4  2  2,+1  +3  -2,71%  67%  75%,124  129  120,27%  38%  21%,2  1  1,0  0  0,+2  +1  +1,SpYzera FLC,,1.12  1.05  1.26,176  147  237,12  7  5,/  9  5  4  /,7  2  5,+3  +2  +1,83%  83%  83%,105  84  145,27%  28%  26%,1  1  0,1  1  0,0  0  0
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,havoc FUR,,1.22  1.41  1.15,253  282  225,56  27  29,/  44  22  22  /,31  19  12,+12  +5  +7,77%  83%  72%,159  183  139,39%  38%  41%,6  1  5,7  3  4,-1  -2  +1,2.0,1.0,kon4n FUR,,1.04  1.13  0.96,200  221  180,17  10  7,/  19  9  10  /,7  1  6,-2  +1  -3,71%  83%  58%,126  136  117,16%  21%  13%,2  1  1,1  0  1,+1  +1  0,havoc FUR,,1.45  1.15  1.72,304  302  307,24  10  14,/  12  8  4  /,10  5  5,+12  +2  +10,83%  73%  92%,181  201  161,40%  40%  40%,3  1  2,0  0  0,+3  +1  +2,liazzi FUR,,1.48  1.65  1.39,227  242  220,16  5  11,/  8  2  6  /,8  3  5,+8  +3  +5,78%  83%  75%,160  189  145,36%  31%  38%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,
78,liazzi FUR,,1.17  1.26  1.11,206  195  214,48  20  28,/  42  16  26  /,23  13  10,+6  +4  +2,72%  79%  67%,138  136  140,30%  31%  29%,1  1  0,9  4  5,-8  -3  -5,11.0,13.0,liazzi FUR,,1.03  1.10  0.96,221  219  224,19  9  10,/  19  8  11  /,10  7  3,0  +1  -1,75%  83%  67%,134  147  121,27%  36%  21%,0  0  0,3  1  2,-3  -1  -2,kon4n FUR,,1.22  1.35  1.10,177  209  148,15  8  7,/  12  5  7  /,10  4  6,+3  +3  0,78%  91%  67%,106  129  85,22%  21%  22%,1  0  1,0  0  0,+1  0  +1,havoc FUR,,1.43  2.24  1.02,272  449  184,18  10  8,/  12  5  7  /,11  9  2,+6  +5  +1,72%  100%  58%,161  257  113,43%  32%  67%,2  0  2,2  0  2,0  0  0,,,,,,,,,,,,,,
79,kon4n FUR,,1.09  1.15  1.03,190  203  181,46  22  24,/  43  18  25  /,22  6  16,+3  +4  -1,75%  83%  69%,119  128  111,26%  27%  25%,4  2  2,4  2  2,0  0  0,13.0,10.0,mwzera FUR,,1.02  0.73  1.31,209  184  235,20  7  13,/  18  10  8  /,3  1  2,+2  -3  +5,83%  83%  83%,136  121  151,22%  32%  11%,5  4  1,3  3  0,+2  +1  +1,liazzi FUR,,1.01  1.05  0.98,171  143  198,13  6  7,/  15  6  9  /,5  3  2,-2  0  -2,65%  73%  58%,126  96  154,27%  24%  29%,1  1  0,4  2  2,-3  -1  -2,Khalil FUR,,1.13  1.31  1.04,219  254  202,14  6  8,/  11  3  8  /,5  0  5,+3  +3  0,83%  67%  92%,135  154  126,20%  19%  20%,3  0  3,0  0  0,+3  0  +3,,,,,,,,,,,,,,
