,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1
41,els Surr,,1.27  1.16  1.35,247  246  256,53  23  30,/  32  15  17  /,11  6  5,+21  +8  +13,78%  80%  76%,169  156  178,22%  25%  19%,14  6  8,10  6  4,+4  0  +4,,,els Surr,,1.11  1.14  1.10,168  219  148,11  4  7,/  10  4  6  /,3  1  2,+1  0  +1,76%  80%  75%,125  128  123,32%  33%  31%,3  1  2,2  0  2,+1  +1  0,moshieroo Surr,,1.08  1.17  1.02,184  233  152,13  6  7,/  13  5  8  /,11  4  7,0  +1  -1,80%  100%  67%,114  144  94,29%  19%  43%,0  0  0,3  1  2,-3  -1  -2,stars Surr,,1.20  1.18  1.23,174  146  212,13  7  6,/  8  4  4  /,5  3  2,+5  +3  +2,76%  75%  78%,109  86  141,28%  33%  23%,1  1  0,1  0  1,0  +1  -1,,,,,,,,,,,,,,
42,stars Surr,,1.16  1.37  1.07,187  194  185,42  20  22,/  28  9  19  /,6  3  3,+14  +11  +3,81%  80%  82%,125  130  121,30%  27%  32%,4  1  3,2  0  2,+2  +1  +1,,,stars Surr,,0.91  1.44  0.68,162  228  135,10  4  6,/  11  2  9  /,1  0  1,-1  +2  -3,76%  60%  83%,100  128  88,18%  10%  28%,2  0  2,1  0  1,+1  0  +1,Poetite Surr,,1.01  0.98  1.03,124  117  131,8  3  5,/  10  4  6  /,10  4  6,-2  -1  -1,75%  75%  75%,75  74  76,8%  17%  5%,1  0  1,1  0  1,0  0  0,jademwah Surr,,1.05  1.34  0.66,120  154  75,9  7  2,/  12  6  6  /,11  8  3,-3  +1  -4,76%  92%  56%,72  82  59,32%  33%  29%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Fragger SAW,,1.30  1.38  1.16,258  281  208,82  49  33,/  59  32  27  /,31  23  8,+23  +17  +6,78%  84%  71%,167  188  141,29%  29%  30%,11  8  3,7  5  2,+4  +3  +1,3.0,1.0,Addicted SAW,,1.31  1.53  1.08,268  276  262,23  12  11,/  14  5  9  /,2  1  1,+9  +7  +2,75%  83%  67%,172  169  175,36%  39%  33%,4  3  1,1  0  1,+3  +3  0,Cunha20 SAW,,1.13  0.94  1.34,218  180  265,17  8  9,/  15  8  7  /,9  1  8,+2  0  +2,77%  67%  90%,138  107  175,47%  54%  43%,1  0  1,1  1  0,0  -1  +1,Fragger SAW,,2.10  2.31  1.68,407  473  277,28  21  7,/  6  4  2  /,7  7  0,+22  +17  +5,94%  100%  83%,265  323  150,39%  40%  36%,6  5  1,0  0  0,+6  +5  +1,Addicted SAW,,1.42  1.45  1.40,242  244  241,26  13  13,/  15  8  7  /,8  6  2,+11  +5  +6,79%  79%  79%,162  169  155,36%  35%  36%,1  1  0,1  0  1,0  +1  -1
45,Cunha20 SAW,,1.21  1.21  1.14,198  185  204,68  36  32,/  54  26  28  /,40  21  19,+14  +10  +4,79%  80%  79%,122  115  131,41%  49%  34%,4  0  4,1  1  0,+3  -1  +4,13.0,11.0,brk SAW,,1.29  1.90  0.67,285  404  167,22  17  5,/  16  6  10  /,6  3  3,+6  +11  -5,75%  92%  58%,192  261  123,19%  23%  13%,4  3  1,3  0  3,+1  +3  -2,Fragger SAW,,0.97  1.23  0.67,210  286  120,17  12  5,/  17  10  7  /,2  2  0,0  +2  -2,73%  83%  60%,144  186  94,29%  30%  27%,0  0  0,0  0  0,0  0  0,Cunha20 SAW,,1.48  1.79  0.85,241  286  153,16  13  3,/  8  3  5  /,8  6  2,+8  +10  -2,83%  92%  67%,159  186  106,55%  59%  43%,0  0  0,0  0  0,0  0  0,Cunha20 SAW,,1.09  0.88  1.29,164  117  211,19  7  12,/  16  9  7  /,10  5  5,+3  -2  +5,71%  64%  79%,108  79  136,42%  36%  46%,2  0  2,0  0  0,+2  0  +2
46,Addicted SAW,,1.14  1.15  1.14,187  190  202,66  35  31,/  53  28  25  /,25  13  12,+13  +7  +6,74%  74%  74%,132  129  136,32%  33%  31%,6  5  1,5  0  5,+1  +5  -4,9.0,13.0,Fragger SAW,,1.16  1.39  0.92,208  254  163,20  12  8,/  15  6  9  /,6  4  2,+5  +6  -1,75%  92%  58%,139  179  99,39%  37%  43%,3  3  0,2  1  1,+1  +2  -1,brk SAW,,0.91  0.18  1.79,193  66  346,15  2  13,/  17  12  5  /,3  2  1,-2  -10  +8,64%  50%  80%,127  52  217,28%  15%  33%,6  2  4,8  8  0,-2  -6  +4,brk SAW,,1.23  1.02  1.67,218  178  300,13  7  6,/  12  9  3  /,2  1  1,+1  -2  +3,83%  92%  67%,137  117  177,9%  7%  11%,5  3  2,4  3  1,+1  0  +1,brk SAW,,1.03  0.94  1.12,230  250  211,23  12  11,/  22  13  9  /,3  2  1,+1  -1  +2,71%  64%  79%,143  159  126,20%  25%  14%,7  3  4,3  3  0,+4  0  +4
47,brk SAW,,1.12  1.01  1.31,232  225  243,73  38  35,/  67  40  27  /,14  8  6,+6  -2  +8,73%  74%  71%,151  148  154,19%  19%  18%,22  11  11,18  14  4,+4  -3  +7,13.0,5.0,Cunha20 SAW,,1.15  1.24  1.07,168  167  171,16  8  8,/  15  6  9  /,13  9  4,+1  +2  -1,88%  100%  75%,97  93  102,24%  43%  14%,1  0  1,0  0  0,+1  0  +1,Addicted SAW,,0.87  0.64  1.14,116  95  142,9  4  5,/  15  9  6  /,10  3  7,-6  -5  -1,64%  50%  80%,78  63  96,23%  21%  24%,0  0  0,3  0  3,-3  0  -3,Addicted SAW,,0.96  0.96  0.95,121  135  95,8  6  2,/  9  6  3  /,5  3  2,-1  0  -1,78%  83%  67%,99  108  81,30%  32%  27%,1  1  0,0  0  0,+1  +1  0,Fragger SAW,,0.99  0.60  1.38,206  134  280,17  4  13,/  21  12  9  /,16  10  6,-4  -8  +4,75%  64%  86%,144  82  207,17%  8%  25%,2  0  2,5  4  1,-3  -4  +1
48,k1zpawn SAW,,0.76  0.73  0.78,145  129  169,40  19  21,/  66  35  31  /,24  13  11,-26  -16  -10,61%  58%  64%,109  90  133,20%  23%  18%,6  2  4,12  4  8,-6  -2  -4,15.0,13.0,k1zpawn SAW,,0.49  0.37  0.61,85  65  106,5  2  3,/  17  8  9  /,4  1  3,-12  -6  -6,54%  58%  50%,70  47  92,20%  31%  16%,2  1  1,4  1  3,-2  0  -2,k1zpawn SAW,,0.83  0.68  1.00,196  135  270,13  5  8,/  17  10  7  /,4  2  2,-4  -5  +1,55%  50%  60%,135  90  188,15%  19%  13%,2  0  2,1  1  0,+1  -1  +2,k1zpawn SAW,,0.87  0.94  0.73,120  123  115,8  5  3,/  10  6  4  /,4  3  1,-2  -1  -1,67%  67%  67%,85  83  89,26%  31%  18%,0  0  0,2  0  2,-2  0  -2,k1zpawn SAW,,0.85  0.91  0.79,178  184  173,14  7  7,/  22  11  11  /,12  7  5,-8  -4  -4,68%  57%  79%,139  131  148,21%  20%  22%,2  1  1,5  2  3,-3  -1  -2
49,KILLDREAM FUZO,,1.04  1.02  1.08,247  246  261,78  36  42,/  71  32  39  /,22  6  16,+7  +4  +3,73%  71%  74%,165  164  166,18%  23%  13%,18  7  11,14  10  4,+4  -3  +7,,,dimaxx FUZO,,1.28  1.14  1.43,206  146  268,17  6  11,/  13  5  8  /,7  4  3,+4  +1  +3,67%  83%  50%,141  108  175,23%  25%  22%,2  1  1,3  0  3,-1  +1  -2,KILLDREAM FUZO,,1.30  0.94  1.61,289  181  380,21  6  15,/  16  8  8  /,7  1  6,+5  -2  +7,77%  60%  92%,180  126  224,20%  32%  15%,4  0  4,4  3  1,0  -3  +3,stepa FUZO,,1.05  1.10  1.02,255  308  229,14  6  8,/  14  5  9  /,5  1  4,0  +1  -1,67%  67%  67%,169  185  160,15%  28%  8%,2  2  0,5  2  3,-3  0  -3,dimaxx FUZO,,1.17  0.81  1.53,199  166  234,20  8  12,/  17  11  6  /,17  8  9,+3  -3  +6,86%  71%  100%,129  92  167,22%  26%  20%,0  0  0,2  1  1,-2  -1  -1
50,dimaxx FUZO,,1.03  0.81  1.25,199  158  238,67  23  44,/  60  30  30  /,27  15  12,+7  -7  +14,73%  69%  76%,126  96  152,17%  20%  16%,10  5  5,8  4  4,+2  +1  +1,,,KILLDREAM FUZO,,1.17  1.62  0.72,271  372  171,22  16  6,/  18  7  11  /,5  3  2,+4  +9  -5,75%  92%  58%,179  243  114,23%  25%  19%,3  3  0,1  0  1,+2  +3  -1,gmA FUZO,,1.15  1.28  1.04,175  254  110,15  10  5,/  12  6  6  /,4  1  3,+3  +4  -1,82%  80%  83%,130  181  88,33%  41%  22%,1  0  1,0  0  0,+1  0  +1,athelstan FUZO,,0.73  0.76  0.72,111  159  88,7  3  4,/  13  4  9  /,4  1  3,-6  -1  -5,50%  67%  42%,77  108  62,17%  20%  15%,0  0  0,1  0  1,-1  0  -1,KILLDREAM FUZO,,1.16  0.82  1.49,282  236  329,27  11  16,/  22  13  9  /,7  2  5,+5  -2  +7,79%  64%  93%,180  153  208,9%  15%  4%,9  4  5,6  6  0,+3  -2  +5
51,athelstan FUZO,,0.93  0.86  0.99,161  168  162,57  26  31,/  61  30  31  /,29  12  17,-4  -4  0,70%  71%  68%,106  107  105,26%  36%  20%,2  0  2,5  3  2,-3  -3  0,,,athelstan FUZO,,1.05  1.16  0.94,218  194  244,20  10  10,/  17  7  10  /,8  4  4,+3  +3  0,75%  83%  67%,146  135  157,22%  38%  13%,0  0  0,1  0  1,-1  0  -1,dimaxx FUZO,,1.01  0.54  1.40,221  180  257,19  6  13,/  15  10  5  /,1  1  0,+4  -4  +8,77%  50%  100%,133  107  154,12%  18%  8%,6  3  3,3  3  0,+3  0  +3,dimaxx FUZO,,0.67  0.73  0.64,169  124  193,11  3  8,/  15  4  11  /,2  2  0,-4  -1  -3,56%  67%  50%,93  60  110,13%  8%  14%,2  1  1,0  0  0,+2  +1  +1,athelstan FUZO,,0.94  0.85  1.03,164  188  141,17  9  8,/  18  11  7  /,8  2  6,-1  -2  +1,68%  57%  79%,102  116  89,30%  32%  28%,1  0  1,2  2  0,-1  -2  +1
52,stepa FUZO,,0.84  0.99  0.69,187  202  167,57  32  25,/  68  28  40  /,23  10  13,-11  +4  -15,64%  62%  66%,131  143  121,27%  29%  25%,10  5  5,14  4  10,-4  +1  -5,,,stepa FUZO,,0.78  1.33  0.24,153  203  105,13  10  3,/  18  6  12  /,9  6  3,-5  +4  -9,54%  67%  42%,102  134  71,30%  28%  33%,3  2  1,5  2  3,-2  0  -2,athelstan FUZO,,1.00  0.68  1.28,149  114  178,13  4  9,/  13  8  5  /,9  5  4,0  -4  +4,82%  80%  83%,89  59  114,37%  67%  29%,1  0  1,1  1  0,0  -1  +1,KILLDREAM FUZO,,0.55  0.69  0.48,144  130  151,8  3  5,/  15  4  11  /,3  0  3,-7  -1  -6,56%  67%  50%,105  96  109,27%  29%  27%,2  0  2,3  1  2,-1  -1  0,gmA FUZO,,0.81  0.59  1.02,158  129  188,15  6  9,/  21  12  9  /,3  1  2,-6  -6  0,68%  57%  79%,106  85  127,18%  8%  26%,0  0  0,1  0  1,-1  0  -1
53,gmA FUZO,,0.67  0.70  0.66,120  145  105,40  22  18,/  69  32  37  /,11  3  8,-29  -10  -19,63%  60%  66%,85  97  75,23%  22%  24%,3  2  1,8  2  6,-5  0  -5,,,gmA FUZO,,0.33  0.41  0.25,65  98  34,5  4  1,/  20  10  10  /,1  0  1,-15  -6  -9,50%  50%  50%,45  61  29,18%  15%  29%,2  2  0,4  2  2,-2  0  -2,stepa FUZO,,0.76  0.65  0.84,157  152  163,13  6  7,/  15  8  7  /,3  1  2,-2  -2  0,73%  60%  83%,119  115  123,39%  29%  47%,1  0  1,1  0  1,0  0  0,gmA FUZO,,0.38  0.52  0.31,80  95  74,5  2  3,/  16  4  12  /,3  1  2,-11  -2  -9,50%  50%  50%,50  57  46,29%  67%  18%,0  0  0,3  0  3,-3  0  -3,stepa FUZO,,0.78  0.90  0.66,182  193  172,17  10  7,/  21  9  12  /,6  2  4,-4  +1  -5,64%  57%  71%,141  153  128,31%  31%  30%,4  1  3,3  0  3,+1  +1  0
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Obnoks MOUZ,,0.82  0.96  0.82,194  242  151,44  28  16,/  48  26  22  /,4  3  1,-4  +2  -6,59%  70%  47%,136  163  107,24%  29%  20%,7  6  1,9  5  4,-2  +1  -3,0.0,3.0,Obnoks MOUZ,,0.85  0.72  1.24,204  199  222,12  8  4,/  13  11  2  /,0  0  0,-1  -3  +2,44%  42%  50%,142  147  128,27%  27%  27%,1  1  0,1  1  0,0  0  0,xuss MOUZ,,1.11  0.94  1.27,272  277  268,26  13  13,/  22  11  11  /,2  2  0,+4  +2  +2,68%  57%  79%,169  176  162,36%  33%  40%,6  2  4,4  1  3,+2  +1  +1,B3ASTM0D3 MOUZ,,1.13  1.05  1.18,222  175  250,15  5  10,/  15  5  10  /,4  3  1,0  0  0,63%  86%  50%,131  82  159,52%  40%  58%,3  1  2,1  1  0,+2  0  +2,,,,,,,,,,,,,,
56,xuss MOUZ,,0.82  0.77  0.86,203  225  210,47  25  22,/  52  28  24  /,6  3  3,-5  -3  -2,62%  61%  63%,143  147  138,29%  34%  22%,10  3  7,13  8  5,-3  -5  +2,3.0,13.0,iluri MOUZ,,0.73  0.48  1.46,174  119  340,8  3  5,/  14  11  3  /,3  2  1,-6  -8  +2,56%  50%  75%,127  96  218,38%  25%  54%,1  0  1,1  1  0,0  -1  +1,Obnoks MOUZ,,1.08  1.28  0.88,227  271  185,23  14  9,/  19  10  9  /,3  3  0,+4  +4  0,71%  86%  57%,160  185  136,21%  27%  16%,4  3  1,5  3  2,-1  0  -1,xuss MOUZ,,0.92  0.94  0.92,224  283  191,15  7  8,/  16  6  10  /,3  1  2,-1  +1  -2,63%  86%  50%,148  177  132,21%  50%  8%,4  1  3,3  1  2,+1  0  +1,,,,,,,,,,,,,,
57,B3ASTM0D3 MOUZ,,0.81  0.69  1.05,161  131  196,35  15  20,/  50  27  23  /,19  12  7,-15  -12  -3,67%  73%  60%,100  75  127,39%  30%  47%,5  2  3,4  3  1,+1  -1  +2,13.0,15.0,murii MOUZ,,0.71  0.67  0.82,155  175  98,7  6  1,/  13  11  2  /,7  5  2,-6  -5  -1,75%  75%  75%,99  109  67,39%  33%  60%,1  0  1,4  2  2,-3  -2  -1,murii MOUZ,,1.07  1.17  0.97,224  229  219,23  13  10,/  17  8  9  /,9  7  2,+6  +5  +1,82%  93%  71%,133  144  122,28%  35%  24%,0  0  0,4  2  2,-4  -2  -2,iluri MOUZ,,0.74  0.94  0.62,156  172  148,11  5  6,/  16  5  11  /,5  2  3,-5  0  -5,63%  86%  50%,107  112  104,23%  23%  22%,0  0  0,2  0  2,-2  0  -2,,,,,,,,,,,,,,
58,murii MOUZ,,0.81  0.93  0.76,173  188  173,38  22  16,/  44  23  21  /,25  17  8,-6  -1  -5,75%  82%  67%,110  118  102,36%  36%  35%,1  0  1,9  4  5,-8  -4  -4,6.0,13.0,B3ASTM0D3 MOUZ,,0.44  0.23  1.07,109  105  122,6  4  2,/  14  12  2  /,4  2  2,-8  -8  0,56%  50%  75%,73  68  90,35%  25%  60%,0  0  0,1  1  0,-1  -1  0,iluri MOUZ,,0.90  1.09  0.71,195  239  152,20  13  7,/  22  10  12  /,9  5  4,-2  +3  -5,86%  100%  71%,123  141  104,21%  20%  24%,1  1  0,0  0  0,+1  +1  0,murii MOUZ,,0.65  0.93  0.48,139  130  145,8  3  5,/  14  4  10  /,9  5  4,-6  -1  -5,63%  71%  58%,87  81  91,50%  45%  54%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,
59,iluri MOUZ,,0.79  0.84  0.93,175  181  175,39  21  18,/  52  26  26  /,17  9  8,-13  -5  -8,71%  79%  63%,119  119  119,26%  22%  31%,2  1  1,3  1  2,-1  0  -1,,,xuss MOUZ,,0.43  0.44  0.39,114  131  66,6  5  1,/  14  11  3  /,1  0  1,-8  -6  -2,50%  50%  50%,90  96  73,25%  24%  33%,0  0  0,6  6  0,-6  -6  0,B3ASTM0D3 MOUZ,,0.85  0.78  0.91,151  132  171,14  6  8,/  21  10  11  /,11  7  4,-7  -4  -3,75%  86%  64%,94  78  110,31%  28%  33%,2  1  1,2  1  1,0  0  0,Obnoks MOUZ,,0.53  0.87  0.33,150  257  88,9  6  3,/  16  5  11  /,1  0  1,-7  +1  -8,53%  86%  33%,96  148  66,33%  45%  26%,2  2  0,3  1  2,-1  +1  -2,,,,,,,,,,,,,,
60,aNguiSt OVA,,1.45  1.31  1.41,256  243  262,63  29  34,/  33  15  18  /,8  4  4,+30  +14  +16,86%  83%  88%,177  174  180,33%  33%  33%,6  2  4,1  0  1,+5  +2  +3,,,Leosen OVA,,1.63  1.58  1.64,332  316  339,20  5  15,/  10  2  8  /,5  0  5,+10  +3  +7,88%  75%  92%,199  206  197,30%  30%  29%,4  0  4,1  1  0,+3  -1  +4,aNguiSt OVA,,1.20  0.98  1.41,232  175  289,24  9  15,/  18  8  10  /,2  2  0,+6  +1  +5,82%  71%  93%,162  130  193,32%  28%  36%,1  1  0,0  0  0,+1  +1  0,Leosen OVA,,1.65  1.67  1.60,334  307  381,25  16  9,/  10  5  5  /,2  1  1,+15  +11  +4,79%  75%  86%,208  193  233,38%  37%  39%,6  3  3,3  2  1,+3  +1  +2,,,,,,,,,,,,,,
61,Leosen OVA,,1.31  1.30  1.30,268  222  271,60  28  32,/  44  18  26  /,16  6  10,+16  +10  +6,70%  67%  73%,153  141  164,37%  39%  36%,12  3  9,8  6  2,+4  -3  +7,,,aNguiSt OVA,,1.63  1.17  1.78,240  159  268,16  3  13,/  5  2  3  /,3  0  3,+11  +1  +10,88%  75%  92%,166  98  189,23%  14%  24%,4  0  4,0  0  0,+4  0  +4,DisisJohn OVA,,1.03  1.21  0.85,256  328  185,26  16  10,/  23  12  11  /,3  2  1,+3  +4  -1,71%  86%  57%,151  202  101,29%  35%  16%,9  6  3,6  2  4,+3  +4  -1,aNguiSt OVA,,1.51  1.78  1.04,295  351  200,23  17  6,/  10  5  5  /,3  2  1,+13  +12  +1,89%  100%  71%,209  251  138,49%  44%  67%,1  1  0,1  0  1,0  +1  -1,,,,,,,,,,,,,,
62,Matrixx OVA,,1.19  1.04  1.14,207  218  190,49  24  25,/  38  18  20  /,23  13  10,+11  +6  +5,75%  77%  73%,129  127  130,24%  21%  28%,3  1  2,4  1  3,-1  0  -1,,,Matrixx OVA,,1.53  0.68  1.82,237  118  278,15  1  14,/  6  3  3  /,7  2  5,+9  -2  +11,81%  50%  92%,162  77  190,31%  20%  32%,2  1  1,1  0  1,+1  +1  0,Matrixx OVA,,0.92  1.27  0.56,191  255  128,22  15  7,/  20  8  12  /,7  4  3,+2  +7  -5,75%  86%  64%,106  132  81,25%  22%  30%,1  0  1,1  0  1,0  0  0,Matrixx OVA,,1.13  1.18  1.04,192  209  164,12  8  4,/  12  7  5  /,9  7  2,0  +1  -1,68%  75%  57%,134  139  126,18%  19%  17%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,
63,DisisJohn OVA,,0.96  0.92  0.90,198  251  173,48  27  21,/  46  22  24  /,5  2  3,+2  +5  -3,71%  73%  70%,125  151  102,18%  24%  13%,15  10  5,8  4  4,+7  +6  +1,,,eleo OVA,,1.17  0.86  1.28,151  154  151,10  2  8,/  8  3  5  /,6  2  4,+2  -1  +3,81%  50%  92%,90  104  86,16%  13%  17%,0  0  0,0  0  0,0  0  0,eleo OVA,,0.86  0.69  1.04,173  163  183,14  7  7,/  21  10  11  /,9  1  8,-7  -3  -4,57%  57%  57%,138  119  156,34%  33%  35%,2  1  1,2  1  1,0  0  0,DisisJohn OVA,,1.10  1.17  0.98,213  221  200,15  10  5,/  13  7  6  /,0  0  0,+2  +3  -1,68%  75%  57%,129  130  127,19%  12%  40%,3  3  0,1  1  0,+2  +2  0,,,,,,,,,,,,,,
64,eleo OVA,,0.87  0.75  0.90,127  120  144,26  10  16,/  42  21  21  /,29  14  15,-16  -11  -5,67%  63%  70%,95  84  105,25%  23%  26%,2  1  1,4  2  2,-2  -1  -1,,,DisisJohn OVA,,0.76  0.39  0.88,124  70  142,7  1  6,/  10  3  7  /,2  0  2,-3  -2  -1,75%  25%  92%,76  37  89,4%  0%  5%,3  1  2,1  1  0,+2  0  +2,Leosen OVA,,0.65  0.64  0.66,139  122  157,15  7  8,/  24  11  13  /,9  5  4,-9  -4  -5,54%  57%  50%,90  78  102,50%  55%  47%,2  0  2,4  3  1,-2  -3  +1,eleo OVA,,0.58  0.70  0.38,57  59  55,2  1  1,/  13  8  5  /,14  11  3,-11  -7  -4,68%  75%  57%,36  38  34,15%  10%  33%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
