,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1,Map 5Unnamed: 0,Map 5Unnamed: 1,Map 5R,Map 5ACS,Map 5K,Map 5D,Map 5A,Map 5+/–,Map 5KAST,Map 5ADR,Map 5HS%,Map 5FK,Map 5FD,Map 5+/–.1
50,notxd INFN,,1.00  0.86  1.01,193  162  229,42  17  25,/  39  19  20  /,12  3  9,+3  -2  +5,64%  55%  73%,136  122  150,24%  29%  21%,6  1  5,2  1  1,+4  0  +4,,,KhanBigD INFN,,1.35  1.34  1.36,290  282  296,19  6  13,/  15  4  11  /,10  5  5,+4  +2  +2,85%  75%  92%,185  168  196,30%  29%  31%,3  3  0,1  0  1,+2  +3  -1,KhanBigD INFN,,0.83  0.61  1.25,218  161  335,14  6  8,/  17  11  6  /,3  2  1,-3  -5  +2,78%  67%  100%,142  100  226,46%  46%  47%,1  1  0,0  0  0,+1  +1  0,LoRangeZ INFN,,1.17  1.73  0.76,241  316  186,17  10  7,/  15  5  10  /,13  9  4,+2  +5  -3,86%  100%  75%,150  197  116,59%  45%  83%,2  0  2,2  0  2,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,NIZ INFN,,0.97  0.99  0.95,215  219  213,44  22  22,/  44  21  23  /,20  13  7,0  +1  -1,78%  79%  77%,140  133  146,33%  28%  38%,4  2  2,4  3  1,0  -1  +1,,,NIZ INFN,,1.28  1.39  1.20,240  296  203,19  10  9,/  11  4  7  /,6  4  2,+8  +6  +2,85%  88%  83%,157  170  149,30%  13%  55%,1  1  0,1  1  0,0  0  0,NIZ INFN,,0.73  0.76  0.66,184  213  128,10  7  3,/  16  11  5  /,8  5  3,-6  -4  -2,78%  75%  83%,123  140  91,32%  38%  20%,0  0  0,1  1  0,-1  -1  0,NIZ INFN,,0.92  0.82  0.99,221  160  267,15  5  10,/  17  6  11  /,6  4  2,-2  -1  -1,71%  78%  67%,137  92  171,38%  56%  30%,3  1  2,2  1  1,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,KhanBigD INFN,,0.96  1.02  1.01,218  203  231,44  19  25,/  48  20  28  /,17  10  7,-4  -1  -3,76%  72%  80%,141  128  154,35%  36%  34%,5  4  1,2  1  1,+3  +3  0,,,notxd INFN,,1.22  0.57  1.65,196  62  286,15  2  13,/  11  5  6  /,5  0  5,+4  -3  +7,65%  38%  83%,123  53  170,20%  22%  20%,3  0  3,1  0  1,+2  0  +2,slash INFN,,0.52  0.40  0.75,187  149  264,10  6  4,/  16  10  6  /,4  3  1,-6  -4  -2,50%  42%  67%,130  102  186,24%  20%  29%,4  1  3,6  5  1,-2  -4  +2,slash INFN,,0.71  1.22  0.33,152  211  108,9  6  3,/  17  5  12  /,3  2  1,-8  +1  -9,48%  78%  25%,109  143  83,27%  35%  19%,4  3  1,4  2  2,0  +1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,slash INFN,,0.72  0.86  0.66,180  183  176,32  18  14,/  47  21  26  /,13  6  7,-15  -3  -12,61%  62%  60%,124  123  125,29%  29%  29%,14  6  8,13  8  5,+1  -2  +3,,,slash INFN,,0.93  0.96  0.92,201  204  200,13  6  7,/  14  6  8  /,6  1  5,-1  0  -1,85%  75%  92%,135  132  137,37%  36%  38%,6  2  4,3  1  2,+3  +1  +2,notxd INFN,,0.47  0.65  0.10,148  177  93,10  8  2,/  15  10  5  /,2  1  1,-5  -2  -3,50%  50%  50%,109  124  79,33%  44%  18%,1  0  1,1  1  0,0  -1  +1,KhanBigD INFN,,0.70  1.09  0.41,146  189  115,11  7  4,/  16  5  11  /,4  3  1,-5  +2  -7,67%  78%  58%,100  131  77,32%  38%  27%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,zeek GN,,1.05  1.12  1.01,215  268  176,29  14  15,/  32  14  18  /,13  5  8,-3  0  -3,63%  71%  58%,132  175  101,25%  38%  14%,6  3  3,6  4  2,0  -1  +1,0.0,2.0,zeek GN,,1.10  1.29  0.98,239  290  207,16  7  9,/  16  5  11  /,6  3  3,0  +2  -2,60%  63%  58%,149  202  113,26%  40%  14%,5  3  2,5  3  2,0  0  0,PROFEK GN,,1.15  0.81  1.41,287  191  360,21  6  15,/  16  8  8  /,4  2  2,+5  -2  +7,76%  78%  75%,183  114  234,38%  36%  38%,4  2  2,2  2  0,+2  0  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PROFEK GN,,1.01  0.75  1.20,226  164  273,33  10  23,/  32  14  18  /,11  4  7,+1  -4  +5,73%  65%  79%,149  102  182,36%  33%  38%,5  2  3,3  2  1,+2  0  +2,7.0,13.0,Buld GN,,0.97  1.28  0.76,196  216  184,13  7  6,/  15  4  11  /,8  5  3,-2  +3  -5,65%  75%  58%,142  133  148,21%  14%  28%,1  1  0,2  0  2,-1  +1  -2,zeek GN,,1.00  0.95  1.04,190  249  146,13  7  6,/  16  9  7  /,7  2  5,-3  -2  -1,67%  78%  58%,116  151  89,24%  37%  14%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Buld GN,,0.84  0.95  0.78,182  188  178,25  12  13,/  33  13  20  /,13  6  7,-8  -1  -7,61%  71%  54%,129  114  139,20%  13%  26%,3  2  1,5  0  5,-2  +2  -4,8.0,13.0,PROFEK GN,,0.87  0.69  0.99,164  133  185,12  4  8,/  16  6  10  /,7  2  5,-4  -2  -2,70%  50%  83%,114  90  129,34%  30%  37%,1  0  1,1  0  1,0  0  0,Buld GN,,0.72  0.61  0.79,167  162  172,12  5  7,/  18  9  9  /,5  1  4,-6  -4  -2,57%  67%  50%,116  98  130,18%  13%  23%,2  1  1,3  0  3,-1  +1  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Chadi GN,,0.68  0.56  0.77,136  62  190,20  4  16,/  32  13  19  /,9  5  4,-12  -9  -3,61%  59%  63%,82  41  112,16%  21%  14%,3  0  3,8  2  6,-5  -2  -3,,,tsack GN,,0.71  1.11  0.44,158  210  124,10  6  4,/  16  5  11  /,4  2  2,-6  +1  -7,60%  75%  50%,118  151  96,25%  36%  14%,1  1  0,0  0  0,+1  +1  0,Chadi GN,,0.69  0.31  0.98,154  42  239,11  1  10,/  16  8  8  /,2  1  1,-5  -7  +2,57%  33%  75%,96  38  140,12%  29%  6%,2  0  2,5  2  3,-3  -2  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,tsack GN,,0.65  0.61  0.69,129  135  123,18  8  10,/  33  14  19  /,5  2  3,-15  -6  -9,49%  47%  50%,91  95  89,33%  38%  28%,1  1  0,1  1  0,0  0  0,,,Chadi GN,,0.66  0.82  0.56,117  84  141,9  3  6,/  16  5  11  /,7  4  3,-7  -2  -5,65%  88%  50%,68  45  84,21%  14%  24%,1  0  1,3  0  3,-2  0  -2,tsack GN,,0.59  0.11  0.95,99  69  123,8  2  6,/  17  9  8  /,1  0  1,-9  -7  -2,38%  22%  50%,66  44  82,57%  50%  60%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,musashi ACE,,1.23  1.17  1.31,226  213  249,33  17  16,/  24  15  9  /,23  15  8,+9  +2  +7,73%  67%  82%,139  140  139,25%  24%  26%,5  2  3,4  2  2,+1  0  +1,,,baddyG ACE,,1.23  1.18  1.31,237  232  245,17  10  7,/  12  7  5  /,2  1  1,+5  +3  +2,70%  75%  63%,152  149  157,30%  29%  33%,4  4  0,2  2  0,+2  +2  0,musashi ACE,,1.46  1.29  1.68,278  237  333,21  9  12,/  13  8  5  /,17  10  7,+8  +1  +7,76%  58%  100%,169  155  187,30%  30%  31%,3  1  2,1  1  0,+2  0  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Br0die ACE,,1.21  1.41  0.92,228  247  203,35  23  12,/  24  12  12  /,10  4  6,+11  +11  0,76%  79%  71%,163  175  147,37%  42%  31%,8  5  3,3  1  2,+5  +4  +1,,,chiwawa ACE,,1.16  1.39  0.83,207  276  104,16  13  3,/  12  7  5  /,5  2  3,+4  +6  -2,80%  92%  63%,154  212  67,25%  24%  29%,1  0  1,1  0  1,0  0  0,Br0die ACE,,1.29  1.48  1.04,256  271  237,20  12  8,/  12  7  5  /,4  3  1,+8  +5  +3,71%  75%  67%,179  194  160,43%  39%  50%,5  3  2,1  0  1,+4  +3  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,ALIVE ACE,,1.14  1.05  1.25,218  232  199,34  20  14,/  25  16  9  /,7  5  2,+9  +4  +5,85%  92%  76%,147  155  137,19%  27%  9%,1  1  0,3  1  2,-2  0  -2,,,ALIVE ACE,,1.16  1.16  1.16,241  253  224,19  12  7,/  13  7  6  /,1  0  1,+6  +5  +1,80%  100%  50%,162  172  146,16%  30%  0%,1  1  0,1  0  1,0  +1  -1,ALIVE ACE,,1.11  0.93  1.35,195  210  176,15  8  7,/  12  9  3  /,6  5  1,+3  -1  +4,90%  83%  100%,134  137  129,24%  24%  24%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,chiwawa ACE,,1.10  1.05  1.15,175  188  155,28  19  9,/  24  16  8  /,12  3  9,+4  +3  +1,76%  75%  76%,129  148  102,28%  25%  38%,2  0  2,4  2  2,-2  -2  0,,,Br0die ACE,,1.13  1.35  0.80,200  223  166,15  11  4,/  12  5  7  /,6  1  5,+3  +6  -3,80%  83%  75%,147  155  134,32%  45%  19%,3  2  1,2  1  1,+1  +1  0,chiwawa ACE,,1.04  0.71  1.48,143  101  201,12  6  6,/  12  9  3  /,7  1  6,0  -3  +3,71%  58%  89%,105  85  132,33%  25%  43%,1  0  1,3  2  1,-2  -2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,baddyG ACE,,1.08  0.86  1.37,226  190  276,32  15  17,/  28  18  10  /,7  4  3,+4  -3  +7,73%  67%  82%,149  129  177,25%  25%  25%,7  6  1,4  4  0,+3  +2  +1,,,musashi ACE,,1.00  1.05  0.94,174  188  154,12  8  4,/  11  7  4  /,6  5  1,+1  +1  0,70%  75%  63%,109  124  86,19%  20%  18%,2  1  1,3  1  2,-1  0  -1,baddyG ACE,,0.92  0.54  1.43,214  148  304,15  5  10,/  16  11  5  /,5  3  2,-1  -6  +5,76%  58%  100%,145  108  195,20%  20%  20%,3  2  1,2  2  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Kiles CASE,,1.21  1.12  1.31,227  197  273,102  49  53,/  71  39  32  /,26  6  20,+31  +10  +21,77%  73%  80%,152  136  170,31%  33%  30%,6  2  4,5  3  2,+1  -1  +2,2.0,3.0,H1ber CASE,,1.22  1.31  1.13,269  307  233,24  13  11,/  21  11  10  /,7  4  3,+3  +2  +1,65%  69%  62%,179  191  167,22%  23%  21%,6  4  2,6  3  3,0  +1  -1,Kiles CASE,,1.56  1.56  1.57,261  257  266,21  13  8,/  10  7  3  /,12  1  11,+11  +6  +5,82%  75%  90%,160  168  151,41%  53%  32%,2  1  1,2  1  1,0  0  0,Kiles CASE,,1.59  1.46  1.73,327  287  368,33  15  18,/  16  8  8  /,2  1  1,+17  +7  +10,89%  86%  93%,215  202  227,25%  25%  25%,2  0  2,0  0  0,+2  0  +2,Yurii CASE,,1.15  1.26  0.91,265  273  251,18  12  6,/  13  8  5  /,3  3  0,+5  +4  +1,67%  67%  67%,169  182  143,30%  33%  21%,0  0  0,1  1  0,-1  -1  0,Yurii CASE,,1.23  1.46  1.00,239  244  234,23  13  10,/  18  7  11  /,7  5  2,+5  +6  -1,77%  92%  62%,164  174  155,27%  34%  21%,2  1  1,1  1  0,+1  0  +1
67,paTiTek CASE,,1.07  1.12  1.00,202  204  200,90  46  44,/  79  41  38  /,24  15  9,+11  +5  +6,77%  75%  79%,137  143  131,32%  32%  32%,14  8  6,9  2  7,+5  +6  -1,12.0,14.0,Kiles CASE,,1.15  1.10  1.21,201  172  232,20  9  11,/  15  6  9  /,4  0  4,+5  +3  +2,81%  85%  77%,143  122  164,33%  35%  32%,0  0  0,0  0  0,0  0  0,Yurii CASE,,1.24  0.76  1.81,255  167  361,19  6  13,/  16  10  6  /,6  4  2,+3  -4  +7,86%  83%  90%,167  115  231,29%  17%  39%,1  1  0,2  1  1,-1  0  -1,H1ber CASE,,1.28  1.12  1.44,285  268  303,28  12  16,/  21  12  9  /,4  3  1,+7  0  +7,79%  71%  86%,167  177  157,33%  38%  26%,10  5  5,2  2  0,+8  +3  +5,paTiTek CASE,,0.97  1.06  0.80,212  253  132,14  10  4,/  12  8  4  /,1  1  0,+2  +2  0,61%  58%  67%,150  186  76,38%  44%  22%,2  1  1,1  0  1,+1  +1  0,paTiTek CASE,,1.16  1.38  0.95,252  282  224,22  13  9,/  18  7  11  /,7  3  4,+4  +6  -2,77%  85%  69%,173  198  149,27%  24%  30%,5  3  2,2  0  2,+3  +3  0
68,Yurii CASE,,1.04  1.01  1.06,203  188  204,82  43  39,/  81  43  38  /,41  25  16,+1  0  +1,75%  77%  73%,130  129  131,26%  28%  25%,4  2  2,12  8  4,-8  -6  -2,13.0,9.0,Foxie CASE,,1.12  0.95  1.29,220  183  258,20  10  10,/  20  11  9  /,10  3  7,0  -1  +1,85%  77%  92%,144  118  170,33%  37%  31%,4  2  2,2  2  0,+2  0  +2,paTiTek CASE,,1.23  1.39  1.05,220  219  224,19  10  9,/  15  8  7  /,1  1  0,+4  +2  +2,82%  83%  80%,144  140  149,24%  32%  19%,2  2  0,2  2  0,0  0  0,paTiTek CASE,,1.05  1.03  1.06,199  146  254,22  8  14,/  19  9  10  /,6  4  2,+3  -1  +4,86%  79%  93%,133  110  156,38%  33%  43%,4  1  3,0  0  0,+4  +1  +3,Kiles CASE,,0.88  0.80  1.05,163  142  207,10  6  4,/  11  9  2  /,6  3  3,-1  -3  +2,61%  58%  67%,105  89  137,25%  29%  21%,1  1  0,1  1  0,0  0  0,H1ber CASE,,1.06  1.37  0.76,235  307  163,20  13  7,/  20  9  11  /,8  4  4,0  +4  -4,85%  92%  77%,158  202  113,19%  25%  10%,7  4  3,2  2  0,+5  +2  +3
69,H1ber CASE,,0.97  1.07  0.84,221  246  210,92  50  42,/  94  49  45  /,27  17  10,-2  +1  -3,70%  72%  68%,151  166  134,26%  27%  23%,29  16  13,17  9  8,+12  +7  +5,15.0,13.0,paTiTek CASE,,0.93  0.74  1.12,129  129  130,13  5  8,/  15  9  6  /,9  6  3,-2  -4  +2,73%  69%  77%,91  87  96,37%  31%  43%,1  1  0,4  0  4,-3  +1  -4,Foxie CASE,,0.83  0.84  0.83,149  134  169,10  5  5,/  15  9  6  /,10  7  3,-5  -4  -1,82%  83%  80%,107  79  139,29%  31%  27%,1  1  0,4  2  2,-3  -1  -2,Foxie CASE,,0.94  0.82  1.06,161  162  162,16  8  8,/  17  11  6  /,9  4  5,-1  -3  +2,75%  79%  71%,114  111  117,31%  30%  32%,1  0  1,3  2  1,-2  -2  0,Foxie CASE,,0.52  0.42  0.73,108  87  151,6  3  3,/  14  10  4  /,11  10  1,-8  -7  -1,61%  58%  67%,65  47  100,46%  50%  43%,0  0  0,5  4  1,-5  -4  -1,Kiles CASE,,0.84  0.69  0.99,184  118  250,18  6  12,/  19  9  10  /,2  1  1,-1  -3  +2,65%  62%  69%,119  95  144,38%  38%  38%,1  0  1,2  1  1,-1  -1  0
70,Foxie CASE,,0.82  0.77  0.90,155  140  181,64  32  32,/  86  51  35  /,48  30  18,-22  -19  -3,73%  77%  70%,108  92  126,32%  36%  30%,8  3  5,16  11  5,-8  -8  0,5.0,13.0,Yurii CASE,,0.80  0.68  0.93,142  135  151,12  6  6,/  16  9  7  /,8  5  3,-4  -3  -1,73%  69%  77%,97  90  104,19%  19%  19%,0  0  0,3  1  2,-3  -1  -2,H1ber CASE,,0.78  0.99  0.52,168  200  130,13  8  5,/  17  8  9  /,4  4  0,-4  0  -4,59%  75%  40%,119  148  84,32%  29%  40%,3  1  2,3  0  3,0  +1  -1,Yurii CASE,,0.77  0.88  0.66,112  131  95,10  6  4,/  18  9  9  /,17  8  9,-8  -3  -5,71%  71%  71%,72  89  56,26%  30%  20%,1  0  1,5  4  1,-4  -4  0,H1ber CASE,,0.51  0.58  0.37,148  134  176,7  4  3,/  15  9  6  /,4  2  2,-8  -5  -3,56%  50%  67%,113  102  135,30%  19%  45%,3  2  1,4  2  2,-1  0  -1,Foxie CASE,,0.70  0.80  0.60,136  126  147,12  6  6,/  20  10  10  /,8  6  2,-8  -4  -4,62%  85%  38%,97  99  95,31%  40%  25%,2  0  2,2  1  1,0  -1  +1
71,grubinho UCAM,,1.10  1.15  1.09,212  213  210,90  45  45,/  82  39  43  /,36  14  22,+8  +6  +2,73%  71%  75%,135  138  132,35%  47%  27%,14  6  8,7  2  5,+7  +4  +3,12.0,14.0,OLIZERA UCAM,,1.16  0.74  1.58,231  154  309,22  8  14,/  18  10  8  /,4  1  3,+4  -2  +6,77%  77%  77%,145  93  198,26%  17%  31%,2  0  2,1  0  1,+1  0  +1,Famsii UCAM,,1.26  1.57  1.00,278  300  260,24  12  12,/  14  6  8  /,3  1  2,+10  +6  +4,73%  80%  67%,169  190  151,31%  40%  22%,5  2  3,2  1  1,+3  +1  +2,grubinho UCAM,,1.26  1.44  1.08,239  309  169,24  16  8,/  16  9  7  /,8  2  6,+8  +7  +1,75%  71%  79%,143  189  97,39%  35%  47%,4  1  3,3  1  2,+1  0  +1,Famsii UCAM,,1.53  1.36  1.61,304  293  311,20  6  14,/  12  4  8  /,2  1  1,+8  +2  +6,83%  83%  83%,187  175  194,46%  64%  38%,4  2  2,1  1  0,+3  +1  +2,Flickless UCAM,,1.14  1.55  0.72,234  276  192,23  14  9,/  17  6  11  /,10  6  4,+6  +8  -2,69%  77%  62%,158  193  123,35%  38%  30%,2  1  1,4  2  2,-2  -1  -1
72,Flickless UCAM,,1.06  1.07  1.04,180  187  179,77  38  39,/  78  37  41  /,60  26  34,-1  +1  -2,76%  79%  73%,126  130  122,29%  31%  28%,7  3  4,10  6  4,-3  -3  0,,,grubinho UCAM,,1.12  0.81  1.42,186  126  247,18  6  12,/  17  9  8  /,13  9  4,+1  -3  +4,77%  69%  85%,117  79  154,40%  73%  29%,1  0  1,1  0  1,0  0  0,Flickless UCAM,,1.16  0.94  1.35,186  179  193,16  6  10,/  13  7  6  /,11  5  6,+3  -1  +4,82%  80%  83%,120  116  123,29%  32%  26%,1  0  1,0  0  0,+1  0  +1,OLIZERA UCAM,,1.00  0.78  1.23,212  175  251,20  7  13,/  22  12  10  /,4  3  1,-2  -5  +3,68%  71%  64%,132  112  153,14%  8%  19%,1  1  0,1  1  0,0  0  0,grubinho UCAM,,1.42  1.87  1.20,258  368  204,17  9  8,/  13  4  9  /,4  1  3,+4  +5  -1,78%  100%  67%,152  226  116,31%  53%  17%,5  2  3,1  0  1,+4  +2  +2,Famsii UCAM,,1.04  1.35  0.74,242  304  181,22  15  7,/  21  10  11  /,2  2  0,+1  +5  -4,54%  69%  38%,162  204  120,22%  25%  17%,4  1  3,7  4  3,-3  -3  0
73,Famsii UCAM,,1.05  1.13  0.97,249  253  234,103  49  54,/  94  45  49  /,16  10  6,+9  +4  +5,65%  68%  63%,158  169  149,31%  34%  28%,22  10  12,18  12  6,+4  -2  +6,,,Flickless UCAM,,0.99  1.18  0.80,167  209  126,15  10  5,/  17  8  9  /,13  7  6,-2  +2  -4,73%  69%  77%,115  135  96,29%  32%  25%,2  2  0,3  2  1,-1  0  -1,grubinho UCAM,,0.75  0.73  0.76,169  130  201,13  5  8,/  17  8  9  /,3  1  2,-4  -3  -1,64%  60%  67%,104  78  126,26%  45%  18%,2  2  0,1  0  1,+1  +2  -1,Flickless UCAM,,0.83  0.55  1.11,177  121  234,15  5  10,/  23  13  10  /,14  6  8,-8  -8  0,79%  79%  79%,132  95  170,24%  18%  27%,1  0  1,2  2  0,-1  -2  +1,Flickless UCAM,,1.19  1.15  1.20,134  115  145,8  3  5,/  8  3  5  /,12  2  10,0  0  0,78%  100%  67%,91  93  90,32%  38%  29%,1  0  1,1  0  1,0  0  0,grubinho UCAM,,0.96  0.92  1.00,209  188  230,18  9  9,/  19  9  10  /,8  1  7,-1  0  -1,73%  69%  77%,157  146  167,36%  53%  28%,2  1  1,1  1  0,+1  0  +1
74,OLIZERA UCAM,,0.97  0.84  1.11,200  172  229,86  34  52,/  90  46  44  /,20  10  10,-4  -12  +8,69%  70%  69%,127  107  144,18%  17%  19%,9  5  4,9  2  7,0  +3  -3,,,Famsii UCAM,,0.98  1.17  0.80,279  328  230,23  12  11,/  21  11  10  /,6  5  1,+2  +1  +1,77%  77%  77%,189  227  152,33%  32%  36%,7  5  2,1  0  1,+6  +5  +1,OLIZERA UCAM,,0.73  0.65  0.81,219  206  231,15  7  8,/  19  10  9  /,7  1  6,-4  -3  -1,77%  80%  75%,138  128  146,17%  39%  9%,4  3  1,3  1  2,+1  +2  -1,Quick UCAM,,0.80  0.85  0.76,170  198  143,18  11  7,/  22  12  10  /,6  1  5,-4  -1  -3,54%  50%  57%,104  130  78,15%  16%  13%,2  0  2,5  2  3,-3  -2  -1,OLIZERA UCAM,,1.00  1.16  0.91,169  156  177,12  4  8,/  11  4  7  /,4  4  0,+1  0  +1,67%  67%  67%,112  99  119,27%  17%  33%,1  0  1,2  0  2,-1  0  -1,OLIZERA UCAM,,0.95  0.89  1.01,170  166  175,17  8  9,/  20  10  10  /,1  1  0,-3  -2  -1,58%  54%  62%,103  103  104,14%  19%  10%,1  1  0,2  0  2,-1  +1  -2
75,Quick UCAM,,0.75  0.63  0.82,132  140  130,55  26  29,/  87  45  42  /,45  21  24,-32  -19  -13,63%  68%  59%,84  91  78,20%  17%  25%,7  2  5,17  8  9,-10  -6  -4,,,Quick UCAM,,0.76  0.85  0.67,106  117  96,9  5  4,/  16  8  8  /,9  7  2,-7  -3  -4,65%  85%  46%,64  62  67,35%  31%  40%,3  2  1,5  2  3,-2  0  -2,Quick UCAM,,0.40  0.20  0.57,81  72  89,5  2  3,/  19  10  9  /,11  4  7,-14  -8  -6,50%  40%  58%,49  38  59,11%  8%  14%,1  0  1,3  1  2,-2  -1  -1,Famsii UCAM,,0.45  0.18  0.72,142  86  199,14  4  10,/  26  14  12  /,3  1  2,-12  -10  -2,46%  43%  50%,99  64  134,29%  29%  29%,2  0  2,7  6  1,-5  -6  +1,Quick UCAM,,0.91  0.41  1.16,134  35  184,8  0  8,/  11  5  6  /,5  2  3,-3  -5  +2,83%  100%  75%,84  35  108,29%  17%  33%,1  0  1,1  1  0,0  -1  +1,Quick UCAM,,0.89  0.85  0.93,171  203  140,15  8  7,/  19  10  9  /,14  7  7,-4  -2  -2,69%  77%  62%,111  145  78,21%  17%  29%,0  0  0,3  2  1,-3  -2  -1
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,DaviH CGN,,1.02  1.08  0.91,206  234  137,25  20  5,/  24  16  8  /,6  2  4,+1  +4  -3,68%  71%  64%,133  153  98,23%  27%  14%,2  2  0,4  2  2,-2  0  -2,0.0,2.0,DaviH CGN,,1.21  1.25  1.12,277  274  285,16  12  4,/  12  8  4  /,3  2  1,+4  +4  0,71%  75%  60%,180  170  204,25%  28%  20%,2  2  0,1  1  0,+1  +1  0,elllement CGN,,1.10  1.09  1.12,254  277  223,18  10  8,/  16  10  6  /,5  1  4,+2  0  +2,62%  50%  78%,181  189  170,20%  28%  13%,2  2  0,3  3  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,elllement CGN,,0.95  0.84  1.21,220  216  237,29  16  13,/  30  20  10  /,7  2  5,-1  -4  +3,53%  42%  71%,155  151  163,26%  34%  18%,6  4  2,6  6  0,0  -2  +2,4.0,13.0,Vince CGN,,0.84  0.87  0.76,198  166  278,10  5  5,/  14  9  5  /,11  10  1,-4  -4  0,88%  83%  100%,115  103  145,42%  26%  100%,2  0  2,0  0  0,+2  0  +2,BennY CGN,,0.99  0.49  1.65,200  120  309,16  5  11,/  15  9  6  /,7  2  5,+1  -4  +5,62%  58%  67%,124  76  189,50%  50%  50%,4  1  3,3  2  1,+1  -1  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,BennY CGN,,0.90  0.79  0.90,218  212  224,29  17  12,/  30  19  11  /,10  5  5,-1  -2  +1,66%  71%  57%,136  132  143,42%  38%  48%,6  3  3,5  3  2,+1  0  +1,8.0,13.0,BennY CGN,,0.82  1.10  0.15,235  304  70,13  12  1,/  15  10  5  /,3  3  0,-2  +2  -4,71%  83%  40%,151  189  60,33%  33%  33%,2  2  0,2  1  1,0  +1  -1,DaviH CGN,,0.82  0.91  0.70,134  194  55,9  8  1,/  12  8  4  /,3  0  3,-3  0  -3,67%  67%  67%,95  136  39,19%  25%  0%,0  0  0,3  1  2,-3  -1  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Vince CGN,,0.77  0.71  0.82,173  129  243,21  9  12,/  31  19  12  /,14  11  3,-10  -10  0,76%  71%  86%,106  80  150,31%  30%  31%,4  0  4,1  1  0,+3  -1  +4,,,elllement CGN,,0.80  0.59  1.31,186  155  261,11  6  5,/  14  10  4  /,2  1  1,-3  -4  +1,41%  33%  60%,123  112  151,40%  47%  30%,4  2  2,3  3  0,+1  -1  +2,Vince CGN,,0.69  0.55  0.89,147  91  223,11  4  7,/  17  10  7  /,3  1  2,-6  -6  0,67%  58%  78%,98  58  153,23%  36%  17%,2  0  2,1  1  0,+1  -1  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
