,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
0,XII NWG,,,280.0,58.0,/  36  /,5.0,22.0,,,,14.0,,,2.0,1.0,XII NWG,,,376.0,26.0,/  10  /,1.0,16.0,,,,9.0,,,XII NWG,,,248.0,17.0,/  16  /,3.0,1.0,,,,2.0,,,happywei NWG,,,269.0,18.0,/  10  /,2.0,8.0,,,,2.0,,
1,LockM NWG,,,209.0,44.0,/  37  /,15.0,7.0,,,,6.0,,,13.0,5.0,LockM NWG,,,297.0,19.0,/  10  /,5.0,9.0,,,,3.0,,,cxyy NWG,,,198.0,13.0,/  17  /,2.0,-4.0,,,,2.0,,,XII NWG,,,215.0,15.0,/  10  /,1.0,5.0,,,,3.0,,
2,happywei NWG,,,190.0,40.0,/  36  /,5.0,4.0,,,,3.0,,,8.0,13.0,cxyy NWG,,,199.0,13.0,/  7  /,7.0,6.0,,,,0.0,,,happywei NWG,,,171.0,13.0,/  17  /,1.0,-4.0,,,,0.0,,,XiaoFei NWG,,,193.0,12.0,/  10  /,14.0,2.0,,,,4.0,,
3,cxyy NWG,,,189.0,37.0,/  32  /,18.0,5.0,,,,3.0,,,13.0,6.0,XiaoFei NWG,,,145.0,10.0,/  7  /,8.0,3.0,,,,0.0,,,XiaoFei NWG,,,154.0,10.0,/  19  /,8.0,-9.0,,,,2.0,,,LockM NWG,,,177.0,14.0,/  9  /,7.0,5.0,,,,2.0,,
4,XiaoFei NWG,,,164.0,32.0,/  36  /,30.0,-4.0,,,,6.0,,,,,happywei NWG,,,131.0,9.0,/  9  /,2.0,0.0,,,,1.0,,,LockM NWG,,,153.0,11.0,/  18  /,3.0,-7.0,,,,1.0,,,cxyy NWG,,,171.0,11.0,/  8  /,9.0,3.0,,,,1.0,,
5,Flex1n TE,,,226.0,44.0,/  44  /,21.0,0.0,,,,7.0,,,,,Flex1n TE,,,258.0,15.0,/  15  /,4.0,0.0,,,,1.0,,,Flex1n TE,,,286.0,21.0,/  14  /,11.0,7.0,,,,6.0,,,YOU TE,,,257.0,16.0,/  14  /,4.0,2.0,,,,3.0,,
6,YOU TE,,,218.0,44.0,/  41  /,13.0,3.0,,,,4.0,,,,,YOU TE,,,156.0,9.0,/  15  /,7.0,-6.0,,,,0.0,,,Kai TE,,,284.0,24.0,/  14  /,1.0,10.0,,,,4.0,,,FengF TE,,,167.0,11.0,/  14  /,1.0,-3.0,,,,2.0,,
7,Kai TE,,,167.0,37.0,/  41  /,4.0,-4.0,,,,8.0,,,,,FengF TE,,,153.0,9.0,/  17  /,1.0,-8.0,,,,1.0,,,YOU TE,,,242.0,19.0,/  12  /,2.0,7.0,,,,1.0,,,Flex1n TE,,,134.0,8.0,/  15  /,6.0,-7.0,,,,0.0,,
8,FengF TE,,,152.0,29.0,/  41  /,9.0,-12.0,,,,4.0,,,,,HeiB TE,,,97.0,5.0,/  15  /,4.0,-10.0,,,,0.0,,,HeiB TE,,,193.0,14.0,/  14  /,15.0,0.0,,,,2.0,,,Kai TE,,,123.0,8.0,/  12  /,2.0,-4.0,,,,1.0,,
9,HeiB TE,,,121.0,23.0,/  44  /,25.0,-21.0,,,,3.0,,,,,Kai TE,,,93.0,5.0,/  15  /,1.0,-10.0,,,,3.0,,,FengF TE,,,137.0,9.0,/  10  /,7.0,-1.0,,,,1.0,,,HeiB TE,,,73.0,4.0,/  15  /,6.0,-11.0,,,,1.0,,
