,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
15,JinNy FSS,,0.93  0.95  0.90,150  159  133,20  14  6,/  21  15  6  /,12  10  2,-1  -1  0,89%  83%  100%,110  121  85,25%  26%  22%,2  2  0,3  3  0,-1  -1  0,,,JinNy FSS,,1.08  1.07  1.09,146  148  143,8  6  2,/  6  5  1  /,5  5  0,+2  +1  +1,93%  92%  100%,123  132  85,30%  35%  17%,1  1  0,0  0  0,+1  +1  0,JinNy FSS,,0.78  0.83  0.70,154  171  130,12  8  4,/  15  10  5  /,7  5  2,-3  -2  -1,85%  75%  100%,100  109  85,21%  18%  25%,1  1  0,3  3  0,-2  -2  0,,,,,,,,,,,,,,
16,Rose GEX,,0.77  0.37  0.93,139  79  165,16  3  13,/  29  10  19  /,18  5  13,-13  -7  -6,63%  55%  67%,86  38  108,30%  10%  36%,2  0  2,2  1  1,0  -1  +1,,,muffinloop GEX,,0.70  0.24  0.81,137  52  159,9  1  8,/  15  3  12  /,3  0  3,-6  -2  -4,53%  33%  58%,82  12  100,18%  0%  19%,0  0  0,1  0  1,-1  0  -1,KiRi GEX,,1.01  1.18  0.90,196  223  178,14  7  7,/  13  7  6  /,4  2  2,+1  0  +1,70%  63%  75%,131  139  126,20%  29%  16%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,
17,muffinloop GEX,,0.72  0.57  0.72,149  158  148,18  5  13,/  34  11  23  /,7  2  5,-16  -6  -10,60%  64%  58%,98  107  94,14%  14%  14%,4  1  3,6  3  3,-2  -2  0,,,Rose GEX,,0.62  0.15  0.74,147  41  174,6  0  6,/  14  3  11  /,4  1  3,-8  -3  -5,47%  33%  50%,106  41  122,38%  50%  37%,1  0  1,1  0  1,0  0  0,Meow16K GEX,,0.94  1.05  0.86,195  189  200,13  5  8,/  17  6  11  /,7  3  4,-4  -1  -3,60%  63%  58%,135  131  137,32%  64%  19%,1  0  1,3  1  2,-2  -1  -1,,,,,,,,,,,,,,
18,KiRi GEX,,0.71  0.71  0.67,158  187  153,19  8  11,/  27  10  17  /,7  2  5,-8  -2  -6,63%  55%  67%,113  119  110,22%  31%  19%,2  0  2,4  0  4,-2  0  -2,,,KiRi GEX,,0.40  0.24  0.44,120  92  128,5  1  4,/  14  3  11  /,3  0  3,-9  -2  -7,53%  33%  58%,89  67  95,29%  50%  25%,1  0  1,3  0  3,-2  0  -2,Rose GEX,,0.91  0.59  1.13,130  93  155,10  3  7,/  15  7  8  /,14  4  10,-5  -4  -1,75%  63%  83%,72  37  95,24%  0%  35%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,
19,Meow16K GEX,,0.65  0.53  0.69,143  141  155,17  5  12,/  31  9  22  /,7  3  4,-14  -4  -10,49%  45%  50%,109  99  114,27%  58%  19%,2  0  2,8  4  4,-6  -4  -2,,,Meow16K GEX,,0.36  0.01  0.52,90  13  110,4  0  4,/  14  3  11  /,0  0  0,-10  -3  -7,33%  0%  42%,75  13  91,17%  0%  18%,1  0  1,5  3  2,-4  -3  -1,Amy GEX,,0.87  0.57  1.08,226  167  266,16  5  11,/  17  8  9  /,2  1  1,-1  -3  +2,80%  75%  83%,138  92  169,22%  27%  20%,1  0  1,2  2  0,-1  -2  +1,,,,,,,,,,,,,,
20,Amy GEX,,0.55  0.39  0.66,147  130  171,18  5  13,/  32  11  21  /,4  1  3,-14  -6  -8,51%  55%  50%,99  76  109,19%  21%  18%,2  0  2,3  2  1,-1  -2  +1,,,Amy GEX,,0.23  0.21  0.24,67  33  76,2  0  2,/  15  3  12  /,2  0  2,-13  -3  -10,13%  0%  17%,46  33  50,11%  0%  13%,1  0  1,1  0  1,0  0  0,muffinloop GEX,,0.74  0.90  0.63,160  197  136,9  4  5,/  19  8  11  /,4  2  2,-10  -4  -6,65%  75%  58%,110  143  87,12%  14%  8%,4  1  3,5  3  2,-1  -2  +1,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,blackhawk MDL,,1.38  1.43  1.30,234  279  151,33  25  8,/  20  14  6  /,11  7  4,+13  +11  +2,76%  71%  86%,144  168  103,45%  46%  40%,3  2  1,3  2  1,0  0  0,2.0,0.0,Whimp MDL,,1.45  1.36  1.56,252  189  337,19  9  10,/  11  6  5  /,8  6  2,+8  +3  +5,86%  92%  78%,189  143  250,35%  30%  39%,1  0  1,0  0  0,+1  0  +1,blackhawk MDL,,1.64  1.68  1.55,258  288  187,17  13  4,/  7  5  2  /,9  6  3,+10  +8  +2,82%  75%  100%,165  185  117,44%  50%  30%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,
23,Whimp MDL,,1.33  1.23  1.51,233  184  323,32  16  16,/  21  13  8  /,10  8  2,+11  +3  +8,82%  83%  79%,170  138  226,30%  25%  35%,5  3  2,2  2  0,+3  +1  +2,13.0,8.0,1TaPGoD MDL,,1.39  1.07  1.83,313  250  398,24  10  14,/  14  10  4  /,0  0  0,+10  0  +10,81%  75%  89%,192  167  226,15%  16%  14%,5  3  2,2  1  1,+3  +2  +1,Paradox MDL,,1.40  1.14  2.01,256  204  381,17  10  7,/  9  7  2  /,9  5  4,+8  +3  +5,88%  92%  80%,167  137  238,33%  21%  58%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,
24,Paradox MDL,,1.23  1.10  1.54,217  208  221,32  20  12,/  20  15  5  /,9  5  4,+12  +5  +7,79%  83%  71%,138  135  142,36%  33%  41%,3  2  1,3  2  1,0  0  0,13.0,4.0,blackhawk MDL,,1.13  1.19  1.05,210  271  130,16  12  4,/  13  9  4  /,2  1  1,+3  +3  0,71%  67%  78%,127  151  95,45%  43%  50%,3  2  1,3  2  1,0  0  0,Whimp MDL,,1.20  1.10  1.45,214  180  298,13  7  6,/  10  7  3  /,2  2  0,+3  0  +3,76%  75%  80%,147  133  181,25%  22%  30%,4  3  1,2  2  0,+2  +1  +1,,,,,,,,,,,,,,
25,1TaPGoD MDL,,1.18  1.19  0.98,258  251  285,35  21  14,/  25  15  10  /,3  2  1,+10  +6  +4,82%  83%  79%,171  173  168,20%  23%  14%,7  5  2,6  3  3,+1  +2  -1,,,Paradox MDL,,1.07  1.07  1.06,177  212  132,15  10  5,/  11  8  3  /,0  0  0,+4  +2  +2,71%  75%  67%,114  133  88,39%  50%  27%,3  2  1,2  1  1,+1  +1  0,ezzy MDL,,1.11  1.12  1.08,243  247  235,16  12  4,/  10  7  3  /,1  0  1,+6  +5  +1,82%  75%  100%,158  162  149,35%  31%  50%,4  2  2,0  0  0,+4  +2  +2,,,,,,,,,,,,,,
26,ezzy MDL,,0.99  0.92  1.09,196  207  166,27  19  8,/  22  16  6  /,8  3  5,+5  +3  +2,82%  79%  86%,123  140  94,35%  34%  37%,5  2  3,1  1  0,+4  +1  +3,,,ezzy MDL,,0.88  0.72  1.09,149  166  128,11  7  4,/  12  9  3  /,7  3  4,-1  -2  +1,81%  83%  78%,95  118  63,34%  38%  27%,1  0  1,1  1  0,0  -1  +1,1TaPGoD MDL,,0.96  1.31  0.13,202  253  82,11  11  0,/  11  5  6  /,3  2  1,0  +6  -6,82%  92%  60%,144  178  64,29%  35%  13%,2  2  0,4  2  2,-2  0  -2,,,,,,,,,,,,,,
27,LeVi ASTR,,0.88  0.69  1.01,187  133  216,25  6  19,/  29  11  18  /,8  4  4,-4  -5  +1,66%  50%  75%,134  99  154,28%  42%  24%,4  2  2,6  2  4,-2  0  -2,,,DOXZ3R ASTR,,0.89  1.35  0.55,199  275  142,14  9  5,/  17  6  11  /,3  1  2,-3  +3  -6,52%  56%  50%,129  166  101,9%  12%  6%,1  0  1,0  0  0,+1  0  +1,LeVi ASTR,,0.88  0.78  0.92,205  218  200,12  4  8,/  13  4  9  /,2  1  1,-1  0  -1,71%  80%  67%,137  129  140,31%  80%  22%,4  2  2,4  1  3,0  +1  -1,,,,,,,,,,,,,,
28,Kohliii ASTR,,0.81  0.95  0.76,169  173  163,22  8  14,/  32  12  20  /,13  4  9,-10  -4  -6,55%  50%  58%,109  118  104,28%  33%  25%,4  2  2,2  0  2,+2  +2  0,,,LeVi ASTR,,0.88  0.59  1.09,168  86  231,13  2  11,/  16  7  9  /,6  3  3,-3  -5  +2,62%  33%  83%,131  82  168,26%  29%  25%,0  0  0,2  1  1,-2  -1  -1,Kohliii ASTR,,0.87  1.24  0.71,187  288  146,11  6  5,/  15  4  11  /,6  1  5,-4  +2  -6,53%  60%  50%,138  189  117,31%  56%  23%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,
29,Kishi ASTR,,0.75  0.41  0.99,194  71  266,25  3  22,/  34  13  21  /,7  4  3,-9  -10  +1,63%  57%  67%,123  56  162,26%  21%  27%,5  1  4,8  4  4,-3  -3  0,,,Kohliii ASTR,,0.74  0.65  0.81,150  110  180,11  2  9,/  17  8  9  /,7  3  4,-6  -6  0,57%  44%  67%,85  79  90,23%  17%  28%,3  2  1,2  0  2,+1  +2  -1,Kishi ASTR,,0.79  0.66  0.85,193  135  217,11  2  9,/  16  5  11  /,6  3  3,-5  -3  -2,71%  100%  58%,122  93  135,21%  25%  20%,1  0  1,4  2  2,-3  -2  -1,,,,,,,,,,,,,,
30,DOXZ3R ASTR,,0.69  0.87  0.53,169  215  147,20  10  10,/  33  11  22  /,7  3  4,-13  -1  -12,47%  50%  46%,120  144  107,12%  13%  11%,1  0  1,2  0  2,-1  0  -1,,,Kishi ASTR,,0.72  0.17  1.13,195  36  315,14  1  13,/  18  8  10  /,1  1  0,-4  -7  +3,57%  33%  75%,124  36  190,29%  17%  30%,4  1  3,4  2  2,0  -1  +1,Rio ASTR,,0.74  0.79  0.72,118  105  125,6  2  4,/  14  4  10  /,10  3  7,-8  -2  -6,53%  60%  50%,77  54  86,13%  0%  16%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,
31,Rio ASTR,,0.66  0.66  0.66,120  133  114,15  7  8,/  31  12  19  /,12  3  9,-16  -5  -11,50%  50%  50%,86  90  83,24%  27%  22%,1  0  1,5  3  2,-4  -3  -1,,,Rio ASTR,,0.58  0.53  0.61,122  148  103,9  5  4,/  17  8  9  /,2  0  2,-8  -3  -5,48%  44%  50%,94  111  81,39%  40%  38%,0  0  0,5  3  2,-5  -3  -2,DOXZ3R ASTR,,0.48  0.40  0.52,138  106  152,6  1  5,/  16  5  11  /,4  2  2,-10  -4  -6,41%  40%  42%,109  104  112,16%  17%  16%,0  0  0,2  0  2,-2  0  -2,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Ayumiii RRQ.K,,1.23  1.21  1.25,300  317  284,46  24  22,/  32  18  14  /,6  3  3,+14  +6  +8,76%  74%  78%,185  198  172,19%  29%  12%,13  7  6,9  5  4,+4  +2  +2,2.0,0.0,Alluka RRQ.K,,1.39  1.31  1.46,271  229  309,23  10  13,/  14  6  8  /,9  6  3,+9  +4  +5,78%  82%  75%,191  164  216,34%  38%  31%,3  0  3,2  2  0,+1  -2  +3,Ayumiii RRQ.K,,1.49  1.38  1.61,350  359  342,27  14  13,/  16  10  6  /,5  2  3,+11  +4  +7,78%  67%  91%,232  237  227,18%  27%  13%,9  5  4,3  3  0,+6  +2  +4,,,,,,,,,,,,,,
34,Alluka RRQ.K,,1.16  1.03  1.30,215  188  242,35  17  18,/  29  15  14  /,20  10  10,+6  +2  +4,78%  83%  74%,147  130  164,28%  28%  27%,5  0  5,6  3  3,-1  -3  +2,13.0,10.0,nabbsky RRQ.K,,1.18  1.25  1.11,175  230  125,13  8  5,/  10  6  4  /,9  5  4,+3  +2  +1,91%  91%  92%,137  178  99,19%  18%  21%,0  0  0,1  0  1,-1  0  -1,Eisberg RRQ.K,,1.28  0.91  1.68,242  199  290,20  8  12,/  16  10  6  /,11  4  7,+4  -2  +6,87%  83%  91%,164  126  205,17%  20%  15%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,
35,Eisberg RRQ.K,,1.14  0.97  1.32,222  207  238,36  16  20,/  33  17  16  /,20  7  13,+3  -1  +4,87%  83%  91%,152  137  167,16%  19%  14%,1  0  1,0  0  0,+1  0  +1,13.0,10.0,Eisberg RRQ.K,,0.99  1.04  0.95,202  217  190,16  8  8,/  17  7  10  /,9  3  6,-1  +1  -2,87%  82%  92%,140  148  132,16%  17%  14%,1  0  1,0  0  0,+1  0  +1,bes RRQ.K,,1.13  0.92  1.35,220  219  222,18  10  8,/  16  9  7  /,10  4  6,+2  +1  +1,78%  75%  82%,144  130  160,27%  21%  36%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,
36,bes RRQ.K,,1.02  1.00  1.05,202  208  196,32  18  14,/  32  16  16  /,18  9  9,0  +2  -2,76%  78%  74%,131  125  136,24%  25%  22%,3  2  1,3  3  0,0  -1  +1,,,Ayumiii RRQ.K,,0.97  1.04  0.90,250  272  230,19  10  9,/  16  8  8  /,1  1  0,+3  +2  +1,74%  82%  67%,138  156  122,19%  32%  11%,4  2  2,6  2  4,-2  0  -2,Alluka RRQ.K,,0.93  0.75  1.14,158  150  168,12  7  5,/  15  9  6  /,11  4  7,-3  -2  -1,78%  83%  73%,103  98  108,19%  17%  21%,2  0  2,4  1  3,-2  -1  -1,,,,,,,,,,,,,,
37,nabbsky RRQ.K,,0.89  0.72  1.08,152  144  161,24  10  14,/  28  17  11  /,11  7  4,-4  -7  +3,74%  65%  83%,111  108  114,18%  18%  18%,3  1  2,3  2  1,0  -1  +1,,,bes RRQ.K,,0.91  1.08  0.76,183  196  173,14  8  6,/  16  7  9  /,8  5  3,-2  +1  -3,74%  82%  67%,117  120  114,20%  32%  13%,3  2  1,3  3  0,0  -1  +1,nabbsky RRQ.K,,0.60  0.18  1.06,129  65  200,11  2  9,/  18  11  7  /,2  2  0,-7  -9  +2,57%  42%  73%,85  45  130,16%  15%  16%,3  1  2,2  2  0,+1  -1  +2,,,,,,,,,,,,,,
38,yaamorii NWJ,,1.04  1.26  0.80,217  274  161,37  23  14,/  36  17  19  /,10  4  6,+1  +6  -5,70%  78%  61%,138  174  102,22%  27%  14%,8  5  3,6  3  3,+2  +2  0,,,skyelyse NWJ,,1.07  0.85  1.30,239  154  333,20  7  13,/  17  8  9  /,5  1  4,+3  -1  +4,74%  67%  82%,150  96  209,21%  24%  20%,2  1  1,2  1  1,0  0  0,lynn NWJ,,1.12  0.60  1.60,220  140  295,19  6  13,/  16  9  7  /,4  0  4,+3  -3  +6,65%  45%  83%,148  86  205,17%  9%  23%,1  0  1,3  1  2,-2  -1  -1,,,,,,,,,,,,,,
39,lynn NWJ,,1.00  0.70  1.28,201  172  231,33  15  18,/  33  18  15  /,7  0  7,0  -3  +3,63%  57%  70%,139  107  172,21%  16%  25%,4  1  3,6  3  3,-2  -2  0,,,yaamorii NWJ,,0.97  1.34  0.56,184  273  88,17  13  4,/  16  7  9  /,2  1  1,+1  +6  -5,61%  67%  55%,112  162  57,32%  29%  43%,4  2  2,5  3  2,-1  -1  0,yaamorii NWJ,,1.11  1.17  1.04,250  276  228,20  10  10,/  20  10  10  /,8  3  5,0  0  0,78%  91%  67%,164  186  143,16%  24%  9%,4  3  1,1  0  1,+3  +3  0,,,,,,,,,,,,,,
40,crescents NWJ,,0.93  0.95  0.90,172  201  143,29  17  12,/  34  18  16  /,15  3  12,-5  -1  -4,72%  74%  70%,113  132  93,17%  20%  14%,3  1  2,3  2  1,0  -1  +1,,,crescents NWJ,,0.89  0.96  0.82,156  165  147,13  7  6,/  18  9  9  /,4  1  3,-5  -2  -3,57%  67%  45%,102  118  84,17%  26%  9%,3  1  2,1  1  0,+2  0  +2,crescents NWJ,,0.96  0.93  0.98,187  240  140,16  10  6,/  16  9  7  /,11  2  9,0  +1  -1,87%  82%  92%,123  147  101,17%  16%  18%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,
41,skyelyse NWJ,,0.89  0.53  1.25,219  127  312,36  10  26,/  36  18  18  /,9  2  7,0  -8  +8,76%  70%  83%,143  84  202,21%  19%  21%,6  1  5,8  5  3,-2  -4  +2,,,oreopheliaa NWJ,,0.89  0.90  0.88,132  104  163,9  3  6,/  17  8  9  /,14  8  6,-8  -5  -3,65%  58%  73%,95  84  106,33%  17%  45%,0  0  0,0  0  0,0  0  0,oreopheliaa NWJ,,0.76  0.38  1.11,137  120  152,10  3  7,/  17  11  6  /,11  5  6,-7  -8  +1,74%  64%  83%,109  88  129,22%  17%  28%,0  0  0,2  2  0,-2  -2  0,,,,,,,,,,,,,,
42,oreopheliaa NWJ,,0.83  0.64  1.00,135  112  157,19  6  13,/  34  19  15  /,25  13  12,-15  -13  -2,70%  61%  78%,102  86  118,27%  17%  36%,0  0  0,2  2  0,-2  -2  0,,,lynn NWJ,,0.87  0.81  0.95,182  201  162,14  9  5,/  17  9  8  /,3  0  3,-3  0  -3,61%  67%  55%,130  125  136,29%  27%  32%,3  1  2,3  2  1,0  -1  +1,skyelyse NWJ,,0.72  0.21  1.19,199  98  293,16  3  13,/  19  10  9  /,4  1  3,-3  -7  +4,78%  73%  83%,137  72  196,20%  14%  22%,4  0  4,6  4  2,-2  -4  +2,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Spring NIP,,,291,39,/  28  /,17,11,,,,,,,0.0,2.0,Spring NIP,,,258,18,/  15  /,10,3,,,,,,,Spring NIP,,,324,21,/  13  /,7,8,,,,,,,,,,,,,,,,,,,,
45,Eren NIP,,,206,29,/  35  /,6,-6,,,,,,,8.0,13.0,JayH NIP,,,203,14,/  16  /,9,-2,,,,,,,Eren NIP,,,218,14,/  17  /,4,-3,,,,,,,,,,,,,,,,,,,,
46,YRSelect NIP,,,181,26,/  33  /,11,-7,,,,,,,7.0,13.0,Eren NIP,,,194,15,/  18  /,2,-3,,,,,,,YRSelect NIP,,,189,14,/  17  /,2,-3,,,,,,,,,,,,,,,,,,,,
47,JayH NIP,,,158,22,/  32  /,16,-10,,,,,,,,,YRSelect NIP,,,173,12,/  16  /,9,-4,,,,,,,SiuFatBB NIP,,,117,8,/  15  /,6,-7,,,,,,,,,,,,,,,,,,,,
48,SiuFatBB NIP,,,123,18,/  29  /,11,-11,,,,,,,,,SiuFatBB NIP,,,128,10,/  14  /,5,-4,,,,,,,JayH NIP,,,113,8,/  16  /,7,-8,,,,,,,,,,,,,,,,,,,,
49,Yosemite BLG,,,275,41,/  25  /,12,16,,,,,,,,,Yosemite BLG,,,318,23,/  15  /,3,8,,,,,,,whzy BLG,,,324,24,/  15  /,4,9,,,,,,,,,,,,,,,,,,,,
50,whzy BLG,,,238,35,/  33  /,8,2,,,,,,,,,rin BLG,,,220,16,/  13  /,12,3,,,,,,,Knight BLG,,,242,18,/  13  /,4,5,,,,,,,,,,,,,,,,,,,,
51,Knight BLG,,,218,32,/  26  /,10,6,,,,,,,,,Biank BLG,,,211,15,/  10  /,5,5,,,,,,,Yosemite BLG,,,232,18,/  10  /,9,8,,,,,,,,,,,,,,,,,,,,
52,Biank BLG,,,195,25,/  23  /,24,2,,,,,,,,,Knight BLG,,,194,14,/  13  /,6,1,,,,,,,Biank BLG,,,178,10,/  13  /,19,-3,,,,,,,,,,,,,,,,,,,,
53,rin BLG,,,180,24,/  28  /,23,-4,,,,,,,,,whzy BLG,,,151,11,/  18  /,4,-7,,,,,,,rin BLG,,,139,8,/  15  /,11,-7,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,azys OGS,,1.09  0.98  1.15,248  257  240,37  18  19,/  32  18  14  /,7  4  3,+5  0  +5,64%  59%  70%,166  172  160,35%  37%  33%,15  7  8,8  5  3,+7  +2  +5,0.0,2.0,azys OGS,,1.06  0.68  1.38,263  240  284,20  8  12,/  18  10  8  /,3  0  3,+2  -2  +4,59%  40%  75%,168  131  198,30%  30%  30%,7  2  5,5  3  2,+2  -1  +3,rawfiul OGS,,1.25  1.38  1.12,244  291  193,21  14  7,/  11  7  4  /,4  3  1,+10  +7  +3,83%  83%  82%,139  153  125,30%  30%  32%,3  1  2,0  0  0,+3  +1  +2,,,,,,,,,,,,,,
