,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1,Map 5Unnamed: 0,Map 5Unnamed: 1,Map 5R,Map 5ACS,Map 5K,Map 5D,Map 5A,Map 5+/–,Map 5KAST,Map 5ADR,Map 5HS%,Map 5FK,Map 5FD,Map 5+/–.1
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,CHICHOO EDG,,,240,73,/  52  /,11,21,,,,,,,3.0,1.0,CHICHOO EDG,,,242,18,/  12  /,1,6,,,,,,,ZmjjKK EDG,,,248,18,/  10  /,1,8,,,,,,,CHICHOO EDG,,,290,21,/  12  /,3,9,,,,,,,Smoggy EDG,,,332.0,29.0,/  16  /,3.0,13.0,,,,,,,,,,,,,,,,,,,,
12,Smoggy EDG,,,230,71,/  52  /,18,19,,,,,,,7.0,13.0,Smoggy EDG,,,176,11,/  15  /,6,-4,,,,,,,CHICHOO EDG,,,201,14,/  9  /,2,5,,,,,,,nobody EDG,,,236,16,/  14  /,6,2,,,,,,,ZmjjKK EDG,,,259.0,24.0,/  14  /,1.0,10.0,,,,,,,,,,,,,,,,,,,,
13,ZmjjKK EDG,,,217,66,/  61  /,9,5,,,,,,,13.0,5.0,ZmjjKK EDG,,,156,9,/  19  /,6,-10,,,,,,,nobody EDG,,,200,12,/  8  /,7,4,,,,,,,Smoggy EDG,,,219,18,/  11  /,3,7,,,,,,,CHICHOO EDG,,,227.0,20.0,/  19  /,5.0,1.0,,,,,,,,,,,,,,,,,,,,
14,nobody EDG,,,156,39,/  56  /,21,-17,,,,,,,13.0,7.0,nobody EDG,,,114,7,/  18  /,2,-11,,,,,,,Smoggy EDG,,,192,13,/  10  /,6,3,,,,,,,ZmjjKK EDG,,,205,15,/  18  /,1,-3,,,,,,,Haodong EDG,,,145.0,10.0,/  14  /,12.0,-4.0,,,,,,,,,,,,,,,,,,,,
15,Haodong EDG,,,119,30,/  56  /,36,-26,,,,,,,13.0,11.0,Haodong EDG,,,102,6,/  17  /,8,-11,,,,,,,Haodong EDG,,,118,7,/  10  /,13,-3,,,,,,,Haodong EDG,,,109,7,/  15  /,3,-8,,,,,,,nobody EDG,,,72.0,4.0,/  16  /,6.0,-12.0,,,,,,,,,,,,,,,,,,,,
16,Autumn FPX,,,270,80,/  53  /,13,27,,,,,,,,,Autumn FPX,,,399,30,/  8  /,2,22,,,,,,,Autumn FPX,,,184,12,/  13  /,1,-1,,,,,,,Autumn FPX,,,252,17,/  15  /,4,2,,,,,,,Autumn FPX,,,244.0,21.0,/  17  /,6.0,4.0,,,,,,,,,,,,,,,,,,,,
17,BerLIN FPX,,,192,56,/  55  /,26,1,,,,,,,,,AAAAY FPX,,,209,16,/  13  /,10,3,,,,,,,BerLIN FPX,,,172,10,/  14  /,0,-4,,,,,,,AAAAY FPX,,,219,14,/  16  /,10,-2,,,,,,,BerLIN FPX,,,241.0,21.0,/  16  /,8.0,5.0,,,,,,,,,,,,,,,,,,,,
18,AAAAY FPX,,,179,51,/  58  /,26,-7,,,,,,,,,BerLIN FPX,,,190,15,/  9  /,4,6,,,,,,,AAAAY FPX,,,163,10,/  11  /,3,-1,,,,,,,Lysoar FPX,,,216,18,/  14  /,1,4,,,,,,,Lysoar FPX,,,180.0,13.0,/  19  /,8.0,-6.0,,,,,,,,,,,,,,,,,,,,
19,Lysoar FPX,,,164,46,/  56  /,19,-10,,,,,,,,,Lysoar FPX,,,146,9,/  10  /,8,-1,,,,,,,nizhaoTZH FPX,,,142,9,/  13  /,3,-4,,,,,,,nizhaoTZH FPX,,,171,11,/  16  /,3,-5,,,,,,,nizhaoTZH FPX,,,133.0,13.0,/  17  /,1.0,-4.0,,,,,,,,,,,,,,,,,,,,
20,nizhaoTZH FPX,,,147,44,/  57  /,12,-13,,,,,,,,,nizhaoTZH FPX,,,141,11,/  11  /,5,0,,,,,,,Lysoar FPX,,,112,6,/  13  /,2,-7,,,,,,,BerLIN FPX,,,163,10,/  16  /,14,-6,,,,,,,AAAAY FPX,,,123.0,11.0,/  18  /,3.0,-7.0,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,m OAS,,1.06  0.59  1.40,205  119  273,53  14  39,/  50  26  24  /,21  11  10,+3  -12  +15,68%  53%  79%,124  70  168,17%  23%  15%,5  1  4,13  8  5,-8  -7  -1,1.0,2.0,m OAS,,0.91  0.25  1.18,215  131  250,14  2  12,/  14  5  9  /,1  0  1,0  -3  +3,59%  20%  75%,127  91  142,13%  11%  13%,1  0  1,2  2  0,-1  -2  +1,kellyS OAS,,1.33  1.23  1.43,345  344  347,33  16  17,/  23  13  10  /,4  2  2,+10  +3  +7,71%  71%  71%,220  216  224,25%  21%  30%,6  3  3,6  4  2,0  -1  +1,xavi8k OAS,,1.33  1.17  1.49,258  298  218,22  12  10,/  14  9  5  /,5  2  3,+8  +3  +5,69%  62%  77%,183  208  158,22%  29%  17%,1  0  1,3  2  1,-2  -2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,xavi8k OAS,,1.03  0.96  1.06,230  259  212,57  28  29,/  48  24  24  /,12  5  7,+9  +4  +5,72%  69%  74%,164  176  154,23%  25%  22%,4  2  2,10  4  6,-6  -2  -4,4.0,13.0,kellyS OAS,,0.82  0.20  1.08,207  43  276,11  0  11,/  14  5  9  /,7  2  5,-3  -5  +2,71%  40%  83%,147  38  192,30%  0%  35%,2  0  2,3  2  1,-1  -2  +1,m OAS,,1.18  0.87  1.49,189  121  258,19  7  12,/  19  10  9  /,16  9  7,0  -3  +3,82%  71%  93%,115  57  174,23%  33%  20%,0  0  0,3  1  2,-3  -1  -2,m OAS,,1.09  0.65  1.53,211  113  310,20  5  15,/  17  11  6  /,4  2  2,+3  -6  +9,58%  46%  69%,132  76  187,13%  19%  11%,4  1  3,8  5  3,-4  -4  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,kellyS OAS,,1.02  0.74  1.18,245  226  276,59  23  36,/  58  30  28  /,25  8  17,+1  -7  +8,75%  66%  82%,169  152  182,28%  23%  31%,14  6  8,9  6  3,+5  0  +5,15.0,13.0,xavi8k OAS,,0.67  0.48  0.75,204  183  214,11  3  8,/  14  5  9  /,2  0  2,-3  -2  -1,59%  40%  67%,141  130  146,25%  17%  29%,1  0  1,3  1  2,-2  -1  -1,xavi8k OAS,,1.08  1.22  0.95,227  250  204,24  13  11,/  20  10  10  /,5  3  2,+4  +3  +1,82%  86%  79%,160  163  157,24%  23%  24%,2  2  0,4  1  3,-2  +1  -3,Draxi OAS,,1.07  0.77  1.38,179  172  187,17  8  9,/  18  12  6  /,16  7  9,-1  -4  +3,85%  77%  92%,113  125  101,22%  32%  15%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Draxi OAS,,0.79  0.63  0.94,144  161  138,39  19  20,/  54  29  25  /,38  14  24,-15  -10  -5,73%  72%  74%,89  100  80,25%  30%  21%,3  1  2,5  2  3,-2  -1  -1,12.0,14.0,Wild0reoo OAS,,0.51  0.10  0.68,108  36  139,5  0  5,/  14  5  9  /,5  1  4,-9  -5  -4,59%  40%  67%,77  31  96,33%  20%  38%,0  0  0,3  0  3,-3  0  -3,Draxi OAS,,0.93  0.83  1.02,142  155  130,14  8  6,/  21  12  9  /,19  7  12,-7  -4  -3,82%  79%  86%,82  87  76,25%  29%  20%,2  1  1,2  1  1,0  0  0,Wild0reoo OAS,,0.92  0.55  1.29,194  149  239,19  8  11,/  18  11  7  /,5  3  2,+1  -3  +4,77%  69%  85%,146  115  177,27%  47%  18%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Wild0reoo OAS,,0.78  0.48  1.00,163  132  204,41  14  27,/  54  27  27  /,20  10  10,-13  -13  0,73%  66%  79%,127  111  141,29%  36%  25%,3  1  2,5  1  4,-2  0  -2,,,Draxi OAS,,0.38  0.28  0.42,110  153  93,8  3  5,/  15  5  10  /,3  0  3,-7  -2  -5,41%  40%  42%,65  72  62,35%  29%  40%,0  0  0,2  0  2,-2  0  -2,Wild0reoo OAS,,0.92  0.80  1.03,187  149  226,17  6  11,/  22  11  11  /,10  6  4,-5  -5  0,79%  71%  86%,141  136  145,30%  32%  28%,2  1  1,1  0  1,+1  +1  0,kellyS OAS,,0.92  0.79  1.04,184  170  200,15  7  8,/  21  12  9  /,14  4  10,-6  -5  -1,81%  69%  92%,127  127  128,30%  33%  27%,6  3  3,0  0  0,+6  +3  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,JitBoyS TLN,,1.35  1.12  1.71,237  198  269,60  27  33,/  43  27  16  /,16  8  8,+17  0  +17,70%  62%  81%,156  136  180,34%  28%  40%,3  0  3,4  2  2,-1  -2  +1,,,JitBoyS TLN,,1.76  1.48  2.45,293  232  440,19  11  8,/  7  6  1  /,3  1  2,+12  +5  +7,76%  67%  100%,198  159  292,40%  33%  47%,2  0  2,1  1  0,+1  -1  +2,Crws TLN,,1.26  1.07  1.46,228  224  233,23  12  11,/  20  12  8  /,17  4  13,+3  0  +3,89%  86%  93%,148  138  158,21%  25%  18%,2  1  1,2  1  1,0  0  0,JitBoyS TLN,,1.11  0.90  1.32,175  174  177,16  7  9,/  16  10  6  /,5  2  3,0  -3  +3,62%  54%  69%,125  128  122,18%  17%  19%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Crws TLN,,1.24  1.07  1.40,226  213  235,58  32  26,/  49  30  19  /,34  9  25,+9  +2  +7,77%  72%  84%,144  130  161,28%  31%  24%,6  1  5,6  3  3,0  -2  +2,,,lenne TLN,,1.59  1.37  2.12,257  231  320,18  11  7,/  9  8  1  /,5  3  2,+9  +3  +6,82%  75%  100%,156  151  170,23%  22%  25%,2  2  0,0  0  0,+2  +2  0,JitBoyS TLN,,1.17  0.99  1.35,242  191  294,25  9  16,/  20  11  9  /,8  5  3,+5  -2  +7,75%  64%  86%,159  123  195,55%  41%  68%,1  0  1,1  0  1,0  0  0,Crws TLN,,1.07  0.78  1.36,200  153  247,20  8  12,/  18  10  8  /,6  1  5,+2  -2  +4,65%  54%  77%,134  97  171,34%  35%  33%,3  0  3,3  1  2,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,lenne TLN,,1.13  1.09  1.29,220  221  207,55  31  24,/  51  30  21  /,28  16  12,+4  +1  +3,76%  72%  81%,139  144  132,25%  32%  19%,9  4  5,6  2  4,+3  +2  +1,,,Crws TLN,,1.37  1.37  1.39,249  267  206,15  12  3,/  11  8  3  /,11  4  7,+4  +4  0,76%  75%  80%,152  157  143,34%  37%  27%,1  0  1,1  1  0,0  -1  +1,Governor TLN,,0.88  0.79  0.96,237  224  251,23  10  13,/  23  12  11  /,9  5  4,0  -2  +2,71%  71%  71%,167  152  181,20%  26%  16%,6  5  1,4  3  1,+2  +2  0,lenne TLN,,0.98  0.98  0.98,194  206  183,16  9  7,/  19  11  8  /,12  4  8,-3  -2  -1,69%  54%  85%,136  138  133,24%  35%  18%,2  1  1,2  1  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Governor TLN,,0.89  0.63  1.21,194  167  240,51  20  31,/  52  33  19  /,14  10  4,-1  -13  +12,72%  64%  81%,128  109  150,16%  15%  18%,17  12  5,10  9  1,+7  +3  +4,,,Governor TLN,,0.96  0.85  1.24,163  170  145,10  7  3,/  10  9  1  /,4  4  0,0  -2  +2,88%  92%  80%,94  102  75,3%  4%  0%,6  5  1,1  1  0,+5  +4  +1,lenne TLN,,0.83  0.92  0.75,208  228  189,21  11  10,/  23  11  12  /,11  9  2,-2  0  -2,79%  86%  71%,131  144  118,27%  38%  18%,5  1  4,4  1  3,+1  0  +1,ban TLN,,0.87  0.59  1.16,215  144  286,17  5  12,/  21  11  10  /,15  7  8,-4  -6  +2,81%  62%  100%,135  87  182,21%  20%  22%,3  1  2,1  1  0,+2  0  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,ban TLN,,0.86  0.68  1.13,164  142  199,39  17  22,/  54  32  22  /,37  21  16,-15  -15  0,77%  72%  84%,109  94  128,25%  25%  25%,7  4  3,3  2  1,+4  +2  +2,,,ban TLN,,0.93  0.72  1.44,138  116  192,9  5  4,/  12  10  2  /,9  6  3,-3  -5  +2,88%  83%  100%,83  71  111,25%  20%  33%,2  1  1,1  1  0,+1  0  +1,ban TLN,,0.77  0.74  0.79,140  161  120,13  7  6,/  21  11  10  /,13  8  5,-8  -4  -4,68%  71%  64%,101  118  83,31%  32%  29%,2  2  0,1  0  1,+1  +2  -1,Governor TLN,,0.84  0.26  1.42,183  101  266,18  3  15,/  19  12  7  /,1  1  0,-1  -9  +8,62%  31%  92%,108  70  145,19%  13%  24%,5  2  3,5  5  0,0  -3  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Splashy Meat,,1.16  1.41  0.97,293  364  250,42  22  20,/  34  13  21  /,8  6  2,+8  +9  -1,78%  94%  67%,177  215  151,30%  31%  28%,8  4  4,6  1  5,+2  +3  -1,0.0,2.0,noze Meat,,0.88  0.54  1.02,219  151  248,13  3  10,/  14  4  10  /,2  0  2,-1  -1  0,53%  40%  58%,147  121  158,31%  27%  32%,1  0  1,4  2  2,-3  -2  -1,noze Meat,,1.44  1.99  0.88,302  444  161,28  21  7,/  15  6  9  /,0  0  0,+13  +15  -2,71%  83%  58%,192  276  109,46%  50%  39%,1  1  0,1  0  1,0  +1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,noze Meat,,1.16  1.27  0.95,261  358  205,41  24  17,/  29  10  19  /,2  0  2,+12  +14  -2,63%  71%  58%,174  231  133,40%  45%  35%,2  1  1,5  2  3,-3  -1  -2,4.0,13.0,Splashy Meat,,0.87  1.09  0.79,269  281  265,14  4  10,/  17  5  12  /,4  3  1,-3  -1  -2,82%  100%  75%,167  164  168,25%  17%  30%,4  2  2,4  1  3,0  +1  -1,Splashy Meat,,1.44  1.73  1.16,317  398  236,28  18  10,/  17  8  9  /,4  3  1,+11  +10  +1,75%  92%  58%,185  235  134,33%  39%  26%,4  2  2,2  0  2,+2  +2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,astrixe Meat,,0.79  0.69  0.87,152  116  169,22  7  15,/  30  12  18  /,7  2  5,-8  -5  -3,76%  71%  79%,84  62  100,33%  22%  38%,5  1  4,4  3  1,+1  -2  +3,11.0,13.0,astrixe Meat,,0.84  0.77  0.87,185  209  176,13  4  9,/  13  4  9  /,1  1  0,0  0  0,65%  60%  67%,106  101  108,41%  20%  53%,2  0  2,0  0  0,+2  0  +2,Julie Meat,,0.77  0.65  0.90,155  125  187,12  4  8,/  18  10  8  /,9  7  2,-6  -6  0,75%  67%  83%,108  101  116,50%  46%  55%,2  1  1,3  2  1,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Julie Meat,,0.73  0.83  0.72,157  152  161,22  8  14,/  32  14  18  /,13  8  5,-10  -6  -4,68%  71%  67%,104  108  101,39%  50%  31%,4  1  3,3  2  1,+1  -1  +2,,,Julie Meat,,0.68  1.00  0.55,159  218  136,10  4  6,/  14  4  10  /,4  1  3,-4  0  -4,59%  80%  50%,98  126  87,30%  56%  19%,2  0  2,0  0  0,+2  0  +2,astrixe Meat,,0.74  0.61  0.88,119  77  163,9  3  6,/  17  8  9  /,6  1  5,-8  -5  -3,83%  75%  92%,69  46  91,27%  25%  28%,3  1  2,4  3  1,-1  -2  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
