,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
14,Eileen IMAY,,,146.0,17.0,/  28  /,2.0,-11.0,,,,,,,,,XTian IMAY,,,111.0,4.0,/  13  /,0.0,-9.0,,,,,,,shameless IMAY,,,142.0,8.0,/  16  /,11.0,-8.0,,,,,,,,,,,,,,,,,,,,
15,XTian IMAY,,,125.0,13.0,/  29  /,0.0,-16.0,,,,,,,,,Eileen IMAY,,,106.0,5.0,/  12  /,0.0,-7.0,,,,,,,XTian IMAY,,,138.0,9.0,/  16  /,0.0,-7.0,,,,,,,,,,,,,,,,,,,,
16,SWERL RNG,,,461.0,53.0,/  19  /,5.0,34.0,,,,,,,,,SWERL RNG,,,556.0,27.0,/  7  /,2.0,20.0,,,,,,,SWERL RNG,,,366.0,26.0,/  12  /,3.0,14.0,,,,,,,,,,,,,,,,,,,,
17,Minimise RNG,,,233.0,28.0,/  23  /,20.0,5.0,,,,,,,,,Xiaonuo RNG,,,253.0,12.0,/  3  /,10.0,9.0,,,,,,,Minimise RNG,,,303.0,20.0,/  14  /,15.0,6.0,,,,,,,,,,,,,,,,,,,,
18,Xiaonuo RNG,,,218.0,24.0,/  13  /,18.0,11.0,,,,,,,,,Mike RNG,,,230.0,11.0,/  5  /,10.0,6.0,,,,,,,Xiaonuo RNG,,,182.0,12.0,/  10  /,8.0,2.0,,,,,,,,,,,,,,,,,,,,
19,Mike RNG,,,168.0,18.0,/  16  /,17.0,2.0,,,,,,,,,Minimise RNG,,,162.0,8.0,/  9  /,5.0,-1.0,,,,,,,yCw RNG,,,172.0,13.0,/  13  /,9.0,0.0,,,,,,,,,,,,,,,,,,,,
20,yCw RNG,,,138.0,18.0,/  18  /,16.0,0.0,,,,,,,,,yCw RNG,,,104.0,5.0,/  5  /,7.0,0.0,,,,,,,Mike RNG,,,105.0,7.0,/  11  /,7.0,-4.0,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Buld GN,,1.57  1.23  1.92,326  218  374,43  12  31,/  22  13  9  /,17  4  13,+21  -1  +22,80%  56%  96%,198  141  235,19%  29%  16%,7  3  4,3  2  1,+4  +1  +3,2.0,0.0,Buld GN,,1.94  2.06  1.89,423  427  422,25  8  17,/  7  2  5  /,9  2  7,+18  +6  +12,94%  100%  92%,259  290  246,11%  21%  9%,3  1  2,1  0  1,+2  +1  +1,PROFEK GN,,1.45  1.22  1.66,266  276  258,26  12  14,/  14  9  5  /,10  4  6,+12  +3  +9,83%  73%  92%,177  182  173,23%  22%  24%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,
23,PROFEK GN,,1.44  1.14  1.62,248  252  250,42  16  26,/  22  12  10  /,15  6  9,+20  +4  +16,85%  75%  92%,164  164  164,22%  20%  23%,2  1  1,2  1  1,0  0  0,13.0,4.0,PROFEK GN,,1.42  1.06  1.58,229  199  242,16  4  12,/  8  3  5  /,5  2  3,+8  +1  +7,88%  80%  92%,145  124  154,20%  17%  22%,1  1  0,1  1  0,0  0  0,Buld GN,,1.20  0.40  1.95,229  124  326,18  4  14,/  15  11  4  /,8  2  6,+3  -7  +10,70%  36%  100%,152  74  224,30%  43%  27%,4  2  2,2  2  0,+2  0  +2,,,,,,,,,,,,,,
24,Chadi GN,,1.22  1.06  1.28,234  223  242,35  14  21,/  23  11  12  /,6  5  1,+12  +3  +9,75%  88%  67%,146  142  148,25%  26%  24%,6  1  5,8  3  5,-2  -2  0,13.0,10.0,Chadi GN,,1.40  1.08  1.53,235  198  250,15  3  12,/  8  3  5  /,4  4  0,+7  0  +7,76%  80%  75%,148  135  154,26%  13%  32%,3  0  3,5  2  3,-2  -2  0,Chadi GN,,1.04  1.05  1.04,233  234  234,20  11  9,/  15  8  7  /,2  1  1,+5  +3  +2,74%  91%  58%,144  145  142,24%  35%  14%,3  1  2,3  1  2,0  0  0,,,,,,,,,,,,,,
25,tsack GN,,1.03  0.97  1.15,152  184  137,22  11  11,/  22  12  10  /,9  3  6,0  -1  +1,83%  69%  92%,101  111  94,25%  25%  25%,0  0  0,4  2  2,-4  -2  -2,,,tsack GN,,1.05  1.33  0.93,124  187  98,8  4  4,/  7  2  5  /,4  1  3,+1  +2  -1,94%  100%  92%,78  93  72,17%  18%  16%,0  0  0,1  0  1,-1  0  -1,tsack GN,,1.01  0.61  1.38,179  183  176,14  7  7,/  15  10  5  /,5  2  3,-1  -3  +2,74%  55%  92%,117  119  117,30%  29%  32%,0  0  0,3  2  1,-3  -2  -1,,,,,,,,,,,,,,
26,zeek GN,,1.00  0.92  1.15,165  144  180,22  8  14,/  28  14  14  /,27  13  14,-6  -6  0,78%  75%  79%,110  97  119,29%  30%  28%,5  1  4,3  2  1,+2  -1  +3,,,zeek GN,,1.01  1.31  0.89,163  234  134,10  5  5,/  10  3  7  /,9  3  6,0  +2  -2,82%  100%  75%,108  157  88,30%  27%  33%,1  0  1,1  0  1,0  0  0,zeek GN,,0.99  0.53  1.42,166  103  225,12  3  9,/  18  11  7  /,18  10  8,-6  -8  +2,74%  64%  83%,111  70  149,28%  33%  26%,4  1  3,2  2  0,+2  -1  +3,,,,,,,,,,,,,,
27,Elysium eco,,1.01  0.64  1.47,197  132  322,29  9  20,/  31  21  10  /,17  12  5,-2  -12  +10,80%  75%  88%,140  92  211,34%  28%  39%,2  1  1,0  0  0,+2  +1  +1,,,Dutchie eco,,0.78  0.75  0.86,190  184  205,10  7  3,/  16  11  5  /,7  5  2,-6  -4  -2,71%  67%  80%,125  107  168,37%  50%  21%,1  0  1,0  0  0,+1  0  +1,Elysium eco,,1.27  0.59  2.02,267  148  397,23  6  17,/  17  11  6  /,7  4  3,+6  -5  +11,87%  75%  100%,177  105  256,44%  42%  45%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,
28,Dutchie eco,,0.82  0.62  1.06,183  155  222,24  12  12,/  33  22  11  /,19  11  8,-9  -10  +1,68%  58%  81%,117  98  146,36%  39%  32%,2  0  2,1  1  0,+1  -1  +2,,,Elysium eco,,0.76  0.69  0.92,127  116  155,6  3  3,/  14  10  4  /,10  8  2,-8  -7  -1,71%  75%  60%,90  80  113,17%  15%  22%,1  1  0,0  0  0,+1  +1  0,Dext eco,,1.01  0.86  1.18,232  176  294,19  8  11,/  18  10  8  /,2  1  1,+1  -2  +3,65%  42%  91%,161  137  188,30%  31%  30%,3  0  3,1  1  0,+2  -1  +3,,,,,,,,,,,,,,
29,Dext eco,,0.79  0.73  0.83,171  141  239,25  12  13,/  33  20  13  /,8  6  2,-8  -8  0,63%  50%  81%,123  102  154,30%  28%  33%,6  2  4,6  4  2,0  -2  +2,,,Sevire eco,,0.76  0.84  0.58,176  172  186,10  7  3,/  14  9  5  /,3  2  1,-4  -2  -2,59%  67%  40%,111  105  124,27%  20%  50%,3  2  1,2  2  0,+1  0  +1,Dutchie eco,,0.87  0.50  1.27,175  125  230,14  5  9,/  17  11  6  /,12  6  6,-3  -6  +3,65%  50%  82%,111  88  137,35%  29%  41%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,
30,Sevire eco,,0.72  0.65  0.75,169  159  182,23  13  10,/  33  21  12  /,6  2  4,-10  -8  -2,58%  54%  63%,98  92  108,26%  29%  19%,8  5  3,6  6  0,+2  -1  +3,,,Dext eco,,0.57  0.60  0.49,110  107  119,6  4  2,/  15  10  5  /,6  5  1,-9  -6  -3,59%  58%  60%,71  67  79,30%  21%  50%,3  2  1,5  3  2,-2  -1  -1,Sevire eco,,0.68  0.46  0.92,162  146  180,13  6  7,/  19  12  7  /,3  0  3,-6  -6  0,57%  42%  73%,89  80  100,24%  45%  0%,5  3  2,4  4  0,+1  -1  +2,,,,,,,,,,,,,,
31,SH0UTy eco,,0.50  0.47  0.55,128  122  129,16  9  7,/  34  21  13  /,12  7  5,-18  -12  -6,60%  54%  69%,85  81  91,30%  22%  39%,2  2  0,7  3  4,-5  -1  -4,,,SH0UTy eco,,0.54  0.52  0.58,151  143  171,8  6  2,/  15  10  5  /,2  0  2,-7  -4  -3,65%  50%  100%,112  101  141,34%  18%  62%,1  1  0,1  1  0,0  0  0,SH0UTy eco,,0.47  0.41  0.53,105  102  110,8  3  5,/  19  11  8  /,10  7  3,-11  -8  -3,57%  58%  55%,64  61  68,24%  30%  20%,1  1  0,6  2  4,-5  -1  -4,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Thu SUPE,,1.31  1.16  1.59,227  212  272,32  19  13,/  23  14  9  /,25  15  10,+9  +5  +4,82%  79%  86%,143  126  171,22%  23%  21%,4  1  3,2  1  1,+2  0  +2,2.0,0.0,Miiizzy SUPE,,1.32  1.40  1.22,295  326  260,22  15  7,/  16  8  8  /,11  5  6,+6  +7  -1,86%  92%  80%,204  230  173,34%  37%  31%,1  0  1,0  0  0,+1  0  +1,eggy SUPE,,1.65  1.61  1.78,272  259  313,18  13  5,/  6  5  1  /,0  0  0,+12  +8  +4,81%  75%  100%,165  161  179,27%  33%  19%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,
34,door SUPE,,1.30  1.29  1.39,221  235  179,30  20  10,/  22  13  9  /,10  7  3,+8  +7  +1,76%  71%  86%,141  157  114,24%  24%  25%,8  5  3,5  3  2,+3  +2  +1,13.0,9.0,Thu SUPE,,1.20  1.02  1.43,267  254  285,22  13  9,/  17  9  8  /,12  6  6,+5  +4  +1,82%  83%  80%,164  150  180,25%  25%  24%,3  1  2,2  1  1,+1  0  +1,Thu SUPE,,1.41  1.30  1.75,187  170  242,10  6  4,/  6  5  1  /,13  9  4,+4  +1  +3,81%  75%  100%,114  101  150,18%  20%  14%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,
35,Miiizzy SUPE,,1.29  1.35  1.17,272  295  244,36  27  9,/  26  16  10  /,17  9  8,+10  +11  -1,84%  83%  86%,183  191  169,33%  35%  28%,2  1  1,0  0  0,+2  +1  +1,13.0,3.0,door SUPE,,1.19  1.26  1.10,177  177  178,15  8  7,/  13  5  8  /,3  2  1,+2  +3  -1,77%  75%  80%,123  129  116,21%  15%  27%,3  1  2,1  0  1,+2  +1  +1,door SUPE,,1.40  1.32  1.67,265  294  181,15  12  3,/  9  8  1  /,7  5  2,+6  +4  +2,75%  67%  100%,166  185  110,26%  27%  20%,5  4  1,4  3  1,+1  +1  0,,,,,,,,,,,,,,
36,eggy SUPE,,1.18  1.17  1.23,213  225  167,29  20  9,/  24  15  9  /,7  4  3,+5  +5  0,74%  71%  79%,134  150  108,23%  28%  16%,2  0  2,2  0  2,0  0  0,,,k t SUPE,,1.00  0.88  1.14,239  246  233,18  10  8,/  17  10  7  /,8  5  3,+1  0  +1,73%  67%  80%,161  151  174,18%  18%  19%,2  2  0,7  7  0,-5  -5  0,Miiizzy SUPE,,1.25  1.30  1.12,249  264  204,14  12  2,/  10  8  2  /,6  4  2,+4  +4  0,81%  75%  100%,154  153  159,30%  33%  20%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,
37,k t SUPE,,1.04  0.81  1.64,221  196  274,30  16  14,/  28  20  8  /,11  7  4,+2  -4  +6,76%  71%  86%,142  117  186,13%  15%  11%,5  5  0,8  8  0,-3  -3  0,,,eggy SUPE,,0.71  0.74  0.67,153  190  109,11  7  4,/  18  10  8  /,7  4  3,-7  -3  -4,68%  67%  70%,112  139  80,18%  23%  13%,1  0  1,2  0  2,-1  0  -1,k t SUPE,,1.09  0.73  2.14,203  146  377,12  6  6,/  11  10  1  /,3  2  1,+1  -4  +5,81%  75%  100%,116  83  218,7%  12%  3%,3  3  0,1  1  0,+2  +2  0,,,,,,,,,,,,,,
38,aspire Asce,,1.02  0.75  1.04,222  213  221,26  11  15,/  31  10  21  /,20  3  17,-5  +1  -6,79%  79%  79%,155  140  163,26%  42%  21%,2  1  1,0  0  0,+2  +1  +1,,,annaS Asce,,1.11  1.28  0.96,266  317  224,20  12  8,/  17  7  10  /,6  2  4,+3  +5  -2,77%  80%  75%,182  226  146,21%  21%  21%,5  2  3,3  0  3,+2  +2  0,aspire Asce,,1.07  0.28  1.33,247  153  279,11  2  9,/  14  4  10  /,10  0  10,-3  -2  -1,69%  50%  75%,173  99  197,19%  33%  17%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,
39,yue Asce,,0.82  0.52  0.94,167  146  190,21  6  15,/  30  11  19  /,14  5  9,-9  -5  -4,63%  50%  71%,118  108  124,22%  9%  31%,5  2  3,3  0  3,+2  +2  0,,,yue Asce,,1.03  1.00  1.05,210  199  220,15  6  9,/  17  7  10  /,9  5  4,-2  -1  -1,77%  70%  83%,148  145  150,18%  10%  26%,3  2  1,0  0  0,+3  +2  +1,star Asce,,0.72  0.54  0.78,225  199  234,12  2  10,/  15  4  11  /,1  0  1,-3  -2  -1,50%  50%  50%,158  132  167,27%  25%  28%,2  0  2,3  1  2,-1  -1  0,,,,,,,,,,,,,,
40,Annie Asce,,0.81  0.55  0.92,177  147  197,25  7  18,/  27  11  16  /,5  4  1,-2  -4  +2,66%  57%  71%,116  93  129,15%  7%  18%,1  0  1,4  4  0,-3  -4  +1,,,Annie Asce,,0.98  0.84  1.08,187  173  200,16  6  10,/  15  7  8  /,4  4  0,+1  -1  +2,68%  70%  67%,124  108  137,19%  9%  26%,1  0  1,3  3  0,-2  -3  +1,Annie Asce,,0.64  0.26  0.76,166  83  194,9  1  8,/  12  4  8  /,1  0  1,-3  -3  0,63%  25%  75%,105  55  121,12%  0%  13%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,
41,star Asce,,0.67  0.46  0.80,209  182  220,27  8  19,/  37  14  23  /,7  3  4,-10  -6  -4,68%  79%  63%,134  112  148,22%  20%  23%,4  0  4,7  4  3,-3  -4  +1,,,aspire Asce,,0.96  1.23  0.74,196  237  163,15  9  6,/  17  6  11  /,10  3  7,-2  +3  -5,86%  90%  83%,141  156  129,38%  45%  32%,1  0  1,0  0  0,+1  0  +1,yue Asce,,0.61  0.03  0.82,123  14  159,6  0  6,/  13  4  9  /,5  0  5,-7  -4  -3,44%  0%  58%,76  14  97,35%  0%  39%,2  0  2,3  0  3,-1  0  -1,,,,,,,,,,,,,,
42,annaS Asce,,0.65  0.73  0.59,174  244  157,24  13  11,/  32  11  21  /,8  2  6,-8  +2  -10,66%  71%  63%,128  170  103,16%  20%  13%,5  2  3,7  1  6,-2  +1  -3,,,star Asce,,0.62  0.37  0.82,192  176  206,15  6  9,/  22  10  12  /,6  3  3,-7  -4  -3,82%  90%  75%,117  104  129,18%  18%  19%,2  0  2,4  3  1,-2  -3  +1,annaS Asce,,0.20  0.17  0.21,82  60  90,4  1  3,/  15  4  11  /,2  0  2,-11  -3  -8,50%  50%  50%,53  30  60,0%  0%  0%,0  0  0,4  1  3,-4  -1  -3,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,WanZeru EP,,1.39  1.29  1.55,263  221  285,38  12  26,/  25  11  14  /,6  4  2,+13  +1  +12,88%  81%  92%,178  164  187,24%  36%  17%,6  0  6,6  5  1,0  -5  +5,2.0,0.0,MaFiN EP,,1.17  1.19  1.15,174  141  207,16  6  10,/  12  5  7  /,11  7  4,+4  +1  +3,83%  83%  83%,114  97  131,24%  50%  15%,0  0  0,2  0  2,-2  0  -2,Minny EP,,1.95  2.01  1.93,354  388  343,23  6  17,/  6  2  4  /,2  1  1,+17  +4  +13,88%  100%  83%,234  273  221,67%  46%  80%,4  1  3,1  0  1,+3  +1  +2,,,,,,,,,,,,,,
45,Cantzer EP,,1.39  1.52  1.29,244  256  234,33  16  17,/  24  9  15  /,15  2  13,+9  +7  +2,83%  88%  79%,173  164  180,25%  34%  19%,3  1  2,1  0  1,+2  +1  +1,13.0,11.0,Cantzer EP,,1.11  1.28  0.93,234  269  201,18  11  7,/  17  8  9  /,7  2  5,+1  +3  -2,79%  83%  75%,165  172  157,32%  32%  31%,1  1  0,1  0  1,0  +1  -1,WanZeru EP,,1.78  2.00  1.71,285  291  283,17  4  13,/  5  0  5  /,4  2  2,+12  +4  +8,94%  100%  92%,204  232  195,16%  36%  10%,2  0  2,0  0  0,+2  0  +2,,,,,,,,,,,,,,
46,Minny EP,,1.35  1.48  1.24,236  224  205,34  14  20,/  22  10  12  /,10  3  7,+12  +4  +8,63%  63%  63%,140  162  126,54%  41%  72%,4  1  3,4  2  2,0  -1  +1,13.0,3.0,WanZeru EP,,0.99  0.59  1.39,241  198  286,21  8  13,/  20  11  9  /,2  2  0,+1  -3  +4,83%  75%  92%,160  141  179,32%  36%  29%,4  0  4,6  5  1,-2  -5  +3,Cantzer EP,,1.67  1.75  1.65,253  216  266,15  5  10,/  7  1  6  /,8  0  8,+8  +4  +4,88%  100%  83%,186  138  202,19%  40%  14%,2  0  2,0  0  0,+2  0  +2,,,,,,,,,,,,,,
47,MaFiN EP,,1.13  1.40  1.04,172  152  186,25  9  16,/  20  6  14  /,19  10  9,+5  +3  +2,83%  88%  79%,116  93  132,21%  38%  16%,2  1  1,3  0  3,-1  +1  -2,,,Nunmeister EP,,0.91  0.45  1.37,218  167  270,19  8  11,/  21  11  10  /,4  1  3,-2  -3  +1,67%  50%  83%,152  97  207,46%  43%  47%,4  1  3,3  3  0,+1  -2  +3,MaFiN EP,,1.10  1.61  0.92,169  187  164,9  3  6,/  8  1  7  /,8  3  5,+1  +2  -1,81%  100%  75%,119  81  132,18%  22%  16%,2  1  1,1  0  1,+1  +1  0,,,,,,,,,,,,,,
48,Nunmeister EP,,0.97  0.87  1.15,193  169  217,27  10  17,/  30  13  17  /,11  4  7,-3  -3  0,73%  56%  83%,143  111  165,36%  31%  38%,6  2  4,5  4  1,+1  -2  +3,,,Minny EP,,0.74  0.94  0.54,117  170  66,11  8  3,/  16  8  8  /,8  2  6,-5  0  -5,46%  50%  42%,78  126  30,38%  37%  40%,0  0  0,3  2  1,-3  -2  -1,Nunmeister EP,,1.02  1.29  0.93,167  176  165,8  2  6,/  9  2  7  /,7  3  4,-1  0  -1,81%  75%  83%,130  152  123,23%  17%  26%,2  1  1,2  1  1,0  0  0,,,,,,,,,,,,,,
49,Kwixy ORT,,0.97  1.04  0.85,198  234  166,30  21  9,/  30  19  11  /,18  12  6,0  +2  -2,78%  79%  75%,139  152  119,35%  30%  50%,4  2  2,2  2  0,+2  0  +2,,,Kwixy ORT,,1.26  1.34  1.17,244  300  189,22  14  8,/  15  8  7  /,10  4  6,+7  +6  +1,92%  100%  83%,174  211  138,44%  44%  43%,2  1  1,0  0  0,+2  +1  +1,pashalime ORT,,0.75  0.96  0.11,199  223  131,10  9  1,/  15  11  4  /,5  4  1,-5  -2  -3,56%  58%  50%,128  138  99,31%  40%  9%,1  1  0,3  1  2,-2  0  -2,,,,,,,,,,,,,,
50,Hitch ORT,,0.82  0.83  0.81,170  140  231,24  12  12,/  29  17  12  /,12  8  4,-5  -5  0,60%  58%  63%,121  108  141,15%  20%  11%,2  0  2,2  1  1,0  -1  +1,,,Hitch ORT,,1.15  1.15  1.15,203  167  239,18  8  10,/  14  6  8  /,7  3  4,+4  +2  +2,67%  67%  67%,141  143  139,15%  18%  12%,2  0  2,1  0  1,+1  0  +1,Kwixy ORT,,0.69  0.75  0.52,151  169  100,8  7  1,/  15  11  4  /,8  8  0,-7  -4  -3,56%  58%  50%,86  94  62,24%  16%  75%,2  1  1,2  2  0,0  -1  +1,,,,,,,,,,,,,,
51,pashalime ORT,,0.74  0.93  0.34,163  184  114,21  15  6,/  33  19  14  /,10  7  3,-12  -4  -8,63%  67%  56%,102  117  78,31%  35%  24%,3  2  1,5  3  2,-2  -1  -1,,,ara ORT,,1.03  0.63  1.42,236  196  276,20  8  12,/  19  11  8  /,1  0  1,+1  -3  +4,71%  50%  92%,150  129  170,35%  37%  34%,6  2  4,3  3  0,+3  -1  +4,hussaR ORT,,0.54  0.68  0.13,132  142  102,7  6  1,/  13  9  4  /,2  2  0,-6  -3  -3,56%  67%  25%,87  92  73,25%  28%  17%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,
52,hussaR ORT,,0.73  0.68  0.64,168  174  177,22  13  9,/  32  20  12  /,10  7  3,-10  -7  -3,70%  71%  69%,114  117  110,21%  26%  14%,4  2  2,3  2  1,+1  0  +1,,,hussaR ORT,,0.92  0.69  1.15,203  206  201,15  7  8,/  19  11  8  /,8  5  3,-4  -4  0,79%  75%  83%,132  141  122,20%  26%  13%,3  1  2,3  2  1,0  -1  +1,Hitch ORT,,0.50  0.51  0.46,136  113  207,6  4  2,/  15  11  4  /,5  5  0,-9  -7  -2,50%  50%  50%,92  74  149,15%  25%  10%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,
53,ara ORT,,0.66  0.48  0.81,166  143  236,24  11  13,/  33  21  12  /,2  1  1,-9  -10  +1,55%  42%  75%,119  100  148,30%  29%  31%,6  2  4,9  8  1,-3  -6  +3,,,pashalime ORT,,0.74  0.90  0.58,126  145  108,11  6  5,/  18  8  10  /,5  3  2,-7  -2  -5,67%  75%  58%,84  97  71,32%  27%  40%,2  1  1,2  2  0,0  -1  +1,ara ORT,,0.30  0.33  0.20,96  90  115,4  3  1,/  14  10  4  /,1  1  0,-10  -7  -3,31%  33%  25%,73  70  83,17%  19%  14%,0  0  0,6  5  1,-6  -5  -1,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Lenam0n GHR,,1.12  1.26  0.96,258  276  237,59  36  23,/  51  27  24  /,21  14  7,+8  +9  -1,69%  72%  64%,167  171  163,39%  32%  50%,8  4  4,7  5  2,+1  -1  +2,1.0,2.0,Lenam0n GHR,,1.39  1.66  1.13,272  319  226,24  15  9,/  18  7  11  /,16  9  7,+6  +8  -2,79%  92%  67%,176  187  165,32%  24%  44%,3  2  1,2  1  1,+1  +1  0,Harmonee GHR,,0.99  0.98  1.02,192  183  208,14  8  6,/  17  11  6  /,7  5  2,-3  -3  0,60%  50%  75%,129  121  141,38%  38%  38%,2  1  1,1  0  1,+1  +1  0,Lenam0n GHR,,1.13  1.04  1.27,283  258  321,19  10  9,/  16  11  5  /,4  4  0,+3  -1  +4,70%  67%  75%,188  171  213,58%  55%  64%,2  1  1,2  1  1,0  0  0
