,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Zest DRX,,1.02  0.83  1.16,223  155  276,27  9  18,/  28  12  16  /,12  7  5,-1  -3  +2,67%  59%  73%,160  115  195,35%  50%  30%,8  1  7,5  3  2,+3  -2  +5,0.0,2.0,BuZz DRX,,1.19  1.01  1.40,293  262  330,23  11  12,/  18  11  7  /,3  2  1,+5  0  +5,82%  92%  70%,193  156  237,27%  28%  26%,5  2  3,4  3  1,+1  -1  +2,Zest DRX,,1.03  0.80  1.13,223  111  270,11  2  9,/  13  3  10  /,5  2  3,-2  -1  -1,59%  60%  58%,146  54  184,38%  33%  39%,3  0  3,2  1  1,+1  -1  +2,,,,,,,,,,,,,,
12,BuZz DRX,,0.94  0.72  1.10,251  238  271,35  14  21,/  34  16  18  /,5  3  2,+1  -2  +3,77%  82%  73%,164  141  182,31%  22%  37%,9  3  6,6  4  2,+3  -1  +4,9.0,13.0,Zest DRX,,1.00  0.85  1.18,223  173  284,16  7  9,/  15  9  6  /,7  5  2,+1  -2  +3,73%  58%  90%,171  141  207,33%  53%  22%,5  1  4,3  2  1,+2  -1  +3,stax DRX,,0.76  0.59  0.83,195  190  198,11  3  8,/  14  4  10  /,4  0  4,-3  -1  -2,76%  60%  83%,119  118  119,24%  22%  25%,2  0  2,2  1  1,0  -1  +1,,,,,,,,,,,,,,
13,stax DRX,,0.69  0.52  0.83,152  123  166,18  6  12,/  31  15  16  /,13  5  8,-13  -9  -4,64%  59%  68%,92  81  101,26%  28%  25%,2  0  2,2  1  1,0  -1  +1,4.0,13.0,MaKo DRX,,0.72  0.39  1.11,140  90  201,10  2  8,/  18  11  7  /,11  4  7,-8  -9  +1,68%  58%  80%,92  63  127,28%  38%  24%,1  1  0,1  1  0,0  0  0,Rb DRX,,0.74  0.70  0.76,143  171  133,8  3  5,/  14  4  10  /,3  1  2,-6  -1  -5,47%  60%  42%,106  110  104,22%  19%  25%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,
14,MaKo DRX,,0.64  0.59  0.80,127  102  150,17  5  12,/  33  15  18  /,15  5  10,-16  -10  -6,67%  59%  73%,82  63  97,25%  36%  22%,1  1  0,1  1  0,0  0  0,,,stax DRX,,0.62  0.45  0.83,109  95  127,7  3  4,/  17  11  6  /,9  5  4,-10  -8  -2,55%  58%  50%,71  65  79,29%  33%  25%,0  0  0,0  0  0,0  0  0,BuZz DRX,,0.69  0.44  0.80,209  180  222,12  3  9,/  16  5  11  /,2  1  1,-4  -2  -2,71%  60%  75%,127  106  136,39%  9%  59%,4  1  3,2  1  1,+2  0  +2,,,,,,,,,,,,,,
15,Rb DRX,,0.58  0.49  0.67,122  127  114,15  7  8,/  31  15  16  /,5  1  4,-16  -8  -8,54%  53%  55%,85  85  84,20%  26%  15%,2  1  1,3  2  1,-1  -1  0,,,Rb DRX,,0.42  0.28  0.58,101  109  93,7  4  3,/  17  11  6  /,2  0  2,-10  -7  -3,59%  50%  70%,68  75  60,18%  38%  8%,1  1  0,2  1  1,-1  0  -1,MaKo DRX,,0.57  0.78  0.49,114  130  108,7  3  4,/  15  4  11  /,4  1  3,-8  -1  -7,65%  60%  67%,70  63  73,23%  33%  19%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,
16,Demon1 EG,,1.58  1.35  1.74,285  248  348,43  22  21,/  16  11  5  /,14  7  7,+27  +11  +16,82%  77%  88%,188  168  213,39%  43%  35%,6  1  5,1  1  0,+5  0  +5,,,Demon1 EG,,1.79  1.29  2.22,332  231  417,28  9  19,/  9  7  2  /,9  3  6,+19  +2  +17,86%  70%  100%,228  190  259,39%  43%  36%,2  0  2,1  1  0,+1  -1  +2,Demon1 EG,,1.37  1.41  1.27,238  262  183,15  13  2,/  7  4  3  /,5  4  1,+8  +9  -1,76%  83%  60%,136  149  103,39%  43%  29%,4  1  3,0  0  0,+4  +1  +3,,,,,,,,,,,,,,
17,C0M EG,,1.38  1.41  1.34,232  237  232,36  21  15,/  19  12  7  /,19  13  6,+17  +9  +8,82%  77%  88%,148  152  143,23%  21%  26%,2  1  1,1  1  0,+1  0  +1,,,C0M EG,,1.54  1.60  1.49,252  259  247,22  11  11,/  10  5  5  /,8  3  5,+12  +6  +6,82%  70%  92%,164  180  151,28%  26%  30%,2  1  1,0  0  0,+2  +1  +1,C0M EG,,1.21  1.23  1.18,211  219  194,14  10  4,/  9  7  2  /,11  10  1,+5  +3  +2,82%  83%  80%,126  128  122,17%  16%  18%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,
18,Boostio EG,,1.06  0.81  1.40,201  188  206,27  16  11,/  26  16  10  /,11  5  6,+1  0  +1,74%  64%  88%,128  124  133,16%  17%  14%,3  1  2,4  4  0,-1  -3  +2,,,Ethan EG,,1.01  0.75  1.22,112  70  148,8  2  6,/  12  8  4  /,13  6  7,-4  -6  +2,91%  80%  100%,68  48  86,25%  10%  36%,1  0  1,2  1  1,-1  -1  0,Boostio EG,,1.19  1.02  1.61,239  228  267,14  11  3,/  9  7  2  /,5  3  2,+5  +4  +1,76%  67%  100%,163  147  202,20%  17%  24%,2  1  1,4  4  0,-2  -3  +1,,,,,,,,,,,,,,
19,jawgemo EG,,1.04  0.90  1.19,223  222  213,31  17  14,/  29  18  11  /,7  4  3,+2  -1  +3,79%  77%  82%,145  147  142,21%  20%  22%,5  3  2,13  8  5,-8  -5  -3,,,Boostio EG,,0.92  0.61  1.18,162  140  181,13  5  8,/  17  9  8  /,6  2  4,-4  -4  0,73%  60%  83%,101  97  104,13%  18%  10%,1  0  1,0  0  0,+1  0  +1,jawgemo EG,,1.17  1.11  1.30,264  258  281,17  11  6,/  14  10  4  /,3  2  1,+3  +1  +2,82%  83%  80%,178  174  188,26%  27%  25%,1  1  0,4  3  1,-3  -2  -1,,,,,,,,,,,,,,
20,Ethan EG,,1.04  0.92  1.14,151  145  149,20  11  9,/  22  15  7  /,20  11  9,-2  -4  +2,90%  82%  100%,93  99  85,21%  18%  24%,1  0  1,3  2  1,-2  -2  0,,,jawgemo EG,,0.90  0.69  1.08,182  180  184,14  6  8,/  15  8  7  /,4  2  2,-1  -2  +1,77%  70%  83%,119  114  123,17%  13%  21%,4  2  2,9  5  4,-5  -3  -2,Ethan EG,,1.07  1.08  1.05,190  208  151,12  9  3,/  10  7  3  /,7  5  2,+2  +2  0,88%  83%  100%,124  142  83,18%  21%  9%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
