,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1
49,Aryu TR,,1.35  1.44  1.45,243  237  247,35  15  20,/  19  10  9  /,12  6  6,+16  +5  +11,79%  83%  75%,157  161  154,40%  38%  41%,6  4  2,4  2  2,+2  +2  0,,,Aryu TR,,1.58  2.04  1.35,259  356  211,19  8  11,/  7  2  5  /,5  4  1,+12  +6  +6,78%  100%  67%,151  203  125,37%  46%  29%,3  2  1,2  0  2,+1  +2  -1,hellff TR,,1.29  0.78  2.05,229  118  397,15  4  11,/  12  8  4  /,9  3  6,+3  -4  +7,65%  50%  88%,145  87  230,26%  25%  27%,2  0  2,0  0  0,+2  0  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,DEATHMAKER TR,,1.34  1.32  1.29,279  265  291,37  18  19,/  24  10  14  /,5  1  4,+13  +8  +5,74%  67%  80%,181  178  184,32%  33%  32%,7  3  4,4  3  1,+3  0  +3,,,DEATHMAKER TR,,1.46  1.30  1.54,295  205  341,19  5  14,/  10  2  8  /,3  0  3,+9  +3  +6,83%  83%  83%,182  130  207,31%  30%  32%,3  0  3,0  0  0,+3  0  +3,DEATHMAKER TR,,1.22  1.35  1.04,263  295  217,18  13  5,/  14  8  6  /,2  1  1,+4  +5  -1,65%  58%  75%,181  202  149,33%  33%  33%,4  3  1,4  3  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,hellff TR,,1.25  0.92  1.66,216  129  296,28  7  21,/  22  12  10  /,21  7  14,+6  -5  +11,71%  61%  80%,135  89  177,24%  26%  24%,2  0  2,1  0  1,+1  0  +1,,,hellff TR,,1.20  1.06  1.28,202  150  228,13  3  10,/  10  4  6  /,12  4  8,+3  -1  +4,78%  83%  75%,125  91  142,22%  29%  21%,0  0  0,1  0  1,-1  0  -1,Aryu TR,,1.12  0.84  1.54,227  178  301,16  7  9,/  12  8  4  /,7  2  5,+4  -1  +5,80%  75%  88%,163  139  198,42%  33%  53%,3  2  1,2  2  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,d1srupt TR,,1.10  1.19  1.10,217  274  165,30  18  12,/  21  12  9  /,4  2  2,+9  +6  +3,74%  67%  80%,138  176  103,33%  32%  34%,1  0  1,5  4  1,-4  -4  0,,,d1srupt TR,,1.09  1.35  0.96,226  276  201,14  6  8,/  10  3  7  /,3  1  2,+4  +3  +1,72%  67%  75%,142  186  120,34%  33%  35%,1  0  1,3  2  1,-2  -2  0,d1srupt TR,,1.11  1.03  1.23,208  273  112,16  12  4,/  11  9  2  /,1  1  0,+5  +3  +2,75%  67%  88%,134  171  78,32%  31%  33%,0  0  0,2  2  0,-2  -2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Techno TR,,1.08  1.20  1.10,181  197  166,24  12  12,/  22  10  12  /,19  8  11,+2  +2  0,74%  72%  75%,114  119  110,28%  37%  23%,2  0  2,6  2  4,-4  -2  -2,,,Techno TR,,1.07  1.46  0.87,195  281  153,12  6  6,/  12  3  9  /,12  5  7,0  +3  -3,83%  100%  75%,131  167  113,30%  50%  20%,1  0  1,4  2  2,-3  -2  -1,Techno TR,,1.10  0.95  1.33,166  155  184,12  6  6,/  10  7  3  /,7  3  4,+2  -1  +3,65%  58%  75%,99  95  105,27%  28%  26%,1  0  1,2  0  2,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Nakya AE,,0.93  0.44  1.10,215  102  253,11  1  10,/  13  3  10  /,3  1  2,-2  -2  0,63%  50%  67%,124  72  142,13%  0%  19%,1  0  1,2  1  1,-1  -1  0,0.0,1.0,Nakya AE,,0.93  0.44  1.10,215  102  253,11  1  10,/  13  3  10  /,3  1  2,-2  -2  0,63%  50%  67%,124  72  142,13%  0%  19%,1  0  1,2  1  1,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Flaring AE,,0.75  1.78  0.40,172  368  108,9  6  3,/  13  4  9  /,6  2  4,-4  +2  -6,75%  100%  67%,100  201  66,15%  20%  10%,1  0  1,2  0  2,-1  0  -1,3.0,13.0,Flaring AE,,0.75  1.78  0.40,172  368  108,9  6  3,/  13  4  9  /,6  2  4,-4  +2  -6,75%  100%  67%,100  201  66,15%  20%  10%,1  0  1,2  0  2,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,aduka AE,,0.75  0.67  0.77,215  146  238,11  2  9,/  14  3  11  /,6  2  4,-3  -1  -2,75%  75%  75%,145  101  160,23%  11%  26%,0  0  0,2  1  1,-2  -1  -1,,,aduka AE,,0.75  0.67  0.77,215  146  238,11  2  9,/  14  3  11  /,6  2  4,-3  -1  -2,75%  75%  75%,145  101  160,23%  11%  26%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Eeyore AE,,0.68  0.15  0.86,150  69  178,8  1  7,/  13  4  9  /,4  1  3,-5  -3  -2,63%  50%  67%,101  43  120,21%  0%  25%,1  0  1,3  2  1,-2  -2  0,,,Eeyore AE,,0.68  0.15  0.86,150  69  178,8  1  7,/  13  4  9  /,4  1  3,-5  -3  -2,63%  50%  67%,101  43  120,21%  0%  25%,1  0  1,3  2  1,-2  -2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Kush AE,,0.63  1.07  0.49,180  299  140,8  4  4,/  15  4  11  /,5  2  3,-7  0  -7,63%  75%  58%,125  234  89,21%  25%  18%,2  0  2,2  0  2,0  0  0,,,Kush AE,,0.63  1.07  0.49,180  299  140,8  4  4,/  15  4  11  /,5  2  3,-7  0  -7,63%  75%  58%,125  234  89,21%  25%  18%,2  0  2,2  0  2,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,no1syboy ARF,,1.75  1.43  2.71,258  210  402,17  9  8,/  5  4  1  /,2  2  0,+12  +5  +7,81%  83%  75%,189  172  241,41%  50%  26%,0  0  0,1  1  0,-1  -1  0,,,no1syboy ARF,,1.75  1.43  2.71,258  210  402,17  9  8,/  5  4  1  /,2  2  0,+12  +5  +7,81%  83%  75%,189  172  241,41%  50%  26%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,mikalulba ARF,,1.30  1.22  1.56,264  234  357,13  9  4,/  11  8  3  /,10  7  3,+2  +1  +1,81%  83%  75%,190  178  227,38%  33%  50%,3  0  3,2  2  0,+1  -2  +3,,,mikalulba ARF,,1.30  1.22  1.56,264  234  357,13  9  4,/  11  8  3  /,10  7  3,+2  +1  +1,81%  83%  75%,190  178  227,38%  33%  50%,3  0  3,2  2  0,+1  -2  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,zharwow ARF,,1.19  1.27  0.96,207  208  208,12  9  3,/  11  8  3  /,9  8  1,+1  +1  0,94%  92%  100%,114  113  115,16%  15%  18%,3  2  1,0  0  0,+3  +2  +1,,,zharwow ARF,,1.19  1.27  0.96,207  208  208,12  9  3,/  11  8  3  /,9  8  1,+1  +1  0,94%  92%  100%,114  113  115,16%  15%  18%,3  2  1,0  0  0,+3  +2  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,vascalizz ARF,,1.12  1.38  0.35,182  225  56,11  11  0,/  8  5  3  /,7  5  2,+3  +6  -3,81%  83%  75%,122  144  56,35%  36%  25%,3  3  0,1  1  0,+2  +2  0,,,vascalizz ARF,,1.12  1.38  0.35,182  225  56,11  11  0,/  8  5  3  /,7  5  2,+3  +6  -3,81%  83%  75%,122  144  56,35%  36%  25%,3  3  0,1  1  0,+2  +2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Lilo ARF,,1.04  1.28  0.30,238  261  173,15  13  2,/  12  8  4  /,1  1  0,+3  +5  -2,69%  75%  50%,162  167  148,26%  28%  20%,2  2  0,1  1  0,+1  +1  0,,,Lilo ARF,,1.04  1.28  0.30,238  261  173,15  13  2,/  12  8  4  /,1  1  0,+3  +5  -2,69%  75%  50%,162  167  148,26%  28%  20%,2  2  0,1  1  0,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Leviathan FS,,1.26  1.00  1.62,243  209  274,64  28  36,/  49  31  18  /,13  10  3,+15  -3  +18,74%  81%  68%,161  142  181,33%  41%  27%,14  4  10,13  8  5,+1  -4  +5,2.0,1.0,JohnOlsen FS,,1.22  1.08  1.36,261  255  268,27  13  14,/  22  12  10  /,7  4  3,+5  +1  +4,75%  79%  71%,170  165  175,31%  27%  36%,1  1  0,4  3  1,-3  -2  -1,foxz FS,,1.50  1.33  1.76,313  309  320,23  14  9,/  14  10  4  /,10  5  5,+9  +4  +5,85%  75%  100%,196  179  222,28%  27%  28%,1  0  1,2  1  1,-1  -1  0,Leviathan FS,,1.69  1.48  1.87,312  256  360,27  10  17,/  13  7  6  /,6  5  1,+14  +3  +11,82%  100%  67%,202  176  224,40%  41%  39%,5  1  4,3  0  3,+2  +1  +1,,,,,,,,,,,,,,
67,foxz FS,,1.13  1.01  1.27,229  202  244,55  28  27,/  49  27  22  /,20  8  12,+6  +1  +5,76%  69%  82%,147  127  168,26%  30%  23%,5  3  2,6  3  3,-1  0  -1,13.0,15.0,Sushiboys FS,,0.96  0.82  1.11,212  181  243,16  7  9,/  21  11  10  /,18  5  13,-5  -4  -1,93%  93%  93%,140  119  161,25%  20%  30%,4  1  3,1  0  1,+3  +1  +2,Leviathan FS,,1.23  0.60  2.17,218  135  345,17  6  11,/  13  11  2  /,4  2  2,+4  -5  +9,85%  75%  100%,152  96  237,29%  50%  22%,3  0  3,4  4  0,-1  -4  +3,PTC FS,,1.48  1.99  1.05,239  331  164,18  12  6,/  11  4  7  /,14  6  8,+7  +8  -1,86%  100%  75%,150  212  99,27%  29%  24%,1  1  0,1  1  0,0  0  0,,,,,,,,,,,,,,
68,PTC FS,,1.10  1.21  1.04,179  199  156,42  24  18,/  42  24  18  /,36  20  16,0  0  0,76%  75%  76%,113  130  95,27%  27%  28%,3  1  2,4  3  1,-1  -2  +1,13.0,7.0,foxz FS,,0.89  0.94  0.85,176  141  212,17  8  9,/  20  9  11  /,6  1  5,-3  -1  -2,68%  57%  79%,122  97  147,32%  39%  28%,2  1  1,1  0  1,+1  +1  0,Sushiboys FS,,1.10  0.93  1.36,243  225  273,17  9  8,/  14  9  5  /,2  1  1,+3  0  +3,80%  67%  100%,175  167  187,24%  26%  21%,0  0  0,1  1  0,-1  -1  0,Sushiboys FS,,1.03  1.35  0.76,192  221  168,15  8  7,/  14  4  10  /,4  4  0,+1  +4  -3,73%  80%  67%,121  126  116,27%  26%  29%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,
69,Sushiboys FS,,1.03  1.03  1.08,216  207  223,48  24  24,/  49  24  25  /,24  10  14,-1  0  -1,83%  81%  85%,144  137  151,25%  24%  27%,5  1  4,3  1  2,+2  0  +2,13.0,9.0,Leviathan FS,,0.86  0.91  0.80,200  239  161,20  12  8,/  23  13  10  /,3  3  0,-3  -1  -2,61%  71%  50%,133  156  111,29%  37%  19%,6  3  3,6  4  2,0  -1  +1,PTC FS,,1.05  0.91  1.26,147  194  79,10  8  2,/  11  10  1  /,9  5  4,-1  -2  +1,80%  75%  88%,98  133  46,33%  29%  50%,1  0  1,1  1  0,0  -1  +1,foxz FS,,1.00  0.77  1.20,198  159  231,15  6  9,/  15  8  7  /,4  2  2,0  -2  +2,77%  80%  75%,135  108  157,19%  25%  17%,2  2  0,3  2  1,-1  0  -1,,,,,,,,,,,,,,
70,JohnOlsen FS,,1.02  0.88  1.23,220  208  243,56  25  31,/  54  31  23  /,15  10  5,+2  -6  +8,73%  69%  76%,148  140  156,28%  28%  28%,7  4  3,10  8  2,-3  -4  +1,,,PTC FS,,0.76  0.72  0.79,151  110  194,14  4  10,/  20  10  10  /,13  9  4,-6  -6  0,64%  57%  71%,94  70  119,23%  18%  26%,1  0  1,2  1  1,-1  -1  0,JohnOlsen FS,,0.96  0.56  1.55,200  132  304,15  5  10,/  16  11  5  /,2  1  1,-1  -6  +5,75%  58%  100%,135  103  183,18%  20%  17%,3  1  2,4  4  0,-1  -3  +2,JohnOlsen FS,,0.87  0.99  0.76,200  233  174,14  7  7,/  16  8  8  /,6  5  1,-2  -1  -1,68%  70%  67%,133  152  117,35%  35%  35%,3  2  1,2  1  1,+1  +1  0,,,,,,,,,,,,,,
71,Kadoom MiTH,,1.02  0.82  1.17,271  215  337,68  26  42,/  58  27  31  /,13  7  6,+10  -1  +11,70%  68%  72%,177  137  214,23%  25%  22%,18  4  14,12  6  6,+6  -2  +8,,,Kadoom MiTH,,1.34  1.04  1.64,331  222  440,33  12  21,/  22  10  12  /,4  2  2,+11  +2  +9,71%  71%  71%,204  132  275,21%  14%  25%,8  2  6,7  3  4,+1  -1  +2,kongared MiTH,,0.95  0.39  1.32,165  107  205,11  2  9,/  15  8  7  /,6  3  3,-4  -6  +2,70%  50%  83%,112  77  135,38%  20%  47%,1  0  1,0  0  0,+1  0  +1,cgrs MiTH,,1.02  0.73  1.36,183  156  215,15  6  9,/  16  10  6  /,4  3  1,-1  -4  +3,68%  75%  60%,129  113  147,38%  29%  47%,1  1  0,1  0  1,0  +1  -1,,,,,,,,,,,,,,
72,Kntz MiTH,,0.91  0.78  0.99,195  158  238,51  19  32,/  51  28  23  /,25  14  11,0  -9  +9,76%  71%  81%,125  98  150,26%  28%  25%,2  1  1,7  5  2,-5  -4  -1,,,Kntz MiTH,,1.13  0.92  1.35,234  174  296,24  8  16,/  17  11  6  /,10  7  3,+7  -3  +10,75%  71%  79%,144  105  184,28%  38%  24%,1  1  0,3  2  1,-2  -1  -1,seph1roth MiTH,,0.85  0.21  1.28,228  108  309,17  3  14,/  17  8  9  /,2  0  2,0  -5  +5,70%  50%  83%,145  63  199,15%  6%  17%,4  1  3,4  4  0,0  -3  +3,Kadoom MiTH,,0.91  1.04  0.74,244  221  274,18  9  9,/  18  9  9  /,5  3  2,0  0  0,73%  67%  80%,161  145  180,23%  30%  18%,5  2  3,3  2  1,+2  0  +2,,,,,,,,,,,,,,
73,cgrs MiTH,,0.88  0.72  1.01,165  167  163,40  19  21,/  51  28  23  /,22  7  15,-11  -9  -2,71%  71%  72%,120  121  118,29%  30%  29%,4  2  2,2  0  2,+2  +2  0,,,seph1roth MiTH,,1.10  1.06  1.15,217  244  191,20  11  9,/  17  11  6  /,7  3  4,+3  0  +3,61%  50%  71%,154  167  141,35%  38%  32%,3  2  1,3  3  0,0  -1  +1,Kadoom MiTH,,0.82  0.38  1.11,238  194  269,17  5  12,/  18  8  10  /,4  2  2,-1  -3  +2,65%  63%  67%,157  135  171,25%  44%  19%,5  0  5,2  1  1,+3  -1  +4,Kntz MiTH,,0.77  0.89  0.62,161  151  173,13  7  6,/  18  9  9  /,9  6  3,-5  -2  -3,82%  83%  80%,111  101  122,26%  25%  27%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,
74,kongared MiTH,,0.87  0.85  0.82,154  181  125,35  20  15,/  52  27  25  /,26  15  11,-17  -7  -10,63%  65%  61%,107  128  86,38%  38%  38%,2  1  1,3  2  1,-1  -1  0,,,kongared MiTH,,0.94  1.17  0.70,139  208  70,13  10  3,/  19  10  9  /,13  7  6,-6  0  -6,64%  79%  50%,99  146  52,36%  39%  31%,0  0  0,0  0  0,0  0  0,Kntz MiTH,,0.82  0.54  1.01,191  141  225,14  4  10,/  16  8  8  /,6  1  5,-2  -4  +2,70%  50%  83%,112  81  133,23%  19%  25%,1  0  1,2  2  0,-1  -2  +1,kongared MiTH,,0.73  0.99  0.43,157  199  107,11  8  3,/  18  9  9  /,7  5  2,-7  -1  -6,55%  58%  50%,112  141  76,41%  47%  31%,1  1  0,3  2  1,-2  -1  -1,,,,,,,,,,,,,,
75,seph1roth MiTH,,0.84  0.67  0.93,205  198  214,49  22  27,/  53  28  25  /,13  5  8,-4  -6  +2,61%  56%  67%,136  128  144,23%  26%  21%,10  5  5,10  8  2,0  -3  +3,,,cgrs MiTH,,0.91  1.06  0.75,160  182  139,16  10  6,/  19  10  9  /,6  1  5,-3  0  -3,75%  71%  79%,113  125  102,26%  33%  19%,2  1  1,1  0  1,+1  +1  0,cgrs MiTH,,0.71  0.38  0.93,151  156  148,9  3  6,/  16  8  8  /,12  3  9,-7  -5  -2,70%  63%  75%,119  126  114,26%  26%  25%,1  0  1,0  0  0,+1  0  +1,seph1roth MiTH,,0.57  0.74  0.37,171  205  132,12  8  4,/  19  9  10  /,4  2  2,-7  -1  -6,55%  67%  40%,106  125  83,21%  24%  18%,3  2  1,3  1  2,0  +1  -1,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Crouzer APAC,,1.20  1.27  1.13,257  269  245,23  13  10,/  17  8  9  /,10  6  4,+6  +5  +1,83%  92%  75%,166  176  156,23%  19%  29%,5  2  3,0  0  0,+5  +2  +3,0.0,1.0,Crouzer APAC,,1.20  1.27  1.13,257  269  245,23  13  10,/  17  8  9  /,10  6  4,+6  +5  +1,83%  92%  75%,166  176  156,23%  19%  29%,5  2  3,0  0  0,+5  +2  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Birelta APAC,,1.06  0.93  1.19,232  109  357,19  5  14,/  17  7  10  /,7  3  4,+2  -2  +4,79%  75%  83%,145  64  226,27%  13%  32%,3  1  2,2  1  1,+1  0  +1,11.0,13.0,Birelta APAC,,1.06  0.93  1.19,232  109  357,19  5  14,/  17  7  10  /,7  3  4,+2  -2  +4,79%  75%  83%,145  64  226,27%  13%  32%,3  1  2,2  1  1,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,damaraa APAC,,0.93  0.87  0.98,184  189  179,14  7  7,/  16  9  7  /,6  3  3,-2  -2  0,71%  67%  75%,129  128  129,26%  32%  21%,2  1  1,5  3  2,-3  -2  -1,,,damaraa APAC,,0.93  0.87  0.98,184  189  179,14  7  7,/  16  9  7  /,6  3  3,-2  -2  0,71%  67%  75%,129  128  129,26%  32%  21%,2  1  1,5  3  2,-3  -2  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Lee APAC,,0.90  0.99  0.81,157  194  121,13  7  6,/  16  8  8  /,4  4  0,-3  -1  -2,54%  67%  42%,120  157  83,31%  27%  42%,2  1  1,2  1  1,0  0  0,,,Lee APAC,,0.90  0.99  0.81,157  194  121,13  7  6,/  16  8  8  /,4  4  0,-3  -1  -2,54%  67%  42%,120  157  83,31%  27%  42%,2  1  1,2  1  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Nythan APAC,,0.90  1.12  0.68,175  263  88,14  11  3,/  16  8  8  /,4  1  3,-2  +3  -5,75%  75%  75%,113  162  65,24%  23%  27%,2  2  0,1  0  1,+1  +2  -1,,,Nythan APAC,,0.90  1.12  0.68,175  263  88,14  11  3,/  16  8  8  /,4  1  3,-2  +3  -5,75%  75%  75%,113  162  65,24%  23%  27%,2  2  0,1  0  1,+1  +2  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Kush AE,,1.28  1.61  0.94,236  267  205,20  12  8,/  14  6  8  /,10  8  2,+6  +6  0,71%  83%  58%,152  167  137,32%  30%  35%,1  1  0,4  1  3,-3  0  -3,,,Kush AE,,1.28  1.61  0.94,236  267  205,20  12  8,/  14  6  8  /,10  8  2,+6  +6  0,71%  83%  58%,152  167  137,32%  30%  35%,1  1  0,4  1  3,-3  0  -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Nakya AE,,1.15  1.17  1.14,239  261  219,20  11  9,/  17  9  8  /,3  1  2,+3  +2  +1,71%  75%  67%,159  167  151,31%  31%  32%,4  3  1,7  6  1,-3  -3  0,,,Nakya AE,,1.15  1.17  1.14,239  261  219,20  11  9,/  17  9  8  /,3  1  2,+3  +2  +1,71%  75%  67%,159  167  151,31%  31%  32%,4  3  1,7  6  1,-3  -3  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,aduka AE,,1.04  0.88  1.20,225  192  260,18  7  11,/  19  9  10  /,8  4  4,-1  -2  +1,83%  75%  92%,162  144  181,19%  17%  20%,3  0  3,1  0  1,+2  0  +2,,,aduka AE,,1.04  0.88  1.20,225  192  260,18  7  11,/  19  9  10  /,8  4  4,-1  -2  +1,83%  75%  92%,162  144  181,19%  17%  20%,3  0  3,1  0  1,+2  0  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Flaring AE,,0.92  0.74  1.10,164  132  197,13  6  7,/  18  9  9  /,12  3  9,-5  -3  -2,71%  83%  58%,91  72  110,27%  29%  26%,1  0  1,2  0  2,-1  0  -1,,,Flaring AE,,0.92  0.74  1.10,164  132  197,13  6  7,/  18  9  9  /,12  3  9,-5  -3  -2,71%  83%  58%,91  72  110,27%  29%  26%,1  0  1,2  0  2,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Eeyore AE,,0.73  0.82  0.64,127  134  122,11  6  5,/  15  7  8  /,1  0  1,-4  -1  -3,71%  67%  75%,98  105  92,29%  30%  29%,1  1  0,0  0  0,+1  +1  0,,,Eeyore AE,,0.73  0.82  0.64,127  134  122,11  6  5,/  15  7  8  /,1  0  1,-4  -1  -3,71%  67%  75%,98  105  92,29%  30%  29%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Smoggy EDG,,,281,37,/  26  /,15,11,,,,,,,2.0,0.0,Haodong EDG,,,269,23,/  15  /,8,8,,,,,,,Smoggy EDG,,,297,16,/  9  /,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Haodong EDG,,,248,37,/  23  /,9,14,,,,,,,13.0,10.0,Smoggy EDG,,,265,21,/  17  /,4,4,,,,,,,ZmjjKK EDG,,,280,17,/  10  /,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,ZmjjKK EDG,,,225,32,/  28  /,3,4,,,,,,,13.0,2.0,CHICHOO EDG,,,208,17,/  15  /,9,2,,,,,,,nobody EDG,,,232,13,/  7  /,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,nobody EDG,,,198,26,/  26  /,12,0,,,,,,,,,ZmjjKK EDG,,,169,15,/  18  /,3,-3,,,,,,,Haodong EDG,,,226,14,/  8  /,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,CHICHOO EDG,,,176,23,/  24  /,16,-1,,,,,,,,,nobody EDG,,,164,13,/  19  /,6,-6,,,,,,,CHICHOO EDG,,,143,6,/  9  /,7,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,eKo TES,,,270,36,/  32  /,9,4,,,,,,,,,eKo TES,,,338,25,/  19  /,9,6,,,,,,,coldfish TES,,,249,12,/  14  /,3,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,coldfish TES,,,187,23,/  30  /,5,-7,,,,,,,,,Sylvan TES,,,226,20,/  17  /,10,3,,,,,,,eKo TES,,,201,11,/  13  /,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,jkuro TES,,,174,22,/  33  /,8,-11,,,,,,,,,MrCANI TES,,,182,15,/  17  /,14,-2,,,,,,,jkuro TES,,,186,9,/  13  /,4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Sylvan TES,,,169,25,/  31  /,14,-6,,,,,,,,,jkuro TES,,,161,13,/  20  /,4,-7,,,,,,,MrCANI TES,,,122,6,/  12  /,7,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,MrCANI TES,,,152,21,/  29  /,21,-8,,,,,,,,,coldfish TES,,,124,11,/  16  /,2,-5,,,,,,,Sylvan TES,,,111,5,/  14  /,4,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Famouz BME,,1.39  1.55  1.19,282  291  226,35  24  11,/  27  13  14  /,15  10  5,+8  +11  -3,73%  75%  69%,178  204  139,23%  24%  20%,8  6  2,8  4  4,0  +2  -2,2.0,0.0,Famouz BME,,1.90  1.94  1.79,367  351  417,21  15  6,/  7  5  2  /,7  5  2,+14  +10  +4,88%  83%  100%,246  248  240,21%  21%  20%,3  2  1,1  0  1,+2  +2  0,Shiro BME,,1.35  1.90  0.79,276  378  176,24  17  7,/  15  5  10  /,5  2  3,+9  +12  -3,67%  83%  50%,187  245  129,36%  33%  47%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Shiro BME,,1.28  1.69  0.62,252  325  156,39  31  8,/  24  11  13  /,8  3  5,+15  +20  -5,65%  71%  56%,169  205  115,34%  32%  42%,5  3  2,3  1  2,+2  +2  0,13.0,3.0,m0rea BME,,1.48  1.38  1.77,263  271  242,16  12  4,/  8  7  1  /,5  2  3,+8  +5  +3,100%  100%  100%,160  175  117,24%  26%  17%,2  2  0,0  0  0,+2  +2  0,BerserX BME,,1.07  1.32  0.82,200  173  227,20  9  11,/  14  4  10  /,1  1  0,+6  +5  +1,71%  75%  67%,123  95  151,22%  29%  18%,3  1  2,2  1  1,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
