,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,rlzy xd,,0.84  0.77  0.96,209  192  234,14  7  7,/  17  9  8  /,3  3  0,-3  -2  -1,75%  83%  63%,132  125  143,23%  10%  47%,2  0  2,2  2  0,0  -2  +2,0.0,1.0,rlzy xd,,0.84  0.77  0.96,209  192  234,14  7  7,/  17  9  8  /,3  3  0,-3  -2  -1,75%  83%  63%,132  125  143,23%  10%  47%,2  0  2,2  2  0,0  -2  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Phatt xd,,0.83  0.85  0.81,206  200  217,14  9  5,/  17  10  7  /,8  4  4,-3  -1  -2,75%  75%  75%,144  150  135,36%  32%  43%,1  1  0,0  0  0,+1  +1  0,7.0,13.0,Phatt xd,,0.83  0.85  0.81,206  200  217,14  9  5,/  17  10  7  /,8  4  4,-3  -1  -2,75%  75%  75%,144  150  135,36%  32%  43%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,fainz xd,,0.82  0.71  0.99,237  249  220,15  11  4,/  18  11  7  /,4  1  3,-3  0  -3,65%  58%  75%,152  150  155,25%  25%  25%,3  2  1,6  4  2,-3  -2  -1,,,fainz xd,,0.82  0.71  0.99,237  249  220,15  11  4,/  18  11  7  /,4  1  3,-3  0  -3,65%  58%  75%,152  150  155,25%  25%  25%,3  2  1,6  4  2,-3  -2  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,nasK xd,,0.81  1.14  0.33,176  233  93,13  11  2,/  15  8  7  /,4  2  2,-2  +3  -5,50%  58%  38%,113  140  72,17%  20%  8%,1  0  1,1  1  0,0  -1  +1,,,nasK xd,,0.81  1.14  0.33,176  233  93,13  11  2,/  15  8  7  /,4  2  2,-2  +3  -5,50%  58%  38%,113  140  72,17%  20%  8%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,silenttt xd,,0.63  0.67  0.57,132  128  139,10  5  5,/  16  9  7  /,3  3  0,-6  -4  -2,60%  67%  50%,95  95  95,17%  9%  38%,0  0  0,4  2  2,-4  -2  -2,,,silenttt xd,,0.63  0.67  0.57,132  128  139,10  5  5,/  16  9  7  /,3  3  0,-6  -4  -2,60%  67%  50%,95  95  95,17%  9%  38%,0  0  0,4  2  2,-4  -2  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,xiTsha RBT,,1.47  1.71  1.32,293  362  248,23  12  11,/  14  5  9  /,11  2  9,+9  +7  +2,80%  88%  75%,184  214  164,37%  39%  36%,3  1  2,1  0  1,+2  +1  +1,,,xiTsha RBT,,1.47  1.71  1.32,293  362  248,23  12  11,/  14  5  9  /,11  2  9,+9  +7  +2,80%  88%  75%,184  214  164,37%  39%  36%,3  1  2,1  0  1,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,shéd RBT,,1.27  0.75  1.61,259  158  327,18  4  14,/  15  6  9  /,2  1  1,+3  -2  +5,85%  88%  83%,181  121  222,21%  42%  15%,7  3  4,2  1  1,+5  +2  +3,,,shéd RBT,,1.27  0.75  1.61,259  158  327,18  4  14,/  15  6  9  /,2  1  1,+3  -2  +5,85%  88%  83%,181  121  222,21%  42%  15%,7  3  4,2  1  1,+5  +2  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Katu RBT,,1.25  1.53  1.07,199  277  149,15  8  7,/  11  4  7  /,8  5  3,+4  +4  0,80%  88%  75%,152  193  125,41%  47%  35%,0  0  0,0  0  0,0  0  0,,,Katu RBT,,1.25  1.53  1.07,199  277  149,15  8  7,/  11  4  7  /,8  5  3,+4  +4  0,80%  88%  75%,152  193  125,41%  47%  35%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,mrcarrito RBT,,1.15  1.03  1.22,208  187  223,16  6  10,/  13  5  8  /,6  0  6,+3  +1  +2,75%  75%  75%,133  131  135,27%  38%  21%,1  0  1,2  1  1,-1  -1  0,,,mrcarrito RBT,,1.15  1.03  1.22,208  187  223,16  6  10,/  13  5  8  /,6  0  6,+3  +1  +2,75%  75%  75%,133  131  135,27%  38%  21%,1  0  1,2  1  1,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,l0udly RBT,,0.72  0.89  0.60,151  178  134,10  6  4,/  13  4  9  /,3  0  3,-3  +2  -5,65%  63%  67%,102  117  92,21%  29%  18%,2  0  2,2  2  0,0  -2  +2,,,l0udly RBT,,0.72  0.89  0.60,151  178  134,10  6  4,/  13  4  9  /,3  0  3,-3  +2  -5,65%  63%  67%,102  117  92,21%  29%  18%,2  0  2,2  2  0,0  -2  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Daniel0 ZETA,,1.25  1.16  1.33,227  253  206,18  9  9,/  13  7  6  /,2  0  2,+5  +2  +3,86%  80%  92%,158  150  163,55%  63%  50%,0  0  0,0  0  0,0  0  0,0.0,1.0,Daniel0 ZETA,,1.25  1.16  1.33,227  253  206,18  9  9,/  13  7  6  /,2  0  2,+5  +2  +3,86%  80%  92%,158  150  163,55%  63%  50%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,ease ZETA,,1.12  0.73  1.44,240  163  305,19  6  13,/  14  7  7  /,6  1  5,+5  -1  +6,68%  50%  83%,157  97  206,18%  18%  18%,1  0  1,0  0  0,+1  0  +1,9.0,13.0,ease ZETA,,1.12  0.73  1.44,240  163  305,19  6  13,/  14  7  7  /,6  1  5,+5  -1  +6,68%  50%  83%,157  97  206,18%  18%  18%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Guardy ZETA,,1.01  0.98  1.04,142  173  118,9  5  4,/  12  7  5  /,9  4  5,-3  -2  -1,68%  60%  75%,98  114  84,20%  17%  22%,2  0  2,2  1  1,0  -1  +1,,,Guardy ZETA,,1.01  0.98  1.04,142  173  118,9  5  4,/  12  7  5  /,9  4  5,-3  -2  -1,68%  60%  75%,98  114  84,20%  17%  22%,2  0  2,2  1  1,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,neptuNo ZETA,,0.87  0.54  1.15,148  95  193,12  3  9,/  15  8  7  /,3  0  3,-3  -5  +2,64%  50%  75%,105  85  121,25%  21%  28%,3  1  2,0  0  0,+3  +1  +2,,,neptuNo ZETA,,0.87  0.54  1.15,148  95  193,12  3  9,/  15  8  7  /,3  0  3,-3  -5  +2,64%  50%  75%,105  85  121,25%  21%  28%,3  1  2,0  0  0,+3  +1  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,kyrrz ZETA,,0.78  0.51  1.01,157  139  173,11  4  7,/  16  9  7  /,2  1  1,-5  -5  0,64%  40%  83%,97  84  107,30%  20%  42%,7  3  4,7  5  2,0  -2  +2,,,kyrrz ZETA,,0.78  0.51  1.01,157  139  173,11  4  7,/  16  9  7  /,2  1  1,-5  -5  0,64%  40%  83%,97  84  107,30%  20%  42%,7  3  4,7  5  2,0  -2  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,shéd RBT,,1.34  0.88  1.88,265  201  342,22  8  14,/  12  9  3  /,2  1  1,+10  -1  +11,73%  58%  90%,182  146  226,30%  48%  18%,2  1  1,1  1  0,+1  0  +1,,,shéd RBT,,1.34  0.88  1.88,265  201  342,22  8  14,/  12  9  3  /,2  1  1,+10  -1  +11,73%  58%  90%,182  146  226,30%  48%  18%,2  1  1,1  1  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Katu RBT,,1.13  1.21  1.03,139  177  94,11  8  3,/  11  7  4  /,16  4  12,0  +1  -1,82%  75%  90%,86  118  48,41%  44%  33%,1  1  0,1  0  1,0  +1  -1,,,Katu RBT,,1.13  1.21  1.03,139  177  94,11  8  3,/  11  7  4  /,16  4  12,0  +1  -1,82%  75%  90%,86  118  48,41%  44%  33%,1  1  0,1  0  1,0  +1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,l0udly RBT,,0.99  0.76  1.26,171  101  258,14  5  9,/  14  8  6  /,5  3  2,0  -3  +3,64%  42%  90%,129  90  175,26%  36%  21%,3  0  3,4  3  1,-1  -3  +2,,,l0udly RBT,,0.99  0.76  1.26,171  101  258,14  5  9,/  14  8  6  /,5  3  2,0  -3  +3,64%  42%  90%,129  90  175,26%  36%  21%,3  0  3,4  3  1,-1  -3  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,mrcarrito RBT,,0.83  0.65  1.05,149  133  169,11  5  6,/  16  9  7  /,7  2  5,-5  -4  -1,64%  58%  70%,101  87  117,18%  29%  12%,0  0  0,6  5  1,-6  -5  -1,,,mrcarrito RBT,,0.83  0.65  1.05,149  133  169,11  5  6,/  16  9  7  /,7  2  5,-5  -4  -1,64%  58%  70%,101  87  117,18%  29%  12%,0  0  0,6  5  1,-6  -5  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,xiTsha RBT,,0.82  0.68  0.99,151  142  164,12  6  6,/  16  9  7  /,2  1  1,-4  -3  -1,55%  50%  60%,103  93  115,21%  20%  22%,3  1  2,1  0  1,+2  +1  +1,,,xiTsha RBT,,0.82  0.68  0.99,151  142  164,12  6  6,/  16  9  7  /,2  1  1,-4  -3  -1,55%  50%  60%,103  93  115,21%  20%  22%,3  1  2,1  0  1,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,ALMO Z10,,1.36  1.44  1.22,271  299  218,57  28  29,/  40  18  22  /,19  10  9,+17  +10  +7,79%  89%  72%,161  188  141,22%  17%  28%,10  4  6,4  0  4,+6  +4  +2,2.0,1.0,Freyy Z10,,1.44  1.19  1.66,261  189  328,22  8  14,/  14  5  9  /,5  2  3,+8  +3  +5,83%  82%  83%,170  141  196,59%  53%  63%,4  1  3,0  0  0,+4  +1  +3,Freyy Z10,,1.15  1.35  0.95,247  283  212,20  11  9,/  18  8  10  /,12  8  4,+2  +3  -1,88%  83%  92%,152  176  128,25%  33%  18%,4  2  2,1  0  1,+3  +2  +1,ALMO Z10,,2.00  1.72  2.09,423  429  422,25  6  19,/  9  3  6  /,5  3  2,+16  +3  +13,100%  100%  100%,281  311  271,30%  33%  29%,5  1  4,0  0  0,+5  +1  +4
34,Freyy Z10,,1.29  1.04  1.38,224  213  246,52  20  32,/  39  16  23  /,23  12  11,+13  +4  +9,84%  78%  89%,149  143  153,33%  36%  31%,10  3  7,2  1  1,+8  +2  +6,13.0,10.0,kaajak Z10,,1.44  1.93  0.99,308  392  232,27  17  10,/  15  5  10  /,1  0  1,+12  +12  0,74%  91%  58%,192  232  155,49%  44%  59%,7  5  2,3  0  3,+4  +5  -1,ALMO Z10,,1.08  1.44  0.71,186  262  111,16  12  4,/  14  7  7  /,2  1  1,+2  +5  -3,67%  83%  50%,117  158  77,19%  17%  29%,3  2  1,3  0  3,0  +2  -2,qxv Z10,,1.66  1.66  1.67,281  284  281,17  4  13,/  7  2  5  /,9  2  7,+10  +2  +8,94%  75%  100%,191  167  200,33%  21%  39%,2  0  2,0  0  0,+2  0  +2
35,kaajak Z10,,1.08  0.87  1.14,224  205  249,51  19  32,/  43  19  24  /,9  4  5,+8  0  +8,70%  74%  67%,154  133  171,40%  37%  43%,9  6  3,13  5  8,-4  +1  -5,11.0,13.0,ALMO Z10,,1.01  1.17  0.87,203  293  122,16  10  6,/  17  8  9  /,12  6  6,-1  +2  -3,78%  91%  67%,124  177  76,13%  11%  20%,2  1  1,1  0  1,+1  +1  0,kenobi Z10,,1.05  0.79  1.32,194  132  256,17  6  11,/  16  8  8  /,4  3  1,+1  -2  +3,79%  75%  83%,131  90  172,46%  43%  48%,4  3  1,2  1  1,+2  +2  0,Freyy Z10,,1.29  0.56  1.53,165  69  198,10  1  9,/  7  3  4  /,6  2  4,+3  -2  +5,81%  50%  92%,114  49  135,18%  0%  21%,2  0  2,1  1  0,+1  -1  +2
36,qxv Z10,,1.04  1.08  1.01,195  187  183,40  18  22,/  41  17  24  /,16  3  13,-1  +1  -2,73%  78%  69%,127  127  127,32%  33%  30%,2  0  2,3  2  1,-1  -2  +1,13.0,3.0,qxv Z10,,0.79  0.81  0.77,171  185  159,12  7  5,/  17  7  10  /,5  1  4,-5  0  -5,70%  82%  58%,117  131  105,26%  27%  25%,0  0  0,3  2  1,-3  -2  -1,kaajak Z10,,0.71  0.30  1.12,192  70  314,13  1  12,/  20  11  9  /,6  4  2,-7  -10  +3,63%  67%  58%,135  63  207,27%  17%  32%,2  1  1,5  3  2,-3  -2  -1,kenobi Z10,,1.28  1.92  1.07,171  281  135,10  5  5,/  8  2  6  /,11  3  8,+2  +3  -1,94%  75%  100%,117  201  89,34%  45%  28%,1  0  1,0  0  0,+1  0  +1
37,kenobi Z10,,1.02  1.08  1.10,170  139  194,38  14  24,/  43  19  24  /,26  13  13,-5  -5  0,83%  81%  83%,115  94  131,36%  34%  37%,5  3  2,5  3  2,0  0  0,,,kenobi Z10,,0.73  0.53  0.92,145  95  191,11  3  8,/  19  9  10  /,11  7  4,-8  -6  -2,78%  91%  67%,97  60  132,26%  15%  32%,0  0  0,3  2  1,-3  -2  -1,qxv Z10,,0.67  0.76  0.58,132  157  109,11  7  4,/  17  8  9  /,2  0  2,-6  -1  -5,63%  75%  50%,94  111  77,39%  57%  24%,0  0  0,0  0  0,0  0  0,kaajak Z10,,1.09  0.38  1.32,173  92  200,11  1  10,/  8  3  5  /,2  0  2,+3  -2  +5,75%  50%  83%,129  66  149,53%  100%  47%,0  0  0,5  2  3,-5  -2  -3
38,Nunmeister EP,,1.05  1.37  0.63,227  321  127,54  42  12,/  46  26  20  /,11  1  10,+8  +16  -8,62%  69%  52%,150  198  87,34%  40%  20%,10  9  1,8  4  4,+2  +5  -3,,,Minny EP,,1.31  1.18  1.45,255  250  261,23  13  10,/  14  7  7  /,7  3  4,+9  +6  +3,61%  58%  64%,177  188  166,43%  37%  53%,1  1  0,1  1  0,0  0  0,Nunmeister EP,,1.63  2.09  1.17,294  432  157,25  19  6,/  13  6  7  /,8  0  8,+12  +13  -1,75%  83%  67%,184  270  98,36%  37%  31%,5  5  0,2  1  1,+3  +4  -1,MaFiN EP,,0.74  0.48  1.51,218  144  442,12  6  6,/  15  11  4  /,3  2  1,-3  -5  +2,75%  67%  100%,138  112  217,13%  12%  14%,2  0  2,1  1  0,+1  -1  +2
39,Minny EP,,0.92  0.76  1.18,184  162  235,46  23  23,/  44  26  18  /,19  9  10,+2  -3  +5,63%  61%  67%,134  116  157,38%  35%  42%,2  1  1,4  3  1,-2  -2  0,,,Nunmeister EP,,1.05  1.38  0.69,247  359  127,22  16  6,/  18  9  9  /,2  1  1,+4  +7  -3,65%  83%  45%,160  221  93,35%  51%  14%,4  3  1,3  0  3,+1  +3  -2,MaFiN EP,,1.06  0.81  1.30,151  93  210,13  4  9,/  14  8  6  /,11  5  6,-1  -4  +3,75%  67%  83%,97  59  136,24%  30%  23%,1  1  0,1  0  1,0  +1  -1,Cantzer EP,,0.64  0.67  0.55,162  174  129,8  6  2,/  14  11  3  /,1  1  0,-6  -5  -1,63%  58%  75%,112  118  93,13%  11%  25%,0  0  0,1  1  0,-1  -1  0
40,MaFiN EP,,0.85  0.67  1.21,167  115  225,35  15  20,/  45  26  19  /,21  9  12,-10  -11  +1,73%  67%  81%,104  82  134,17%  17%  17%,5  2  3,3  2  1,+2  0  +2,,,WanZeru EP,,0.93  0.78  1.09,252  213  295,19  9  10,/  20  10  10  /,7  2  5,-1  -1  0,61%  50%  73%,170  137  206,21%  26%  18%,3  1  2,5  3  2,-2  -2  0,WanZeru EP,,0.99  0.58  1.39,200  148  254,18  6  12,/  18  11  7  /,7  4  3,0  -5  +5,75%  67%  83%,138  121  154,27%  33%  21%,2  0  2,5  4  1,-3  -4  +1,Minny EP,,0.52  0.37  0.95,109  87  177,5  3  2,/  14  11  3  /,10  6  4,-9  -8  -1,50%  50%  50%,72  59  112,33%  30%  38%,0  0  0,3  2  1,-3  -2  -1
41,WanZeru EP,,0.80  0.57  1.12,195  162  256,44  19  25,/  53  33  20  /,17  9  8,-9  -14  +5,63%  53%  78%,139  115  171,26%  32%  21%,8  3  5,12  9  3,-4  -6  +2,,,MaFiN EP,,0.77  0.72  0.82,133  107  163,10  5  5,/  16  7  9  /,7  2  5,-6  -2  -4,70%  67%  73%,88  76  102,15%  18%  14%,2  1  1,1  1  0,+1  0  +1,Cantzer EP,,0.96  1.14  0.77,167  182  152,11  7  4,/  16  7  9  /,17  7  10,-5  0  -5,79%  83%  75%,117  130  103,20%  23%  19%,2  1  1,5  0  5,-3  +1  -4,WanZeru EP,,0.48  0.34  0.89,132  126  150,7  4  3,/  15  12  3  /,3  3  0,-8  -8  0,50%  42%  75%,96  85  127,37%  38%  33%,3  2  1,2  2  0,+1  0  +1
42,Cantzer EP,,0.68  0.78  0.57,147  168  118,27  19  8,/  51  29  22  /,26  12  14,-24  -10  -14,65%  69%  59%,103  119  80,21%  20%  22%,2  1  1,9  2  7,-7  -1  -6,,,Cantzer EP,,0.46  0.54  0.37,113  147  77,8  6  2,/  21  11  10  /,8  4  4,-13  -5  -8,52%  67%  36%,82  110  50,28%  29%  26%,0  0  0,3  1  2,-3  -1  -2,Minny EP,,0.93  0.73  1.14,188  148  230,18  7  11,/  16  8  8  /,2  0  2,+2  -1  +3,75%  75%  75%,132  100  165,35%  33%  36%,1  0  1,0  0  0,+1  0  +1,Nunmeister EP,,0.47  0.63  0.03,139  173  39,7  7  0,/  15  11  4  /,1  0  1,-8  -4  -4,38%  42%  25%,87  104  39,28%  29%  20%,1  1  0,3  3  0,-2  -2  0
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,mgS NOIT,,1.62  1.53  1.68,280  261  294,45  16  29,/  22  9  13  /,9  4  5,+23  +7  +16,83%  75%  88%,192  203  184,21%  26%  16%,9  3  6,6  4  2,+3  -1  +4,2.0,0.0,mgS NOIT,,1.63  1.93  1.43,316  347  297,26  12  14,/  12  4  8  /,2  1  1,+14  +8  +6,70%  63%  75%,221  273  187,21%  25%  16%,3  0  3,3  1  2,0  -1  +1,mgS NOIT,,1.61  1.13  1.93,244  175  291,19  4  15,/  10  5  5  /,7  3  4,+9  -1  +10,95%  88%  100%,162  133  182,21%  28%  17%,6  3  3,3  3  0,+3  0  +3,,,,,,,,,,,,,,
45,HTR NOIT,,1.22  0.90  1.42,234  193  261,34  11  23,/  24  12  12  /,15  5  10,+10  -1  +11,83%  75%  88%,149  104  180,18%  21%  17%,6  1  5,3  2  1,+3  -1  +4,13.0,7.0,roxthi NOIT,,1.38  1.19  1.51,249  196  285,19  6  13,/  11  5  6  /,6  2  4,+8  +1  +7,80%  88%  75%,158  108  191,26%  25%  26%,1  0  1,0  0  0,+1  0  +1,Seeyun NOIT,,1.52  1.40  1.60,287  299  280,20  8  12,/  12  5  7  /,16  7  9,+8  +3  +5,80%  88%  75%,191  217  173,26%  18%  34%,3  0  3,0  0  0,+3  0  +3,,,,,,,,,,,,,,
46,Seeyun NOIT,,1.21  1.03  1.33,220  201  233,30  10  20,/  25  10  15  /,26  11  15,+5  0  +5,78%  75%  79%,148  141  152,31%  19%  40%,4  0  4,2  0  2,+2  0  +2,13.0,7.0,guiih9 NOIT,,1.03  1.49  0.72,176  323  80,12  9  3,/  13  6  7  /,9  4  5,-1  +3  -4,75%  75%  75%,108  195  50,35%  32%  50%,5  3  2,1  1  0,+4  +2  +2,HTR NOIT,,1.50  1.17  1.72,296  239  334,22  7  15,/  12  6  6  /,10  3  7,+10  +1  +9,95%  100%  92%,170  128  198,9%  12%  8%,4  0  4,1  0  1,+3  0  +3,,,,,,,,,,,,,,
47,roxthi NOIT,,1.16  1.00  1.27,190  163  207,28  10  18,/  22  10  12  /,15  6  9,+6  0  +6,80%  81%  79%,130  102  148,27%  25%  29%,2  0  2,0  0  0,+2  0  +2,,,HTR NOIT,,0.93  0.64  1.12,171  147  188,12  4  8,/  12  6  6  /,5  2  3,0  -2  +2,70%  50%  83%,129  80  162,37%  43%  35%,2  1  1,2  2  0,0  -1  +1,roxthi NOIT,,0.95  0.82  1.03,130  131  130,9  4  5,/  11  5  6  /,9  4  5,-2  -1  -1,80%  75%  83%,102  96  106,30%  25%  33%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,
