,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ajisan GEJP,,1.73  2.35  1.37,312  424  247,22  12  10,/  9  3  6  /,10  4  6,+13  +9  +4,84%  100%  75%,180  251  138,17%  22%  14%,2  0  2,2  0  2,0  0  0,1.0,0.0,ajisan GEJP,,1.73  2.35  1.37,312  424  247,22  12  10,/  9  3  6  /,10  4  6,+13  +9  +4,84%  100%  75%,180  251  138,17%  22%  14%,2  0  2,2  0  2,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Aware GEJP,,1.45  1.07  1.68,273  224  302,17  4  13,/  11  5  6  /,8  4  4,+6  -1  +7,84%  71%  92%,192  187  195,16%  12%  19%,1  0  1,1  1  0,0  -1  +1,13.0,6.0,Aware GEJP,,1.45  1.07  1.68,273  224  302,17  4  13,/  11  5  6  /,8  4  4,+6  -1  +7,84%  71%  92%,192  187  195,16%  12%  19%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,KuuKai GEJP,,0.99  0.68  1.17,198  204  196,14  5  9,/  14  7  7  /,4  1  3,0  -2  +2,63%  43%  75%,142  143  141,31%  42%  26%,4  2  2,1  0  1,+3  +2  +1,,,KuuKai GEJP,,0.99  0.68  1.17,198  204  196,14  5  9,/  14  7  7  /,4  1  3,0  -2  +2,63%  43%  75%,142  143  141,31%  42%  26%,4  2  2,1  0  1,+3  +2  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,wai GEJP,,0.94  0.67  1.10,150  125  165,11  4  7,/  11  5  6  /,9  1  8,0  -1  +1,63%  57%  67%,96  73  110,26%  22%  27%,2  1  1,3  2  1,-1  -1  0,,,wai GEJP,,0.94  0.67  1.10,150  125  165,11  4  7,/  11  5  6  /,9  1  8,0  -1  +1,63%  57%  67%,96  73  110,26%  22%  27%,2  1  1,3  2  1,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,TAKUROxHP3 GEJP,,0.75  0.71  0.77,133  112  147,10  3  7,/  13  5  8  /,5  2  3,-3  -2  -1,58%  57%  58%,86  101  78,24%  30%  22%,1  0  1,2  1  1,-1  -1  0,,,TAKUROxHP3 GEJP,,0.75  0.71  0.77,133  112  147,10  3  7,/  13  5  8  /,5  2  3,-3  -2  -1,58%  57%  58%,86  101  78,24%  30%  22%,1  0  1,2  1  1,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,RoBoBo SUP,,1.17  0.93  1.58,225  152  353,16  6  10,/  13  8  5  /,5  3  2,+3  -2  +5,63%  50%  86%,135  94  205,19%  11%  27%,2  0  2,2  2  0,0  -2  +2,,,RoBoBo SUP,,1.17  0.93  1.58,225  152  353,16  6  10,/  13  8  5  /,5  3  2,+3  -2  +5,63%  50%  86%,135  94  205,19%  11%  27%,2  0  2,2  2  0,0  -2  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,TwoFace SUP,,0.88  0.78  1.04,160  136  202,10  6  4,/  14  9  5  /,7  3  4,-4  -3  -1,63%  67%  57%,112  92  146,19%  24%  16%,1  1  0,1  0  1,0  +1  -1,,,TwoFace SUP,,0.88  0.78  1.04,160  136  202,10  6  4,/  14  9  5  /,7  3  4,-4  -3  -1,63%  67%  57%,112  92  146,19%  24%  16%,1  1  0,1  0  1,0  +1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Fury SUP,,0.85  0.86  0.83,202  209  190,11  7  4,/  17  10  7  /,5  2  3,-6  -3  -3,74%  67%  86%,145  159  120,23%  32%  6%,5  3  2,1  1  0,+4  +2  +2,,,Fury SUP,,0.85  0.86  0.83,202  209  190,11  7  4,/  17  10  7  /,5  2  3,-6  -3  -3,74%  67%  86%,145  159  120,23%  32%  6%,5  3  2,1  1  0,+4  +2  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Frosti SUP,,0.75  0.92  0.46,160  177  131,11  7  4,/  15  9  6  /,2  1  1,-4  -2  -2,63%  50%  86%,123  153  73,28%  33%  17%,1  1  0,2  1  1,-1  0  -1,,,Frosti SUP,,0.75  0.92  0.46,160  177  131,11  7  4,/  15  9  6  /,2  1  1,-4  -2  -2,63%  50%  86%,123  153  73,28%  33%  17%,1  1  0,2  1  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Mangolorian SUP,,0.66  0.68  0.62,151  160  136,10  7  3,/  15  10  5  /,6  4  2,-5  -3  -2,42%  42%  43%,90  90  91,19%  24%  12%,0  0  0,4  3  1,-4  -3  -1,,,Mangolorian SUP,,0.66  0.68  0.62,151  160  136,10  7  3,/  15  10  5  /,6  4  2,-5  -3  -2,42%  42%  43%,90  90  91,19%  24%  12%,0  0  0,4  3  1,-4  -3  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,shooterR SNK,,1.42  0.62  1.89,273  179  329,20  4  16,/  10  6  4  /,2  1  1,+10  -2  +12,84%  71%  92%,169  97  210,24%  30%  21%,7  1  6,7  5  2,0  -4  +4,1.0,0.0,shooterR SNK,,1.42  0.62  1.89,273  179  329,20  4  16,/  10  6  4  /,2  1  1,+10  -2  +12,84%  71%  92%,169  97  210,24%  30%  21%,7  1  6,7  5  2,0  -4  +4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Bloody SNK,,1.41  1.11  1.58,236  176  272,17  4  13,/  10  5  5  /,3  1  2,+7  -1  +8,74%  57%  83%,167  145  180,31%  27%  33%,2  0  2,0  0  0,+2  0  +2,13.0,6.0,Bloody SNK,,1.41  1.11  1.58,236  176  272,17  4  13,/  10  5  5  /,3  1  2,+7  -1  +8,74%  57%  83%,167  145  180,31%  27%  33%,2  0  2,0  0  0,+2  0  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,BeasT SNK,,1.35  1.41  1.32,203  309  143,13  7  6,/  11  6  5  /,13  3  10,+2  +1  +1,89%  71%  100%,135  218  87,35%  33%  38%,0  0  0,0  0  0,0  0  0,,,BeasT SNK,,1.35  1.41  1.32,203  309  143,13  7  6,/  11  6  5  /,13  3  10,+2  +1  +1,89%  71%  100%,135  218  87,35%  33%  38%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,soulM8 SNK,,1.18  0.53  1.55,174  125  204,12  3  9,/  10  6  4  /,10  3  7,+2  -3  +5,79%  57%  92%,115  57  149,27%  10%  33%,0  0  0,1  1  0,-1  -1  0,,,soulM8 SNK,,1.18  0.53  1.55,174  125  204,12  3  9,/  10  6  4  /,10  3  7,+2  -3  +5,79%  57%  92%,115  57  149,27%  10%  33%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,k1Ng SNK,,1.06  0.36  1.47,218  74  303,15  2  13,/  12  6  6  /,7  1  6,+3  -4  +7,79%  57%  92%,148  45  207,41%  50%  40%,2  0  2,0  0  0,+2  0  +2,,,k1Ng SNK,,1.06  0.36  1.47,218  74  303,15  2  13,/  12  6  6  /,7  1  6,+3  -4  +7,79%  57%  92%,148  45  207,41%  50%  40%,2  0  2,0  0  0,+2  0  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Kayn GENK,,0.85  0.59  1.28,161  138  200,11  6  5,/  15  11  4  /,6  1  5,-4  -5  +1,68%  50%  100%,110  89  147,46%  58%  36%,0  0  0,3  3  0,-3  -3  0,,,Kayn GENK,,0.85  0.59  1.28,161  138  200,11  6  5,/  15  11  4  /,6  1  5,-4  -5  +1,68%  50%  100%,110  89  147,46%  58%  36%,0  0  0,3  3  0,-3  -3  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,secci GENK,,0.82  0.60  1.18,191  155  254,11  6  5,/  16  11  5  /,7  1  6,-5  -5  0,79%  75%  86%,115  93  152,23%  31%  16%,3  1  2,0  0  0,+3  +1  +2,,,secci GENK,,0.82  0.60  1.18,191  155  254,11  6  5,/  16  11  5  /,7  1  6,-5  -5  0,79%  75%  86%,115  93  152,23%  31%  16%,3  1  2,0  0  0,+3  +1  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Frandec GENK,,0.76  0.34  1.47,165  106  268,13  5  8,/  16  12  4  /,1  0  1,-3  -7  +4,63%  42%  100%,109  59  195,22%  14%  27%,0  0  0,1  1  0,-1  -1  0,,,Frandec GENK,,0.76  0.34  1.47,165  106  268,13  5  8,/  16  12  4  /,1  0  1,-3  -7  +4,63%  42%  100%,109  59  195,22%  14%  27%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,zenzzor GENK,,0.67  0.32  1.26,148  114  207,11  4  7,/  14  11  3  /,3  2  1,-3  -7  +4,58%  42%  86%,99  89  116,26%  31%  21%,2  0  2,5  5  0,-3  -5  +2,,,zenzzor GENK,,0.67  0.32  1.26,148  114  207,11  4  7,/  14  11  3  /,3  2  1,-3  -7  +4,58%  42%  86%,99  89  116,26%  31%  21%,2  0  2,5  5  0,-3  -5  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,darka1 GENK,,0.52  0.29  0.90,111  86  155,7  3  4,/  16  12  4  /,4  1  3,-9  -9  0,42%  33%  57%,66  49  97,32%  22%  40%,3  1  2,2  1  1,+1  0  +1,,,darka1 GENK,,0.52  0.29  0.90,111  86  155,7  3  4,/  16  12  4  /,4  1  3,-9  -9  0,42%  33%  57%,66  49  97,32%  22%  40%,3  1  2,2  1  1,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,ajisan GEJP,,1.16  0.71  1.50,233  133  308,17  4  13,/  15  7  8  /,10  3  7,+2  -3  +5,81%  67%  92%,133  72  178,15%  20%  13%,2  1  1,3  2  1,-1  -1  0,0.0,1.0,ajisan GEJP,,1.16  0.71  1.50,233  133  308,17  4  13,/  15  7  8  /,10  3  7,+2  -3  +5,81%  67%  92%,133  72  178,15%  20%  13%,2  1  1,3  2  1,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Aware GEJP,,0.98  0.64  1.24,183  170  193,14  6  8,/  15  8  7  /,4  1  3,-1  -2  +1,67%  67%  67%,119  95  138,22%  18%  24%,1  1  0,1  1  0,0  0  0,8.0,13.0,Aware GEJP,,0.98  0.64  1.24,183  170  193,14  6  8,/  15  8  7  /,4  1  3,-1  -2  +1,67%  67%  67%,119  95  138,22%  18%  24%,1  1  0,1  1  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,wai GEJP,,0.95  1.00  0.91,207  240  183,15  8  7,/  19  8  11  /,4  2  2,-4  0  -4,62%  67%  58%,142  157  131,41%  41%  40%,3  1  2,6  1  5,-3  0  -3,,,wai GEJP,,0.95  1.00  0.91,207  240  183,15  8  7,/  19  8  11  /,4  2  2,-4  0  -4,62%  67%  58%,142  157  131,41%  41%  40%,3  1  2,6  1  5,-3  0  -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,KuuKai GEJP,,0.71  0.94  0.54,189  245  148,13  8  5,/  16  6  10  /,2  0  2,-3  +2  -5,71%  78%  67%,122  159  95,16%  19%  12%,3  0  3,1  1  0,+2  -1  +3,,,KuuKai GEJP,,0.71  0.94  0.54,189  245  148,13  8  5,/  16  6  10  /,2  0  2,-3  +2  -5,71%  78%  67%,122  159  95,16%  19%  12%,3  0  3,1  1  0,+2  -1  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,TAKUROxHP3 GEJP,,0.66  0.65  0.67,112  139  93,10  5  5,/  16  8  8  /,7  2  5,-6  -3  -3,57%  44%  67%,76  76  76,47%  44%  50%,1  1  0,0  0  0,+1  +1  0,,,TAKUROxHP3 GEJP,,0.66  0.65  0.67,112  139  93,10  5  5,/  16  8  8  /,7  2  5,-6  -3  -3,57%  44%  67%,76  76  76,47%  44%  50%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,schmiggy GER,,1.29  0.70  2.08,283  145  467,21  6  15,/  15  9  6  /,12  4  8,+6  -3  +9,90%  83%  100%,182  98  293,24%  28%  23%,4  2  2,0  0  0,+4  +2  +2,,,schmiggy GER,,1.29  0.70  2.08,283  145  467,21  6  15,/  15  9  6  /,12  4  8,+6  -3  +9,90%  83%  100%,182  98  293,24%  28%  23%,4  2  2,0  0  0,+4  +2  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,SecDet GER,,1.26  1.20  1.34,225  217  238,17  10  7,/  12  6  6  /,4  1  3,+5  +4  +1,76%  83%  67%,148  139  159,28%  33%  23%,3  1  2,0  0  0,+3  +1  +2,,,SecDet GER,,1.26  1.20  1.34,225  217  238,17  10  7,/  12  6  6  /,4  1  3,+5  +4  +1,76%  83%  67%,148  139  159,28%  33%  23%,3  1  2,0  0  0,+3  +1  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Spitzer GER,,1.14  1.29  0.94,215  285  123,17  12  5,/  13  8  5  /,5  4  1,+4  +4  0,86%  100%  67%,141  187  80,24%  36%  6%,1  1  0,0  0  0,+1  +1  0,,,Spitzer GER,,1.14  1.29  0.94,215  285  123,17  12  5,/  13  8  5  /,5  4  1,+4  +4  0,86%  100%  67%,141  187  80,24%  36%  6%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,IkE GER,,1.00  1.20  0.74,174  197  145,13  10  3,/  13  6  7  /,13  7  6,0  +4  -4,76%  83%  67%,105  115  92,27%  29%  25%,1  1  0,4  2  2,-3  -1  -2,,,IkE GER,,1.00  1.20  0.74,174  197  145,13  10  3,/  13  6  7  /,13  7  6,0  +4  -4,76%  83%  67%,105  115  92,27%  29%  25%,1  1  0,4  2  2,-3  -1  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,sNabbi3 GER,,0.91  0.86  0.98,195  205  184,13  8  5,/  16  9  7  /,11  6  5,-3  -1  -2,81%  83%  78%,137  136  137,25%  27%  23%,2  1  1,6  4  2,-4  -3  -1,,,sNabbi3 GER,,0.91  0.86  0.98,195  205  184,13  8  5,/  16  9  7  /,11  6  5,-3  -1  -2,81%  83%  78%,137  136  137,25%  27%  23%,2  1  1,6  4  2,-4  -3  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Aware GEJP,,1.13  0.96  1.30,256  219  298,22  10  12,/  17  10  7  /,2  1  1,+5  0  +5,65%  67%  64%,159  140  180,20%  20%  20%,1  1  0,3  3  0,-2  -2  0,0.0,1.0,Aware GEJP,,1.13  0.96  1.30,256  219  298,22  10  12,/  17  10  7  /,2  1  1,+5  0  +5,65%  67%  64%,159  140  180,20%  20%  20%,1  1  0,3  3  0,-2  -2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,KuuKai GEJP,,1.10  0.89  1.33,229  218  242,18  11  7,/  16  10  6  /,4  1  3,+2  +1  +1,65%  67%  64%,170  162  178,31%  37%  27%,2  0  2,0  0  0,+2  0  +2,10.0,13.0,KuuKai GEJP,,1.10  0.89  1.33,229  218  242,18  11  7,/  16  10  6  /,4  1  3,+2  +1  +1,65%  67%  64%,170  162  178,31%  37%  27%,2  0  2,0  0  0,+2  0  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,ajisan GEJP,,0.96  0.93  0.99,189  229  146,16  10  6,/  14  8  6  /,5  3  2,+2  +2  0,74%  75%  73%,111  140  80,14%  11%  21%,1  0  1,3  1  2,-2  -1  -1,,,ajisan GEJP,,0.96  0.93  0.99,189  229  146,16  10  6,/  14  8  6  /,5  3  2,+2  +2  0,74%  75%  73%,111  140  80,14%  11%  21%,1  0  1,3  1  2,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,wai GEJP,,0.67  0.94  0.39,144  181  104,11  7  4,/  18  9  9  /,3  3  0,-7  -2  -5,61%  67%  55%,94  117  69,10%  18%  0%,2  2  0,8  4  4,-6  -2  -4,,,wai GEJP,,0.67  0.94  0.39,144  181  104,11  7  4,/  18  9  9  /,3  3  0,-7  -2  -5,61%  67%  55%,94  117  69,10%  18%  0%,2  2  0,8  4  4,-6  -2  -4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,TAKUROxHP3 GEJP,,0.58  0.38  0.80,102  56  153,7  2  5,/  18  11  7  /,8  4  4,-11  -9  -2,61%  50%  73%,75  34  120,25%  25%  25%,2  1  1,1  0  1,+1  +1  0,,,TAKUROxHP3 GEJP,,0.58  0.38  0.80,102  56  153,7  2  5,/  18  11  7  /,8  4  4,-11  -9  -2,61%  50%  73%,75  34  120,25%  25%  25%,2  1  1,1  0  1,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Shmuky GUMA,,1.27  1.03  1.48,247  132  353,20  5  15,/  15  7  8  /,10  5  5,+5  -2  +7,78%  64%  92%,153  92  210,35%  31%  37%,3  0  3,2  2  0,+1  -2  +3,,,Shmuky GUMA,,1.27  1.03  1.48,247  132  353,20  5  15,/  15  7  8  /,10  5  5,+5  -2  +7,78%  64%  92%,153  92  210,35%  31%  37%,3  0  3,2  2  0,+1  -2  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Ayyzicle GUMA,,1.17  1.56  0.80,206  291  130,18  11  7,/  13  5  8  /,7  3  4,+5  +6  -1,74%  82%  67%,129  179  84,26%  29%  21%,2  2  0,0  0  0,+2  +2  0,,,Ayyzicle GUMA,,1.17  1.56  0.80,206  291  130,18  11  7,/  13  5  8  /,7  3  4,+5  +6  -1,74%  82%  67%,129  179  84,26%  29%  21%,2  2  0,0  0  0,+2  +2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Fejkix GUMA,,1.07  0.90  1.22,236  188  281,18  7  11,/  15  8  7  /,5  1  4,+3  -1  +4,74%  55%  92%,163  123  199,15%  21%  13%,3  1  2,2  1  1,+1  0  +1,,,Fejkix GUMA,,1.07  0.90  1.22,236  188  281,18  7  11,/  15  8  7  /,5  1  4,+3  -1  +4,74%  55%  92%,163  123  199,15%  21%  13%,3  1  2,2  1  1,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,DESTINY GUMA,,0.99  1.11  0.87,156  189  126,12  7  5,/  15  8  7  /,8  2  6,-3  -1  -2,78%  73%  83%,102  129  77,10%  10%  9%,3  2  1,2  0  2,+1  +2  -1,,,DESTINY GUMA,,0.99  1.11  0.87,156  189  126,12  7  5,/  15  8  7  /,8  2  6,-3  -1  -2,78%  73%  83%,102  129  77,10%  10%  9%,3  2  1,2  0  2,+1  +2  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,LaggS GUMA,,0.94  0.61  1.25,174  133  212,15  5  10,/  16  9  7  /,3  2  1,-1  -4  +3,74%  64%  83%,110  92  127,23%  24%  23%,4  2  2,2  1  1,+2  +1  +1,,,LaggS GUMA,,0.94  0.61  1.25,174  133  212,15  5  10,/  16  9  7  /,3  2  1,-1  -4  +3,74%  64%  83%,110  92  127,23%  24%  23%,4  2  2,2  1  1,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,TvirusLuke DRG,,,235,42,/  43  /,11,-1,,,,,,,0.0,2.0,TvirusLuke DRG,,,229,23,/  25  /,7,-2,,,,,,,TvirusLuke DRG,,,240.0,19.0,/  18  /,4.0,1.0,,,,,,,,,,,,,,,,,,,,
56,vo0kashu DRG,,,212,37,/  36  /,17,1,,,,,,,14.0,16.0,Nicc DRG,,,224,26,/  18  /,8,8,,,,,,,vo0kashu DRG,,,210.0,17.0,/  15  /,3.0,2.0,,,,,,,,,,,,,,,,,,,,
57,Shion7 DRG,,,189,35,/  37  /,12,-2,,,,,,,9.0,13.0,vo0kashu DRG,,,214,20,/  21  /,14,-1,,,,,,,Shion7 DRG,,,171.0,14.0,/  15  /,7.0,-1.0,,,,,,,,,,,,,,,,,,,,
58,Nicc DRG,,,182,35,/  35  /,23,0,,,,,,,,,Shion7 DRG,,,206,21,/  22  /,5,-1,,,,,,,Nicc DRG,,,139.0,9.0,/  17  /,15.0,-8.0,,,,,,,,,,,,,,,,,,,,
59,maizi DRG,,,134,25,/  40  /,14,-15,,,,,,,,,maizi DRG,,,133,15,/  23  /,7,-8,,,,,,,maizi DRG,,,134.0,10.0,/  17  /,7.0,-7.0,,,,,,,,,,,,,,,,,,,,
60,Autumn FPX,,,258,45,/  42  /,10,3,,,,,,,,,Lysoar FPX,,,253,28,/  21  /,1,7,,,,,,,Autumn FPX,,,296.0,23.0,/  17  /,3.0,6.0,,,,,,,,,,,,,,,,,,,,
61,AAAAY FPX,,,210,39,/  34  /,13,5,,,,,,,,,AAAAY FPX,,,230,25,/  18  /,6,7,,,,,,,BerLIN FPX,,,201.0,17.0,/  14  /,3.0,3.0,,,,,,,,,,,,,,,,,,,,
