,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,paTiTek CASE,,1.60  1.53  1.64,276  303  260,21  8  13,/  9  4  5  /,5  1  4,+12  +4  +8,79%  86%  75%,180  193  172,36%  30%  42%,1  1  0,1  0  1,0  +1  -1,1.0,0.0,paTiTek CASE,,1.60  1.53  1.64,276  303  260,21  8  13,/  9  4  5  /,5  1  4,+12  +4  +8,79%  86%  75%,180  193  172,36%  30%  42%,1  1  0,1  0  1,0  +1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Yurii CASE,,1.26  1.45  1.15,233  281  206,17  8  9,/  12  4  8  /,8  4  4,+5  +4  +1,74%  86%  67%,145  169  131,29%  33%  25%,3  0  3,1  0  1,+2  0  +2,13.0,6.0,Yurii CASE,,1.26  1.45  1.15,233  281  206,17  8  9,/  12  4  8  /,8  4  4,+5  +4  +1,74%  86%  67%,145  169  131,29%  33%  25%,3  0  3,1  0  1,+2  0  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Foxie CASE,,1.02  0.61  1.25,193  51  276,13  1  12,/  11  4  7  /,5  3  2,+2  -3  +5,79%  57%  92%,135  39  191,25%  25%  25%,1  0  1,2  1  1,-1  -1  0,,,Foxie CASE,,1.02  0.61  1.25,193  51  276,13  1  12,/  11  4  7  /,5  3  2,+2  -3  +5,79%  57%  92%,135  39  191,25%  25%  25%,1  0  1,2  1  1,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Kiles CASE,,1.00  1.20  0.89,191  242  162,12  5  7,/  12  5  7  /,6  4  2,0  0  0,84%  100%  75%,144  189  118,21%  23%  19%,1  0  1,2  1  1,-1  -1  0,,,Kiles CASE,,1.00  1.20  0.89,191  242  162,12  5  7,/  12  5  7  /,6  4  2,0  0  0,84%  100%  75%,144  189  118,21%  23%  19%,1  0  1,2  1  1,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,H1ber CASE,,0.96  1.14  0.85,196  258  161,14  7  7,/  14  5  9  /,3  2  1,0  +2  -2,74%  86%  67%,139  167  123,23%  27%  20%,5  2  3,2  2  0,+3  0  +3,,,H1ber CASE,,0.96  1.14  0.85,196  258  161,14  7  7,/  14  5  9  /,3  2  1,0  +2  -2,74%  86%  67%,139  167  123,23%  27%  20%,5  2  3,2  2  0,+3  0  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,JoYe MT,,1.16  1.01  1.43,218  170  300,16  8  8,/  13  8  5  /,6  3  3,+3  0  +3,74%  67%  86%,120  105  145,32%  50%  18%,2  0  2,0  0  0,+2  0  +2,,,JoYe MT,,1.16  1.01  1.43,218  170  300,16  8  8,/  13  8  5  /,6  3  3,+3  0  +3,74%  67%  86%,120  105  145,32%  50%  18%,2  0  2,0  0  0,+2  0  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,xKyjote MT,,0.98  0.94  1.04,239  236  246,16  11  5,/  15  9  6  /,3  1  2,+1  +2  -1,74%  67%  86%,134  132  138,18%  19%  17%,4  2  2,2  0  2,+2  +2  0,,,xKyjote MT,,0.98  0.94  1.04,239  236  246,16  11  5,/  15  9  6  /,3  1  2,+1  +2  -1,74%  67%  86%,134  132  138,18%  19%  17%,4  2  2,2  0  2,+2  +2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Vity MT,,0.80  0.96  0.52,175  216  108,12  10  2,/  17  10  7  /,6  2  4,-5  0  -5,68%  67%  71%,123  145  85,30%  32%  25%,1  1  0,2  2  0,-1  -1  0,,,Vity MT,,0.80  0.96  0.52,175  216  108,12  10  2,/  17  10  7  /,6  2  4,-5  0  -5,68%  67%  71%,123  145  85,30%  32%  25%,1  1  0,2  2  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Neiker MT,,0.63  0.48  0.90,98  80  130,6  3  3,/  16  11  5  /,9  5  4,-10  -8  -2,58%  67%  43%,68  61  80,54%  50%  60%,0  0  0,2  2  0,-2  -2  0,,,Neiker MT,,0.63  0.48  0.90,98  80  130,6  3  3,/  16  11  5  /,9  5  4,-10  -8  -2,58%  67%  43%,68  61  80,54%  50%  60%,0  0  0,2  2  0,-2  -2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Morthe MT,,0.58  0.62  0.50,155  164  143,8  5  3,/  16  10  6  /,5  3  2,-8  -5  -3,68%  67%  71%,119  123  112,13%  9%  23%,1  1  0,5  4  1,-4  -3  -1,,,Morthe MT,,0.58  0.62  0.50,155  164  143,8  5  3,/  16  10  6  /,5  3  2,-8  -5  -3,68%  67%  71%,119  123  112,13%  9%  23%,1  1  0,5  4  1,-4  -3  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,waddle DSY,,1.54  1.47  1.58,284  250  310,24  9  15,/  10  4  6  /,8  2  6,+14  +5  +9,86%  100%  75%,182  175  187,35%  28%  40%,3  2  1,0  0  0,+3  +2  +1,1.0,0.0,waddle DSY,,1.54  1.47  1.58,284  250  310,24  9  15,/  10  4  6  /,8  2  6,+14  +5  +9,86%  100%  75%,182  175  187,35%  28%  40%,3  2  1,0  0  0,+3  +2  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Filu DSY,,1.30  1.32  1.27,273  283  267,19  9  10,/  12  5  7  /,9  3  6,+7  +4  +3,81%  89%  75%,183  176  189,25%  25%  24%,4  3  1,1  0  1,+3  +3  0,13.0,8.0,Filu DSY,,1.30  1.32  1.27,273  283  267,19  9  10,/  12  5  7  /,9  3  6,+7  +4  +3,81%  89%  75%,183  176  189,25%  25%  24%,4  3  1,1  0  1,+3  +3  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,wackie DSY,,1.29  1.25  1.32,206  160  241,13  4  9,/  13  5  8  /,17  8  9,0  -1  +1,86%  89%  83%,141  116  160,20%  18%  22%,2  1  1,2  1  1,0  0  0,,,wackie DSY,,1.29  1.25  1.32,206  160  241,13  4  9,/  13  5  8  /,17  8  9,0  -1  +1,86%  89%  83%,141  116  160,20%  18%  22%,2  1  1,2  1  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,caydeN DSY,,1.12  1.28  1.00,165  169  163,14  6  8,/  13  4  9  /,16  8  8,+1  +2  -1,81%  89%  75%,113  124  105,28%  21%  35%,1  0  1,3  1  2,-2  -1  -1,,,caydeN DSY,,1.12  1.28  1.00,165  169  163,14  6  8,/  13  4  9  /,16  8  8,+1  +2  -1,81%  89%  75%,113  124  105,28%  21%  35%,1  0  1,3  1  2,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Tag DSY,,0.91  1.31  0.62,147  243  77,12  9  3,/  13  6  7  /,3  0  3,-1  +3  -4,71%  89%  58%,113  173  67,28%  29%  27%,2  0  2,3  1  2,-1  -1  0,,,Tag DSY,,0.91  1.31  0.62,147  243  77,12  9  3,/  13  6  7  /,3  0  3,-1  +3  -4,71%  89%  58%,113  173  67,28%  29%  27%,2  0  2,3  1  2,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Blastinho MRS,,0.99  0.93  1.07,229  228  232,14  8  6,/  17  10  7  /,6  3  3,-3  -2  -1,71%  67%  78%,164  164  164,16%  17%  15%,3  3  0,3  2  1,0  +1  -1,,,Blastinho MRS,,0.99  0.93  1.07,229  228  232,14  8  6,/  17  10  7  /,6  3  3,-3  -2  -1,71%  67%  78%,164  164  164,16%  17%  15%,3  3  0,3  2  1,0  +1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Nixerino MRS,,0.96  1.17  0.69,172  187  154,15  9  6,/  15  8  7  /,1  0  1,0  +1  -1,52%  58%  44%,123  134  108,25%  21%  29%,2  2  0,2  0  2,0  +2  -2,,,Nixerino MRS,,0.96  1.17  0.69,172  187  154,15  9  6,/  15  8  7  /,1  0  1,0  +1  -1,52%  58%  44%,123  134  108,25%  21%  29%,2  2  0,2  0  2,0  +2  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Vorwenn MRS,,0.83  0.85  0.80,154  176  127,10  7  3,/  17  10  7  /,9  4  5,-7  -3  -4,71%  58%  89%,98  118  71,33%  22%  71%,3  1  2,1  0  1,+2  +1  +1,,,Vorwenn MRS,,0.83  0.85  0.80,154  176  127,10  7  3,/  17  10  7  /,9  4  5,-7  -3  -4,71%  58%  89%,98  118  71,33%  22%  71%,3  1  2,1  0  1,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,YuNo MRS,,0.73  1.03  0.34,161  146  182,14  8  6,/  16  7  9  /,3  2  1,-2  +1  -3,57%  58%  56%,102  110  91,30%  35%  25%,1  0  1,3  2  1,-2  -2  0,,,YuNo MRS,,0.73  1.03  0.34,161  146  182,14  8  6,/  16  7  9  /,3  2  1,-2  +1  -3,57%  58%  56%,102  110  91,30%  35%  25%,1  0  1,3  2  1,-2  -2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Pando MRS,,0.62  0.57  0.69,112  128  91,8  5  3,/  17  10  7  /,4  4  0,-9  -5  -4,48%  50%  44%,74  76  70,19%  18%  20%,0  0  0,3  2  1,-3  -2  -1,,,Pando MRS,,0.62  0.57  0.69,112  128  91,8  5  3,/  17  10  7  /,4  4  0,-9  -5  -4,48%  50%  44%,74  76  70,19%  18%  20%,0  0  0,3  2  1,-3  -2  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,madv FLCV,,1.29  0.95  1.39,271  240  299,55  23  32,/  39  20  19  /,25  11  14,+16  +3  +13,79%  69%  90%,173  166  179,35%  36%  35%,9  4  5,6  3  3,+3  +1  +2,2.0,1.0,madv FLCV,,1.25  0.63  1.67,300  235  343,21  7  14,/  15  7  8  /,8  0  8,+6  0  +6,80%  63%  92%,189  169  202,29%  41%  24%,2  1  1,3  2  1,-1  -1  0,Ruzica FLCV,,1.24  0.91  1.48,253  220  278,19  7  12,/  15  8  7  /,0  0  0,+4  -1  +5,67%  44%  83%,165  147  179,31%  50%  24%,2  1  1,1  1  0,+1  0  +1,Sandra FLCV,,1.59  1.62  1.52,262  272  241,18  13  5,/  8  6  2  /,5  3  2,+10  +7  +3,88%  92%  80%,159  166  143,22%  23%  19%,3  2  1,1  1  0,+2  +1  +1
34,Sandra FLCV,,1.25  1.07  1.36,256  237  276,53  24  29,/  40  21  19  /,16  10  6,+13  +3  +10,83%  90%  76%,167  152  182,26%  22%  29%,10  4  6,5  2  3,+5  +2  +3,13.0,7.0,Ruzica FLCV,,1.21  1.54  1.00,235  275  209,17  9  8,/  13  3  10  /,4  2  2,+4  +6  -2,75%  88%  67%,167  186  154,23%  22%  24%,3  0  3,1  0  1,+2  0  +2,madv FLCV,,1.12  0.46  1.62,224  102  316,15  1  14,/  16  8  8  /,12  6  6,-1  -7  +6,86%  67%  100%,147  94  187,33%  11%  48%,4  0  4,2  0  2,+2  0  +2,madv FLCV,,1.49  1.75  0.87,288  348  148,19  15  4,/  8  5  3  /,5  5  0,+11  +10  +1,71%  75%  60%,185  218  106,47%  48%  43%,3  3  0,1  1  0,+2  +2  0
35,Ruzica FLCV,,1.14  1.14  1.13,201  179  234,42  20  22,/  37  15  22  /,6  2  4,+5  +5  0,71%  72%  69%,139  118  161,26%  30%  24%,7  2  5,2  1  1,+5  +1  +4,8.0,13.0,Luj FLCV,,1.18  1.44  1.01,209  304  147,17  9  8,/  12  5  7  /,4  3  1,+5  +4  +1,80%  100%  67%,138  170  117,54%  54%  53%,1  1  0,0  0  0,+1  +1  0,Sandra FLCV,,1.11  0.71  1.41,255  197  300,19  6  13,/  18  9  9  /,2  1  1,+1  -3  +4,81%  89%  75%,156  129  176,34%  26%  41%,5  1  4,2  1  1,+3  0  +3,Luj FLCV,,1.33  1.46  1.04,265  322  130,16  15  1,/  8  5  3  /,7  1  6,+8  +10  -2,82%  92%  60%,173  207  91,41%  50%  18%,3  2  1,1  1  0,+2  +1  +1
36,Luj FLCV,,1.09  1.08  1.04,191  236  137,40  26  14,/  33  17  16  /,21  6  15,+7  +9  -2,78%  83%  72%,120  143  97,40%  43%  37%,4  3  1,4  4  0,0  -1  +1,13.0,4.0,Sandra FLCV,,1.06  0.89  1.17,252  230  267,16  5  11,/  14  6  8  /,9  6  3,+2  -1  +3,80%  88%  75%,185  157  203,23%  16%  28%,2  1  1,2  0  2,0  +1  -1,Danah FLCV,,0.79  0.91  0.70,176  250  121,12  7  5,/  16  8  8  /,5  2  3,-4  -1  -3,71%  78%  67%,117  143  96,20%  19%  21%,1  1  0,1  1  0,0  0  0,Danah FLCV,,1.09  1.12  1.01,176  163  210,11  7  4,/  9  6  3  /,4  4  0,+2  +1  +1,82%  92%  60%,111  104  127,33%  23%  63%,2  1  1,1  0  1,+1  +1  0
37,Danah FLCV,,0.94  1.10  0.82,170  203  138,36  23  13,/  39  18  21  /,21  8  13,-3  +5  -8,74%  86%  62%,106  116  96,27%  23%  32%,4  2  2,7  4  3,-3  -2  -1,,,Danah FLCV,,0.95  1.27  0.73,159  210  126,13  9  4,/  14  4  10  /,12  2  10,-1  +5  -6,70%  88%  58%,90  101  83,29%  29%  29%,1  0  1,5  3  2,-4  -3  -1,Luj FLCV,,0.76  0.35  1.07,100  61  130,7  2  5,/  13  7  6  /,10  2  8,-6  -5  -1,71%  56%  83%,60  34  80,20%  0%  33%,0  0  0,3  3  0,-3  -3  0,Ruzica FLCV,,0.96  0.98  0.91,116  86  190,6  4  2,/  9  4  5  /,2  0  2,-3  0  -3,71%  83%  40%,75  50  134,25%  22%  27%,2  1  1,0  0  0,+2  +1  +1
38,Natalcia ANM,,1.18  1.14  1.27,246  230  262,50  23  27,/  39  19  20  /,9  4  5,+11  +4  +7,71%  72%  69%,164  158  170,34%  42%  29%,3  1  2,5  2  3,-2  -1  -1,,,Kaha ANM,,1.13  1.00  1.33,232  214  260,16  9  7,/  16  9  7  /,11  8  3,0  0  0,75%  75%  75%,160  153  170,16%  22%  10%,2  2  0,1  1  0,+1  +1  0,Natalcia ANM,,1.69  1.04  2.56,321  238  433,25  9  16,/  11  10  1  /,5  2  3,+14  -1  +15,81%  67%  100%,205  165  259,35%  38%  33%,2  1  1,2  1  1,0  0  0,Natalcia ANM,,1.06  1.26  0.98,280  336  257,15  6  9,/  14  3  11  /,1  0  1,+1  +3  -2,59%  80%  50%,197  250  175,36%  50%  29%,1  0  1,1  0  1,0  0  0
39,Kaha ANM,,1.00  0.88  1.16,221  209  239,44  21  23,/  44  22  22  /,18  12  6,0  -1  +1,71%  72%  69%,147  133  160,21%  23%  19%,6  3  3,5  4  1,+1  -1  +2,,,Iczy ANM,,1.01  1.07  0.92,229  243  209,16  11  5,/  18  10  8  /,14  7  7,-2  +1  -3,85%  75%  100%,149  165  126,20%  18%  25%,3  1  2,3  2  1,0  -1  +1,Kaha ANM,,1.19  0.96  1.49,251  235  274,19  10  9,/  13  9  4  /,4  3  1,+6  +1  +5,81%  75%  89%,152  134  177,28%  29%  26%,2  0  2,1  1  0,+1  -1  +2,Kaha ANM,,0.68  0.68  0.68,180  132  201,9  2  7,/  15  4  11  /,3  1  2,-6  -2  -4,53%  60%  50%,124  86  141,19%  13%  21%,2  1  1,3  2  1,-1  -1  0
40,Iczy ANM,,0.74  0.93  0.62,169  192  149,35  22  13,/  49  22  27  /,25  11  14,-14  0  -14,71%  69%  72%,116  135  97,17%  19%  15%,3  1  2,6  3  3,-3  -2  -1,,,majusia ANM,,0.94  0.69  1.30,247  196  325,17  8  9,/  19  11  8  /,3  2  1,-2  -3  +1,70%  67%  75%,150  116  202,18%  11%  26%,5  3  2,2  2  0,+3  +1  +2,meryl ANM,,0.93  0.93  0.94,191  208  170,12  7  5,/  16  10  6  /,14  10  4,-4  -3  -1,81%  100%  56%,127  138  113,14%  17%  11%,0  0  0,0  0  0,0  0  0,Iczy ANM,,0.67  1.09  0.49,139  174  126,9  4  5,/  14  3  11  /,3  1  2,-5  +1  -6,53%  60%  50%,95  111  88,16%  19%  14%,0  0  0,1  0  1,-1  0  -1
41,meryl ANM,,0.74  0.89  0.59,143  185  110,25  16  9,/  46  22  24  /,28  19  9,-21  -6  -15,71%  83%  59%,104  128  79,24%  28%  18%,1  0  1,4  1  3,-3  -1  -2,,,meryl ANM,,0.80  1.04  0.43,154  186  106,9  7  2,/  17  9  8  /,11  8  3,-8  -2  -6,75%  75%  75%,113  136  78,40%  41%  38%,1  0  1,1  0  1,0  0  0,majusia ANM,,0.75  0.28  1.37,156  128  195,12  5  7,/  15  11  4  /,5  2  3,-3  -6  +3,71%  50%  100%,122  99  151,17%  21%  14%,5  2  3,7  6  1,-2  -4  +2,majusia ANM,,0.52  0.98  0.33,111  153  94,5  2  3,/  14  3  11  /,3  2  1,-9  -1  -8,47%  80%  33%,77  106  65,11%  8%  14%,1  0  1,5  1  4,-4  -1  -3
42,majusia ANM,,0.73  0.65  1.00,171  161  189,34  15  19,/  48  25  23  /,11  6  5,-14  -10  -4,64%  62%  66%,118  107  130,16%  14%  19%,11  5  6,14  9  5,-3  -4  +1,,,Natalcia ANM,,0.79  1.14  0.26,138  179  78,10  8  2,/  14  6  8  /,3  2  1,-4  +2  -6,70%  75%  63%,93  113  63,29%  40%  13%,0  0  0,2  1  1,-2  -1  -1,Iczy ANM,,0.55  0.62  0.46,138  148  125,10  7  3,/  17  9  8  /,8  3  5,-7  -2  -5,71%  67%  78%,101  115  83,15%  21%  6%,0  0  0,2  1  1,-2  -1  -1,meryl ANM,,0.49  0.71  0.40,85  128  68,4  2  2,/  13  3  10  /,3  1  2,-9  -1  -8,53%  60%  50%,63  86  53,24%  33%  13%,0  0  0,3  1  2,-3  -1  -2
