,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Gwangboong SG,,1.52  1.56  1.26,297  302  242,39  29  10,/  20  10  10  /,7  2  5,+19  +19  0,78%  71%  92%,181  190  165,24%  23%  26%,7  7  0,3  2  1,+4  +5  -1,2.0,0.0,Gwangboong SG,,1.86  2.12  1.08,414  469  250,25  23  2,/  7  4  3  /,5  2  3,+18  +19  -1,81%  75%  100%,265  302  155,23%  25%  13%,3  3  0,1  1  0,+2  +2  0,gatorada SG,,1.53  1.80  1.16,281  315  237,21  14  7,/  12  5  7  /,13  10  3,+9  +9  0,90%  100%  78%,185  195  173,20%  19%  21%,2  1  1,0  0  0,+2  +1  +1,,,,,,,,,,,,,,
12,Jinboong SG,,1.44  1.58  1.44,278  308  241,38  28  10,/  22  11  11  /,7  4  3,+16  +17  -1,76%  79%  69%,181  196  152,22%  29%  11%,7  4  3,2  2  0,+5  +2  +3,13.0,3.0,NOBITA SG,,1.48  1.51  1.38,235  248  199,14  11  3,/  9  7  2  /,5  5  0,+5  +4  +1,88%  92%  75%,149  165  101,33%  43%  17%,2  2  0,0  0  0,+2  +2  0,Jinboong SG,,1.42  1.93  0.73,325  447  164,24  20  4,/  15  6  9  /,4  2  2,+9  +14  -5,76%  83%  67%,206  274  116,19%  28%  5%,5  3  2,1  1  0,+4  +2  +2,,,,,,,,,,,,,,
13,gatorada SG,,1.33  1.41  1.31,211  223  215,29  19  10,/  18  9  9  /,22  16  6,+11  +10  +1,92%  96%  85%,144  136  157,16%  13%  20%,3  2  1,1  1  0,+2  +1  +1,13.0,8.0,Jinboong SG,,1.46  1.23  2.15,231  170  416,14  8  6,/  7  5  2  /,3  2  1,+7  +3  +4,75%  75%  75%,147  118  234,28%  30%  24%,2  1  1,1  1  0,+1  0  +1,Gwangboong SG,,1.18  0.99  1.44,179  135  239,14  6  8,/  13  6  7  /,2  0  2,+1  0  +1,76%  67%  89%,118  79  169,26%  15%  37%,4  4  0,2  1  1,+2  +3  -1,,,,,,,,,,,,,,
14,NOBITA SG,,1.22  1.31  1.08,189  193  164,24  17  7,/  22  12  10  /,12  8  4,+2  +5  -3,73%  83%  54%,134  141  122,31%  41%  19%,3  2  1,2  1  1,+1  +1  0,,,gatorada SG,,1.13  1.02  1.46,140  132  166,8  5  3,/  6  4  2  /,9  6  3,+2  +1  +1,94%  92%  100%,89  78  120,8%  4%  17%,1  1  0,1  1  0,0  0  0,Misaya SG,,1.09  0.99  1.23,210  154  285,14  5  9,/  14  7  7  /,12  9  3,0  -2  +2,76%  75%  78%,127  95  169,15%  13%  16%,3  1  2,1  0  1,+2  +1  +1,,,,,,,,,,,,,,
15,Misaya SG,,1.05  1.08  0.88,191  167  242,23  12  11,/  24  14  10  /,20  15  5,-1  -2  +1,78%  79%  77%,116  105  137,18%  17%  18%,4  1  3,5  2  3,-1  -1  0,,,Misaya SG,,1.00  1.16  0.54,171  180  146,9  7  2,/  10  7  3  /,8  6  2,-1  0  -1,81%  83%  75%,102  114  65,24%  22%  33%,1  0  1,4  2  2,-3  -2  -1,NOBITA SG,,0.96  1.10  0.78,143  139  148,10  6  4,/  13  5  8  /,7  3  4,-3  +1  -4,62%  75%  44%,123  117  131,29%  38%  20%,1  0  1,2  1  1,-1  -1  0,,,,,,,,,,,,,,
16,C1ndeR RIG,,0.82  0.94  0.73,185  219  170,23  9  14,/  30  10  20  /,16  9  7,-7  -1  -6,62%  85%  50%,111  143  93,27%  18%  43%,3  1  2,6  1  5,-3  0  -3,,,GeomJeonG RIG,,0.67  0.87  0.60,195  238  182,10  4  6,/  13  3  10  /,2  0  2,-3  +1  -4,63%  75%  58%,143  163  137,31%  25%  35%,1  0  1,1  0  1,0  0  0,C1ndeR RIG,,0.98  1.19  0.83,198  271  145,14  8  6,/  16  7  9  /,11  6  5,-2  +1  -3,71%  89%  58%,113  174  67,18%  18%  19%,1  1  0,2  1  1,-1  0  -1,,,,,,,,,,,,,,
17,Luca RIG,,0.80  0.72  0.73,200  259  173,26  12  14,/  31  10  21  /,5  5  0,-5  +2  -7,65%  77%  58%,136  171  116,23%  26%  20%,4  2  2,4  2  2,0  0  0,,,Luca RIG,,0.67  0.07  0.86,179  68  217,10  1  9,/  14  4  10  /,0  0  0,-4  -3  -1,63%  50%  67%,124  45  150,22%  25%  21%,2  1  1,2  2  0,0  -1  +1,Luca RIG,,0.93  1.38  0.60,221  343  129,16  11  5,/  17  6  11  /,5  5  0,-1  +5  -6,67%  89%  50%,145  227  83,24%  27%  19%,2  1  1,2  0  2,0  +1  -1,,,,,,,,,,,,,,
18,MeatPieN RIG,,0.70  1.09  0.51,153  241  110,22  13  9,/  30  9  21  /,5  4  1,-8  +4  -12,62%  92%  46%,96  133  77,36%  27%  50%,2  2  0,2  0  2,0  +2  -2,,,C1ndeR RIG,,0.65  0.68  0.64,172  101  196,9  1  8,/  14  3  11  /,5  3  2,-5  -2  -3,50%  75%  42%,108  74  120,56%  17%  75%,2  0  2,4  0  4,-2  0  -2,MeatPieN RIG,,0.80  1.10  0.57,179  182  176,15  8  7,/  15  5  10  /,2  2  0,0  +3  -3,67%  89%  50%,115  110  119,46%  38%  53%,1  1  0,2  0  2,-1  +1  -2,,,,,,,,,,,,,,
19,GeomJeonG RIG,,0.62  0.71  0.59,174  201  156,20  9  11,/  31  10  21  /,9  5  4,-11  -1  -10,65%  85%  54%,121  138  111,17%  13%  22%,1  0  1,3  2  1,-2  -2  0,,,MeatPieN RIG,,0.60  1.08  0.44,126  374  43,7  5  2,/  15  4  11  /,3  2  1,-8  +1  -9,56%  100%  42%,72  185  34,24%  20%  40%,1  1  0,0  0  0,+1  +1  0,SacrificE RIG,,0.70  0.72  0.68,159  153  164,12  6  6,/  17  7  10  /,5  2  3,-5  -1  -4,48%  56%  42%,112  106  116,38%  40%  35%,2  0  2,7  3  4,-5  -3  -2,,,,,,,,,,,,,,
20,SacrificE RIG,,0.53  0.63  0.49,117  128  120,15  7  8,/  31  10  21  /,6  2  4,-16  -3  -13,41%  62%  29%,90  92  89,31%  40%  25%,3  0  3,9  3  6,-6  -3  -3,,,SacrificE RIG,,0.35  0.54  0.29,74  72  75,3  1  2,/  14  3  11  /,1  0  1,-11  -2  -9,31%  75%  17%,62  59  63,20%  40%  13%,1  0  1,2  0  2,-1  0  -1,GeomJeonG RIG,,0.57  0.56  0.57,153  184  131,10  5  5,/  18  7  11  /,7  5  2,-8  -2  -6,67%  89%  50%,104  127  86,10%  10%  11%,0  0  0,2  2  0,-2  -2  0,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,muto RC,,1.14  0.91  1.38,212  145  272,38  12  26,/  36  20  16  /,21  9  12,+2  -8  +10,65%  48%  81%,137  92  182,26%  28%  25%,7  1  6,2  2  0,+5  -1  +6,0.0,2.0,muto RC,,1.32  1.29  1.35,242  181  303,21  7  14,/  14  6  8  /,7  3  4,+7  +1  +6,67%  58%  75%,166  119  213,32%  28%  36%,2  0  2,0  0  0,+2  0  +2,Akame RC,,1.01  1.04  0.98,184  227  141,22  13  9,/  17  11  6  /,0  0  0,+5  +2  +3,70%  60%  80%,112  134  91,25%  21%  30%,1  1  0,3  3  0,-2  -2  0,,,,,,,,,,,,,,
23,GangPin RC,,1.01  0.74  1.28,199  164  236,38  15  23,/  38  22  16  /,19  9  10,0  -7  +7,70%  59%  81%,131  112  150,25%  30%  22%,2  0  2,5  2  3,-3  -2  -1,11.0,13.0,GangPin RC,,1.08  0.97  1.19,191  184  199,16  8  8,/  18  9  9  /,10  2  8,-2  -1  -1,75%  67%  83%,131  135  128,21%  42%  13%,1  0  1,1  1  0,0  -1  +1,muto RC,,0.97  0.53  1.40,181  115  248,17  5  12,/  22  14  8  /,14  6  8,-5  -9  +4,63%  40%  87%,114  71  157,19%  28%  15%,5  1  4,2  2  0,+3  -1  +4,,,,,,,,,,,,,,
24,Akame RC,,0.97  0.87  1.08,177  196  159,33  18  15,/  36  21  15  /,16  6  10,-3  -3  0,63%  56%  70%,114  121  107,22%  25%  20%,2  1  1,4  4  0,-2  -3  +1,14.0,16.0,Akame RC,,0.94  0.71  1.18,169  158  181,11  5  6,/  19  10  9  /,16  6  10,-8  -5  -3,54%  50%  58%,116  104  127,21%  27%  16%,1  0  1,1  1  0,0  -1  +1,GangPin RC,,0.95  0.52  1.37,207  149  265,22  7  15,/  20  13  7  /,9  7  2,+2  -6  +8,67%  53%  80%,131  94  169,28%  22%  33%,1  0  1,4  1  3,-3  -1  -2,,,,,,,,,,,,,,
25,Flax RC,,0.88  0.91  0.84,185  201  166,34  19  15,/  39  21  18  /,7  1  6,-5  -2  -3,69%  67%  70%,128  131  125,32%  34%  29%,6  4  2,5  2  3,+1  +2  -1,,,Flax RC,,0.81  0.85  0.77,198  220  176,17  9  8,/  19  10  9  /,1  0  1,-2  -1  -1,63%  58%  67%,134  140  129,25%  23%  27%,4  4  0,4  1  3,0  +3  -3,Flax RC,,0.95  0.97  0.92,172  187  158,17  10  7,/  20  11  9  /,6  1  5,-3  -1  -2,73%  73%  73%,123  123  123,40%  50%  30%,2  0  2,1  1  0,+1  -1  +2,,,,,,,,,,,,,,
26,BRIAN RC,,0.69  0.37  1.01,164  106  231,29  9  20,/  44  26  18  /,6  1  5,-15  -17  +2,57%  41%  74%,120  85  154,16%  22%  13%,11  3  8,10  8  2,+1  -5  +6,,,BRIAN RC,,0.56  0.42  0.69,124  91  158,10  4  6,/  20  10  10  /,2  0  2,-10  -6  -4,50%  33%  67%,90  78  102,24%  22%  29%,5  1  4,5  4  1,0  -3  +3,BRIAN RC,,0.82  0.32  1.32,203  118  289,19  5  14,/  24  16  8  /,4  1  3,-5  -11  +6,63%  47%  80%,144  91  196,13%  22%  11%,6  2  4,5  4  1,+1  -2  +3,,,,,,,,,,,,,,
27,CLZ FL,,1.24  1.24  1.24,234  249  215,45  26  19,/  32  17  15  /,23  8  15,+13  +9  +4,74%  63%  85%,144  157  130,23%  25%  21%,2  1  1,5  3  2,-3  -2  -1,,,CLZ FL,,1.38  1.38  1.37,250  270  231,22  13  9,/  13  7  6  /,16  7  9,+9  +6  +3,79%  75%  83%,149  157  141,17%  14%  20%,2  1  1,2  1  1,0  0  0,Xdll FL,,1.33  0.68  1.98,269  150  390,31  8  23,/  20  13  7  /,8  1  7,+11  -5  +16,67%  40%  93%,184  103  264,33%  31%  34%,5  1  4,5  4  1,0  -3  +3,,,,,,,,,,,,,,
28,Xdll FL,,1.18  0.80  1.56,229  163  305,46  16  30,/  36  22  14  /,15  4  11,+10  -6  +16,72%  52%  93%,154  103  205,21%  24%  20%,7  2  5,6  5  1,+1  -3  +4,,,Derialy FL,,1.25  0.94  1.55,205  156  254,19  7  12,/  11  8  3  /,2  1  1,+8  -1  +9,88%  75%  100%,133  92  174,29%  19%  35%,2  1  1,1  1  0,+1  0  +1,CLZ FL,,1.10  1.09  1.12,217  233  203,23  13  10,/  19  10  9  /,7  1  6,+4  +3  +1,70%  53%  87%,140  157  122,30%  41%  21%,0  0  0,3  2  1,-3  -2  -1,,,,,,,,,,,,,,
29,Derialy FL,,1.11  0.91  1.31,168  138  190,33  13  20,/  29  18  11  /,19  9  10,+4  -5  +9,85%  70%  100%,107  85  129,27%  20%  32%,3  1  2,3  2  1,0  -1  +1,,,Xdll FL,,1.03  0.93  1.14,189  179  200,15  8  7,/  16  9  7  /,7  3  4,-1  -1  0,79%  67%  92%,117  103  131,8%  17%  4%,2  1  1,1  1  0,+1  0  +1,GON FL,,1.00  0.64  1.35,169  105  233,16  4  12,/  18  10  8  /,8  2  6,-2  -6  +4,67%  60%  73%,119  75  162,26%  40%  21%,2  0  2,3  2  1,-1  -2  +1,,,,,,,,,,,,,,
30,SyouTa FL,,0.99  0.88  1.10,221  224  212,41  20  21,/  40  24  16  /,11  7  4,+1  -4  +5,78%  74%  81%,135  141  129,18%  22%  12%,10  4  6,9  6  3,+1  -2  +3,,,SyouTa FL,,1.00  1.02  0.97,250  264  238,22  11  11,/  18  10  8  /,6  4  2,+4  +1  +3,79%  92%  67%,153  163  144,23%  22%  25%,3  1  2,7  4  3,-4  -3  -1,SyouTa FL,,0.99  0.75  1.23,191  192  191,19  9  10,/  22  14  8  /,5  3  2,-3  -5  +2,77%  60%  93%,121  124  118,14%  21%  4%,7  3  4,2  2  0,+5  +1  +4,,,,,,,,,,,,,,
31,GON FL,,0.92  0.75  1.09,160  125  197,28  10  18,/  35  19  16  /,25  12  13,-7  -9  +2,72%  67%  78%,103  79  127,26%  32%  23%,4  0  4,5  3  2,-1  -3  +2,,,GON FL,,0.85  0.87  0.83,150  150  152,12  6  6,/  17  9  8  /,17  10  7,-5  -3  -2,79%  75%  83%,84  85  83,26%  26%  26%,2  0  2,2  1  1,0  -1  +1,Derialy FL,,0.97  0.87  1.06,131  124  138,14  6  8,/  18  10  8  /,17  8  9,-4  -4  0,83%  67%  100%,87  79  94,24%  21%  27%,1  0  1,2  1  1,-1  -1  0,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Jazzyk1ns COL,,1.38  1.33  1.45,271  297  221,54  36  18,/  34  23  11  /,13  8  5,+20  +13  +7,76%  75%  78%,181  196  158,24%  24%  25%,20  12  8,8  7  1,+12  +5  +7,2.0,1.0,Jazzyk1ns COL,,1.35  0.98  1.92,287  252  339,19  9  10,/  14  10  4  /,3  2  1,+5  -1  +6,75%  75%  75%,187  159  229,19%  16%  23%,9  5  4,5  4  1,+4  +1  +3,Karra COL,,1.42  1.18  1.71,255  231  285,21  11  10,/  12  8  4  /,11  2  9,+9  +3  +6,91%  83%  100%,156  127  192,28%  24%  31%,2  1  1,0  0  0,+2  +1  +1,Karra COL,,1.72  1.23  2.91,308  248  454,20  10  10,/  7  7  0  /,8  4  4,+13  +3  +10,82%  75%  100%,183  153  256,25%  18%  35%,2  1  1,1  1  0,+1  0  +1
34,Karra COL,,1.30  1.04  1.82,240  211  278,51  27  24,/  34  24  10  /,27  12  15,+17  +3  +14,78%  72%  87%,145  126  176,26%  22%  30%,5  2  3,2  2  0,+3  0  +3,7.0,13.0,clawdia COL,,0.96  1.07  0.78,209  236  170,14  9  5,/  14  9  5  /,1  0  1,0  0  0,65%  67%  63%,142  167  106,17%  12%  33%,0  0  0,0  0  0,0  0  0,L4CE COL,,1.28  0.83  1.83,270  178  382,22  8  14,/  15  9  6  /,6  2  4,+7  -1  +8,68%  58%  80%,184  128  251,41%  40%  41%,5  1  4,2  1  1,+3  0  +3,Jazzyk1ns COL,,1.52  1.60  1.35,307  354  194,19  16  3,/  8  6  2  /,4  2  2,+11  +10  +1,82%  75%  100%,206  229  152,35%  32%  60%,6  4  2,2  2  0,+4  +2  +2
35,L4CE COL,,1.15  0.89  1.58,238  186  327,53  25  28,/  41  27  14  /,21  10  11,+12  -2  +14,80%  72%  91%,165  131  219,33%  38%  29%,7  1  6,3  2  1,+4  -1  +5,13.0,9.0,L4CE COL,,0.88  0.87  0.89,227  188  286,15  7  8,/  17  10  7  /,11  6  5,-2  -3  +1,90%  83%  100%,159  129  203,36%  32%  41%,1  0  1,1  1  0,0  -1  +1,Jazzyk1ns COL,,1.27  1.41  1.09,219  285  141,16  11  5,/  12  7  5  /,6  4  2,+4  +4  0,73%  75%  70%,156  199  104,23%  24%  20%,5  3  2,1  1  0,+4  +2  +2,L4CE COL,,1.28  0.98  2.00,217  190  282,16  10  6,/  9  8  1  /,4  2  2,+7  +2  +5,82%  75%  100%,149  135  182,21%  44%  7%,1  0  1,0  0  0,+1  0  +1
36,clawdia COL,,1.03  1.04  1.03,159  177  137,32  20  12,/  30  21  9  /,15  12  3,+2  -1  +3,78%  81%  74%,110  117  98,17%  15%  22%,2  2  0,2  1  1,0  +1  -1,13.0,4.0,rayse COL,,0.82  0.69  1.03,154  143  171,11  6  5,/  15  10  5  /,9  3  6,-4  -4  0,70%  50%  100%,107  94  125,30%  33%  27%,1  0  1,1  1  0,0  -1  +1,clawdia COL,,1.10  1.03  1.18,146  149  143,11  5  6,/  10  7  3  /,12  11  1,+1  -2  +3,82%  92%  70%,101  89  115,18%  12%  25%,0  0  0,1  0  1,-1  0  -1,rayse COL,,1.15  0.80  1.98,169  108  317,9  4  5,/  12  9  3  /,21  12  9,-3  -5  +2,94%  92%  100%,97  67  167,29%  44%  20%,1  0  1,1  1  0,0  -1  +1
37,rayse COL,,1.01  0.82  1.40,177  149  225,36  18  18,/  41  27  14  /,41  19  22,-5  -9  +4,75%  64%  91%,109  91  137,28%  35%  23%,4  2  2,6  5  1,-2  -3  +1,,,Karra COL,,0.76  0.72  0.83,156  153  161,10  6  4,/  15  9  6  /,8  6  2,-5  -3  -2,60%  58%  63%,101  98  106,25%  28%  21%,1  0  1,1  1  0,0  -1  +1,rayse COL,,1.07  0.96  1.19,207  196  222,16  8  8,/  14  8  6  /,11  4  7,+2  0  +2,64%  50%  80%,120  112  131,27%  32%  23%,2  2  0,4  3  1,-2  -1  -1,clawdia COL,,1.04  1.00  1.11,123  145  74,7  6  1,/  6  5  1  /,2  1  1,+1  +1  0,88%  83%  100%,82  95  52,16%  21%  7%,2  2  0,1  1  0,+1  +1  0
