,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,vo0kashu DRG,,,320.0,42.0,/  19  /,12.0,23.0,,,,,,,2.0,0.0,vo0kashu DRG,,,304.0,25.0,/  15  /,7.0,10.0,,,,,,,vo0kashu DRG,,,336.0,17.0,/  4  /,5.0,13.0,,,,,,,,,,,,,,,,,,,,
12,TvirusLuke DRG,,,234.0,33.0,/  24  /,3.0,9.0,,,,,,,13.0,10.0,TvirusLuke DRG,,,222.0,19.0,/  17  /,1.0,2.0,,,,,,,maizi DRG,,,266.0,15.0,/  6  /,4.0,9.0,,,,,,,,,,,,,,,,,,,,
13,maizi DRG,,,211.0,29.0,/  19  /,7.0,10.0,,,,,,,13.0,1.0,Nicc DRG,,,172.0,15.0,/  16  /,5.0,-1.0,,,,,,,Shion7 DRG,,,264.0,14.0,/  6  /,8.0,8.0,,,,,,,,,,,,,,,,,,,,
14,Shion7 DRG,,,209.0,24.0,/  24  /,21.0,0.0,,,,,,,,,maizi DRG,,,155.0,14.0,/  13  /,3.0,1.0,,,,,,,TvirusLuke DRG,,,245.0,14.0,/  7  /,2.0,7.0,,,,,,,,,,,,,,,,,,,,
15,Nicc DRG,,,168.0,24.0,/  22  /,9.0,2.0,,,,,,,,,Shion7 DRG,,,154.0,10.0,/  18  /,13.0,-8.0,,,,,,,Nicc DRG,,,164.0,9.0,/  6  /,4.0,3.0,,,,,,,,,,,,,,,,,,,,
16,B1ack TEC,,,231.0,32.0,/  30  /,8.0,2.0,,,,,,,,,B1ack TEC,,,283.0,23.0,/  16  /,4.0,7.0,,,,,,,B1ack TEC,,,178.0,9.0,/  14  /,4.0,-5.0,,,,,,,,,,,,,,,,,,,,
17,kawaii TEC,,,161.0,19.0,/  29  /,14.0,-10.0,,,,,,,,,kawaii TEC,,,209.0,15.0,/  15  /,11.0,0.0,,,,,,,shameless TEC,,,166.0,8.0,/  13  /,3.0,-5.0,,,,,,,,,,,,,,,,,,,,
18,shameless TEC,,,160.0,21.0,/  30  /,6.0,-9.0,,,,,,,,,qiuye TEC,,,183.0,15.0,/  17  /,5.0,-2.0,,,,,,,Abo TEC,,,118.0,5.0,/  14  /,0.0,-9.0,,,,,,,,,,,,,,,,,,,,
19,Abo TEC,,,145.0,18.0,/  32  /,4.0,-14.0,,,,,,,,,Abo TEC,,,171.0,13.0,/  18  /,4.0,-5.0,,,,,,,kawaii TEC,,,112.0,4.0,/  14  /,3.0,-10.0,,,,,,,,,,,,,,,,,,,,
20,qiuye TEC,,,136.0,18.0,/  31  /,7.0,-13.0,,,,,,,,,shameless TEC,,,153.0,13.0,/  17  /,3.0,-4.0,,,,,,,qiuye TEC,,,88.0,3.0,/  14  /,2.0,-11.0,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,whzy BLG,,,315.0,37.0,/  15  /,5.0,22.0,,,,,,,2.0,0.0,Knight BLG,,,264.0,20.0,/  7  /,6.0,13.0,,,,,,,whzy BLG,,,380.0,20.0,/  5  /,2.0,15.0,,,,,,,,,,,,,,,,,,,,
23,Biank BLG,,,262.0,30.0,/  15  /,13.0,15.0,,,,,,,13.0,5.0,Biank BLG,,,255.0,16.0,/  10  /,8.0,6.0,,,,,,,Biank BLG,,,269.0,14.0,/  5  /,5.0,9.0,,,,,,,,,,,,,,,,,,,,
24,Knight BLG,,,233.0,30.0,/  12  /,12.0,18.0,,,,,,,13.0,0.0,whzy BLG,,,249.0,17.0,/  10  /,3.0,7.0,,,,,,,rin BLG,,,227.0,11.0,/  5  /,5.0,6.0,,,,,,,,,,,,,,,,,,,,
25,Yosemite BLG,,,191.0,20.0,/  17  /,9.0,3.0,,,,,,,,,Yosemite BLG,,,204.0,12.0,/  10  /,5.0,2.0,,,,,,,Knight BLG,,,202.0,10.0,/  5  /,6.0,5.0,,,,,,,,,,,,,,,,,,,,
26,rin BLG,,,181.0,21.0,/  12  /,17.0,9.0,,,,,,,,,rin BLG,,,135.0,10.0,/  7  /,12.0,3.0,,,,,,,Yosemite BLG,,,178.0,8.0,/  7  /,4.0,1.0,,,,,,,,,,,,,,,,,,,,
27,diseased LGD,,,210.0,22.0,/  26  /,4.0,-4.0,,,,,,,,,diseased LGD,,,181.0,12.0,/  14  /,1.0,-2.0,,,,,,,diseased LGD,,,238.0,10.0,/  12  /,3.0,-2.0,,,,,,,,,,,,,,,,,,,,
28,watasink LGD,,,142.0,15.0,/  29  /,2.0,-14.0,,,,,,,,,watasink LGD,,,176.0,11.0,/  16  /,1.0,-5.0,,,,,,,Kiuuuu LGD,,,129.0,5.0,/  13  /,2.0,-8.0,,,,,,,,,,,,,,,,,,,,
29,Kiuuuu LGD,,,136.0,12.0,/  30  /,8.0,-18.0,,,,,,,,,WsLeo LGD,,,153.0,12.0,/  12  /,6.0,0.0,,,,,,,watasink LGD,,,108.0,4.0,/  13  /,1.0,-9.0,,,,,,,,,,,,,,,,,,,,
30,WsLeo LGD,,,131.0,16.0,/  24  /,8.0,-8.0,,,,,,,,,Kiuuuu LGD,,,142.0,7.0,/  17  /,6.0,-10.0,,,,,,,WsLeo LGD,,,108.0,4.0,/  12  /,2.0,-8.0,,,,,,,,,,,,,,,,,,,,
31,CHIMEI LGD,,,86.0,6.0,/  29  /,5.0,-23.0,,,,,,,,,CHIMEI LGD,,,66.0,2.0,/  16  /,5.0,-14.0,,,,,,,CHIMEI LGD,,,105.0,4.0,/  13  /,0.0,-9.0,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,soulcas UK,,1.31  1.21  1.38,278  273  283,21  8  13,/  16  8  8  /,3  2  1,+5  0  +5,62%  67%  58%,177  163  187,40%  62%  31%,3  2  1,2  1  1,+1  +1  0,0.0,1.0,soulcas UK,,1.31  1.21  1.38,278  273  283,21  8  13,/  16  8  8  /,3  2  1,+5  0  +5,62%  67%  58%,177  163  187,40%  62%  31%,3  2  1,2  1  1,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,YaBoiLewis UK,,1.12  1.47  0.86,237  309  184,16  9  7,/  16  6  10  /,7  2  5,0  +3  -3,62%  67%  58%,157  206  121,50%  41%  70%,0  0  0,2  0  2,-2  0  -2,8.0,13.0,YaBoiLewis UK,,1.12  1.47  0.86,237  309  184,16  9  7,/  16  6  10  /,7  2  5,0  +3  -3,62%  67%  58%,157  206  121,50%  41%  70%,0  0  0,2  0  2,-2  0  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,L1NK UK,,0.81  0.99  0.67,149  111  178,10  4  6,/  15  5  10  /,7  2  5,-5  -1  -4,67%  67%  67%,94  70  113,24%  18%  27%,1  0  1,2  1  1,-1  -1  0,,,L1NK UK,,0.81  0.99  0.67,149  111  178,10  4  6,/  15  5  10  /,7  2  5,-5  -1  -4,67%  67%  67%,94  70  113,24%  18%  27%,1  0  1,2  1  1,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Puffy UK,,0.47  0.28  0.61,83  30  125,6  1  5,/  17  7  10  /,2  0  2,-11  -6  -5,48%  44%  50%,61  31  84,18%  25%  17%,0  0  0,4  2  2,-4  -2  -2,,,Puffy UK,,0.47  0.28  0.61,83  30  125,6  1  5,/  17  7  10  /,2  0  2,-11  -6  -5,48%  44%  50%,61  31  84,18%  25%  17%,0  0  0,4  2  2,-4  -2  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Scarlett UK,,0.46  0.63  0.34,80  104  63,5  3  2,/  18  7  11  /,2  1  1,-13  -4  -9,52%  56%  50%,57  80  40,25%  30%  17%,2  1  1,5  2  3,-3  -1  -2,,,Scarlett UK,,0.46  0.63  0.34,80  104  63,5  3  2,/  18  7  11  /,2  1  1,-13  -4  -9,52%  56%  50%,57  80  40,25%  30%  17%,2  1  1,5  2  3,-3  -1  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,glovee TUR,,1.45  1.44  1.47,267  247  295,21  13  8,/  9  5  4  /,5  2  3,+12  +8  +4,86%  83%  89%,195  191  200,31%  33%  29%,2  1  1,0  0  0,+2  +1  +1,,,glovee TUR,,1.45  1.44  1.47,267  247  295,21  13  8,/  9  5  4  /,5  2  3,+12  +8  +4,86%  83%  89%,195  191  200,31%  33%  29%,2  1  1,0  0  0,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Izzy TUR,,1.41  1.19  1.69,299  276  332,25  12  13,/  15  10  5  /,0  0  0,+10  +2  +8,90%  100%  78%,209  188  237,45%  60%  33%,6  4  2,1  1  0,+5  +3  +2,,,Izzy TUR,,1.41  1.19  1.69,299  276  332,25  12  13,/  15  10  5  /,0  0  0,+10  +2  +8,90%  100%  78%,209  188  237,45%  60%  33%,6  4  2,1  1  0,+5  +3  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,schnellÃ TUR,,1.06  1.39  0.63,152  187  105,11  8  3,/  10  5  5  /,10  8  2,+1  +3  -2,76%  83%  67%,98  127  59,48%  59%  25%,3  2  1,1  0  1,+2  +2  0,,,schnellÃ TUR,,1.06  1.39  0.63,152  187  105,11  8  3,/  10  5  5  /,10  8  2,+1  +3  -2,76%  83%  67%,98  127  59,48%  59%  25%,3  2  1,1  0  1,+2  +2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,ip0TT TUR,,1.03  1.11  0.92,210  250  158,15  10  5,/  13  8  5  /,10  9  1,+2  +2  0,76%  83%  67%,145  166  117,34%  48%  18%,3  1  2,3  1  2,0  0  0,,,ip0TT TUR,,1.03  1.11  0.92,210  250  158,15  10  5,/  13  8  5  /,10  9  1,+2  +2  0,76%  83%  67%,145  166  117,34%  48%  18%,3  1  2,3  1  2,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Smurfette TUR,,0.93  1.14  0.66,148  151  146,10  7  3,/  11  5  6  /,2  1  1,-1  +2  -3,67%  75%  56%,118  110  128,31%  21%  50%,1  1  0,1  1  0,0  0  0,,,Smurfette TUR,,0.93  1.14  0.66,148  151  146,10  7  3,/  11  5  6  /,2  1  1,-1  +2  -3,67%  75%  56%,118  110  128,31%  21%  50%,1  1  0,1  1  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Leosen GER,,1.02  1.03  1.01,246  244  249,20  11  9,/  18  10  8  /,3  2  1,+2  +1  +1,65%  58%  73%,150  136  164,11%  13%  9%,6  3  3,6  3  3,0  0  0,0.0,1.0,Leosen GER,,1.02  1.03  1.01,246  244  249,20  11  9,/  18  10  8  /,3  2  1,+2  +1  +1,65%  58%  73%,150  136  164,11%  13%  9%,6  3  3,6  3  3,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,al0rante GER,,0.99  1.09  0.89,251  316  181,21  14  7,/  18  10  8  /,5  1  4,+3  +4  -1,65%  67%  64%,158  190  124,36%  41%  28%,3  3  0,1  0  1,+2  +3  -1,10.0,13.0,al0rante GER,,0.99  1.09  0.89,251  316  181,21  14  7,/  18  10  8  /,5  1  4,+3  +4  -1,65%  67%  64%,158  190  124,36%  41%  28%,3  3  0,1  0  1,+2  +3  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,BennY GER,,0.80  0.72  0.90,171  132  215,15  7  8,/  20  10  10  /,3  2  1,-5  -3  -2,65%  50%  82%,109  86  134,33%  31%  33%,1  0  1,3  2  1,-2  -2  0,,,BennY GER,,0.80  0.72  0.90,171  132  215,15  7  8,/  20  10  10  /,3  2  1,-5  -3  -2,65%  50%  82%,109  86  134,33%  31%  33%,1  0  1,3  2  1,-2  -2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Karina GER,,0.69  0.69  0.69,150  169  130,13  8  5,/  17  9  8  /,0  0  0,-4  -1  -3,48%  42%  55%,103  99  107,35%  50%  24%,1  0  1,0  0  0,+1  0  +1,,,Karina GER,,0.69  0.69  0.69,150  169  130,13  8  5,/  17  9  8  /,0  0  0,-4  -1  -3,48%  42%  55%,103  99  107,35%  50%  24%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,musashi GER,,0.62  0.53  0.72,119  107  132,9  3  6,/  18  10  8  /,8  8  0,-9  -7  -2,61%  58%  64%,92  90  95,30%  20%  50%,0  0  0,2  1  1,-2  -1  -1,,,musashi GER,,0.62  0.53  0.72,119  107  132,9  3  6,/  18  10  8  /,8  8  0,-9  -7  -2,61%  58%  64%,92  90  95,30%  20%  50%,0  0  0,2  1  1,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,SoOn FRA,,1.37  0.81  1.89,290  133  434,24  5  19,/  16  8  8  /,3  2  1,+8  -3  +11,74%  64%  83%,196  78  305,29%  20%  32%,5  2  3,4  2  2,+1  0  +1,,,SoOn FRA,,1.37  0.81  1.89,290  133  434,24  5  19,/  16  8  8  /,3  2  1,+8  -3  +11,74%  64%  83%,196  78  305,29%  20%  32%,5  2  3,4  2  2,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Nelo FRA,,1.32  1.43  1.22,256  256  256,22  11  11,/  15  6  9  /,4  2  2,+7  +5  +2,87%  91%  83%,172  166  176,33%  34%  31%,2  1  1,0  0  0,+2  +1  +1,,,Nelo FRA,,1.32  1.43  1.22,256  256  256,22  11  11,/  15  6  9  /,4  2  2,+7  +5  +2,87%  91%  83%,172  166  176,33%  34%  31%,2  1  1,0  0  0,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Veqaj FRA,,1.21  1.51  0.94,184  204  167,17  9  8,/  13  5  8  /,12  9  3,+4  +4  0,74%  73%  75%,120  140  102,47%  53%  40%,0  0  0,0  0  0,0  0  0,,,Veqaj FRA,,1.21  1.51  0.94,184  204  167,17  9  8,/  13  5  8  /,12  9  3,+4  +4  0,74%  73%  75%,120  140  102,47%  53%  40%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Nami FRA,,0.88  1.14  0.64,128  187  76,11  8  3,/  15  7  8  /,8  3  5,-4  +1  -5,74%  73%  75%,95  124  68,21%  11%  50%,0  0  0,2  0  2,-2  0  -2,,,Nami FRA,,0.88  1.14  0.64,128  187  76,11  8  3,/  15  7  8  /,8  3  5,-4  +1  -5,74%  73%  75%,95  124  68,21%  11%  50%,0  0  0,2  0  2,-2  0  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,lux9 FRA,,0.85  0.77  0.93,221  227  216,16  8  8,/  19  10  9  /,4  2  2,-3  -2  -1,65%  64%  67%,153  148  158,43%  47%  40%,5  3  2,5  3  2,0  0  0,,,lux9 FRA,,0.85  0.77  0.93,221  227  216,16  8  8,/  19  10  9  /,4  2  2,-3  -2  -1,65%  64%  67%,153  148  158,43%  47%  40%,5  3  2,5  3  2,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Cunha20 SAW,,1.35  1.07  1.62,262  203  319,45  17  28,/  26  15  11  /,12  7  5,+19  +2  +17,76%  73%  79%,167  131  200,39%  44%  36%,2  1  1,3  1  2,-1  0  -1,2.0,0.0,Cunha20 SAW,,1.47  1.03  1.91,293  223  365,28  11  17,/  14  9  5  /,7  3  4,+14  +2  +12,75%  67%  83%,176  142  209,39%  55%  33%,1  1  0,2  1  1,-1  0  -1,brk SAW,,1.42  1.91  1.01,255  384  149,21  14  7,/  9  4  5  /,3  3  0,+12  +10  +2,73%  90%  58%,151  222  92,15%  20%  0%,4  3  1,3  1  2,+1  +2  -1,,,,,,,,,,,,,,
56,brk SAW,,1.17  1.40  0.98,244  309  183,38  22  16,/  30  16  14  /,12  8  4,+8  +6  +2,70%  73%  67%,148  195  105,18%  24%  7%,11  6  5,8  4  4,+3  +2  +1,13.0,11.0,brk SAW,,0.92  0.89  0.94,232  247  218,17  8  9,/  21  12  9  /,9  5  4,-4  -4  0,67%  58%  75%,145  173  118,21%  27%  11%,7  3  4,5  3  2,+2  0  +2,Cunha20 SAW,,1.23  1.11  1.33,230  179  273,17  6  11,/  12  6  6  /,5  4  1,+5  0  +5,77%  80%  75%,158  117  191,38%  32%  42%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,
57,Addicted SAW,,0.94  1.05  0.87,163  202  125,28  17  11,/  28  14  14  /,10  6  4,0  +3  -3,76%  73%  79%,97  118  78,40%  37%  46%,3  0  3,1  1  0,+2  -1  +3,13.0,9.0,k1zpawn SAW,,0.92  0.59  1.25,200  131  271,16  6  10,/  19  10  9  /,5  1  4,-3  -4  +1,67%  58%  75%,132  92  172,34%  29%  37%,1  1  0,3  1  2,-2  0  -2,Addicted SAW,,1.16  1.50  0.88,194  253  146,16  10  6,/  12  5  7  /,10  6  4,+4  +5  -1,68%  70%  67%,107  129  89,35%  32%  40%,2  0  2,0  0  0,+2  0  +2,,,,,,,,,,,,,,
58,k1zpawn SAW,,0.93  0.75  1.11,195  140  246,32  12  20,/  33  17  16  /,9  4  5,-1  -5  +4,72%  73%  71%,124  90  155,32%  23%  37%,6  3  3,5  1  4,+1  +2  -1,,,Fragger SAW,,0.90  0.49  1.32,204  175  234,16  5  11,/  18  12  6  /,5  3  2,-2  -7  +5,67%  50%  83%,141  121  162,29%  24%  33%,2  1  1,1  0  1,+1  +1  0,k1zpawn SAW,,0.94  0.91  0.97,189  151  221,16  6  10,/  14  7  7  /,4  3  1,+2  -1  +3,77%  90%  67%,116  88  139,29%  19%  36%,5  2  3,2  0  2,+3  +2  +1,,,,,,,,,,,,,,
59,Fragger SAW,,0.92  0.55  1.26,183  158  208,27  9  18,/  32  21  11  /,12  6  6,-5  -12  +7,70%  55%  83%,124  107  139,25%  23%  26%,4  3  1,3  2  1,+1  +1  0,,,Addicted SAW,,0.72  0.59  0.86,131  159  103,12  7  5,/  16  9  7  /,0  0  0,-4  -2  -2,83%  75%  92%,89  109  68,48%  44%  56%,1  0  1,1  1  0,0  -1  +1,Fragger SAW,,0.93  0.61  1.20,161  138  182,11  4  7,/  14  9  5  /,7  3  4,-3  -5  +2,73%  60%  83%,104  92  115,19%  21%  17%,2  2  0,2  2  0,0  0  0,,,,,,,,,,,,,,
60,athelstan FUZO,,1.08  0.89  1.27,163  146  183,27  10  17,/  30  18  12  /,19  12  7,-3  -8  +5,70%  58%  82%,116  100  133,37%  25%  54%,0  0  0,1  0  1,-1  0  -1,,,athelstan FUZO,,1.17  0.89  1.45,168  178  159,16  7  9,/  14  10  4  /,8  4  4,+2  -3  +5,71%  58%  83%,121  118  123,29%  24%  38%,0  0  0,1  0  1,-1  0  -1,gmA FUZO,,1.00  0.71  1.35,192  79  328,13  3  10,/  15  8  7  /,9  4  5,-2  -5  +3,55%  58%  50%,116  49  197,29%  18%  33%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,
61,gmA FUZO,,0.98  0.75  1.23,200  132  276,32  11  21,/  32  18  14  /,11  4  7,0  -7  +7,59%  54%  64%,133  96  174,32%  26%  35%,2  1  1,4  3  1,-2  -2  0,,,dimaxx FUZO,,1.00  0.65  1.35,235  222  250,20  9  11,/  20  12  8  /,5  2  3,0  -3  +3,79%  75%  83%,162  141  183,22%  24%  21%,3  1  2,0  0  0,+3  +1  +2,athelstan FUZO,,0.99  0.90  1.10,157  113  211,11  3  8,/  16  8  8  /,11  8  3,-5  -5  0,68%  58%  80%,110  81  145,48%  27%  75%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,
62,dimaxx FUZO,,0.91  0.89  0.89,217  222  214,35  19  16,/  37  20  17  /,8  3  5,-2  -1  -1,67%  67%  68%,140  135  146,21%  24%  19%,4  2  2,6  2  4,-2  0  -2,,,stepa FUZO,,0.97  0.33  1.62,225  97  354,19  5  14,/  19  11  8  /,3  2  1,0  -6  +6,63%  42%  83%,156  69  244,21%  17%  22%,7  3  4,5  2  3,+2  +1  +1,dimaxx FUZO,,0.82  1.14  0.44,199  222  171,15  10  5,/  17  8  9  /,3  1  2,-2  +2  -4,55%  58%  50%,117  130  101,20%  24%  15%,1  1  0,6  2  4,-5  -1  -4,,,,,,,,,,,,,,
63,stepa FUZO,,0.85  0.63  1.05,198  152  252,31  13  18,/  38  21  17  /,5  3  2,-7  -8  +1,59%  50%  68%,135  97  176,25%  36%  20%,12  7  5,8  4  4,+4  +3  +1,,,gmA FUZO,,0.95  0.79  1.12,208  185  233,19  8  11,/  17  10  7  /,2  0  2,+2  -2  +4,63%  50%  75%,148  143  154,33%  29%  37%,1  1  0,3  2  1,-2  -1  -1,KILLDREAM FUZO,,0.79  0.96  0.58,119  139  97,10  6  4,/  14  7  7  /,1  1  0,-4  -1  -3,41%  50%  30%,77  88  64,11%  13%  9%,1  0  1,4  2  2,-3  -2  -1,,,,,,,,,,,,,,
64,KILLDREAM FUZO,,0.80  0.87  0.71,142  161  124,24  14  10,/  34  17  17  /,14  7  7,-10  -3  -7,50%  58%  41%,101  110  92,18%  19%  17%,2  1  1,7  4  3,-5  -3  -2,,,KILLDREAM FUZO,,0.81  0.78  0.84,164  183  146,14  8  6,/  20  10  10  /,13  6  7,-6  -2  -4,58%  67%  50%,123  132  115,22%  23%  21%,1  1  0,3  2  1,-2  -1  -1,stepa FUZO,,0.73  0.93  0.49,171  207  128,12  8  4,/  19  10  9  /,2  1  1,-7  -2  -5,55%  58%  50%,112  126  95,32%  54%  13%,5  4  1,3  2  1,+2  +2  0,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Fit1nho ESP,,1.37  1.67  1.06,346  385  308,31  18  13,/  20  8  12  /,3  2  1,+11  +10  +1,92%  100%  83%,220  248  191,30%  25%  39%,3  1  2,2  0  2,+1  +1  0,0.0,1.0,Fit1nho ESP,,1.37  1.67  1.06,346  385  308,31  18  13,/  20  8  12  /,3  2  1,+11  +10  +1,92%  100%  83%,220  248  191,30%  25%  39%,3  1  2,2  0  2,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Toki ESP,,1.30  1.50  1.11,265  311  220,23  13  10,/  18  9  9  /,5  4  1,+5  +4  +1,88%  92%  83%,169  193  145,36%  36%  36%,7  4  3,2  2  0,+5  +2  +3,11.0,13.0,Toki ESP,,1.30  1.50  1.11,265  311  220,23  13  10,/  18  9  9  /,5  4  1,+5  +4  +1,88%  92%  83%,169  193  145,36%  36%  36%,7  4  3,2  2  0,+5  +2  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
