,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
34,Flickless UCAM,,1.13  1.19  1.05,198  191  206,45  20  25,/  43  19  24  /,34  20  14,+2  +1  +1,75%  83%  69%,124  111  135,26%  22%  29%,3  2  1,3  1  2,0  +1  -1,13.0,10.0,grubinho UCAM,,1.34  1.62  1.09,237  245  231,19  10  9,/  13  5  8  /,12  7  5,+6  +5  +1,87%  100%  75%,161  174  149,28%  29%  28%,1  0  1,1  0  1,0  0  0,Quick UCAM,,1.02  0.90  1.15,196  141  256,17  6  11,/  16  9  7  /,7  5  2,+1  -3  +4,74%  75%  73%,129  79  183,21%  15%  25%,0  0  0,2  1  1,-2  -1  -1,Famsii UCAM,,1.32  0.91  1.57,268  224  295,17  5  12,/  13  6  7  /,10  4  6,+4  -1  +5,79%  100%  67%,184  142  209,18%  13%  22%,3  1  2,2  1  1,+1  0  +1
35,Quick UCAM,,1.06  0.86  1.20,194  164  221,47  16  31,/  44  23  21  /,24  12  12,+3  -7  +10,83%  90%  77%,123  104  139,21%  16%  24%,3  2  1,7  3  4,-4  -1  -3,10.0,13.0,Quick UCAM,,1.17  1.19  1.15,193  200  188,16  7  9,/  14  7  7  /,7  4  3,+2  0  +2,83%  100%  67%,132  139  126,30%  23%  40%,2  1  1,3  1  2,-1  0  -1,Flickless UCAM,,0.89  0.89  0.88,157  97  223,12  4  8,/  15  8  7  /,9  8  1,-3  -4  +1,74%  83%  64%,92  54  134,27%  18%  32%,0  0  0,0  0  0,0  0  0,OLIZERA UCAM,,1.09  1.29  0.98,198  150  227,12  5  7,/  12  3  9  /,8  1  7,0  +2  -2,84%  71%  92%,148  101  175,25%  19%  28%,0  0  0,3  0  3,-3  0  -3
36,Famsii UCAM,,1.05  1.03  1.01,234  243  224,51  25  26,/  53  25  28  /,23  10  13,-2  0  -2,75%  83%  69%,161  163  160,23%  23%  22%,11  6  5,11  6  5,0  0  0,13.0,6.0,Famsii UCAM,,1.01  1.17  0.87,208  246  173,17  10  7,/  18  9  9  /,8  4  4,-1  +1  -2,70%  73%  67%,147  173  124,25%  30%  19%,4  3  1,4  2  2,0  +1  -1,Famsii UCAM,,0.81  1.01  0.59,227  251  201,17  10  7,/  22  10  12  /,5  2  3,-5  0  -5,78%  83%  73%,156  166  145,25%  25%  25%,4  2  2,5  3  2,-1  -1  0,Flickless UCAM,,1.09  0.92  1.19,186  149  208,13  3  10,/  14  5  9  /,12  6  6,-1  -2  +1,68%  86%  58%,119  81  141,27%  18%  31%,1  1  0,2  1  1,-1  0  -1
37,OLIZERA UCAM,,0.91  1.01  0.83,181  156  202,41  19  22,/  46  20  26  /,19  7  12,-5  -1  -4,74%  73%  74%,123  99  144,26%  21%  29%,2  1  1,11  4  7,-9  -3  -6,,,OLIZERA UCAM,,0.85  0.72  0.97,191  148  232,17  6  11,/  17  9  8  /,7  5  2,0  -3  +3,83%  91%  75%,113  88  136,28%  24%  30%,0  0  0,5  3  2,-5  -3  -2,OLIZERA UCAM,,0.79  1.00  0.56,155  166  143,12  8  4,/  17  8  9  /,4  1  3,-5  0  -5,57%  58%  55%,113  108  118,26%  22%  30%,2  1  1,3  1  2,-1  0  -1,Quick UCAM,,1.00  0.49  1.29,194  147  223,14  3  11,/  14  7  7  /,10  3  7,0  -4  +4,95%  100%  92%,105  91  113,12%  8%  14%,1  1  0,2  1  1,-1  0  -1
38,Anoxai AKU,,1.17  1.42  0.79,275  345  186,63  43  20,/  48  25  23  /,5  3  2,+15  +18  -3,72%  86%  57%,174  216  125,32%  33%  32%,18  14  4,6  2  4,+12  +12  0,,,Anoxai AKU,,1.13  1.37  0.87,273  341  201,22  15  7,/  18  9  9  /,2  1  1,+4  +6  -2,74%  83%  64%,173  204  141,37%  37%  37%,8  5  3,2  0  2,+6  +5  +1,Pukytoo AKU,,1.36  1.96  0.81,241  304  184,19  12  7,/  16  7  9  /,16  12  4,+3  +5  -2,83%  91%  75%,153  186  122,43%  50%  35%,4  1  3,1  1  0,+3  0  +3,Anoxai AKU,,1.28  1.77  0.45,334  435  163,23  18  5,/  15  9  6  /,1  1  0,+8  +9  -1,68%  75%  57%,206  279  79,25%  28%  13%,6  6  0,1  1  0,+5  +5  0
39,stonezy AKU,,1.00  1.06  0.95,256  247  272,57  29  28,/  54  29  25  /,14  12  2,+3  0  +3,71%  74%  67%,178  164  193,21%  19%  24%,6  3  3,1  0  1,+5  +3  +2,,,stonezy AKU,,1.11  1.46  0.73,244  277  210,19  11  8,/  17  8  9  /,8  7  1,+2  +3  -1,70%  75%  64%,169  175  162,27%  15%  38%,2  1  1,0  0  0,+2  +1  +1,Anoxai AKU,,1.09  1.13  1.05,217  251  186,18  10  8,/  15  7  8  /,2  1  1,+3  +3  0,74%  100%  50%,148  160  137,34%  33%  35%,4  3  1,3  1  2,+1  +2  -1,Ichiro AKU,,0.98  0.65  1.55,183  121  292,13  6  7,/  14  10  4  /,5  2  3,-1  -4  +3,63%  50%  86%,118  79  186,63%  64%  62%,2  1  1,2  0  2,0  +1  -1
40,Ichiro AKU,,0.84  0.77  0.99,169  142  200,42  20  22,/  47  24  23  /,11  5  6,-5  -4  -1,62%  54%  70%,115  98  134,47%  57%  39%,5  2  3,9  4  5,-4  -2  -2,,,Ichiro AKU,,0.84  0.87  0.81,169  127  216,16  6  10,/  17  7  10  /,5  2  3,-1  -1  0,61%  58%  64%,121  90  155,45%  45%  45%,1  0  1,4  2  2,-3  -2  -1,stonezy AKU,,1.05  0.96  1.12,300  248  349,23  9  14,/  20  10  10  /,3  3  0,+3  -1  +4,74%  82%  67%,211  175  245,20%  24%  18%,1  1  0,1  0  1,0  +1  -1,stonezy AKU,,0.84  0.75  0.98,224  218  238,15  9  6,/  17  11  6  /,3  2  1,-2  -2  0,68%  67%  71%,148  144  154,19%  17%  21%,3  1  2,0  0  0,+3  +1  +2
41,Pukytoo AKU,,0.84  0.95  0.79,171  160  191,37  20  17,/  51  27  24  /,29  18  11,-14  -7  -7,71%  71%  70%,110  96  127,37%  45%  31%,6  2  4,4  3  1,+2  -1  +3,,,Ximy AKU,,0.63  0.61  0.66,142  133  153,9  4  5,/  19  10  9  /,8  5  3,-10  -6  -4,70%  75%  64%,100  85  116,32%  29%  35%,1  1  0,1  1  0,0  0  0,Ximy AKU,,1.01  0.98  1.04,167  163  172,12  6  6,/  13  7  6  /,9  3  6,-1  -1  0,65%  82%  50%,119  113  124,30%  24%  37%,1  1  0,3  0  3,-2  +1  -3,Ximy AKU,,0.59  0.64  0.51,123  116  136,5  3  2,/  15  9  6  /,9  5  4,-10  -6  -4,68%  58%  86%,80  70  97,32%  43%  18%,2  1  1,2  1  1,0  0  0
42,Ximy AKU,,0.75  0.74  0.73,144  137  156,26  13  13,/  47  26  21  /,26  13  13,-21  -13  -8,68%  71%  63%,101  89  115,31%  31%  32%,4  3  1,6  2  4,-2  +1  -3,,,Pukytoo AKU,,0.63  0.54  0.73,137  100  178,10  5  5,/  18  9  9  /,5  2  3,-8  -4  -4,61%  67%  55%,93  60  130,27%  40%  22%,2  1  1,2  1  1,0  0  0,Ichiro AKU,,0.69  0.79  0.60,155  181  131,13  8  5,/  16  7  9  /,1  1  0,-3  +1  -4,61%  55%  67%,105  127  84,36%  60%  17%,2  1  1,3  2  1,-1  -1  0,Pukytoo AKU,,0.53  0.35  0.84,136  88  221,8  3  5,/  17  11  6  /,8  4  4,-9  -8  -1,68%  58%  86%,79  49  131,39%  33%  42%,0  0  0,1  1  0,-1  -1  0
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,ExiT Twis,,1.31  1.35  1.26,277  335  212,43  27  16,/  27  16  11  /,8  4  4,+16  +11  +5,71%  67%  76%,176  219  127,27%  29%  20%,6  4  2,4  3  1,+2  +1  +1,2.0,0.0,ExiT Twis,,1.22  1.24  1.20,241  319  148,18  13  5,/  13  8  5  /,4  2  2,+5  +5  0,73%  58%  90%,163  214  103,23%  32%  5%,1  0  1,1  1  0,0  -1  +1,ExiT Twis,,1.40  1.47  1.32,312  351  271,25  14  11,/  14  8  6  /,4  2  2,+11  +6  +5,70%  75%  64%,189  225  149,29%  27%  35%,5  4  1,3  2  1,+2  +2  0,,,,,,,,,,,,,,
45,Dane Twis,,1.21  1.04  1.39,260  235  290,41  22  19,/  32  16  16  /,14  3  11,+9  +6  +3,80%  75%  86%,164  152  177,32%  31%  32%,6  3  3,6  2  4,0  +1  -1,13.0,9.0,Dazlly Twis,,1.15  1.21  1.07,267  311  216,21  13  8,/  13  8  5  /,1  1  0,+8  +5  +3,59%  50%  70%,171  205  130,30%  32%  28%,2  2  0,4  3  1,-2  -1  -1,Dane Twis,,1.31  1.02  1.63,260  206  320,21  10  11,/  16  7  9  /,10  3  7,+5  +3  +2,83%  75%  91%,170  140  203,31%  23%  38%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,
46,Zimo Twis,,1.05  0.98  1.14,206  190  226,33  16  17,/  31  16  15  /,25  14  11,+2  0  +2,82%  83%  81%,127  118  138,38%  30%  47%,4  2  2,2  0  2,+2  +2  0,13.0,10.0,Fr4nky Twis,,1.12  0.83  1.45,182  124  252,14  7  7,/  12  6  6  /,12  6  6,+2  +1  +1,73%  67%  80%,102  68  143,18%  17%  18%,2  0  2,1  1  0,+1  -1  +2,Zimo Twis,,1.15  1.21  1.10,200  200  201,16  8  8,/  15  7  8  /,14  9  5,+1  +1  0,78%  83%  73%,125  128  121,41%  37%  47%,4  2  2,2  0  2,+2  +2  0,,,,,,,,,,,,,,
47,Dazlly Twis,,0.98  1.06  0.90,223  269  169,36  23  13,/  29  17  12  /,3  1  2,+7  +6  +1,69%  63%  76%,148  182  109,29%  38%  20%,4  4  0,5  4  1,-1  0  -1,,,Dane Twis,,1.10  1.06  1.14,260  264  257,20  12  8,/  16  9  7  /,4  0  4,+4  +3  +1,77%  75%  80%,157  165  148,32%  38%  26%,5  3  2,6  2  4,-1  +1  -2,Fr4nky Twis,,0.83  0.79  0.87,159  157  162,11  6  5,/  16  8  8  /,9  5  4,-5  -2  -3,78%  83%  73%,108  111  105,16%  13%  24%,2  1  1,3  0  3,-1  +1  -2,,,,,,,,,,,,,,
48,Fr4nky Twis,,0.97  0.81  1.16,171  141  205,25  13  12,/  28  14  14  /,21  11  10,-3  -1  -2,76%  75%  76%,105  89  123,17%  14%  20%,4  1  3,4  1  3,0  0  0,,,Zimo Twis,,0.95  0.76  1.18,212  180  252,17  8  9,/  16  9  7  /,11  5  6,+1  -1  +2,86%  83%  90%,130  109  156,36%  24%  48%,0  0  0,0  0  0,0  0  0,Dazlly Twis,,0.82  0.91  0.72,178  226  127,15  10  5,/  16  9  7  /,2  0  2,-1  +1  -2,78%  75%  82%,126  160  90,27%  50%  13%,2  2  0,1  1  0,+1  +1  0,,,,,,,,,,,,,,
49,DVDOV 3E,,1.10  1.18  1.03,200  214  192,33  17  16,/  29  13  16  /,12  7  5,+4  +4  0,64%  76%  54%,136  150  123,27%  25%  29%,2  1  1,2  0  2,0  +1  -1,,,kasper 3E,,1.11  0.89  1.28,248  159  324,18  4  14,/  18  7  11  /,10  7  3,0  -3  +3,64%  60%  67%,153  103  195,35%  19%  43%,2  1  1,2  0  2,0  +1  -1,DVDOV 3E,,1.35  1.11  1.56,277  226  325,24  10  14,/  13  7  6  /,5  2  3,+11  +3  +8,78%  82%  75%,180  166  192,31%  23%  37%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,
50,TTyke 3E,,0.99  0.61  1.30,240  198  277,35  14  21,/  37  21  16  /,4  2  2,-2  -7  +5,69%  71%  67%,149  130  165,29%  24%  33%,8  4  4,7  6  1,+1  -2  +3,,,TTyke 3E,,1.04  0.28  1.67,284  138  407,19  4  15,/  19  11  8  /,1  1  0,0  -7  +7,64%  60%  67%,178  104  239,35%  27%  38%,6  2  4,2  2  0,+4  0  +4,aimhunterr 3E,,0.94  0.97  0.91,214  217  213,16  7  9,/  19  9  10  /,7  6  1,-3  -2  -1,61%  73%  50%,143  159  128,33%  32%  33%,4  3  1,3  1  2,+1  +2  -1,,,,,,,,,,,,,,
51,kasper 3E,,0.96  0.89  1.01,209  170  241,33  12  21,/  37  15  22  /,14  9  5,-4  -3  -1,64%  71%  58%,130  104  152,38%  32%  42%,4  2  2,5  0  5,-1  +2  -3,,,DVDOV 3E,,0.85  1.26  0.50,123  201  60,9  7  2,/  16  6  10  /,7  5  2,-7  +1  -8,50%  70%  33%,89  134  53,19%  29%  7%,1  1  0,1  0  1,0  +1  -1,TTyke 3E,,0.93  0.94  0.93,196  252  147,16  10  6,/  18  10  8  /,3  1  2,-2  0  -2,74%  82%  67%,122  154  92,24%  23%  26%,2  2  0,5  4  1,-3  -2  -1,,,,,,,,,,,,,,
