,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1,Map 5Unnamed: 0,Map 5Unnamed: 1,Map 5R,Map 5ACS,Map 5K,Map 5D,Map 5A,Map 5+/–,Map 5KAST,Map 5ADR,Map 5HS%,Map 5FK,Map 5FD,Map 5+/–.1
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,deLb 17,,,270.0,35.0,/  24  /,6.0,11.0,,,,2.0,,,2.0,0.0,deLb 17,,,289.0,18.0,/  12  /,4.0,6.0,,,,2.0,,,Yoyo 17,,,289.0,20.0,/  14  /,1.0,6.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Yoyo 17,,,260.0,35.0,/  23  /,6.0,12.0,,,,6.0,,,13.0,4.0,Yoyo 17,,,231.0,15.0,/  9  /,5.0,6.0,,,,,,,theDoctorr 17,,,259.0,18.0,/  10  /,13.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,theDoctorr 17,,,220.0,27.0,/  18  /,32.0,9.0,,,,,,,13.0,5.0,LuXlis 17,,,211.0,15.0,/  6  /,3.0,9.0,,,,,,,deLb 17,,,251.0,17.0,/  12  /,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,LuXlis 17,,,215.0,28.0,/  17  /,11.0,11.0,,,,,,,,,theDoctorr 17,,,180.0,9.0,/  8  /,19.0,1.0,,,,,,,LuXlis 17,,,218.0,13.0,/  11  /,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0n1y 17,,,167.0,22.0,/  16  /,8.0,6.0,,,,,,,,,0n1y 17,,,177.0,11.0,/  8  /,4.0,3.0,,,,,,,0n1y 17,,,157.0,11.0,/  8  /,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,shark KBG,,,241.0,31.0,/  29  /,11.0,2.0,,,,5.0,,,,,Zeno KBG,,,252.0,13.0,/  15  /,5.0,-2.0,,,,1.0,,,shark KBG,,,373.0,24.0,/  15  /,6.0,9.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Zeno KBG,,,213.0,25.0,/  29  /,10.0,-4.0,,,,1.0,,,,,UCc KBG,,,154.0,7.0,/  15  /,4.0,-8.0,,,,,,,snail KBG,,,209.0,12.0,/  17  /,11.0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,snail KBG,,,181.0,21.0,/  27  /,14.0,-6.0,,,,,,,,,snail KBG,,,153.0,9.0,/  10  /,3.0,-1.0,,,,,,,Zeno KBG,,,173.0,12.0,/  14  /,5.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,UCc KBG,,,129.0,13.0,/  31  /,7.0,-18.0,,,,,,,,,NESA KBG,,,115.0,7.0,/  14  /,6.0,-7.0,,,,,,,UCc KBG,,,103.0,6.0,/  16  /,3.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,NESA KBG,,,78.0,8.0,/  31  /,12.0,-23.0,,,,,,,,,shark KBG,,,108.0,7.0,/  14  /,5.0,-7.0,,,,,,,NESA KBG,,,41.0,1.0,/  17  /,6.0,-16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,siraphop XIA,,1.35  1.46  1.20,260  256  269,65  32  33,/  39  18  21  /,19  15  4,+26  +14  +12,78%  81%  74%,170  168  173,44%  52%  37%,7  3  4,3  2  1,+4  +1  +3,2.0,1.0,Vickyz XIA,,1.56  1.46  1.74,317  308  334,22  13  9,/  11  6  5  /,8  6  2,+11  +7  +4,95%  92%  100%,228  219  243,40%  33%  56%,0  0  0,0  0  0,0  0  0,siraphop XIA,,1.29  1.52  1.07,250  235  265,24  11  13,/  15  6  9  /,4  3  1,+9  +5  +4,74%  82%  67%,157  163  152,40%  50%  30%,1  0  1,1  0  1,0  0  0,siraphop XIA,,1.58  1.51  1.63,336  324  346,27  11  16,/  13  5  8  /,2  1  1,+14  +6  +8,86%  100%  75%,223  195  245,47%  60%  40%,6  3  3,1  1  0,+5  +2  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Vickyz XIA,,1.22  1.19  1.28,259  255  258,57  29  28,/  43  19  24  /,25  14  11,+14  +10  +4,83%  81%  84%,172  169  176,27%  27%  27%,5  3  2,5  4  1,0  -1  +1,13.0,6.0,LBY XIA,,1.33  1.32  1.33,231  230  234,17  10  7,/  9  6  3  /,9  8  1,+8  +4  +4,89%  92%  86%,148  152  141,43%  38%  55%,2  1  1,2  1  1,0  0  0,RoLEX XIA,,0.93  1.00  0.86,181  216  150,15  8  7,/  16  8  8  /,5  4  1,-1  0  -1,74%  82%  67%,144  181  110,24%  29%  17%,0  0  0,3  0  3,-3  0  -3,LBY XIA,,1.31  0.88  1.62,223  160  271,18  5  13,/  11  7  4  /,6  3  3,+7  -2  +9,76%  78%  75%,150  126  168,29%  33%  27%,1  0  1,2  2  0,-1  -2  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,LBY XIA,,1.11  1.04  1.15,187  183  185,41  20  21,/  37  20  17  /,30  18  12,+4  0  +4,79%  88%  71%,119  123  115,31%  30%  31%,4  2  2,8  4  4,-4  -2  -2,10.0,13.0,siraphop XIA,,1.18  1.34  0.90,195  225  144,14  10  4,/  11  7  4  /,13  11  2,+3  +3  0,74%  67%  86%,127  152  85,44%  46%  40%,0  0  0,1  1  0,-1  -1  0,aLerT XIA,,0.90  1.00  0.81,194  192  198,15  7  8,/  18  9  9  /,7  4  3,-3  -2  -1,87%  91%  83%,128  131  125,34%  35%  33%,1  0  1,3  2  1,-2  -2  0,Vickyz XIA,,1.29  1.43  1.19,219  217  222,16  7  9,/  12  4  8  /,13  7  6,+4  +3  +1,86%  78%  92%,140  141  140,24%  19%  29%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,aLerT XIA,,1.01  0.89  1.14,234  238  224,50  27  23,/  44  26  18  /,16  8  8,+6  +1  +5,87%  88%  87%,150  151  149,29%  40%  22%,11  5  6,8  6  2,+3  -1  +4,13.0,8.0,aLerT XIA,,1.14  1.00  1.38,296  290  310,20  13  7,/  13  9  4  /,3  2  1,+7  +4  +3,89%  83%  100%,180  170  198,29%  40%  17%,8  4  4,3  3  0,+5  +1  +4,Vickyz XIA,,0.81  0.70  0.91,240  229  250,19  9  10,/  20  9  11  /,4  1  3,-1  0  -1,70%  73%  67%,155  137  172,17%  24%  12%,4  3  1,5  4  1,-1  -1  0,aLerT XIA,,0.98  0.65  1.22,211  227  200,15  7  8,/  13  8  5  /,6  2  4,+2  -1  +3,86%  89%  83%,146  149  144,26%  47%  16%,2  1  1,2  1  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,RoLEX XIA,,0.92  0.91  0.92,175  194  157,38  20  18,/  42  22  20  /,13  7  6,-4  -2  -2,76%  81%  71%,130  144  115,22%  23%  22%,5  3  2,7  0  7,-2  +3  -5,,,RoLEX XIA,,1.13  1.13  1.11,172  175  169,12  7  5,/  10  6  4  /,3  2  1,+2  +1  +1,89%  92%  86%,119  113  128,29%  31%  28%,3  2  1,0  0  0,+3  +2  +1,LBY XIA,,0.70  0.92  0.51,108  151  71,6  5  1,/  17  7  10  /,15  7  8,-11  -2  -9,74%  91%  58%,66  89  46,19%  18%  20%,1  1  0,4  1  3,-3  0  -3,RoLEX XIA,,0.72  0.61  0.80,173  193  158,11  5  6,/  16  8  8  /,5  1  4,-5  -3  -2,67%  67%  67%,125  141  113,16%  12%  21%,2  1  1,4  0  4,-2  +1  -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,FonTuz VLTH,,1.03  1.26  0.71,191  267  123,44  31  13,/  46  23  23  /,25  9  16,-2  +8  -10,76%  81%  72%,129  178  81,27%  28%  24%,1  1  0,2  0  2,-1  +1  -2,,,FonTuz VLTH,,0.96  0.78  1.06,153  195  130,11  5  6,/  15  6  9  /,9  2  7,-4  -1  -3,74%  71%  75%,104  132  87,27%  18%  38%,0  0  0,1  0  1,-1  0  -1,MERjie VLTH,,1.33  1.29  1.37,272  263  282,23  12  11,/  16  8  8  /,1  0  1,+7  +4  +3,74%  75%  73%,177  174  179,38%  31%  45%,6  3  3,0  0  0,+6  +3  +3,FonTuz VLTH,,1.07  1.45  0.55,202  296  78,15  13  2,/  17  9  8  /,10  3  7,-2  +4  -6,81%  83%  78%,135  204  43,27%  32%  10%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,MERjie VLTH,,0.91  0.87  0.97,211  212  213,45  23  22,/  52  25  27  /,14  6  8,-7  -2  -5,75%  74%  75%,139  133  144,26%  23%  29%,7  3  4,10  4  6,-3  -1  -2,,,MERjie VLTH,,0.90  0.93  0.89,215  277  179,14  7  7,/  17  6  11  /,6  2  4,-3  +1  -4,79%  86%  75%,132  139  128,21%  19%  23%,0  0  0,4  1  3,-4  -1  -3,harddora VLTH,,1.28  1.29  1.26,270  247  297,22  11  11,/  15  9  6  /,6  4  2,+7  +2  +5,78%  83%  73%,177  159  196,31%  36%  26%,2  1  1,1  0  1,+1  +1  0,endoist VLTH,,1.05  0.45  1.84,260  150  409,20  6  14,/  18  11  7  /,3  0  3,+2  -5  +7,71%  58%  89%,147  90  223,23%  28%  21%,4  3  1,4  3  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,harddora VLTH,,0.90  0.80  0.96,197  190  211,41  19  22,/  48  26  22  /,14  7  7,-7  -7  0,68%  65%  72%,135  136  134,27%  23%  32%,3  1  2,5  3  2,-2  -2  0,,,harddora VLTH,,0.76  0.46  0.93,179  97  227,11  2  9,/  16  6  10  /,3  1  2,-5  -4  -1,58%  43%  67%,115  76  139,31%  8%  43%,0  0  0,3  3  0,-3  -3  0,FonTuz VLTH,,1.06  1.54  0.53,219  280  153,18  13  5,/  14  8  6  /,6  4  2,+4  +5  -1,74%  83%  64%,144  179  105,27%  29%  22%,0  0  0,1  0  1,-1  0  -1,VADE VLTH,,1.02  0.68  1.47,190  151  245,14  6  8,/  16  10  6  /,11  8  3,-2  -4  +2,67%  58%  78%,129  105  161,23%  21%  25%,2  1  1,1  1  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,endoist VLTH,,0.89  0.76  1.10,223  177  269,48  18  30,/  55  27  28  /,10  4  6,-7  -9  +2,71%  68%  75%,134  110  158,21%  29%  18%,15  8  7,11  7  4,+4  +1  +3,,,endoist VLTH,,0.70  0.77  0.65,198  182  208,12  4  8,/  19  7  12  /,4  2  2,-7  -3  -4,68%  71%  67%,130  124  133,23%  36%  19%,5  1  4,3  2  1,+2  -1  +3,endoist VLTH,,0.93  1.05  0.80,210  201  220,16  8  8,/  18  9  9  /,3  2  1,-2  -1  -1,74%  75%  73%,126  121  131,18%  25%  14%,6  4  2,4  2  2,+2  +2  0,harddora VLTH,,0.66  0.64  0.69,143  186  86,8  6  2,/  17  11  6  /,5  2  3,-9  -5  -4,67%  58%  78%,106  147  52,19%  18%  22%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,VADE VLTH,,0.71  0.52  0.92,131  114  147,27  11  16,/  50  25  25  /,25  15  10,-23  -14  -9,67%  68%  66%,91  81  100,26%  20%  31%,5  2  3,4  2  2,+1  0  +1,,,VADE VLTH,,0.42  0.27  0.50,110  101  116,6  2  4,/  18  7  11  /,2  1  1,-12  -5  -7,53%  71%  42%,84  86  83,33%  22%  44%,1  0  1,2  0  2,-1  0  -1,VADE VLTH,,0.69  0.61  0.78,92  86  100,7  3  4,/  16  8  8  /,12  6  6,-9  -5  -4,78%  75%  82%,61  56  67,24%  15%  33%,2  1  1,1  1  0,+1  0  +1,MERjie VLTH,,0.50  0.39  0.64,145  124  174,8  4  4,/  19  11  8  /,7  4  3,-11  -7  -4,71%  67%  78%,103  89  123,18%  17%  19%,1  0  1,6  3  3,-5  -3  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,BeYN AG,,,212,29,/  33  /,6,-4,,,,5.0,,,0.0,2.0,Naschzz AG,,,186,10,/  18  /,10,-8,,,,1.0,,,BeYN AG,,,281,21,/  17  /,4,4,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Naschzz AG,,,191,24,/  36  /,16,-12,,,,1.0,,,5.0,13.0,Playerr AG,,,146,9,/  15  /,3,-6,,,,,,,Naschzz AG,,,195,14,/  18  /,6,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,X3B AG,,,158,21,/  29  /,8,-8,,,,,,,8.0,13.0,X3B AG,,,145,9,/  14  /,3,-5,,,,,,,X3B AG,,,171,12,/  15  /,5,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Playerr AG,,,151,20,/  33  /,5,-13,,,,,,,,,BeYN AG,,,142,8,/  16  /,2,-8,,,,,,,Playerr AG,,,155,11,/  18  /,2,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,miKa AG,,,124,17,/  34  /,15,-17,,,,,,,,,miKa AG,,,128,8,/  15  /,5,-7,,,,,,,miKa AG,,,120,9,/  19  /,10,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,GGHuiii LGD,,,265,39,/  22  /,7,17,,,,3.0,,,,,watasink LGD,,,281,18,/  11  /,4,7,,,,2.0,,,GGHuiii LGD,,,292,21,/  15  /,5,6,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,watasink LGD,,,260,36,/  25  /,9,11,,,,2.0,,,,,GGHuiii LGD,,,238,18,/  7  /,2,11,,,,,,,diseased LGD,,,249,20,/  11  /,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,diseased LGD,,,232,35,/  16  /,14,19,,,,,,,,,Kiuuuu LGD,,,228,14,/  11  /,6,3,,,,,,,watasink LGD,,,238,18,/  14  /,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,WsLeo LGD,,,207,27,/  24  /,24,3,,,,,,,,,diseased LGD,,,215,15,/  5  /,5,10,,,,,,,WsLeo LGD,,,213,14,/  14  /,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Kiuuuu LGD,,,193,27,/  24  /,10,3,,,,,,,,,WsLeo LGD,,,201,13,/  10  /,6,3,,,,,,,Kiuuuu LGD,,,157,13,/  13  /,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,cgrs MiTH,,1.39  1.13  1.61,299  228  359,48  17  31,/  25  12  13  /,9  5  4,+23  +5  +18,86%  75%  96%,190  150  222,35%  22%  46%,3  2  1,2  1  1,+1  +1  0,2.0,0.0,cgrs MiTH,,1.46  1.16  1.71,293  176  392,24  7  17,/  12  4  8  /,2  2  0,+12  +3  +9,86%  80%  92%,194  130  248,43%  35%  47%,1  1  0,1  0  1,0  +1  -1,Kadoom MiTH,,1.47  1.32  1.59,376  377  377,29  13  16,/  17  9  8  /,4  1  3,+12  +4  +8,86%  90%  83%,250  258  244,33%  37%  29%,8  3  5,2  0  2,+6  +3  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Kntz MiTH,,1.19  1.17  1.21,196  156  229,33  12  21,/  22  9  13  /,16  11  5,+11  +3  +8,82%  95%  71%,134  111  153,33%  40%  29%,1  0  1,2  1  1,-1  -1  0,13.0,9.0,Kntz MiTH,,1.02  1.11  0.95,191  157  220,16  6  10,/  13  4  9  /,5  4  1,+3  +2  +1,77%  100%  58%,138  130  145,39%  47%  35%,0  0  0,1  0  1,-1  0  -1,Kntz MiTH,,1.36  1.23  1.47,200  155  238,17  6  11,/  9  5  4  /,11  7  4,+8  +1  +7,86%  90%  83%,130  93  162,27%  33%  24%,1  0  1,1  1  0,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Kadoom MiTH,,1.18  1.38  1.01,295  354  246,45  25  20,/  34  15  19  /,9  4  5,+11  +10  +1,77%  90%  67%,196  239  160,31%  40%  23%,14  7  7,9  2  7,+5  +5  0,13.0,9.0,seph1roth MiTH,,0.95  1.54  0.45,178  271  101,13  10  3,/  15  5  10  /,5  3  2,-2  +5  -7,68%  90%  50%,108  146  77,38%  44%  30%,2  2  0,1  1  0,+1  +1  0,cgrs MiTH,,1.32  1.10  1.51,304  280  326,24  10  14,/  13  8  5  /,7  3  4,+11  +2  +9,86%  70%  100%,185  171  197,29%  15%  45%,2  1  1,1  1  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,kongared MiTH,,0.76  0.98  0.57,147  173  126,23  12  11,/  33  15  18  /,13  11  2,-10  -3  -7,70%  90%  54%,104  126  86,27%  34%  21%,0  0  0,4  0  4,-4  0  -4,,,Kadoom MiTH,,0.90  1.45  0.44,213  331  116,16  12  4,/  17  6  11  /,5  3  2,-1  +6  -7,68%  90%  50%,141  220  76,29%  46%  10%,6  4  2,7  2  5,-1  +2  -3,kongared MiTH,,0.65  0.63  0.66,106  102  111,8  3  5,/  16  9  7  /,7  7  0,-8  -6  -2,73%  80%  67%,84  85  83,21%  19%  22%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,seph1roth MiTH,,0.71  0.84  0.59,124  163  93,18  12  6,/  31  14  17  /,6  3  3,-13  -2  -11,59%  60%  58%,79  93  67,35%  39%  30%,4  2  2,5  5  0,-1  -3  +2,,,kongared MiTH,,0.86  1.33  0.48,188  245  142,15  9  6,/  17  6  11  /,6  4  2,-2  +3  -5,68%  100%  42%,125  167  90,33%  47%  20%,0  0  0,3  0  3,-3  0  -3,seph1roth MiTH,,0.46  0.15  0.73,70  54  85,5  2  3,/  16  9  7  /,1  0  1,-11  -7  -4,50%  30%  67%,50  40  57,29%  29%  30%,2  0  2,4  4  0,-2  -4  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,niffy AAA,,1.06  1.21  0.87,197  205  188,30  18  12,/  31  16  15  /,13  8  5,-1  +2  -3,66%  75%  55%,129  130  127,21%  22%  20%,3  1  2,4  1  3,-1  0  -1,,,niffy AAA,,1.19  1.61  0.69,254  312  186,19  13  6,/  16  7  9  /,6  5  1,+3  +6  -3,73%  92%  50%,168  200  129,24%  22%  27%,3  1  2,1  0  1,+2  +1  +1,b3ta AAA,,1.31  1.15  1.50,307  306  309,24  13  11,/  16  11  5  /,8  3  5,+8  +2  +6,82%  67%  100%,192  177  209,39%  27%  57%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,b3ta AAA,,1.01  0.97  1.05,222  237  205,36  21  15,/  33  20  13  /,14  5  9,+3  +1  +2,73%  71%  75%,136  141  131,39%  29%  57%,2  1  1,2  0  2,0  +1  -1,,,Potter AAA,,1.11  1.76  0.34,280  431  99,20  18  2,/  18  8  10  /,2  1  1,+2  +10  -8,59%  83%  30%,179  264  77,19%  25%  10%,7  7  0,6  2  4,+1  +5  -4,niffy AAA,,0.92  0.81  1.06,140  99  190,11  5  6,/  15  9  6  /,7  3  4,-4  -4  0,59%  58%  60%,90  60  126,17%  23%  13%,0  0  0,3  1  2,-3  -1  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Potter AAA,,0.98  1.21  0.70,221  281  149,33  23  10,/  32  17  15  /,2  1  1,+1  +6  -5,64%  75%  50%,141  175  101,27%  29%  24%,10  9  1,9  5  4,+1  +4  -3,,,AloNeFillz AAA,,0.97  0.91  1.04,142  150  134,12  7  5,/  14  7  7  /,4  3  1,-2  0  -2,82%  83%  80%,98  109  86,29%  25%  33%,1  1  0,0  0  0,+1  +1  0,ChAlalala AAA,,0.91  0.83  1.01,163  156  173,11  5  6,/  18  10  8  /,9  4  5,-7  -5  -2,82%  67%  100%,107  118  93,29%  38%  21%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
