,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
30,1TaPGoD MDL,,0.89  0.87  0.97,194  204  186,48  27  21,/  55  31  24  /,21  11  10,-7  -4  -3,68%  66%  71%,131  135  126,28%  30%  26%,12  7  5,10  5  5,+2  +2  0,,,blackhawk MDL,,0.97  0.85  1.09,146  128  164,15  6  9,/  16  9  7  /,4  2  2,-1  -3  +2,77%  77%  77%,94  87  101,36%  28%  47%,0  0  0,1  0  1,-1  0  -1,1TaPGoD MDL,,0.87  0.99  0.75,184  200  168,16  10  6,/  19  9  10  /,11  6  5,-3  +1  -4,65%  85%  46%,122  125  118,31%  24%  40%,1  1  0,3  0  3,-2  +1  -3,Whimp MDL,,0.63  0.54  0.76,193  169  229,14  6  8,/  18  11  7  /,3  2  1,-4  -5  +1,65%  58%  75%,132  125  143,31%  35%  26%,1  1  0,4  3  1,-3  -2  -1
31,Paradox MDL,,0.84  0.67  1.04,186  163  214,43  20  23,/  57  32  25  /,26  10  16,-14  -12  -2,64%  58%  71%,125  102  150,25%  21%  29%,8  3  5,13  8  5,-5  -5  0,,,Paradox MDL,,0.81  0.34  1.29,174  107  243,15  4  11,/  20  12  8  /,6  0  6,-5  -8  +3,58%  46%  69%,115  76  154,35%  29%  38%,2  0  2,4  3  1,-2  -3  +1,Whimp MDL,,0.81  0.86  0.76,176  203  149,17  10  7,/  19  9  10  /,4  2  2,-2  +1  -3,62%  69%  54%,107  127  86,18%  19%  18%,3  2  1,4  2  2,-1  0  -1,ezzy MDL,,0.60  0.49  0.76,142  145  139,9  6  3,/  17  11  6  /,7  6  1,-8  -5  -3,50%  58%  38%,97  93  102,29%  19%  57%,0  0  0,1  1  0,-1  -1  0
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,PanzeR GRY,,1.33  1.59  1.17,255  299  216,60  33  27,/  44  20  24  /,22  6  16,+16  +13  +3,80%  83%  78%,155  183  132,25%  25%  24%,6  1  5,1  1  0,+5  0  +5,1.0,2.0,PanzeR GRY,,1.25  1.12  1.38,247  270  225,22  12  10,/  15  9  6  /,7  0  7,+7  +3  +4,75%  75%  75%,150  161  138,21%  21%  22%,1  0  1,1  1  0,0  -1  +1,PanzeR GRY,,1.51  2.13  1.10,302  414  228,21  12  9,/  14  5  9  /,4  2  2,+7  +7  0,85%  88%  83%,200  271  152,25%  24%  26%,5  1  4,0  0  0,+5  +1  +4,PanzeR GRY,,1.24  1.50  1.02,217  243  196,17  9  8,/  15  6  9  /,11  4  7,+2  +3  -1,82%  90%  75%,120  139  104,30%  33%  26%,0  0  0,0  0  0,0  0  0
34,tryst GRY,,1.01  1.23  0.90,218  237  203,53  27  26,/  50  22  28  /,22  13  9,+3  +5  -2,79%  73%  83%,129  139  121,22%  25%  19%,4  1  3,8  3  5,-4  -2  -2,13.0,11.0,tryst GRY,,1.17  0.70  1.64,206  162  251,19  7  12,/  15  10  5  /,3  0  3,+4  -3  +7,75%  50%  100%,116  98  134,33%  29%  36%,1  0  1,1  1  0,0  -1  +1,tryst GRY,,0.92  1.51  0.53,208  270  167,17  9  8,/  16  5  11  /,5  3  2,+1  +4  -3,80%  88%  75%,116  135  103,22%  22%  23%,2  1  1,1  0  1,+1  +1  0,tryst GRY,,0.95  1.47  0.53,240  301  190,17  11  6,/  19  7  12  /,14  10  4,-2  +4  -6,82%  90%  75%,155  191  125,16%  26%  5%,1  0  1,6  2  4,-5  -2  -3
35,BADlove GRY,,0.91  0.92  0.91,207  204  209,46  21  25,/  48  23  25  /,13  6  7,-2  -2  0,71%  70%  72%,144  141  146,19%  22%  17%,10  5  5,10  6  4,0  -1  +1,7.0,13.0,ayaNq GRY,,1.00  0.42  1.59,188  136  241,16  5  11,/  15  12  3  /,4  3  1,+1  -7  +8,83%  75%  92%,114  90  139,21%  29%  16%,4  1  3,3  3  0,+1  -2  +3,BADlove GRY,,0.87  0.73  0.96,223  178  255,14  4  10,/  16  7  9  /,4  3  1,-2  -3  +1,75%  75%  75%,153  131  169,12%  11%  12%,2  0  2,2  2  0,0  -2  +2,BADlove GRY,,0.91  1.27  0.60,205  281  144,18  11  7,/  16  6  10  /,1  0  1,+2  +5  -3,68%  80%  58%,138  183  100,35%  31%  45%,3  3  0,4  1  3,-1  +2  -3
36,ayaNq GRY,,0.83  0.71  0.96,161  153  173,35  13  22,/  47  25  22  /,17  11  6,-12  -12  0,76%  83%  69%,110  102  117,23%  23%  23%,8  3  5,7  6  1,+1  -3  +4,9.0,13.0,BADlove GRY,,0.97  0.75  1.18,194  159  230,14  6  8,/  16  10  6  /,8  3  5,-2  -4  +2,71%  58%  83%,142  114  170,18%  24%  15%,5  2  3,4  3  1,+1  -1  +2,asdf GRY,,0.68  0.39  0.87,153  106  186,10  3  7,/  17  7  10  /,6  1  5,-7  -4  -3,65%  50%  75%,94  60  117,15%  17%  14%,2  0  2,2  2  0,0  -2  +2,ayaNq GRY,,0.90  1.10  0.74,178  197  163,13  6  7,/  14  6  8  /,4  3  1,-1  0  -1,86%  100%  75%,138  142  134,33%  30%  36%,2  1  1,2  2  0,0  -1  +1
37,asdf GRY,,0.77  0.59  0.92,175  137  210,40  15  25,/  50  24  26  /,18  10  8,-10  -9  -1,71%  70%  72%,119  91  143,26%  24%  26%,4  0  4,8  4  4,-4  -4  0,,,asdf GRY,,0.90  0.78  1.01,193  186  202,17  8  9,/  17  9  8  /,9  7  2,0  -1  +1,71%  75%  67%,141  128  154,38%  29%  46%,1  0  1,3  1  2,-2  -1  -1,ayaNq GRY,,0.58  0.62  0.55,116  121  114,6  2  4,/  18  7  11  /,9  5  4,-12  -5  -7,55%  75%  42%,75  72  78,9%  6%  13%,2  1  1,2  1  1,0  0  0,asdf GRY,,0.75  0.60  0.88,179  103  243,13  4  9,/  16  8  8  /,3  2  1,-3  -4  +1,77%  80%  75%,118  70  158,23%  22%  23%,1  0  1,3  1  2,-2  -1  -1
38,tricky TS,,1.24  1.45  0.95,231  263  185,54  32  22,/  41  20  21  /,13  9  4,+13  +12  +1,79%  78%  80%,156  164  147,28%  25%  33%,1  1  0,2  2  0,-1  -1  0,,,Marzil TS,,1.47  0.95  1.99,255  181  330,24  7  17,/  14  9  5  /,10  7  3,+10  -2  +12,71%  58%  83%,143  105  181,28%  16%  39%,3  0  3,2  2  0,+1  -2  +3,tricky TS,,1.84  2.28  1.19,356  420  261,28  19  9,/  9  4  5  /,5  5  0,+19  +15  +4,100%  100%  100%,222  244  189,36%  31%  50%,0  0  0,0  0  0,0  0  0,Marzil TS,,1.32  1.51  1.09,285  261  315,21  10  11,/  16  7  9  /,18  13  5,+5  +3  +2,77%  92%  60%,177  169  187,23%  21%  26%,4  2  2,1  1  0,+3  +1  +2
39,Marzil TS,,1.15  1.05  1.24,227  192  279,56  23  33,/  45  25  20  /,30  22  8,+11  -2  +13,74%  78%  70%,139  119  162,27%  22%  32%,10  3  7,9  7  2,+1  -4  +5,,,tricky TS,,1.02  1.02  1.03,210  230  191,17  8  9,/  17  9  8  /,4  2  2,0  -1  +1,79%  67%  92%,159  154  164,33%  36%  30%,0  0  0,1  1  0,-1  -1  0,Deadly10 TS,,1.09  1.26  0.84,316  312  323,20  13  7,/  17  9  8  /,5  2  3,+3  +4  -1,75%  83%  63%,204  202  206,29%  35%  21%,2  0  2,3  3  0,-1  -3  +2,rite2ace TS,,1.17  1.49  0.79,186  225  140,15  11  4,/  14  6  8  /,11  5  6,+1  +5  -4,73%  75%  70%,122  134  109,23%  28%  16%,1  0  1,1  0  1,0  0  0
40,Deadly10 TS,,0.96  0.97  0.91,270  278  252,57  35  22,/  56  30  26  /,12  3  9,+1  +5  -4,65%  67%  63%,162  166  157,26%  32%  21%,15  7  8,11  8  3,+4  -1  +5,,,Amaterasu TS,,0.94  0.61  1.26,172  133  212,14  5  9,/  18  11  7  /,7  1  6,-4  -6  +2,67%  50%  83%,117  92  141,24%  40%  18%,1  1  0,2  1  1,-1  0  -1,Amaterasu TS,,0.99  0.95  1.05,168  141  209,13  7  6,/  13  8  5  /,8  5  3,0  -1  +1,80%  75%  88%,101  86  123,32%  36%  29%,1  0  1,3  3  0,-2  -3  +1,Deadly10 TS,,1.17  1.34  0.97,328  405  237,25  18  7,/  18  10  8  /,4  1  3,+7  +8  -1,68%  83%  50%,185  222  141,32%  36%  24%,8  6  2,3  1  2,+5  +5  0
41,Amaterasu TS,,0.95  0.83  1.09,158  135  187,37  17  20,/  46  26  20  /,29  14  15,-9  -9  0,70%  64%  77%,105  88  124,30%  40%  23%,3  1  2,6  4  2,-3  -3  0,,,rite2ace TS,,0.73  0.54  0.92,149  117  183,11  4  7,/  18  10  8  /,9  4  5,-7  -6  -1,71%  58%  83%,103  87  120,15%  10%  19%,3  1  2,2  1  1,+1  0  +1,rite2ace TS,,0.84  0.83  0.86,159  150  175,9  5  4,/  14  8  6  /,11  7  4,-5  -3  -2,70%  83%  50%,109  102  120,24%  21%  31%,1  1  0,1  0  1,0  +1  -1,Amaterasu TS,,0.93  0.92  0.94,135  131  141,10  5  5,/  15  7  8  /,14  8  6,-5  -2  -3,64%  67%  60%,95  87  104,38%  44%  31%,1  0  1,1  0  1,0  0  0
42,rite2ace TS,,0.92  0.95  0.86,165  164  166,35  20  15,/  46  24  22  /,31  16  15,-11  -4  -7,71%  72%  70%,111  108  116,20%  20%  20%,5  2  3,4  1  3,+1  +1  0,,,Deadly10 TS,,0.61  0.30  0.93,166  115  218,12  4  8,/  21  11  10  /,3  0  3,-9  -7  -2,54%  33%  75%,105  73  138,17%  13%  19%,5  1  4,5  4  1,0  -3  +3,Marzil TS,,0.67  0.69  0.64,142  133  156,11  6  5,/  15  9  6  /,2  2  0,-4  -3  -1,75%  83%  63%,91  84  103,33%  33%  33%,3  1  2,6  4  2,-3  -3  0,tricky TS,,0.86  1.07  0.62,128  138  117,9  5  4,/  15  7  8  /,4  2  2,-6  -2  -4,59%  67%  50%,94  93  95,13%  7%  22%,1  1  0,1  1  0,0  0  0
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,dreAms SK,,0.96  0.89  1.02,177  167  190,38  20  18,/  44  27  17  /,23  9  14,-6  -7  +1,72%  65%  81%,110  105  117,29%  44%  20%,3  1  2,5  2  3,-2  -1  -1,0.0,3.0,dreAms SK,,1.01  1.06  0.91,180  139  253,12  6  6,/  14  8  6  /,6  1  5,-2  -2  0,68%  58%  86%,116  93  155,24%  33%  19%,0  0  0,0  0  0,0  0  0,Mot1on SK,,0.96  0.88  1.03,186  176  195,15  7  8,/  17  9  8  /,7  2  5,-2  -2  0,82%  90%  75%,127  131  123,26%  31%  22%,0  0  0,2  1  1,-2  -1  -1,dreAms SK,,0.98  0.90  1.10,176  181  168,13  8  5,/  14  10  4  /,7  3  4,-1  -2  +1,65%  58%  75%,100  97  103,26%  50%  11%,1  0  1,2  1  1,-1  -1  0
45,Mot1on SK,,0.79  0.60  1.08,142  112  186,28  11  17,/  49  31  18  /,17  6  11,-21  -20  -1,66%  62%  70%,106  85  131,20%  19%  20%,3  0  3,5  2  3,-2  -2  0,6.0,13.0,zyad SK,,0.83  0.94  0.63,168  218  83,11  8  3,/  14  9  5  /,4  4  0,-3  -1  -2,53%  50%  57%,114  145  60,31%  33%  25%,0  0  0,2  2  0,-2  -2  0,dreAms SK,,0.90  0.70  1.07,174  183  168,13  6  7,/  16  9  7  /,10  5  5,-3  -3  0,82%  80%  83%,114  127  104,39%  50%  32%,2  1  1,3  1  2,-1  0  -1,Mot1on SK,,0.85  0.60  1.22,132  112  163,8  3  5,/  16  11  5  /,8  4  4,-8  -8  0,60%  50%  75%,97  84  116,21%  16%  29%,2  0  2,0  0  0,+2  0  +2
46,zyad SK,,0.78  0.67  0.90,185  178  200,38  19  19,/  48  29  19  /,11  6  5,-10  -10  0,56%  50%  63%,124  117  134,19%  28%  12%,8  4  4,13  11  2,-5  -7  +2,9.0,13.0,NoXuS SK,,0.75  0.89  0.51,183  183  185,11  7  4,/  18  11  7  /,6  4  2,-7  -4  -3,53%  50%  57%,114  122  101,17%  16%  21%,1  0  1,1  0  1,0  0  0,zyad SK,,0.89  0.67  1.07,240  199  274,16  6  10,/  18  9  9  /,6  2  4,-2  -3  +1,68%  70%  67%,159  126  187,16%  21%  14%,3  1  2,5  4  1,-2  -3  +1,zyad SK,,0.64  0.40  0.99,147  119  189,11  5  6,/  16  11  5  /,1  0  1,-5  -6  +1,45%  33%  63%,96  81  120,14%  36%  6%,5  3  2,6  5  1,-1  -2  +1
47,Criminal SK,,0.67  0.43  1.00,165  129  214,35  13  22,/  52  31  21  /,7  4  3,-17  -18  +1,56%  41%  74%,110  84  143,22%  25%  20%,6  3  3,11  8  3,-5  -5  0,7.0,13.0,Criminal SK,,0.62  0.38  1.01,151  99  243,10  4  6,/  17  11  6  /,1  1  0,-7  -7  0,58%  42%  86%,87  53  145,16%  13%  17%,4  3  1,7  6  1,-3  -3  0,Criminal SK,,0.87  0.59  1.10,180  168  192,15  5  10,/  16  9  7  /,2  1  1,-1  -4  +3,55%  40%  67%,127  122  132,30%  38%  26%,2  0  2,2  0  2,0  0  0,NoXuS SK,,0.63  0.41  0.96,122  110  141,8  3  5,/  15  10  5  /,2  1  1,-7  -7  0,55%  42%  75%,81  70  96,21%  29%  17%,2  1  1,0  0  0,+2  +1  +1
