,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Knight BLG,,1.02  0.85  1.18,239  190  265,54  21  33,/  48  25  23  /,14  8  6,+6  -4  +10,72%  61%  81%,156  120  187,31%  30%  32%,4  1  3,6  5  1,-2  -4  +2,1.0,2.0,Knight BLG,,0.97  0.90  0.99,295  194  338,17  4  13,/  15  3  12  /,1  0  1,+2  +1  +1,71%  60%  75%,186  102  221,35%  38%  34%,3  1  2,2  1  1,+1  0  +1,whzy BLG,,1.27  1.10  1.45,303  261  345,31  12  19,/  20  11  9  /,3  1  2,+11  +1  +10,75%  64%  86%,191  181  201,26%  26%  26%,10  3  7,2  2  0,+8  +1  +7,Yosemite BLG,,1.30  1.38  1.20,245  277  211,21  12  9,/  14  7  7  /,1  1  0,+7  +5  +2,87%  92%  82%,155  169  139,37%  58%  20%,5  4  1,1  0  1,+4  +4  0
12,whzy BLG,,0.94  1.02  0.94,224  240  224,55  25  30,/  52  25  27  /,11  3  8,+3  0  +3,72%  65%  78%,148  153  144,22%  26%  19%,15  5  10,8  3  5,+7  +2  +5,4.0,13.0,whzy BLG,,0.89  1.29  0.72,206  339  151,11  6  5,/  12  4  8  /,3  0  3,-1  +2  -3,59%  60%  58%,141  198  117,21%  40%  13%,0  0  0,3  1  2,-3  -1  -2,Biank BLG,,1.22  1.41  1.02,229  303  155,22  13  9,/  20  12  8  /,18  10  8,+2  +1  +1,86%  86%  86%,154  186  121,33%  48%  17%,6  5  1,2  0  2,+4  +5  -1,Knight BLG,,1.03  1.04  1.03,234  248  221,19  11  8,/  17  11  6  /,8  6  2,+2  0  +2,83%  92%  73%,163  163  162,33%  36%  30%,0  0  0,1  1  0,-1  -1  0
13,Yosemite BLG,,0.94  0.72  1.11,201  184  229,49  20  29,/  52  26  26  /,17  4  13,-3  -6  +3,72%  65%  78%,136  117  151,27%  45%  18%,11  5  6,3  1  2,+8  +4  +4,15.0,13.0,Yosemite BLG,,0.57  0.32  0.67,140  131  144,8  2  6,/  15  5  10  /,3  1  2,-7  -3  -4,59%  60%  58%,81  85  79,13%  15%  12%,3  1  2,2  1  1,+1  0  +1,Knight BLG,,1.07  0.61  1.52,188  139  238,18  6  12,/  16  11  5  /,5  2  3,+2  -5  +7,64%  36%  93%,133  90  177,27%  21%  31%,1  0  1,3  3  0,-2  -3  +1,Biank BLG,,0.92  1.07  0.77,245  246  246,20  11  9,/  18  8  10  /,2  0  2,+2  +3  -1,74%  67%  82%,170  167  173,38%  41%  35%,1  1  0,1  0  1,0  +1  -1
14,Biank BLG,,0.82  0.86  0.73,188  243  164,47  25  22,/  54  25  29  /,23  10  13,-7  0  -7,71%  68%  73%,133  156  114,31%  40%  23%,7  6  1,5  0  5,+2  +6  -4,10.0,13.0,rin BLG,,0.53  0.61  0.49,121  82  138,8  2  6,/  14  4  10  /,1  1  0,-6  -2  -4,53%  60%  50%,72  34  88,25%  20%  26%,1  0  1,1  0  1,0  0  0,Yosemite BLG,,0.96  0.47  1.45,219  124  316,20  6  14,/  23  14  9  /,13  2  11,-3  -8  +5,68%  43%  93%,153  84  222,25%  50%  19%,3  0  3,0  0  0,+3  0  +3,whzy BLG,,0.66  0.68  0.65,163  175  151,13  7  6,/  20  10  10  /,5  2  3,-7  -3  -4,78%  67%  91%,101  102  100,16%  18%  12%,5  2  3,3  0  3,+2  +2  0
15,rin BLG,,0.65  0.56  0.75,123  105  142,30  13  17,/  50  25  25  /,26  12  14,-20  -12  -8,68%  71%  65%,76  57  91,19%  20%  18%,3  1  2,6  4  2,-3  -3  0,,,Biank BLG,,0.31  0.10  0.40,90  69  100,5  1  4,/  16  5  11  /,3  0  3,-11  -4  -7,41%  20%  50%,50  44  52,9%  0%  13%,0  0  0,2  0  2,-2  0  -2,rin BLG,,0.86  0.55  1.18,154  124  185,16  7  9,/  19  12  7  /,14  6  8,-3  -5  +2,82%  79%  86%,93  71  115,19%  19%  19%,0  0  0,1  1  0,-1  -1  0,rin BLG,,0.55  0.52  0.59,93  94  94,6  4  2,/  17  9  8  /,11  5  6,-11  -5  -6,61%  67%  55%,57  51  64,14%  21%  9%,2  1  1,4  3  1,-2  -2  0
16,CHICHOO EDG,,1.19  1.14  1.24,206  194  210,50  26  24,/  41  22  19  /,17  8  9,+9  +4  +5,74%  73%  74%,131  129  134,20%  13%  29%,7  3  4,5  1  4,+2  +2  0,,,CHICHOO EDG,,1.72  1.71  1.76,251  236  290,17  11  6,/  5  3  2  /,5  5  0,+12  +8  +4,94%  100%  80%,165  161  176,24%  15%  60%,2  1  1,0  0  0,+2  +1  +1,Smoggy EDG,,1.08  0.49  1.68,257  158  356,25  7  18,/  24  14  10  /,1  1  0,+1  -7  +8,57%  50%  64%,166  98  233,26%  30%  24%,4  1  3,3  3  0,+1  -2  +3,nobody EDG,,1.51  1.46  1.55,306  310  304,27  13  14,/  14  6  8  /,5  2  3,+13  +7  +6,87%  82%  92%,202  210  194,37%  37%  38%,3  2  1,1  1  0,+2  +1  +1
17,Haodong EDG,,1.12  1.15  1.13,194  199  185,46  26  20,/  45  24  21  /,33  17  16,+1  +2  -1,81%  89%  71%,124  117  132,30%  34%  26%,2  1  1,6  2  4,-4  -1  -3,,,ZmjjKK EDG,,1.37  1.48  1.13,262  271  240,16  12  4,/  11  7  4  /,4  2  2,+5  +5  0,76%  75%  80%,183  185  178,29%  23%  42%,3  3  0,3  2  1,0  +1  -1,nobody EDG,,1.00  0.93  1.08,171  179  163,18  9  9,/  20  12  8  /,11  3  8,-2  -3  +1,64%  50%  79%,117  111  122,37%  53%  28%,1  0  1,4  2  2,-3  -2  -1,Haodong EDG,,1.18  1.38  0.99,166  187  148,13  7  6,/  14  5  9  /,15  7  8,-1  +2  -3,78%  100%  58%,106  111  101,26%  41%  15%,1  0  1,1  0  1,0  0  0
18,ZmjjKK EDG,,1.10  0.90  1.25,229  185  272,52  23  29,/  51  30  21  /,17  8  9,+1  -7  +8,69%  57%  84%,153  125  187,19%  18%  20%,6  5  1,13  9  4,-7  -4  -3,,,Smoggy EDG,,1.32  1.32  1.30,297  325  231,19  15  4,/  13  9  4  /,4  2  2,+6  +6  0,100%  100%  100%,183  191  165,27%  27%  27%,4  2  2,0  0  0,+4  +2  +2,Haodong EDG,,0.99  0.94  1.04,200  221  180,18  10  8,/  21  12  9  /,14  6  8,-3  -2  -1,75%  71%  79%,139  142  137,31%  30%  32%,0  0  0,4  2  2,-4  -2  -2,ZmjjKK EDG,,1.10  0.90  1.27,227  199  254,17  7  10,/  18  10  8  /,8  5  3,-1  -3  +2,78%  73%  83%,147  124  168,18%  22%  13%,3  2  1,2  2  0,+1  0  +1
19,nobody EDG,,1.08  1.05  1.11,185  193  195,50  27  23,/  44  26  18  /,22  9  13,+6  +1  +5,75%  70%  81%,129  126  132,33%  35%  30%,4  2  2,8  6  2,-4  -4  0,,,Haodong EDG,,1.20  1.14  1.35,215  185  288,15  9  6,/  10  7  3  /,4  4  0,+5  +2  +3,94%  100%  80%,123  94  195,35%  35%  36%,1  1  0,1  0  1,0  +1  -1,CHICHOO EDG,,0.90  0.86  0.95,190  200  181,18  9  9,/  20  12  8  /,6  2  4,-2  -3  +1,68%  50%  86%,126  138  114,13%  7%  24%,3  1  2,1  0  1,+2  +1  +1,CHICHOO EDG,,0.95  0.86  1.03,177  140  211,15  6  9,/  16  7  9  /,6  1  5,-1  -1  0,65%  73%  58%,113  82  141,25%  29%  23%,2  1  1,4  1  3,-2  0  -2
20,Smoggy EDG,,1.06  0.98  1.15,233  217  246,58  31  27,/  54  29  25  /,10  5  5,+4  +2  +2,75%  78%  71%,148  135  163,28%  30%  27%,9  4  5,8  4  4,+1  0  +1,,,nobody EDG,,0.73  0.75  0.70,79  103  23,5  5  0,/  10  8  2  /,6  4  2,-5  -3  -2,76%  83%  60%,50  65  13,11%  13%  0%,0  0  0,3  3  0,-3  -3  0,ZmjjKK EDG,,0.83  0.32  1.35,199  100  300,19  4  15,/  22  13  9  /,5  1  4,-3  -9  +6,57%  29%  86%,140  73  207,16%  9%  18%,0  0  0,8  5  3,-8  -5  -3,Smoggy EDG,,0.78  1.12  0.47,146  172  123,14  9  5,/  17  6  11  /,5  2  3,-3  +3  -6,78%  91%  67%,100  122  80,36%  35%  38%,1  1  0,5  1  4,-4  0  -4
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
