,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1,Map 5Unnamed: 0,Map 5Unnamed: 1,Map 5R,Map 5ACS,Map 5K,Map 5D,Map 5A,Map 5+/–,Map 5KAST,Map 5ADR,Map 5HS%,Map 5FK,Map 5FD,Map 5+/–.1
10,Shuni NYX,,0.92  0.75  1.04,145  67  205,9  1  8,/  14  5  9  /,13  5  8,-5  -4  -1,76%  89%  67%,93  48  127,16%  14%  16%,2  0  2,1  0  1,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,sombd1 NYX,,0.73  0.83  0.64,110  111  108,16  7  9,/  29  12  17  /,8  5  3,-13  -5  -8,62%  57%  67%,75  86  66,39%  32%  47%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Felce NE,,1.09  1.28  0.91,219  253  179,93  55  38,/  84  37  47  /,35  23  12,+9  +18  -9,82%  89%  75%,132  153  113,34%  38%  29%,7  1  6,7  1  6,0  0  0,2.0,3.0,Felce NE,,1.09  1.53  0.65,199  255  143,27  19  8,/  25  9  16  /,12  9  3,+2  +10  -8,75%  94%  56%,120  142  98,31%  27%  39%,1  0  1,2  1  1,-1  -1  0,kitkatwc NE,,1.48  1.69  1.16,288  295  279,21  13  8,/  11  5  6  /,10  8  2,+10  +8  +2,80%  83%  75%,163  168  157,21%  19%  24%,2  1  1,1  0  1,+1  +1  0,Felce NE,,0.94  1.18  0.82,204  270  172,13  6  7,/  16  6  10  /,3  1  2,-3  0  -3,72%  67%  75%,125  161  107,38%  44%  32%,2  0  2,2  0  2,0  0  0,Coyote NE,,1.22  1.20  1.24,317  301  336,25  12  13,/  19  9  10  /,6  3  3,+6  +3  +3,91%  92%  91%,210  204  216,23%  23%  23%,7  5  2,4  3  1,+3  +2  +1,Felce NE,,1.08  1.04  1.11,262  275  254,19  8  11,/  17  7  10  /,4  2  2,+2  +1  +1,80%  88%  75%,155  155  155,36%  47%  29%,2  1  1,1  0  1,+1  +1  0
14,kitkatwc NE,,1.00  1.06  0.90,226  244  221,95  50  45,/  86  37  49  /,20  12  8,+9  +13  -4,70%  77%  64%,153  163  144,23%  18%  29%,17  8  9,4  1  3,+13  +7  +6,17.0,19.0,kitkatwc NE,,1.01  1.14  0.89,262  265  259,31  16  15,/  29  13  16  /,6  3  3,+2  +3  -1,78%  83%  72%,180  183  177,24%  16%  38%,7  4  3,1  0  1,+6  +4  +2,Felce NE,,1.42  1.62  1.12,286  299  267,22  14  8,/  11  6  5  /,3  3  0,+11  +8  +3,95%  100%  88%,183  197  163,41%  55%  24%,1  0  1,1  0  1,0  0  0,yyAmroll NE,,0.84  0.53  0.99,183  206  173,11  3  8,/  14  6  8  /,6  4  2,-3  -3  0,50%  67%  42%,107  136  92,27%  24%  31%,1  0  1,1  0  1,0  0  0,kitkatwc NE,,1.16  1.36  0.95,244  270  216,19  12  7,/  15  7  8  /,4  1  3,+4  +5  -1,87%  83%  91%,170  188  150,16%  13%  19%,5  3  2,0  0  0,+5  +3  +2,Coyote NE,,0.83  1.00  0.72,257  289  236,15  7  8,/  18  7  11  /,6  2  4,-3  0  -3,75%  63%  83%,155  166  147,18%  27%  11%,3  1  2,6  4  2,-3  -3  0
15,yyAmroll NE,,0.94  0.92  0.91,182  212  152,70  40  30,/  86  40  46  /,51  26  25,-16  0  -16,75%  82%  69%,117  139  97,19%  20%  17%,9  4  5,8  2  6,+1  +2  -1,13.0,7.0,YOKY NE,,0.94  1.31  0.57,192  239  145,25  17  8,/  26  10  16  /,14  8  6,-1  +7  -8,69%  78%  61%,113  128  99,36%  33%  40%,3  3  0,4  1  3,-1  +2  -3,yyAmroll NE,,1.25  1.14  1.41,235  246  220,17  10  7,/  12  8  4  /,4  3  1,+5  +2  +3,85%  83%  88%,142  153  125,18%  19%  16%,2  2  0,2  2  0,0  0  0,Coyote NE,,0.80  0.31  1.04,240  128  296,12  1  11,/  16  6  10  /,6  2  4,-4  -5  +1,67%  50%  75%,168  106  199,17%  0%  23%,1  1  0,4  3  1,-3  -2  -1,YOKY NE,,0.99  0.77  1.23,174  128  224,16  6  10,/  16  9  7  /,7  5  2,0  -3  +3,87%  92%  82%,112  56  174,33%  13%  50%,0  0  0,1  1  0,-1  -1  0,yyAmroll NE,,0.81  0.58  0.96,152  139  161,10  5  5,/  15  6  9  /,9  2  7,-5  -1  -4,75%  75%  75%,109  111  108,23%  23%  22%,1  0  1,1  0  1,0  0  0
16,Coyote NE,,0.89  0.81  0.95,234  215  241,88  39  49,/  97  45  52  /,23  11  12,-9  -6  -3,73%  68%  77%,151  144  157,23%  23%  23%,21  13  8,24  16  8,-3  -3  0,5.0,13.0,yyAmroll NE,,0.89  1.21  0.56,176  241  112,19  14  5,/  28  12  16  /,20  10  10,-9  +2  -11,78%  89%  67%,122  161  84,12%  15%  9%,3  2  1,2  0  2,+1  +2  -1,Coyote NE,,0.98  0.89  1.11,180  174  189,13  8  5,/  14  9  5  /,2  1  1,-1  -1  0,75%  75%  75%,121  117  128,33%  38%  26%,4  3  1,3  2  1,+1  +1  0,kitkatwc NE,,0.79  0.52  0.93,182  150  199,12  4  8,/  14  6  8  /,0  0  0,-2  -2  0,44%  50%  42%,126  131  123,34%  27%  38%,2  0  2,1  0  1,+1  0  +1,Felce NE,,0.94  1.01  0.86,143  181  102,12  8  4,/  15  9  6  /,13  8  5,-3  -1  -2,91%  83%  100%,94  122  63,23%  24%  20%,1  0  1,1  0  1,0  0  0,YOKY NE,,0.77  0.66  0.85,159  121  185,11  4  7,/  16  6  10  /,14  5  9,-5  -2  -3,70%  50%  83%,88  70  101,40%  60%  35%,0  0  0,4  1  3,-4  -1  -3
17,YOKY NE,,0.85  0.86  0.83,160  169  162,70  36  34,/  84  37  47  /,51  25  26,-14  -1  -13,75%  79%  72%,100  92  107,38%  30%  44%,6  4  2,14  6  8,-8  -2  -6,13.0,10.0,Coyote NE,,0.64  0.67  0.61,176  180  173,23  11  12,/  30  14  16  /,3  3  0,-7  -3  -4,61%  56%  67%,119  125  113,25%  22%  28%,6  3  3,7  4  3,-1  -1  0,YOKY NE,,0.87  0.90  0.82,112  117  107,8  5  3,/  11  6  5  /,7  3  4,-3  -1  -2,80%  83%  75%,71  69  74,35%  40%  30%,1  1  0,3  1  2,-2  0  -2,YOKY NE,,0.68  0.67  0.69,165  214  141,10  4  6,/  15  6  9  /,9  4  5,-5  -2  -3,72%  83%  67%,102  133  87,48%  27%  70%,2  0  2,2  2  0,0  -2  +2,yyAmroll NE,,0.91  1.15  0.64,162  188  135,13  8  5,/  17  8  9  /,12  7  5,-4  0  -4,83%  83%  82%,104  115  92,26%  35%  18%,2  0  2,2  0  2,0  0  0,kitkatwc NE,,0.58  0.59  0.58,153  154  153,12  5  7,/  17  6  11  /,0  0  0,-5  -1  -4,50%  63%  42%,99  96  101,27%  33%  23%,1  0  1,1  1  0,0  -1  +1
18,DelBisky NYX,,1.17  1.24  1.07,228  247  199,94  53  41,/  81  41  40  /,22  15  7,+13  +12  +1,71%  74%  68%,150  156  143,32%  26%  42%,12  8  4,15  8  7,-3  0  -3,7.0,13.0,Kon NYX,,1.28  1.74  0.81,263  326  201,32  22  10,/  24  8  16  /,11  5  6,+8  +14  -6,72%  83%  61%,175  215  136,35%  47%  23%,5  3  2,2  0  2,+3  +3  0,DelBisky NYX,,1.11  0.99  1.19,200  199  202,14  4  10,/  15  7  8  /,9  6  3,-1  -3  +2,65%  63%  67%,149  136  157,33%  24%  43%,1  0  1,2  0  2,-1  0  -1,DelBisky NYX,,1.97  1.99  1.93,369  373  364,26  17  9,/  8  5  3  /,5  3  2,+18  +12  +6,83%  75%  100%,231  226  242,28%  20%  50%,1  0  1,1  1  0,0  -1  +1,Kachow NYX,,1.33  1.32  1.35,241  233  250,22  12  10,/  13  6  7  /,4  2  2,+9  +6  +3,78%  91%  67%,158  156  160,22%  18%  26%,1  1  0,1  0  1,0  +1  -1,PIETY NYX,,1.49  1.81  1.00,261  339  145,20  15  5,/  11  6  5  /,11  6  5,+9  +9  0,80%  83%  75%,184  254  78,41%  52%  20%,2  1  1,0  0  0,+2  +1  +1
19,sombd1 NYX,,1.06  1.15  1.00,188  186  194,80  42  38,/  73  33  40  /,28  16  12,+7  +9  -2,72%  72%  71%,127  125  129,33%  33%  33%,7  4  3,10  4  6,-3  0  -3,,,sombd1 NYX,,1.12  1.17  1.07,193  178  209,26  12  14,/  22  9  13  /,3  3  0,+4  +3  +1,72%  78%  67%,134  121  147,30%  32%  29%,2  1  1,5  3  2,-3  -2  -1,sombd1 NYX,,0.82  0.98  0.72,167  194  149,11  5  6,/  14  5  9  /,2  1  1,-3  0  -3,70%  63%  75%,115  136  102,35%  33%  37%,2  1  1,3  0  3,-1  +1  -2,Kon NYX,,1.27  0.89  2.03,239  183  351,16  7  9,/  11  9  2  /,11  8  3,+5  -2  +7,89%  83%  100%,130  107  177,36%  43%  29%,2  0  2,1  1  0,+1  -1  +2,sombd1 NYX,,1.05  1.31  0.80,208  266  155,16  11  5,/  16  7  9  /,9  4  5,0  +4  -4,74%  82%  67%,139  168  113,43%  44%  41%,1  1  0,2  1  1,-1  0  -1,Kon NYX,,1.32  1.07  1.69,289  231  378,19  9  10,/  16  10  6  /,15  8  7,+3  -1  +4,75%  75%  75%,195  149  263,25%  29%  23%,3  2  1,3  3  0,0  -1  +1
20,Kon NYX,,1.05  1.04  1.17,234  233  243,96  51  45,/  89  43  46  /,42  25  17,+7  +8  -1,71%  79%  63%,152  151  152,34%  39%  29%,16  6  10,13  7  6,+3  -1  +4,,,DelBisky NYX,,1.07  1.20  0.94,229  233  226,28  15  13,/  26  11  15  /,2  1  1,+2  +4  -2,64%  72%  56%,149  139  158,30%  23%  37%,7  5  2,6  3  3,+1  +2  -1,PIETY NYX,,0.78  0.87  0.72,148  141  154,11  5  6,/  15  6  9  /,2  1  1,-4  -1  -3,55%  50%  58%,97  77  111,19%  17%  21%,1  1  0,1  1  0,0  0  0,sombd1 NYX,,1.13  1.07  1.24,168  160  187,11  7  4,/  10  7  3  /,9  4  5,+1  0  +1,61%  58%  67%,107  100  119,26%  20%  36%,1  1  0,0  0  0,+1  +1  0,Kon NYX,,0.94  0.78  1.08,227  137  311,19  6  13,/  20  9  11  /,4  3  1,-1  -3  +2,65%  73%  58%,142  101  181,41%  26%  52%,4  0  4,6  3  3,-2  -3  +1,sombd1 NYX,,1.20  1.20  1.19,204  144  295,16  7  9,/  11  5  6  /,5  4  1,+5  +2  +3,80%  75%  88%,129  107  161,31%  32%  30%,1  0  1,0  0  0,+1  0  +1
21,Kachow NYX,,0.98  0.90  1.13,216  201  231,84  43  41,/  89  44  45  /,43  25  18,-5  -1  -4,76%  84%  68%,148  137  159,25%  26%  25%,14  7  7,13  7  6,+1  0  +1,,,Kachow NYX,,1.07  1.29  0.85,197  212  184,22  11  11,/  28  11  17  /,22  14  8,-6  0  -6,75%  89%  61%,135  151  119,30%  35%  26%,2  1  1,4  1  3,-2  0  -2,Kachow NYX,,0.67  0.54  0.76,225  149  277,13  4  9,/  19  7  12  /,6  1  5,-6  -3  -3,60%  63%  58%,165  102  207,17%  21%  16%,4  2  2,3  2  1,+1  0  +1,Kachow NYX,,0.94  0.62  1.58,198  157  282,12  6  6,/  14  10  4  /,9  6  3,-2  -4  +2,89%  83%  100%,146  112  214,39%  41%  36%,2  1  1,4  4  0,-2  -3  +1,PIETY NYX,,0.77  0.82  0.73,174  177  172,12  6  6,/  18  10  8  /,13  5  8,-6  -4  -2,91%  91%  92%,112  112  112,25%  17%  38%,1  1  0,3  1  2,-2  0  -2,DelBisky NYX,,1.03  1.23  0.73,189  241  113,13  10  3,/  14  9  5  /,2  2  0,-1  +1  -2,75%  83%  63%,135  160  98,34%  30%  50%,2  2  0,3  2  1,-1  0  -1
22,PIETY NYX,,0.98  1.20  0.70,197  235  161,83  54  29,/  84  40  44  /,43  19  24,-1  +14  -15,72%  75%  68%,136  163  106,32%  35%  27%,8  6  2,9  4  5,-1  +2  -3,,,PIETY NYX,,1.03  1.51  0.56,215  265  166,30  20  10,/  25  9  16  /,11  5  6,+5  +11  -6,67%  78%  56%,145  183  107,32%  36%  27%,0  0  0,3  1  2,-3  -1  -2,Kon NYX,,0.46  0.75  0.27,150  237  92,10  7  3,/  18  7  11  /,1  1  0,-8  0  -8,55%  75%  42%,95  147  61,43%  55%  30%,2  1  1,1  0  1,+1  +1  0,PIETY NYX,,0.84  1.00  0.50,188  203  160,10  8  2,/  15  9  6  /,6  2  4,-5  -1  -4,67%  67%  67%,137  144  123,37%  38%  33%,4  3  1,2  1  1,+2  +2  0,DelBisky NYX,,0.69  0.82  0.57,152  175  131,13  7  6,/  18  9  9  /,4  3  1,-5  -2  -3,74%  73%  75%,101  119  84,43%  44%  42%,1  1  0,3  2  1,-2  -1  -1,Kachow NYX,,0.88  0.74  1.09,220  235  200,15  10  5,/  15  10  5  /,2  2  0,0  0  0,80%  83%  75%,143  149  133,25%  19%  32%,5  2  3,1  0  1,+4  +2  +2
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,aduka KZ,,1.32  1.49  1.07,213  223  210,53  31  22,/  37  18  19  /,25  18  7,+16  +13  +3,80%  81%  79%,132  142  121,19%  20%  17%,4  2  2,3  0  3,+1  +2  -1,2.0,1.0,aduka KZ,,1.16  1.51  0.82,207  240  175,18  12  6,/  17  7  10  /,8  3  5,+1  +5  -4,75%  83%  67%,135  166  105,23%  23%  23%,2  1  1,1  0  1,+1  +1  0,Vera KZ,,1.51  1.38  1.84,298  244  430,19  11  8,/  9  6  3  /,2  0  2,+10  +5  +5,76%  67%  100%,192  168  252,34%  30%  45%,5  3  2,3  2  1,+2  +1  +1,aduka KZ,,1.50  1.45  1.54,250  221  279,23  10  13,/  13  7  6  /,10  9  1,+10  +3  +7,79%  75%  83%,144  136  152,13%  10%  16%,1  0  1,2  0  2,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,RedKoh KZ,,1.15  1.30  1.06,226  209  238,55  29  26,/  43  18  25  /,21  14  7,+12  +11  +1,77%  83%  69%,141  142  140,32%  30%  35%,7  5  2,5  2  3,+2  +3  -1,11.0,13.0,RedKoh KZ,,0.97  1.48  0.47,146  190  103,12  8  4,/  16  5  11  /,12  9  3,-4  +3  -7,71%  92%  50%,100  137  64,22%  24%  18%,2  2  0,1  0  1,+1  +2  -1,RedKoh KZ,,1.34  1.19  1.70,266  165  511,18  9  9,/  9  5  4  /,2  1  1,+9  +4  +5,82%  75%  100%,178  115  328,32%  25%  41%,1  0  1,0  0  0,+1  0  +1,RedKoh KZ,,1.13  1.25  1.02,265  273  258,25  12  13,/  18  8  10  /,7  4  3,+7  +4  +3,79%  83%  75%,155  173  138,38%  38%  38%,4  3  1,4  2  2,0  +1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Impecunity KZ,,0.99  1.27  0.71,188  231  131,46  33  13,/  45  23  22  /,12  8  4,+1  +10  -9,71%  78%  62%,123  148  91,21%  19%  26%,5  4  1,8  2  6,-3  +2  -5,13.0,4.0,Impecunity KZ,,0.95  1.50  0.41,196  266  126,16  11  5,/  19  8  11  /,7  6  1,-3  +3  -6,67%  83%  50%,126  164  87,13%  11%  17%,1  1  0,5  1  4,-4  0  -4,aduka KZ,,1.31  1.50  0.85,183  207  129,12  9  3,/  7  4  3  /,7  6  1,+5  +5  0,88%  83%  100%,111  123  84,25%  30%  10%,1  1  0,0  0  0,+1  +1  0,wayne KZ,,0.97  1.02  0.93,236  239  233,17  9  8,/  18  9  9  /,10  3  7,-1  0  -1,88%  92%  83%,142  138  146,22%  33%  16%,1  1  0,1  1  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
